지역명,기사제목,기자이름,날짜,내용,링크
대구,"대구, ABB 고성장기업 50개사 본격 육성",일간경북신문 - 윤기영 기자,2023/05/29,"(재)대구테크노파크(이하 ‘대구TP’)는 2023년 ‘ABB 고성장기업 50 육성사업’에 참여할 미래 성장 가능성이 높은 지역 ABB(AI, Big-data, Block-chain) 기업을 모집한다.
‘ABB 고성장기업 50 육성사업’은 미래 50년 대구산업 기반 마련을 위해 미래 성장 가능성이 있는 ABB 기업을 2026년까지 50개사를 발굴하여, 지역 ABB 혁신생태계 조성과 지역 경제발전을 견인할 지역 대표 ABB 기업으로 육성하기 위해 올해 최초로 추진하는 사업이다.
대구광역시는 ‘ABB 고성장기업 50 육성사업’에 선정된 ABB 기업을 단기간에 고성장시켜 지역 대표기업으로 육성하기 위해 ABB 관련 학·연으로 구성된 산업융합 얼라이언스(10개 기관)를 지난 4월 발족했으며 정기적 협의회를 통해 정보 공유 및 기업에 필요한 AtoZ까지 밀착지원을 할 예정이다.
올해는 성장단계별로 ‘유망벤처기업’ 7개사, ‘고성장기업’ 5개사, ‘선도기업’ 3개사를 포함해 총 15개사를 선정할 계획으로 오는 6월 5일부터 6월 16일까지 대구TP로 신청할 수 있으며 상세 내용은 대구광역시와 대구TP 홈페이지에서 확인이 가능하다.
신청은 대구광역시 내(內) 본사가 소재하거나 선정 후 3개월 이내 본사 이전 계획이 있고, 지역산업과의 동반성장을 견인할 미래 성장 가능성이 있는 ABB 기업이면 가능하다.
선정된 기업에는 기업수요 맞춤형 파워풀 패키지(비R&D, 성장단계별 기업당 최대 6천만 원~1억 원)과 ABB 특화 서비스 개발을 지원하는 파워풀 서비스 발굴(R&D, 기업당 최대 2억 원), R&D 기획(국가 R&D 과제 신청) 등을 지원한다.
또한 지역 ABB 기업의 해외 투자유치 및 시장진출을 위해 ‘글로벌 飛上 프로젝트’(해외투자 유치)사업도 진행되며, 이외에도 전국 단위 분야별 전문가 Pool을 구축·운영하여 기업 애로사항 해결을 위한 ‘솔루션 탱크’, ABB 고성장기업 후보기업 발굴·육성을 위한 ‘시그니처 사업’ 등 다양한 기업지원 사업을 추진할 계획이다.
이종화 대구광역시 경제부시장은 “미래 성장 가능성이 있는 ABB 기업을 집중 발굴해 지역을 대표하는 기업으로 육성함으로써 다가오는 대구 미래 50년을 위한 지역 ABB산업 생태계가 더욱 발전할 수 있도록 최선을 다하겠다”라고 말했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307267
대구,대구시의회 농번기 농촌일손돕기,일간경북신문 - 이종구 기자,2023/05/25,"대구시의회는 25일 오전 8시부터 달성군 유가읍 한정리 소재 마늘, 양파 수확 현장에서 일손이 부족한 농촌 돕기에 나섰다. 이날 농촌일손돕기에는 이만규 의장, 이영애 부의장 등 대구시의원들과 대구시의회 사무처 직원 40여 명이 달성군 유가읍 한정리 소재 농장을 방문하여 농민들과 함께 마늘, 양파 수확에 힘을 보태며 구슬땀을 흘렸다. 대구시의회는 농촌 인력 부족문제와 도시 유휴 인력을 활용한 지역 농업활성화를 위해 대구농협에서 추진 중인 농촌일손돕기 행사에 뜻을 같이 하고자 이번 일손돕기에 참여하게 되었다. 대구시의회 농촌일손돕기 참여단은 농번기 바쁜 농가를 효율적으로 돕기 위해 아침 일찍 현장에 도착하여 부족한 일손을 보태고, 한참 수확 시기인 마늘을 주민들과 함께 수확하며 농업 근로현장을 생생하게 체험하고 농민들의 현장의 목소리를 수렴했다. 이종구기자",http://www.newgbnews.com/news/view.php?idx=307153
대구,"동구, 팔공메아리 명예·SNS기자단 모집",일간경북신문 - 윤기영 기자,2023/05/25,"대구 동구청이 동구 소식지 ‘팔공메아리’ 명예기자와 제11기 동구 블로그 기자단 그리고 올해 신설된 유튜브 기자단을 모집한다.
동구 대표 소식지 ‘팔공메아리’ 명예기자는 동구 구석구석 구민의 생생한 목소리를 소식지에 담는 역할을 한다. 총 5명을 모집하며, 오는 7월1일부터 2년간 활동을 하게 된다. 원고료 및 취재비로 1건당 6만원을 지급한다. 오는 6월 16일까지, e메일(dong2161@korea.kr)로 지원신청서, 자기소개서, 자유기고 1편 등을 첨부해 신청하면 된다. 공고일 기준 대구 동구에 거주하거나 동구 소재 직장에서 직장생활을 하는 사람이면 누구나 신청할 수 있다. 제11기 동구 블로그기자단은 구청의 주요행사, 명소, 축제, 맛집, 인물 등을 월 1회 이상 취재 후 블로그에 올리면 된다.
채택된 기사에 대한 원고료로 월 6만원을 지급하며, 월별 우수기사로 선정되면 3만원을 추가로 지급한다. 총 10명을 모집하며, 오는 7월1일부터 1년간 활동을 하게 된다.
올해 처음 운영하는 유튜브 기자단은 동구와 관련된 내용으로 유튜브 영상 콘텐츠를 제작하게 되며, SNS 모니터링 및 홍보활동도 한다. 채택된 영상에 대한 지원비로 월 15만원을 지급하며, 우수 영상에 선정되면 10만원을 추가로 받을 수 있다. 총 5명 모집하며, 블로그 기자단과 마찬가지로 7월1일부터 1년간 활동한다.
블로그 기자와 유튜브 기자 모두 지역 제한은 없으나, 대구 동구에 거주하는 사람을 우대한다.
신청은 오는 6월 16일까지 e메일(dgdonggu2102@daum.net)로 지원서 등을 첨부해 제출하면 된다. 동구청장은 “팔공메아리 및 SNS기자단 모집에 역량있는 분들의 많은 참여와 관심을 바란다”고 전했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307109
대구,"북구, 재난관리평가 ‘우수기관’ 선정",일간경북신문 - 윤기영 기자,2023/05/25,"대구 북구청은 행정안전부 주관 2023년 재난관리평가 결과 우수기관으로 선정돼, 재난대응 역량이 뛰어난 도시로 이름을 알리게 됐다.
재난관리평가는 총 338개 재난관리책임기관을 대상으로 지난해에 추진한 재난관리 전반에 대해 평가하며, 예방·대비·대응·복구의 재난관리 핵심역량 및 주요 재난안전정책 추진실적 등의 항목을 바탕으로 중앙재난관리평가단의 종합적인 평가에 따라 우수, 보통, 미흡 3개 등급으로 나누어진다.
북구청은 지표 전 영역에 걸쳐 골고루 우수한 평가를 받았으며 특히 재난관리기금 실적, 재난 및 안전관리 업무담당자 전문교육 실적, 지진 안전성 확보, 재난유형별 위기관리 매뉴얼 개선 실적, 재난발생 시 신속한 초동대응 역량 배양 실적 등에서 우수한 성적을 거뒀으며, 특별교부세 등의 인센티브를 받는다.
배광식 북구청장은 “앞으로도 북구 주민이 안전한 일상을 누릴 수 있도록 재난관리분야에 최선을 다하겠다”고 말했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307108
대구,"수성구, 고위직 간부 공무원 폭력예방교육",일간경북신문 - 윤기영 기자,2023/05/25,"대구 수성구는 기관장 및 5급 이상 고위직 간부 공무원 70여 명을 대상으로 ‘폭력 예방 교육’을 총 5회 실시했다.
폭력 사건이 매년 사회적 이슈로 부각되고, 조직의 변화를 끌어낼 수 있는 중요한 위치에 있는 고위직들이 문제를 적극적으로 예방할 수 있는 능력을 갖추는 것이 무엇보다 중요하기에 올해는 소규모 토론식 교육을 진행했다.
성희롱·성폭력 사건 발생의 사전 예방과 친밀한 관계 속에서 폭력이 발생하는 구조와 원인 등을 실제 사례 중심으로 다뤄 성 인지 감수성 향상을 강조했다.
김대권 수성구청장은 “건강한 직장 내 평등한 조직 문화 조성을 위해서는 자신의 책임과 역할 인식을 통한 상호 배려와 존중이 중요하다”며 “고위직일수록 경각심을 가지고 솔선수범해 건강한 직장문화를 조성해 구민들에게 모범적인 모습을 보일 수 있도록 노력하겠다”고 말했다.
수성구는 또한 성평등 인식 제고를 위해 전 직원을 대상으로 대면·비대면 4대 폭력 예방 교육을 지속해 실시할 예정이며, 직장 내 성희롱·성폭력 예방과 관련해 고충 상담창구를 운영해 철저한 예방책을 마련할 방침이다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307107
대구,"중구, 깨끗한 공직문화 조성 ‘청렴교육’",일간경북신문 - 윤기영 기자,2023/05/25,"대구 중구는 지난 23일 중구청 대강당에서 고위공직자 등 100여 명을 대상으로 투명하고 깨끗한 공직문화 조성을 위해 청렴교육을 실시했다.
국민권익위원회 청렴연수원 정승호 전문강사는 류규하 중구청장, 김오성 중구의회 의장 등 고위공직자와 6급 이상 직원을 대상으로 ‘직무권한 등을 행사한 부당행위 등 공공기관의 불공정 갑질 관행 근절 방안’에 대해 강의했다.
또한, 직장에서 빈번히 발생할 수 있는 괴롭힘에 대한 구체적인 사례를 들어가며 갑질 예방과 조직문화 개선은 고위공직자의 배려와 소통의 자세가 가장 중요하다고 강조했다.
류규하 중구청장은 “이번 교육을 통해 ‘갑질’에 대한 인식개선으로 서로 배려하고 존중하는 공직문화가 정착됐으면 한다”고 했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307106
대구,"대구, DGIST AI·SW 교육연구센터 개소",일간경북신문 - 윤기영 기자,2023/05/25,"대구광역시는 25일, 대구경북과학기술원(DGIST) 산하 DGIST AI·SW 교육연구센터(이하 센터)를 ‘대구 디지털 혁신거점 조성’사업이 한창 추진 중인 수성알파시티 내(內)에 개소했다.
본 센터는 대구광역시가 미래 신산업으로 집중 육성하고 있는 ABB(AI·빅데이터·블록체인) 산업분야 우수 인재 양성 및 관련 기업들과 협업을 통한 연구개발, 학생창업 등을 지원하기 위해 조성됐다.
센터를 통해 국내 융복합 교육·연구 핵심 기관인 DGIST와 산·학·연 협력 모델을 구축·운영함으로써 지역 ABB산업 활성화를 위한 교두보를 마련했다고 할 것이다.
본 센터는 수성알파시티 내(內) 대구스마트시티센터 건물 3층에 위치하며, 총 176평 규모로 실시간 양방향 강의실, 연구실, 공유오피스, 회의실 등 공간으로 조성됐다.
센터가 위치한 수성 알파시티는 제2의 판교밸리를 꿈꾸는 비수도권 최대 ICT/SW 집적단지로 대구광역시가 디지털 인프라, 기업지원, 인재양성 기능을 한곳에 집적한 디지털 혁신거점으로 조성하고 있어 더 큰 시너지 효과가 기대된다.
지난 2월 대구광역시와 DGIST는 ‘DGIST AI·SW 교육연구센터 구축 및 운영’을 위한 업무협약을 체결했고, 준비절차를 거쳐 이번에 센터를 개소하게 됐으며, 개소식에는 이종화 대구광역시 경제부시장, 국양 DGIST 총장, 김유현 DIP원장 등을 비롯해 지역 ICT/SW 기업 대표 등 30여 명이 참석했다.
향후, 센터는 지역 ABB기업들이 DGIST의 우수한 인재를 활용하여 다양한 연구개발(R&D) 협업을 통해 성공적인 사업화를 이룰 수 있도록 지속적인 지원을 제공할 것이며, 기업과 협력해 산업현장에서 필요한 기업 맞춤형 인력양성, 이론과 실습이 겸비된 실질적 교육, 기술기반 창업지원 등 지역 ABB산업 발전에 큰 도움을 줄 것으로 기대된다.
이종화 대구광역시 경제부시장은 “ABB기반 미래디지털 기술 중심 산업구조 대전환과 지역산업 육성을 위해 함께 협력해 줄 것을 당부하며, 앞으로도 지역기업의 혁신성장과 ABB산업 활성화를 위해 산·학·연 협력 지원을 강화해 나가겠다”라고 말했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307105
대구,‘확실한 지방시대’ 대구·군위 상생협력 강화,일간경북신문 - 윤기영 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307104
대구,"글로벌시대, 대구 스타트업 생태계 나아갈 길",일간경북신문 - 윤기영 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307006
대구,"달성군, 논공읍 위천리 파크골프장 개장",일간경북신문 - 윤기영 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=306946
대구,"중구, 8천600만원 들여 야간 경관조명",일간경북신문 - 윤기영 기자,2023/05/24,"대구 중구는 주민들의 보행로 경관개선사업의 일환으로 총 8천600만원의 예산을 투입했다.
또한, 반월당 인근에 조형펜스 및 야간 경관조명을 설치해 아름다운 밤 풍경을 연출하며 시민들과 관광객들의 발길을 잡고 있다.
이번 사업은 반월당역 인근 통행로에 있는 환기구 벽면이 노후됐고, 불법 현수막 게시 등으로 도시미관을 해치고 있어 주변 경관개선 및 쾌적한 보행환경을 마련하고자 추진됐다.
류규하 중구청장은 “원도심과 유동 인구가 많은 지역의 경관개선을 통해 쾌적한 환경을 조성하고 주민들에게 실질적인 도움이 될 수 있도록 하겠다.”며 “앞으로도 도시경관 개선에 최선을 다하겠다.”고 말했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306945
대구,서구지역아동센터협의회 ‘한마음 대회’,일간경북신문 - 윤기영 기자,2023/05/24,"대구 서구지역아동센터협의회는 지난 20일 서구 국민체육센터에서 관내 33개 지역아동센터 아동과 종사자 등 500여 명이 참석한 가운데 한마음대회를 개최했다.
이번 한마음대회는 친구들과 함께 그리는 작품 활동을 통해 협동심과 배려심을 배울 수 있는 계기를 마련하고 지역아동센터 아이들의 상상력을 마음껏 펼칠 수 있는 기회를 제공하기 위해 개최됐다.
이날 나의 꿈, 지역아동센터에서 가장 행복했던 순간 및 환경보호와 관련한 살기 좋은 서구 만들기를 주제로 그림솜씨를 뽐냈으며, 협의회에서는 최우수 1점, 우수 2점, 장려 3점을 선정해 입상한 아동들에게 상장을 수여하고 격려했다.
성효순 서구 지역아동센터협의회장은 “아이들이 행복해야 부모들이 행복하고 부모들이 행복해야 건강한 도시를 만들 수 있다”면서 “아이들이 즐거워하는 모습을 보니 기쁘고 보람을 느꼈다”고 전했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306944
대구,"북구, 엄홍길 대장 강연 열기 ‘후끈 후끈’",일간경북신문 - 윤기영 기자,2023/05/24,"대구 북구청은 구민들의 배움의 기회 확대 등을 위해 코로나19 이후 3년 만에 마련한 ‘행복북구 명사초청 아카데미’를 주민 400여 명이 참석한 가운데 성황리에 마쳤다.
지난 22일 오후 2시 대구과학대학교 영송홀에서 열린 명사초청 특강에는 세계 최초로 히말라야 8,000m급 16좌 완등에 성공한 세계적인 산악인 엄홍길 대장이 강연자로 나와서 ‘불굴의 도전 정신’이라는 주제로 영광 뒤에 적지 않은 좌절과 실패가 있었고, 그것을 극복해 온 과정을 참석자들에게 생생하게 들려줬다.
강연 후에는 질의응답과 사진 촬영 시간이 이어졌으며, 주민들은 엄홍길 대장에게 히말라야 등반 준비 과정, 등반 중의 어려움, 의미 등에 대한 질문을 하며 뜨거운 관심을 보였다. 엄홍길 대장은 주민들의 질문 하나하나에도성실히 답변하며 진솔한 모습을 보여줬다.
강연이 끝난 후 참석한 주민은 “엄홍길 대장님의 강연을 듣고 큰 감동을 받았다.
그리고 이번 강연을 통해 진정한 삶의 아름다움과 불굴의 도전 정신을 배우고 그동안 코로나19로 지친 마음에 희망과 용기를 되새길 수 있는 아주 유익한 최고의 강연이었다”며 큰 만족감을 나타냈다.
이날 강연에 참석한 배광식 북구청장은 “엄홍길 대장님의 강연을 통해 주민들이 큰 위안과 용기를 얻었을 것”이라며, “앞으로도 북구 주민들에게 꿈과 희망을 전할 수 있는 다양한 프로그램을 마련하겠다”고 밝혔다.
한편, 코로나19 이후 3년 만에 개최된 ‘행복북구 명사초청 아카데미’는 5월 강연을 시작으로 총 5회가 예정돼 있다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306943
대구,망월지 두꺼비 캐릭터 그리기 공모 시상,일간경북신문 - 윤기영 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=306942
대구,"대구, 블록체인 기술혁신지원센터 유치 확정",일간경북신문 - 윤기영 기자,2023/05/24,"대구광역시가 과학기술정보통신부(한국인터넷진흥원)에서 전국 지방자치단체를 대상으로 공고한 ‘2023년 지역 블록체인 기술혁신지원센터’ 구축사업에 최종 선정됐다.
대구광역시는 민선 8기 ABB(AI, Block chain, Big Data)를 미래핵심 산업으로 선정, 전담부서 신설(2022.7.22)과 블록체인 기술 확보를 위한 2023년 자체 예산 78억 원을 마련해 집중 육성 중이다.
대구광역시는 공모 선정에 따라 사업비 38억 원을 투입하여 수성알파시티 내 스마트시티센터 2층에 블록체인 산업육성의 컨트롤타워 역할을 할 블록체인 기술혁신지원센터(이하 지원센터)를 구축한다.
지원센터는 블록체인을 선도할 수 있는 지역혁신거점의 구심적 확보를 목표로 대구광역시, 한국인터넷진흥원, (재)대구디지털혁신진흥원과 5월 24일(수) 사업협약을 체결하고 본격적으로 추진할 예정이다. 지원센터에서는 ▲블록체인 개발 인프라 및 플랫폼 구축 ▲지역 특화산업과 융합한 블록체인 서비스 발굴 ▲블록체인 융합기술개발 및 컨설팅 지원 ▲블록체인 기업 입주공간 및 품질테스트·인증 지원 등 지역 블록체인 산업 육성을 위해 A ~ Z까지 체계적으로 지원할 계획이다.
류동현 대구광역시 AI블록체인과장은 “ABB 미래전략 중 A(AI, 인공지능)는 인공지능 기반 공정혁신 시뮬레이션센터 구축(총 연구비 258억 원)사업 선정으로 첫 단추를 끼었고, 두 번째 단추인 B(Block chain, 블록체인)산업 육성을 위한 블록체인 기술혁신지원센터 사업이 선정돼 ABB 미래전략 산업육성의 퍼즐이 하나씩 맞춰지고 있다”라고 말했다. 앞으로 대구광역시는 그동안 추진해온 블록체인 시민체감서비스(대구ID, D마일)의 실증경험과 강력한 정책의지를 바탕으로, 사업 참여에 동참한 24개 블록체인 기업 등 산학연 협력을 통해 블록체인 생태계를 완성할 예정이다.
미래혁신성장실장은 “블록체인 기술혁신지원센터가 지역산업과 연계한 융합서비스 발굴 등 지역 혁신의 성장거점으로 발전할 수 있도록 지속적으로 지원하겠다”라며 블록체인 산업육성의 의지를 강조했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306941
대구,"“난임 극복 무료 한방치료, 지금 신청하세요”",일간경북신문 - 윤기영 기자,2023/05/24,"내달 2일까지 부부 지원자 모집
4개월간 한약·침·뜸 프로그램
대구광역시는 내달 2일까지 출산을 원하는 난임부부와 여성에 건강한 임신을 유도하고자 추진하는 한방 난임부부 지원사업에 참여할 난임부부를 공개 모집한다.
대구광역시에 주민등록을 둔 난임부부와 여성이라면 소득제한, 연령제한 없이 누구나 신청할 수 있으며, 참여를 희망하는 경우 6월 2일까지 관할 보건소 또는 대구광역시 한의사회로 신청서와 구비서류를 이메일로 보내면 된다.
자세한 사항은 대구광역시 홈페이지 공지 사항에서 확인할 수 있다.
최종 선정자는 3주간 대구광역시 한의사회의 심의 후 6월 말 발표되며, 7월부터 약 4개월 동안 주 1회 지정된 한의원을 방문해 한약 복용(전액 지원) 등 체계화된 한의학적 난임 지원 프로그램에 참여하게 된다. 단, 침, 뜸 치료는 제외된다.
대구광역시는 2009년 전국 최초로 한방 난임부부 지원사업을 추진했으며, 사업을 시작한 이래로 총 754명(쌍)의 난임부부가 참여했으며, 이 중 128명이 임신에 성공해 16.9%의 성공률을 달성했다. 조경선 대구시 청년여성교육국장은 “우리 시에서 추진하는 한방 난임 프로그램을 통해 난임부부가 건강한 임신에 이를 수 있도록 다각도로 지원하겠으며 앞으로도 저출산 극복과 모성 건강증진을 위해 다양한 정책을 펴나갈 것이다”고 말했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306940
대구,팔공산 23번째 ‘국립공원’ 됐다,일간경북신문 - 일간경북신문 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306881
대구,“BTS도 좋아해” 떡볶이 축제,일간경북신문 - 윤기영 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306832
대구,‘공룡을 그려보자’ 사생대회,일간경북신문 - 이종구 기자,2023/05/23,"대구광역시 남구 봉덕2동 주민자치회에서는 지난 20일, 천혜의 자연경관을 품은 앞산 고산골 공룡공원에서 어린이들의 무한한 꿈과 창의력을 키워 주고자 제7회『공룡을 그려보자』사생대회를 개최하였다고 23일 밝혔다.
이번 사생대회는 봉덕2동 주민자치회 주최, 남구청 및 봉덕2동 행정 복지센터 후원으로 열렸으며, 2017년 첫 개최 후 올해 7회를 맞이하였다.
지난 4월 24일부터 5월 12일까지 대구시 소재 초등학교 유치부 아동 및 초등학교 재학생을 대상으로 사전 접수한 210명과 행사 당일 현장접수를 포함하여 총 189점의 작품을 출품했다.
이번 대회 심사는 창작성과 독창성, 구도, 명암 등을 종합적으로 판단하여 심사 후 오는 6월 2일 남구청 홈페이지를 통해 수상자를 발표할 예정이다.이종구기자",http://www.newgbnews.com/news/view.php?idx=306831
대구,인라인스케이트장 무료개방,일간경북신문 - 윤기영 기자,2023/05/23,"대구 수성구 수성패밀리파크 안(고모동 20-3) 인라인스케이트장이 주민들에게 무료로 개방됐다.
수성패밀리파크 내 인라인스케이트장은 1,727㎡의 규모로 2011년에 조성됐지만, 시설 노후화로 주민들의 이용이 저조했다.
이에 수성구는 문화체육관광부에서 주관하는 2021년도 생활체육시설 확충 공모 사업에 선정돼 총 10억 원(국비 3, 시비 7)의 예산을 지원받아 아크릴 바닥으로 전면 교체하고 안전울타리, 파고라, 조명타워 등의 시설물을 신규로 설치했다. 5월부터 전면 개방된 인라인스케이트장은 연중무휴로 오전 7시부터 오후 11시까지 누구나 이용할 수 있다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306830
대구,"달성군, 참좋은 일자리 만남의 날",일간경북신문 - 윤기영 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306829
대구,위기 청소년 건강멘토링 사업 협약 체결,일간경북신문 - 윤기영 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306828
대구,‘Youth토피아’ 청소년문화축제 호응,일간경북신문 - 윤기영 기자,2023/05/23,"대구광역시는 지난 20일 오전 11시 2.28기념중앙공원 청소년광장에서 ‘제11회 청소년문화축제’를 개최했으며, 1부 행사로 ‘제35회 대구광역시 청소년대상’ 시상식도 함께 진행했다.
청소년문화축제는 청소년 달을 기념해 시와 구·군 청소년 시설 및 청소년들이 연합해 기획·운영하는 청소년 축제로 행사는 ▷제35회 대구광역시 청소년대상 시상식 ▷청소년 대표 4명의 청소년헌장 낭독 ▷청소년들이 마음껏 꿈꾸고 누릴 수 있는 ‘Youth토피아’의 문을 여는 세리머니 순으로 진행됐다.
이어 청소년문화축제에서는 학교 및 각 지역을 대표하는 20개 청소년 동아리의 열정 가득한 공연이 펼쳐졌고, ‘키링·그립톡·마크라메 등 만들기’, ‘심리검사·상담·드론 조종’ 등 22개의 다양한 체험 부스가 운영됐다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306827
대구,"동구, 우수식품 특별 판매전",일간경북신문 - 윤기영 기자,2023/05/23,"대구 동구청은 24일부터 28일까지 5일동안 이마트 반야월점 1층 행사장에서 동구 식품제조가공업소 10개소가 참여하는 ‘2023년 동구 우수식품 특별 판매전’을 개최한다.
올해로 4회째를 맞이하는 이번 행사로 지역 식품제조가공업소 중 경쟁력 있는 제품을 생산하고 있지만 마케팅 전략 및 인적 네트워크 부족으로 판로에 어려움을 겪는 지역 우수식품이 참여한다. 대형 유통마트와 함께하는 상생·협력 프로젝트로 판매 기회 제공 및 판로 개척과 마케팅 한계 극복을 위한 사업이다. 특히, 올해는 5월 가정의 달을 맞아 참여업소들이 우수식품 판매전 매출의 10%를 기부금으로 기탁할 예정이다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306826
대구,대구·말레이시아 조호바루시와 우호협력도시 협정,일간경북신문 - 윤기영 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306824
대구,대구 대표 ‘우수식품’ 인증 기업·제품 모집,일간경북신문 - 윤기영 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306823
대구,"대구수성구의회, 문화·관광 활성화 논의",일간경북신문 - 윤기영 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306791
대구,"대구시, 글로벌 물류허브 창이공항과 협력",일간경북신문 - 윤기영 기자,2023/05/22,,http://www.newgbnews.com/news/view.php?idx=306673
대구,달서구민 자원봉사대학 동기회 봉사단 발대,일간경북신문 - 윤기영 기자,2023/05/22,,http://www.newgbnews.com/news/view.php?idx=306671
대구,"남구 이천동·안동 임하면, 우호 협력 교류",일간경북신문 - 이종구 기자,2023/05/22,"대구광역시 남구 이천동 행정복지센터는 지난 19일, 주민자치위원장 및 주민들이 참석한 가운데 지속 가능한 동반성장과 상호발전 증진을 위한 안동시 임하면과 교류 방문 행사를 추진하였다고 22일 밝혔다.
지난해 11월, 안동시 읍면과 대구광역시 8개 구군의 1대1 매칭 우호교류협정 체결에 따라 대구시 남구 이천동과 경북도 안동시 임하면 사이에 상호우호 교류를 체결하였다.
이번 행사에서는 이천동 관계자들이 임하면 방문을 통해 임하면의 주요 시책 및 우수사례 등을 공유하고, 상호 존중과 신뢰를 바탕으로 두 지역이 가진 자원을 최대한 공유·활용하고 지속 가능한 협력사업 방안을 공동 모색하는 자리를 마련하였다.
양 지역 참석자들은 이번 교류 행사에서 △양 지역 특산품 상호 교환, △ 주민자치위원회간 교류 약속, △고향사랑기부제 상호 활성화 △ 안동 임하면 명소 탐방 및 임하면 효 잔치 참석 등 지역 간 상생발전을 위한 실질적인 교류 협력 방안을 논의하였다.
신상훈 이천동장은 “이번 행사가 지난 4월 임하면의 이천동 방문과 더불어 지역의 우호교류 활동에 활기를 불어넣는 계기가 되었다”며, “앞으로도 이천동과 임하면이 함께 발전할 수 있도록 최선의 노력을 다함과 동시에, 이제는 관에서 민으로 이어지는 지속 가능한 상호 교류를 추진하고자 한다”고 말했다.이종구기자",http://www.newgbnews.com/news/view.php?idx=306670
대구,"수성구, 33명 명예보육반장 신규 위촉",일간경북신문 - 윤기영 기자,2023/05/22,"대구 수성구육아종합지원센터는 지난 19일 33명의 ‘수성구 명예보육반장’을 신규 위촉하고 발대식을 했다.
‘수성구 명예보육반장’이란 어린이집 원장님들의 자발적 참여로 이루어진 무보수명예직이다.
이들은 영·유아 자녀를 둔 양육자들에게 ▲육아 정보 제공 및 양육 상담 지원 ▲수성구육아종합지원센터 홍보 ▲수성구 보육 반장 자문 등 맞춤형 육아 지원 서비스를 제공하는 역할을 한다.
앞서 수성구는 대구시 최초로 5월부터 보육 반장 2명을 채용했다. 보육 반장은 화요일~토요일 오전 9시부터 밤 9시까지 육아 상담(전화, 현장, 온라인 등) 지원, 부모 자조 모임 결성 및 지원, 보육 서비스 홍보 등을 하며 권역별로 활동하고 있다. 연락처는 수성구육아종합지원센터 홈페이지(http://www.suseong.kr/childcare) 공지 사항에서 확인할 수 있다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306669
대구,"동구, 뜨거운 관심 속 명사초청 아카데미",일간경북신문 - 윤기영 기자,2023/05/22,"대구 동구청은 지난 17일 ‘방송인 김영철’을 초청해 주민 550여 명이 참여한 가운데 2023년 명사초청 아카데미 1회차 특강을 개최했다. 김영철 강연자는 ‘멈추지 않고 항상 변화하는 이야기’라는 주제로 ‘꿈을 이루기 위해서는 간직하지 말고 뱉어내는 것이 중요하다.’를 강조하며 주민들의 공감을 얻었다.
또한, 이번 아카데미는 대구 지역 최초로 수어통역사를 배치해 장애인의 교육 환경 개선과 접근성을 위해 노력했다.
윤석준 동구청장은 “살기 좋은 도시, 살 맛 나는 동구를 만들기 위해 교육환경 개선을 통한 경쟁력 강화에 총력을 다하고 있으며, 앞으로도 양질의 교육 콘텐츠를 제공하기 위해 최선의 노력을 다하겠다”고 말했다.
이후 특강 일정은 다음과 같다. ▶오는 7월 21일 노규식 의사 ‘마음 읽어주는 부모, 신나게 공부하는 자녀’ ▶10월 25일 최성애 소장 ‘내 아이를 위한 감정코칭’ ▶11월 29일 김태원 디렉터 ‘글로벌 인재란 무엇인가’ ▶12월 6일 김지윤 소장 ‘슬기로운 가족생활’
특강 신청은 온라인(동구 평생학습센터 홈페이지 https://80edu.dong.daegu.kr/) 및 전화(교육정책과 053-662-4332)로 가능하다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=306668
대구,"서구문화회관, 지역 문화예술 진흥 활성화",일간경북신문 - 윤기영 기자,2023/05/22,,http://www.newgbnews.com/news/view.php?idx=306667
