지역명, 기사제목, 기자이름, 날짜, 링크
김천,"나부터 시작, 가슴으로 만나는 복지김천",일간경북신문 - 문장훈 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284234
김천,"김천, 새콤달콤 자두음료 시음행사 ‘스타트’",일간경북신문 - 문장훈 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281190
김천,"김천 율곡동, 청렴 날씨 ‘맑음’",일간경북신문 - 문장훈 기자,2022/08/31,http://www.newgbnews.com/news/view.php?idx=277468
김천,"김천 지좌동, 인구 증가 ‘주소 갖기’ 운동",일간경북신문 - 문장훈 기자,2022/07/27,http://www.newgbnews.com/news/view.php?idx=273150
김천,김천 ‘피크닉세트’ 관광객들 무료 대여,일간경북신문 - 문장훈 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302876
김천,"김천, 무료법률상담 ‘찾아가는 민원실’",일간경북신문 - 문장훈 기자,2023/03/08,http://www.newgbnews.com/news/view.php?idx=298467
김천,김천 여성새일센터 “나도 직업상담사”,일간경북신문 - 문장훈 기자,2023/02/12,http://www.newgbnews.com/news/view.php?idx=295648
김천,"김천시장, 계묘년 새해 주요 사업 현장 점검",일간경북신문 - 문장훈 기자,2023/01/15,http://www.newgbnews.com/news/view.php?idx=292575
김천,"농촌지도자상주시연합회, 우수단체 수상",일간경북신문 - 김학전 기자,2023/01/01,http://www.newgbnews.com/news/view.php?idx=291061
김천,"김천, 경북 첫 스마트 안심귀가 서비스 앱",일간경북신문 - 문장훈 기자,2022/11/29,http://www.newgbnews.com/news/view.php?idx=287312
김천,"김천 샤인머스캣, 서울시민 입맛 매료",일간경북신문 - 문장훈 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284230
김천,"김천, 옥외광고대상전 ‘동상·특선’ 수상",일간경북신문 - 문장훈 기자,2022/09/29,http://www.newgbnews.com/news/view.php?idx=280909
김천,"김천, 골프 동호인들 우정·화합 한마당",일간경북신문 - 문장훈 기자,2022/08/30,http://www.newgbnews.com/news/view.php?idx=277322
김천,"김천, 민선 8기 첫 확대간부회의",일간경북신문 - 문장훈 기자,2022/07/26,http://www.newgbnews.com/news/view.php?idx=272993
김천,"김천, 지방세 체납액 정리 운영",일간경북신문 - 문장훈 기자,2023/04/16,http://www.newgbnews.com/news/view.php?idx=302873
김천,"김천복지재단, 사각지대 해소 ‘최선’",일간경북신문 - 문장훈 기자,2023/03/07,http://www.newgbnews.com/news/view.php?idx=298338
김천,"김천, 다음달 6일까지 사업체 방문 조사",일간경북신문 - 문장훈 기자,2023/02/09,http://www.newgbnews.com/news/view.php?idx=295493
김천,"김천, 통합보건타운 건립 순조롭게 ‘착착’",일간경북신문 - 문장훈 기자,2023/01/15,http://www.newgbnews.com/news/view.php?idx=292572
김천,"김천, 중소기업 운전자금 538억원 지원",일간경북신문 - 문장훈 기자,2023/01/01,http://www.newgbnews.com/news/view.php?idx=291060
김천,"김천, 공공하수도 운영평가 ‘최우수기관’",일간경북신문 - 문장훈 기자,2022/11/27,http://www.newgbnews.com/news/view.php?idx=286963
김천,"김천, 전통시장 시설현대화 본격화",일간경북신문 - 문장훈 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284078
김천,김천 ‘혁신제품’ 시범구매사업 선정,일간경북신문 - 문장훈 기자,2022/09/27,http://www.newgbnews.com/news/view.php?idx=280571
김천,"김천, 정부합동평가 총력 대응한다",일간경북신문 - 문장훈 기자,2022/08/29,http://www.newgbnews.com/news/view.php?idx=277074
김천,"김천, 지자체 일자리대상 ‘3연속’ 수상",일간경북신문 - 문장훈 기자,2022/07/25,http://www.newgbnews.com/news/view.php?idx=272797
김천,"김천, 친환경 자동차 충전 인프라 확대",일간경북신문 - 문장훈 기자,2023/04/04,http://www.newgbnews.com/news/view.php?idx=301663
김천,"김천, 일반산업단지 조성 우수사례 전파",일간경북신문 - 문장훈 기자,2023/03/06,http://www.newgbnews.com/news/view.php?idx=298161
김천,"김천, 기날저수지 둘레길 가다",일간경북신문 - 문장훈 기자,2023/02/09,http://www.newgbnews.com/news/view.php?idx=295492
김천,"김천, 겨울철 과수화상병 철저 예방 당부",일간경북신문 - 문장훈 기자,2023/01/12,http://www.newgbnews.com/news/view.php?idx=292431
김천,"김천, 경북도 평생교육 시책 평가 ‘우수상’",일간경북신문 - 문장훈 기자,2022/12/28,http://www.newgbnews.com/news/view.php?idx=290726
김천,"김천, 적십자 회비모금 ‘우수 기관상’",일간경북신문 - 문장훈 기자,2022/11/24,http://www.newgbnews.com/news/view.php?idx=286876
김천,귀농인 농특산물 직거래 장터,일간경북신문 - 문장훈 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283934
김천,"김천 부곡맛고을, 젊음의 거리 ‘재도약’",일간경북신문 - 문장훈 기자,2022/09/26,http://www.newgbnews.com/news/view.php?idx=280378
김천,"김천, 추석맞이 전통시장 ‘장보기 날’",일간경북신문 - 문장훈 기자,2022/08/28,http://www.newgbnews.com/news/view.php?idx=276870
김천,"김천, 내년 국가투자예산 확보 ‘총력’",일간경북신문 - 문장훈 기자,2022/07/25,http://www.newgbnews.com/news/view.php?idx=272793
김천,"김천, 공직자 청렴의지 UP ‘거울’ 배부",일간경북신문 - 문장훈 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301223
김천,경북보건대 “신입 김천시민 찾아요~”,일간경북신문 - 문장훈 기자,2023/03/05,http://www.newgbnews.com/news/view.php?idx=298023
김천,"김천, 재선충 확대 방제 ‘총력’",일간경북신문 - 문장훈 기자,2023/02/08,http://www.newgbnews.com/news/view.php?idx=295307
김천,김천 “아동친화도시 슬로건 공모하세요”,일간경북신문 - 문장훈 기자,2023/01/12,http://www.newgbnews.com/news/view.php?idx=292430
김천,김천 ‘경북 투자유치 대상’ 2년 연속 수상,일간경북신문 - 문장훈 기자,2022/12/27,http://www.newgbnews.com/news/view.php?idx=290584
김천,김천서 전국 수영인들 실력 겨룬다,일간경북신문 - 문장훈 기자,2022/11/23,http://www.newgbnews.com/news/view.php?idx=286742
김천,"김천, 사이언스 메이커 페스티벌 ‘체험의 장’",일간경북신문 - 문장훈 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283454
김천,"김천, 문화상 수상 후보자 추천 접수",일간경북신문 - 문장훈 기자,2022/09/25,http://www.newgbnews.com/news/view.php?idx=280166
김천,"김천, 부족함 없는 일자리 창출 기대",일간경북신문 - 문장훈 기자,2022/08/25,http://www.newgbnews.com/news/view.php?idx=276724
김천,"김천, 귀농인에 연 2% 창업 융자 지원",일간경북신문 - 문장훈 기자,2022/07/24,http://www.newgbnews.com/news/view.php?idx=272588
김천,"김천, 민원 응대시 휴대용 보호장비 착용",일간경북신문 - 문장훈 기자,2023/03/29,http://www.newgbnews.com/news/view.php?idx=301027
김천,“김천고에 입학·전입하고 혜택 받으세요”,일간경북신문 - 문장훈 기자,2023/03/02,http://www.newgbnews.com/news/view.php?idx=297862
김천,"김천, 담배 연기 없는 쾌적한 아파트",일간경북신문 - 문장훈 기자,2023/02/07,http://www.newgbnews.com/news/view.php?idx=295127
김천,김천 “사각지대 놓인 이웃 제보해주세요”,일간경북신문 - 문장훈 기자,2023/01/11,http://www.newgbnews.com/news/view.php?idx=292257
김천,김천사랑상품권 1천억 규모 발행,일간경북신문 - 문장훈 기자,2022/12/27,http://www.newgbnews.com/news/view.php?idx=290583
김천,"김천, 경제 활성화·미래산업 육성 중점",일간경북신문 - 문장훈 기자,2022/11/22,http://www.newgbnews.com/news/view.php?idx=286595
김천,김천 박복순·이만수 자랑스런 경북도민상,일간경북신문 - 문장훈 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283267
김천,"김천, 농업인 정보화 경진 ‘3개 부문’ 수상",일간경북신문 - 문장훈 기자,2022/09/22,http://www.newgbnews.com/news/view.php?idx=280019
김천,김천 “추석맞이 무상 차량점검 받으세요”,일간경북신문 - 문장훈 기자,2022/08/24,http://www.newgbnews.com/news/view.php?idx=276537
김천,"김천, AI·SW분야 기업과 구직자 ‘만남의 장’ 마련",일간경북신문 - 문장훈 기자,2022/07/24,http://www.newgbnews.com/news/view.php?idx=272583
김천,김천 “캄보디아 근로자들 진심으로 환영합니다”,일간경북신문 - 문장훈 기자,2023/03/28,http://www.newgbnews.com/news/view.php?idx=300849
김천,"김천, 간편하고 스마트한 모바일 건강관리",일간경북신문 - 문장훈 기자,2023/03/01,http://www.newgbnews.com/news/view.php?idx=297712
김천,"김천, 농어민수당 신청하세요 28일까지 ‘경북도 모이소앱’",일간경북신문 - 문장훈 기자,2023/02/06,http://www.newgbnews.com/news/view.php?idx=294969
김천,"“김천 여행, 스마트하게 즐겨보자”",일간경북신문 - 문장훈 기자,2023/01/11,http://www.newgbnews.com/news/view.php?idx=292250
김천,"김천, 도내 유일 공무원 후생복지 ‘우수상’",일간경북신문 - 문장훈 기자,2022/12/26,http://www.newgbnews.com/news/view.php?idx=290415
김천,"김천, 양성평등 기념 행사",일간경북신문 - 문장훈 기자,2022/11/22,http://www.newgbnews.com/news/view.php?idx=286586
김천,김천시립도서관 ‘내 인생 그림책’ 추억 쌓기,일간경북신문 - 문장훈 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283145
김천,"김천, 생활속 숨은 규제개선 우수 제안 ‘6개’",일간경북신문 - 문장훈 기자,2022/09/20,http://www.newgbnews.com/news/view.php?idx=279637
김천,"김천 노사민정협, 고용안정 공동선언",일간경북신문 - 문장훈 기자,2022/08/23,http://www.newgbnews.com/news/view.php?idx=276373
김천,"김천 농특산물, 군산시민들에 ‘큰 호응’",일간경북신문 - 문장훈 기자,2022/07/21,http://www.newgbnews.com/news/view.php?idx=272390
김천,"김천 연화지, 해피투게더 포토존",일간경북신문 - 문장훈 기자,2023/03/27,http://www.newgbnews.com/news/view.php?idx=300708
김천,"김천, 국경일 시범지역 태극기 달기 운동",일간경북신문 - 문장훈 기자,2023/02/27,http://www.newgbnews.com/news/view.php?idx=297519
김천,노후 대기방지시설 교체·설치,일간경북신문 - 문장훈 기자,2023/02/05,http://www.newgbnews.com/news/view.php?idx=294760
김천,도시·농촌 빈집정비사업 시행,일간경북신문 - 문장훈 기자,2023/01/10,http://www.newgbnews.com/news/view.php?idx=292083
김천,"김천, 규제개선 아이디어 ‘최다 수상’",일간경북신문 - 문장훈 기자,2022/12/25,http://www.newgbnews.com/news/view.php?idx=290248
김천,김천 ‘맛․깔․친 우수음식점’ 6곳 선정,일간경북신문 - 문장훈 기자,2022/11/21,http://www.newgbnews.com/news/view.php?idx=286448
김천,"시민 모두 행복한 김천, 미래 100년 ‘최선’",일간경북신문 - 문장훈 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282988
김천,"김천, 생활속 숨은 규제개선 우수 제안 ‘6개’",일간경북신문 - 문장훈 기자,2022/09/20,http://www.newgbnews.com/news/view.php?idx=279636
김천,"김천, 경북도와 내달 6일까지 사회조사",일간경북신문 - 문장훈 기자,2022/08/23,http://www.newgbnews.com/news/view.php?idx=276371
김천,“서울 도시민 ‘김천자두’에 매료되다”,일간경북신문 - 문장훈 기자,2022/07/20,http://www.newgbnews.com/news/view.php?idx=272178
김천,"김천, 사계절 여행명소 알리기 팸투어 `",일간경북신문 - 문장훈 기자,2023/03/26,http://www.newgbnews.com/news/view.php?idx=300530
김천,"김천, 지방소멸대응기금 사업 설명회",일간경북신문 - 문장훈 기자,2023/02/26,http://www.newgbnews.com/news/view.php?idx=297361
김천,"김천, 슬레이트 처리 17억 5천만원 투입",일간경북신문 - 문장훈 기자,2023/02/02,http://www.newgbnews.com/news/view.php?idx=294552
김천,김천 ‘공공산후조리원’ 롤 모델 되다,일간경북신문 - 문장훈 기자,2023/01/10,http://www.newgbnews.com/news/view.php?idx=292081
김천,"김천, 미래 자동차산업 거점으로 튜닝한다",일간경북신문 - 문장훈 기자,2022/12/22,http://www.newgbnews.com/news/view.php?idx=290067
김천,김천 희망대로 ‘개통 착착’ 175억 도비 확보,일간경북신문 - 문장훈 기자,2022/11/17,http://www.newgbnews.com/news/view.php?idx=286143
김천,"김천, 내고장 탑기업 ‘오리온테크놀리지’",일간경북신문 - 문장훈 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282859
김천,"김천, 코리아 탭 오케스트라 ‘올댓리듬’",일간경북신문 - 문장훈 기자,2022/09/20,http://www.newgbnews.com/news/view.php?idx=279635
김천,스마트폰만 있으면 나도 ‘김천 홍보대사’,일간경북신문 - 문장훈 기자,2022/08/21,http://www.newgbnews.com/news/view.php?idx=276025
김천,"김천, 초등 돌봄 아동 ‘비만↓ 건강↑’",일간경북신문 - 문장훈 기자,2022/07/19,http://www.newgbnews.com/news/view.php?idx=272026
김천,"김천, 농촌인력 “이음센터로 신청하세요”",일간경북신문 - 문장훈 기자,2023/03/23,http://www.newgbnews.com/news/view.php?idx=300365
김천,"김천, 지역특색 사업 61건 집중 발굴",일간경북신문 - 문장훈 기자,2023/02/23,http://www.newgbnews.com/news/view.php?idx=297189
김천,"김천, 신규 철도특구지정…철도메카 비상",일간경북신문 - 문장훈 기자,2023/02/02,http://www.newgbnews.com/news/view.php?idx=294551
김천,김천 “설 명절 전통시장서 장 보세요”,일간경북신문 - 문장훈 기자,2023/01/09,http://www.newgbnews.com/news/view.php?idx=292002
김천,김욱수·이정자씨 ‘김천시문화상’ 영예,일간경북신문 - 문장훈 기자,2022/12/21,http://www.newgbnews.com/news/view.php?idx=289897
김천,"김천, 가을철 산불방지 비상체제 돌입",일간경북신문 - 문장훈 기자,2022/11/15,http://www.newgbnews.com/news/view.php?idx=285836
김천,"김천, 외국인 계절근로자 도입 추진",일간경북신문 - 문장훈 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282690
김천,"김천, 노촌 이약동 청백리상 시상",일간경북신문 - 문장훈 기자,2022/09/19,http://www.newgbnews.com/news/view.php?idx=279463
김천,"김천, 22일부터 키오스크 체험 찾아가는 어르신 정보화 교육",일간경북신문 - 문장훈 기자,2022/08/18,http://www.newgbnews.com/news/view.php?idx=275789
김천,"김천, 경제 활성화 추경예산 ‘1조3640억’ 편성",일간경북신문 - 일간경북신문 기자,2022/07/18,http://www.newgbnews.com/news/view.php?idx=271780
김천,"김천 민원안내 봉사단, 고향사랑 ‘앞장’",일간경북신문 - 문장훈 기자,2023/03/22,http://www.newgbnews.com/news/view.php?idx=300187
김천,"김천 “28일 가장 따뜻한 선물, 함께 해요”",일간경북신문 - 문장훈 기자,2023/02/22,http://www.newgbnews.com/news/view.php?idx=297032
김천,"김천 “시민 행복, 열심히 뛰었습니다”",일간경북신문 - 문장훈 기자,2023/02/01,http://www.newgbnews.com/news/view.php?idx=294396
김천,"김천, 같이 걸을까요? 챌린지",일간경북신문 - 김학전 기자,2023/01/09,http://www.newgbnews.com/news/view.php?idx=291995
김천,"김천 평촌리 옛날솜씨마을, 디자인단 공모 선정",일간경북신문 - 문장훈 기자,2022/12/20,http://www.newgbnews.com/news/view.php?idx=289709
김천,"김천, 2025년 제63회 경북도민체전 유치 확정",일간경북신문 - 문장훈 기자,2022/11/14,http://www.newgbnews.com/news/view.php?idx=285673
김천,김천 자랑스러운 시민상 22명 선정,일간경북신문 - 문장훈 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282556
김천,“캠핑은 가족과 김천서 즐기자”,일간경북신문 - 문장훈 기자,2022/09/19,http://www.newgbnews.com/news/view.php?idx=279459
김천,"김천, 권역별 주민참여예산학교",일간경북신문 - 문장훈 기자,2022/08/16,http://www.newgbnews.com/news/view.php?idx=275371
김천,"김천, 승리를 위한 업어치기 한판!",일간경북신문 - 문장훈 기자,2022/07/18,http://www.newgbnews.com/news/view.php?idx=271778
김천,"김천, 고향사랑기부제 릴레이 캠페인",일간경북신문 - 문장훈 기자,2023/03/21,http://www.newgbnews.com/news/view.php?idx=300012
김천,김천 서포터즈 회원 200명 이웃돕기성금 200만원,일간경북신문 - 문장훈 기자,2023/02/21,http://www.newgbnews.com/news/view.php?idx=296857
김천,"김천보건소, 몸 편한 어르신 건강관리 전담팀",일간경북신문 - 문장훈 기자,2023/02/01,http://www.newgbnews.com/news/view.php?idx=294393
김천,"김천, 따뜻한 동행…자립준비청년 지원",일간경북신문 - 문장훈 기자,2023/01/09,http://www.newgbnews.com/news/view.php?idx=291980
김천,"김천 평화시장·상가, 젊음의 거리 부활",일간경북신문 - 문장훈 기자,2022/12/19,http://www.newgbnews.com/news/view.php?idx=289531
김천,김천과일 고품질 명품화 과수농가 지원,일간경북신문 - 문장훈 기자,2022/11/13,http://www.newgbnews.com/news/view.php?idx=285510
김천,"김천사랑상품권, 경제 활성화 효자 노릇 ‘톡톡’",일간경북신문 - 문장훈 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282550
김천,김천 감천면 체육회 ‘시민체전’ 준비 논의,일간경북신문 - 문장훈 기자,2022/09/18,http://www.newgbnews.com/news/view.php?idx=279282
김천,달콤 ‘김천 복숭아’ 홍콩시민 매료시킨다,일간경북신문 - 문장훈 기자,2022/08/11,http://www.newgbnews.com/news/view.php?idx=275184
김천,"김천, 내년도 국비예산 확보 ‘총력’",일간경북신문 - 문장훈 기자,2022/07/17,http://www.newgbnews.com/news/view.php?idx=271655
김천,"김천, 경북도 세계 물의 날 ‘최우수기관’",일간경북신문 - 문장훈 기자,2023/03/20,http://www.newgbnews.com/news/view.php?idx=299855
김천,"김천, 장애인복지시설 평가 ‘A등급’",일간경북신문 - 문장훈 기자,2023/02/20,http://www.newgbnews.com/news/view.php?idx=296661
김천,"황금시장 상인회, 규제자유특구 방안 제시",일간경북신문 - 문장훈 기자,2023/01/31,http://www.newgbnews.com/news/view.php?idx=294227
김천,"김천, 국가유공자 보답하는 보훈사업 추진",일간경북신문 - 문장훈 기자,2023/01/08,http://www.newgbnews.com/news/view.php?idx=291781
김천,김천사랑상품권 발행 1800억 목표 달성,일간경북신문 - 문장훈 기자,2022/12/18,http://www.newgbnews.com/news/view.php?idx=289393
김천,"김천, 철새도래지 AI 유입 차단 방역",일간경북신문 - 문장훈 기자,2022/11/10,http://www.newgbnews.com/news/view.php?idx=285357
김천,농산물유통타운 선진지 견학,일간경북신문 - 문장훈 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282396
김천,"“샤인 김천, 스윗 포도축제로 놀러 오세요”",일간경북신문 - 문장훈 기자,2022/09/15,http://www.newgbnews.com/news/view.php?idx=279081
김천,"김천, 장애인시설·코로나 방역 점검",일간경북신문 - 문장훈 기자,2022/08/11,http://www.newgbnews.com/news/view.php?idx=275181
김천,"김천, 맛있는 한 끼 소중한 추억",일간경북신문 - 문장훈 기자,2022/07/17,http://www.newgbnews.com/news/view.php?idx=271653
김천,"김천, 불필요한 규제 발굴·개선 공모전",일간경북신문 - 문장훈 기자,2023/03/19,http://www.newgbnews.com/news/view.php?idx=299667
김천,"김천, 농촌 전문인력 양성 교육",일간경북신문 - 문장훈 기자,2023/02/19,http://www.newgbnews.com/news/view.php?idx=296518
김천,"김천, 이차전지 산업 날개 달다",일간경북신문 - 이기화 문장훈 기자,2023/01/26,http://www.newgbnews.com/news/view.php?idx=293844
김천,"김천, 산골마을 의료·문화 행복버스",일간경북신문 - 문장훈 기자,2023/01/05,http://www.newgbnews.com/news/view.php?idx=291644
김천,"김천, 제2회 추경예산 1조 5770억원 편성",일간경북신문 - 문장훈 기자,2022/12/14,http://www.newgbnews.com/news/view.php?idx=289031
김천,김천서 미래 탁구 유망주 ‘힘찬 스매싱’,일간경북신문 - 문장훈 기자,2022/11/09,http://www.newgbnews.com/news/view.php?idx=285221
김천,"김천, 도로명주소 홍보관 운영",일간경북신문 - 문장훈 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282243
김천,김천 ‘힐링문화제’ 동호회 활동 스타트,일간경북신문 - 문장훈 기자,2022/09/14,http://www.newgbnews.com/news/view.php?idx=278898
김천,김천시장 “시민과 약속 반드시 지키겠다”,일간경북신문 - 문장훈 기자,2022/08/10,http://www.newgbnews.com/news/view.php?idx=274983
김천,김천 “오삼이와 함께 보고·찍고·받고”,일간경북신문 - 문장훈 기자,2022/07/14,http://www.newgbnews.com/news/view.php?idx=271458
김천,"김천시장, 산불예방 현장릴레이 캠페인",일간경북신문 - 문장훈 기자,2023/03/16,http://www.newgbnews.com/news/view.php?idx=299479
김천,"김천시의회, 7건 안건 심의",일간경북신문 - 문장훈 기자,2023/02/19,http://www.newgbnews.com/news/view.php?idx=296460
김천,"김천, 수소자동차 보급사업 시행한다",일간경북신문 - 문장훈 기자,2023/01/26,http://www.newgbnews.com/news/view.php?idx=293791
김천,"김천, 하수도 공기업 경영 ‘우수기관’",일간경북신문 - 문장훈 기자,2023/01/05,http://www.newgbnews.com/news/view.php?idx=291638
김천,김천시장기 테니스대회 인기,일간경북신문 - 문장훈 기자,2022/12/13,http://www.newgbnews.com/news/view.php?idx=288864
김천,전국대학 수영 선수들 ‘금빛물살’ 도전,일간경북신문 - 문장훈 기자,2022/11/09,http://www.newgbnews.com/news/view.php?idx=285220
김천,"김천, 관광홍보대사 이혜정",일간경북신문 - 문장훈 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=282044
김천,"김천 “천혜 감천변, 자전거로 만끽하세요”",일간경북신문 - 문장훈 기자,2022/09/13,http://www.newgbnews.com/news/view.php?idx=278683
김천,"안전한 물놀이 ‘출동, 무조건 재난지킴이’",일간경북신문 - 문장훈 기자,2022/08/08,http://www.newgbnews.com/news/view.php?idx=274628
김천,"김천, 산불방지 평가 ‘8년 연속’ 수상",일간경북신문 - 문장훈 기자,2022/07/13,http://www.newgbnews.com/news/view.php?idx=271264
김천,"김천시장, 산불예방 현장릴레이 캠페인",일간경북신문 - 문장훈 기자,2023/03/16,http://www.newgbnews.com/news/view.php?idx=299478
김천,"김천, 탄소포인트제 참여 차량 400대 모집",일간경북신문 - 문장훈 기자,2023/02/16,http://www.newgbnews.com/news/view.php?idx=296337
김천,"김천, 고향사랑기부제 홍보 캠페인",일간경북신문 - 문장훈 기자,2023/01/25,http://www.newgbnews.com/news/view.php?idx=293621
김천,김천1일반산단(4단계) 조성 ‘2349억 투입’,일간경북신문 - 문장훈 기자,2023/01/05,http://www.newgbnews.com/news/view.php?idx=291627
김천,"김천, 농산물종합유통타운 조성 속도낸다",일간경북신문 - 문장훈 기자,2022/12/12,http://www.newgbnews.com/news/view.php?idx=288676
김천,"김천, 귀농인 유치 팜투어 ‘큰 호응’",일간경북신문 - 문장훈 기자,2022/11/08,http://www.newgbnews.com/news/view.php?idx=285025
김천,"김천시장, 지역 농정현안 건의",일간경북신문 - 문장훈 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281696
김천,김천 ‘도내 최초’ 공공산후조리원 운영,일간경북신문 - 문장훈 기자,2022/09/07,http://www.newgbnews.com/news/view.php?idx=278499
김천,"김천, 지방공기업(하수도) 경영평가 ‘우수’",일간경북신문 - 문장훈 기자,2022/08/07,http://www.newgbnews.com/news/view.php?idx=274455
김천,두메숲골힐링마을 김두호 대표 ‘대통령 표창’,일간경북신문 - 문장훈 기자,2022/07/12,http://www.newgbnews.com/news/view.php?idx=271099
김천,"김천, 시내 곳곳에 젊은이들 ‘북적북적’",일간경북신문 - 문장훈 기자,2023/03/15,http://www.newgbnews.com/news/view.php?idx=299314
김천,"김천, 저소득가구 난방비 지급",일간경북신문 - 문장훈 기자,2023/02/15,http://www.newgbnews.com/news/view.php?idx=296184
김천,"김천, 경제 활성화 ‘예비청년창업가’ 모집",일간경북신문 - 문장훈 기자,2023/01/25,http://www.newgbnews.com/news/view.php?idx=293608
김천,"김천, 공공형 계절근로 시범사업 선정",일간경북신문 - 문장훈 기자,2023/01/04,http://www.newgbnews.com/news/view.php?idx=291496
김천,김천 “새마을 경사났네 경사났어”,일간경북신문 - 일간경북신문 기자,2022/12/11,http://www.newgbnews.com/news/view.php?idx=288516
김천,"김천, 혁신도시공원 이륜차 통행 단속",일간경북신문 - 문장훈 기자,2022/11/07,http://www.newgbnews.com/news/view.php?idx=284940
김천,"김천, 병역의무 이행 입영지원금 지급",일간경북신문 - 문장훈 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281504
김천,"김천지역자활센터, 복지부 ‘우수기관",일간경북신문 - 문장훈 기자,2022/09/06,http://www.newgbnews.com/news/view.php?idx=278299
김천,"김천, 코로나 차단 3중 안심 시스템 운영",일간경북신문 - 문장훈 기자,2022/08/04,http://www.newgbnews.com/news/view.php?idx=274263
김천,"김천, 부담없는 공직자 ‘청렴 콘서트’",일간경북신문 - 문장훈 기자,2022/07/12,http://www.newgbnews.com/news/view.php?idx=271095
김천,취약계층 안전 확인 ‘김천행복살피미’앱,일간경북신문 - 문장훈 기자,2023/03/14,http://www.newgbnews.com/news/view.php?idx=299114
김천,“김천의 광고 대행사가 되어주세요”,일간경북신문 - 문장훈 기자,2023/02/15,http://www.newgbnews.com/news/view.php?idx=296181
김천,"김천, 계절근로자 78명 현지 선발 완료",일간경북신문 - 문장훈 기자,2023/01/24,http://www.newgbnews.com/news/view.php?idx=293447
김천,"김천, 조류인플루엔자 차단 철새도래지 방역",일간경북신문 - 문장훈 기자,2023/01/04,http://www.newgbnews.com/news/view.php?idx=291495
김천,김천지역사회보장협의체 28명 위원 구성,일간경북신문 - 문장훈 기자,2022/12/07,http://www.newgbnews.com/news/view.php?idx=288188
김천,"김천시장, 건설안전국 추진 SOC사업 현장 점검",일간경북신문 - 문장훈 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284792
김천,"김천, 독감 무료 예방접종 실시",일간경북신문 - 문장훈 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281499
김천,"김천, 새로운 변화 ‘전략사업’ 집중 발굴",일간경북신문 - 문장훈 기자,2022/09/05,http://www.newgbnews.com/news/view.php?idx=278049
김천,"김천, 코로나19 확산 방지 특별 점검",일간경북신문 - 문장훈 기자,2022/08/01,http://www.newgbnews.com/news/view.php?idx=273734
김천,"김천, 생명사랑 문화조성 ‘앞장’",일간경북신문 - 문장훈 기자,2022/07/11,http://www.newgbnews.com/news/view.php?idx=270914
칠곡,대한민국 캠핑대전서 칠곡 관광 홍보,일간경북신문 - 강명환 기자,2023/04/25,http://www.newgbnews.com/news/view.php?idx=303948
칠곡,"칠곡군수, 국도비 확보 발빠른 세일즈 행정",일간경북신문 - 강명환 기자,2023/03/30,http://www.newgbnews.com/news/view.php?idx=301216
칠곡,"칠곡보건소, 비대면 온라인 운동교실 운영",일간경북신문 - 강명환 기자,2023/02/19,http://www.newgbnews.com/news/view.php?idx=296525
칠곡,"칠곡, 전국 기초생활보장 분야 ‘우수 지자체’",일간경북신문 - 강명환 기자,2022/12/27,http://www.newgbnews.com/news/view.php?idx=290580
칠곡,"칠곡군수·경북교육감, 교육현안 소통",일간경북신문 - 강명환 기자,2022/11/13,http://www.newgbnews.com/news/view.php?idx=285512
칠곡,"칠곡, 평화 알릴 ‘일병 비둘기 서포터스’ 운영",일간경북신문 - 강명환 기자,2022/09/18,http://www.newgbnews.com/news/view.php?idx=279278
칠곡,"칠곡, 공무원 대외직명제 규정 개정",일간경북신문 - 강명환 기자,2022/07/31,http://www.newgbnews.com/news/view.php?idx=273503
칠곡,"칠곡, 구인·구직 만남의 날",일간경북신문 - 강명환 기자,2022/05/29,http://www.newgbnews.com/news/view.php?idx=265525
칠곡,칠곡교육청 영재교육원 개강 ‘큰 호응’,일간경북신문 - 강명환 기자,2022/04/18,http://www.newgbnews.com/news/view.php?idx=260411
칠곡,"칠곡, 보훈명예수당 지급범위 대폭 확대",일간경북신문 - 강명환 기자,2022/02/02,http://www.newgbnews.com/news/view.php?idx=251650
