title,keyword,category,subcategory,predication,departmenet
외동 반림로 용호초등사거리 학교 정문에서 우회전 구간에 맨홀이 있는데 그 중 차량 통과시 우수 맨홀 뚜껑에서 소리나는게 있는데 정비를 부탁드립니다.,"['외동', '반림로', '용호초등사거리', '우회전 구간', '맨홀', '차량 통과시', '소리', '정비']",상하수도,하수관로,요청/개선,경상남도
외동 반림로 용호초등사거리 학교 정문에서 우회전 구간에 맨홀이 있는데 그 중 차량 통과시 우수 맨홀 뚜껑에서 소리나는게 있는데 수리를 부탁드립니다.,"['외동', '반림로', '용호초등사거리', '우회전 구간', '맨홀', '차량 통과시']",상하수도,하수관로,요청/개선,경상남도
외동반림로 용호초등사거리 용호초등학교 쪽 집수정 상태 확인 해 주십시오.,"['외동반림로', '용호초등사거리', '용호초등학교', '집수정', '상태']",상하수도,기타,요청/개선,경상남도
외동반림로 용호초등사거리 용호초등학교 쪽 집수정 상태 확인 요청합니다.,"['외동반림로', '용호초등사거리', '용호초등학교', '집수정', '상태']",상하수도,기타,요청/개선,경상남도
외동반림로 용호초등사거리 용호초등학교 쪽 우기전 청소를 요청드립니다.,"['외동반림로', '용호초등사거리', '용호초등학교']",상하수도,기타,요청/개선,경상남도
의창구 #@주소# 경내 수도 음용수 시설물 내용표기 게시 요청합니다.,"['의창구', '수도', '음용수 시설물', '내용표기', '게시']",상하수도,기타,요청/개선,문화유산육성과
의창구 #@주소# 창원의집 경내 음용 수돗물 시설 정확한 내용표기 바랍니다.,"['의창구', '내용표기']",상하수도,기타,요청/개선,문화유산육성과
의창구 #@주소# 경내 수도 음용수 시설물 내용표기 게시해 주세요.,"['의창구', '수도', '음용수 시설물', '내용표기', '게시']",상하수도,기타,요청/개선,문화유산육성과
의창구 #@주소# 경내 수도 음용수 시설물 내용표기 게시를 원합니다.,"['의창구', '수도', '음용수 시설물', '내용표기', '게시']",상하수도,기타,요청/개선,문화유산육성과
의창구 #@주소# 경내 수도시설물 문구나 표기가 없어서 관광객들과 시민 모두 행정신뢰의 문제점을 제기하고 있으니 확인바랍니다.,"['의창구', '수도']",상하수도,기타,요청/개선,문화유산육성과
창원시 성산구  #@주소# 우수구 보수해 주세요. ,"['창원시', '성산구', '우수구', '보수']",상하수도,기타,요청/개선,경상남도
창원시의 성산구  #@주소# 우수구 보수 바랍니다. ,"['창원시', '성산구', '우수구', '보수']",상하수도,기타,요청/개선,경상남도
창원시 성산구  #@주소# 우수구 보수해 주시기 바랍니다. ,"['창원시', '성산구', '우수구', '보수']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 의창구 #@주소#소아과가 앞에 있음에도 불구하고 하수구 철망이 낚싯바늘처럼 날카로워 아기들이 발이 빠지면 대형사고가 날 것 같은 위험이 보입니다.신속한 조치로 안전사고 없는 도로가 되었으면 합니다.,"['소아과', '하수구', '철망']",상하수도,하수관로,요청/개선,경상남도
경상남도 창원시의 의창구 #@주소#소아과가 앞에 있음에도 불구하고 하수구 철망이 낚싯바늘처럼 날카로워 아기들이 발이 빠지면 대형사고가 날 것 같은 위험이 보입니다.신속한 조치로 안전사고 없는 도로를 희망합니다.,"['소아과', '하수구', '철망']",상하수도,하수관로,요청/개선,경상남도
경상남도 창원시 의창구 #@주소# 낚시바늘처럼 뾰족한 하수구 철망이 있는곳 바로앞에 소아과가 위치하고 있습니다. 아기들의 발이 작아서 혹시 빠지면 위험할거 같습니다. 확인해서 수리해주세요.,"['소아과', '하수구', '철망']",상하수도,하수관로,요청/개선,경상남도
경상남도 창원시 의창구 #@주소#소아과 바로 앞에 철망이 뾰족하게 튀어나온 하수구가 있습니다. 아기들이 위험해보입니다. 조속한 대처 바랍니다.,"['소아과', '하수구', '철망']",상하수도,하수관로,요청/개선,경상남도
경상남도 창원시 의창구 #@주소#아기들이 수시로 드나드는 소아과앞에 우수받이 파손으로 인한 튀어나온 날카로운 하수구가 있어요. 위험해보입니다. 신속하고 빠른 점검바랍니다.,"['소아과', '하수구']",상하수도,하수관로,요청/개선,경상남도
마산합포구 #@주소# 우수받이 시설물 정비를 부탁드립니다.,"['마산합포구', '우수받이', '정비']",상하수도,기타,요청/개선,경상남도
마산합포구 #@주소# 우수받이 시설물을 정비해주세요.,"['마산합포구', '우수받이', '정비']",상하수도,기타,요청/개선,경상남도
마산합포구 #@주소# 우수받이 시설물 정비가 시급하니 현장 확인 후 조치 바랍니다.,"['마산합포구', '우수받이', '정비']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 성산구 대방동 차도갓길변 우수구맨홀 토사부유물막힘 또는 장기간 관리부재노출 주민생활 안전을 위한 개선 검토요청드립니다.,"['경상남도', '창원시', '성산구', '대방동', '차도갓길변', '우수구맨홀', '토사부유물막힘']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 성산구 대방동 차도갓길변 우수구맨홀 토사부유물막힘 또는 장기간 관리부재노출로 신고합니다.,"['경상남도', '창원시', '성산구', '대방동', '차도갓길변', '우수구맨홀', '토사부유물막힘']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 성산구 대방동 차도갓길변 우수구맨홀 토사부유물막힘 또는 장기간 관리부재노출로 정비바랍니다.,"['경상남도', '창원시', '성산구', '대방동', '차도갓길변', '우수구맨홀', '토사부유물막힘']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 성산구 대방동 차도갓길변 우수구맨홀 토사부유물막힘 또는 장기간 관리부재노출로 점검바랍니다.,"['경상남도', '창원시', '성산구', '대방동', '차도갓길변', '우수구맨홀', '토사부유물막힘']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 성산구 대방동 차도갓길변 우수구맨홀 토사부유물막힘 또는 장기간 관리부재노출로 확인바랍니다.,"['경상남도', '창원시', '성산구', '대방동', '차도갓길변', '우수구맨홀', '토사부유물막힘']",상하수도,기타,요청/개선,경상남도
음식점에서 나오는 구정물 냄새인거같은 심한 하수도 냄새에 살수가 없습니다. 현장확인하셔서 해결바랍니다.,"['음식점', '냄새']",상하수도,기타,요청/개선,경상남도
심한 냄새가 나서 힘듭니다. 하수구 냄새같은데 주변 음식점에서 나온 냄새인지 해당 음식점에 방문하셔서 확인하시고 냄새의 진원지를 찾아주셨으면 합니다.,"['음식점', '냄새']",상하수도,기타,요청/개선,경상남도
하수구에서 나는 심한 냄새가 민원사항입니다. 음식점에서 버린물때문인것으로 추정은 됩니다만 확인하시고 단속바랍니다.,"['음식점', '냄새']",상하수도,기타,요청/개선,경상남도
창원시 진해구 #@주소# 하수관로 정비사업 조속한 시행 요청드립니다.,"['창원시', '진해구', '하수관로', '정비사업']",상하수도,기타,요청/개선,하수시설과
하수관로 정비사업을 신속히 시행해주세요. 위치는 창원시 진해구 #@주소# 입니다.,"['창원시', '진해구', '하수관로', '정비사업']",상하수도,기타,요청/개선,하수시설과
창원시 진해구 #@주소# 하수관로 정비사업 조속한 시행해 주세요.,"['창원시', '진해구', '하수관로', '정비사업']",상하수도,기타,요청/개선,하수시설과
"위치는 창원시 진해구 #@주소# 이고, 하수관로 정비사업을 빠른 시행 바랍니다. ","['창원시', '진해구', '하수관로', '정비사업']",상하수도,기타,요청/개선,하수시설과
창원시 진해구 #@주소# 하수관로 정비사업 조속한 시행해 주시기 바랍니다. ,"['창원시', '진해구', '하수관로', '정비사업']",상하수도,기타,요청/개선,하수시설과
창원시 마산합포구 #@주소# 하수 누수 점검해 주세요.,"['창원시', '마산합포구', '하수', '누수', '점검']",상하수도,기타,요청/개선,경상남도
창원시의 마산합포구 #@주소# 하수 누수 점검 바랍니다.,"['창원시', '마산합포구', '하수', '누수', '점검']",상하수도,기타,요청/개선,경상남도
창원시 마산합포구 #@주소# 하수 누수 점검해 주시기 바랍니다.,"['창원시', '마산합포구', '하수', '누수', '점검']",상하수도,기타,요청/개선,경상남도
의창구 노면표시 상이함 문의드립니다.,"['의창구', '노면표시', '상이함']",상하수도,기타,요청/개선,수도시설과
의창구 노면표시 상이함을 문의합니다. ,"['의창구', '노면표시', '상이함']",상하수도,기타,요청/개선,수도시설과
의창구 노면표시 상이함에 대해 문의합니다. ,"['의창구', '노면표시', '상이함']",상하수도,기타,요청/개선,수도시설과
노면표시가 공사전과 후가 다릅니다. 상이한 이유가 무엇인지 공문서로 답변주시기 바랍니다.,['노면표시'],상하수도,기타,요청/개선,수도시설과
의창구 노면표시 상이함과 관련해 문의드립니다. ,"['의창구', '노면표시', '상이함']",상하수도,기타,요청/개선,수도시설과
위치는 서머나교회 옆 오수처리 부분인데요. 차량도 급히가면 범퍼가 닿고 발이 걸려 넘어지기 쉽상이라 너무 불편하니 빠른 정비 요청합니다.,"['서머나교회', '오수처리', '차량', '범퍼', '발']",상하수도,하수관로,요청/개선,경상남도
서머나교회 옆 오수처리 부분인데요. 차량도 급히가면 범퍼가 닿고 발이 걸려 넘어지기 쉽상입니다. 정비 부탁드립니다.,"['서머나교회', '오수처리', '차량', '범퍼', '발']",상하수도,하수관로,요청/개선,경상남도
서머나교회 옆 오수처리 부분인데요. 이 위치에서 차량도 급히가면 범퍼가 닿고 발이 걸려 넘어지기 쉽상입니다. 사람들이 매우 불편해 하고 있으니 빠른 정비 요청합니다.,"['서머나교회', '오수처리', '차량', '범퍼', '발']",상하수도,하수관로,요청/개선,경상남도
"창원시 #@주소#번길 입구 집수정 위험합니다.상업지구로 특히 야간 보행자의 실족이 우려되고, 도로 폭이 좁기 때문에 만약의 상황이 발생할 경우 차량 및 건물 파손의 우려가 있습니다.집수정의 높이를 도로 노면에 따라 조정 바랍니다.그리고, 집수정 쓰레기 상황을 확인하여 조치 바랍니다.답변은 공문서로 받겠습니다. ","['집수정', '위험합니다', '높이', '노면', '조정']",상하수도,기타,요청/개선,경상남도
우수집수정 단차 해소및 청소요청 관련건입니다. 도로폭이 좁고 차량이나 건물 손상의 우려가 있어서 확인바랍니다.,['집수정'],상하수도,기타,요청/개선,경상남도
집수정의 쓰레기 상황을 확인해 주시고 우수집수정 단차도 해소바랍니다. 답변은 공문서로 주시길 바랍니다.,['집수정'],상하수도,기타,요청/개선,경상남도
우수집수정 단차해소및 인근시설물 준설작업과 시설물의 주변부와의 단차 및 노후 점검바랍니다. ,['집수정'],상하수도,기타,요청/개선,경상남도
"상업지구이고 밤에 보행인의 실족우려와 폭이 좁은 도로로 인한 사고 발생, 차량과 건물파손의 위험이 있습니다. 집수정의 높이를 도로노면과 맞춰 조정바랍니다. ","['집수정', '높이', '노면', '조정']",상하수도,기타,요청/개선,경상남도
요란한 소리가 차량이 지나갈때마다 나는데 하수도 상판때문인거 같긴한데 정확치 않고 지난번 보수에 아스팔트를 다시 깔아주셨는데 떨어져나갔습니다. 사진첨부합니다. 보수부탁드립니다.,"['하수도', '상판']",상하수도,하수처리,요청/개선,경상남도
우수받이 정비요청건입니다. 덜컹거리는 소리가 차량이 지날때마다 납니다. 사진첨부하오니 보수해주시길 바랍니다.,[],상하수도,하수처리,요청/개선,경상남도
차가 지나갈때마다 쇠가 덜컹거리는 소리가 납니다 우수받이 보수바랍니다.,['쇠가'],상하수도,하수처리,요청/개선,경상남도
마산회원구 #@주소# 골목 안쪽 하수구에서 악취(인분 냄새)가 심합니다. 확인 후 조치해 주세요.,"['마산회원구', '하수구', '악취']",상하수도,기타,요청/개선,경상남도
조치해 주십시오. 마산회원구  #@주소# 골목 안쪽에 하수구에서 악취(인분 냄새)가 심합니다. 확인 후 조치해 주십시오.,"['마산회원구', '하수구', '악취']",상하수도,기타,요청/개선,경상남도
마산회원구의  #@주소# 골목 안쪽 하수구에서 악취(인분 냄새)가 심합니다. 확인 후 조치해 주시기 바랍니다.,"['마산회원구', '하수구', '악취']",상하수도,기타,요청/개선,경상남도
마산회원구의  #@주소# 골목 안쪽 하수구에서 악취(인분 냄새)가 심합니다. 확인 후 조치 요청합니다.,"['마산회원구', '하수구', '악취']",상하수도,기타,요청/개선,경상남도
마산회원구의  #@주소# 골목 안쪽 하수구에서 악취(인분 냄새)가 심합니다. 확인 후 조치 부탁드려요.,"['마산회원구', '하수구', '악취']",상하수도,기타,요청/개선,경상남도
마산합포구 #@주소# 폭우로 맨홀이 열려 정비를 부탁드립니다.,"['마산합포구', '맨홀', '정비']",상하수도,기타,요청/개선,경상남도
마산합포구 #@주소# 폭우로 맨홀이 열려 차량이 파손될 위험이 있습니다. 조속한 수리 바랍니다.,"['마산합포구', '맨홀', '수리']",상하수도,기타,요청/개선,경상남도
마산합포구 #@주소# 폭우로 맨홀이 열려 차량이 파손될 수 있으니 빠른 시일 내에 정비를 해주세요.,"['마산합포구', '맨홀', '정비']",상하수도,기타,요청/개선,경상남도
창원시 #@주소# 맨홀주변 타일 파손 되어 있으니 조치 바랍니다.,"['맨홀', '타일', '파손']",상하수도,기타,요청/개선,경상남도
 #@주소# 맨홀주변 타일 파손 되어 있으니 조치를 원합니다.,"['맨홀', '타일', '파손']",상하수도,기타,요청/개선,경상남도
 #@주소# 맨홀주변 타일 파손 되어 있으니 조치를 요청합니다.,"['맨홀', '타일', '파손']",상하수도,기타,요청/개선,경상남도
 #@주소# 맨홀주변 타일 파손 되어 있으니 조치 요청합니다.,"['맨홀', '타일', '파손']",상하수도,기타,요청/개선,경상남도
 #@주소# 맨홀주변 타일 파손 되어 있으니 조치 해주세요.,"['맨홀', '타일', '파손']",상하수도,기타,요청/개선,경상남도
의창구 부근에 있는 차도갓길변 우수구맨홀 토사부유물 막히는 바람에 신고합니다. 확인후 정비부탁드리고자 합니다.,"['의창구', '차도갓길변', '우수구맨홀', '토사부유물', '확인후', '정비']",상하수도,하수처리,요청/개선,경상남도
의창구 근처에 있는 차도갓길변 우수구맨홀 토사부유물 막혀져서 신고합니다. 확인후 처리해 주시길 바랍니다.,"['의창구', '차도갓길변', '우수구맨홀', '토사부유물', '확인후']",상하수도,하수처리,요청/개선,경상남도
의창구 위치에 있는 차도갓길변 우수구맨홀 토사부유물 막혀서 신고하고자 합니다. 확인후 처리부탁드려요,"['의창구', '차도갓길변', '우수구맨홀', '토사부유물', '확인후']",상하수도,하수처리,요청/개선,경상남도
의창구 #@주소# 우수구맨홀 토사 부유물 막힘 또는 장기간 우수구 기능 관리 부재 노출 주민생활 안전을 위한 개선을 검토해 주세요.,"['우수구맨홀', '토사 부유물', '막힘']",상하수도,기타,요청/개선,경상남도
의창구 #@주소# 우수구맨홀 토사 부유물 막힘으로 정비해 주세요.,"['우수구맨홀', '토사 부유물', '막힘']",상하수도,기타,요청/개선,경상남도
의창구 #@주소# 우수구맨홀 토사 부유물 막힘으로 불편하니 조치해 주세요.,"['우수구맨홀', '토사 부유물', '막힘']",상하수도,기타,요청/개선,경상남도
의창구 #@주소# 우수구맨홀 토사 부유물 막힘으로 불편하니 보완해주세요.,"['우수구맨홀', '토사 부유물', '막힘']",상하수도,기타,요청/개선,경상남도
의창구 #@주소# 우수구맨홀 토사 부유물 막힘으로 불편하니 현장 방문 후 확인해 주세요.,"['우수구맨홀', '토사 부유물', '막힘']",상하수도,기타,요청/개선,경상남도
창원시 마산합포구 #@주소# 물고임 보수해 주세요. ,"['창원시', '마산합포구', '물고임']",상하수도,기타,요청/개선,안전건설과
창원시의 마산합포구 #@주소# 물고임 보수 바랍니다.,"['창원시', '마산합포구', '물고임']",상하수도,기타,요청/개선,안전건설과
창원시 마산합포구 #@주소# 물고임 보수해 주시기 바랍니다. ,"['창원시', '마산합포구', '물고임']",상하수도,기타,요청/개선,안전건설과
남면로 일원 배수 불량 보수 요청드립니다.,"['남면로', '배수', '불량']",상하수도,기타,요청/개선,경상남도
남면로 일원 배수 불량 보수 공사를 요청합니다. 자칫하다가는 큰 사고로 이어질 수 있으니 신속히 정비해 주시기 바랍니다.,"['남면로', '배수', '불량']",상하수도,기타,요청/개선,경상남도
남면로 일원 배수 불량 보수 공사가 필요해 보입니다. 안전사고를 예방하기 위하여 담당자의 빠른 현장점검 및 정비 시행을 부탁드립니다.,"['남면로', '배수', '불량']",상하수도,기타,요청/개선,경상남도
남면로 일원 배수 불량 보수 공사가 매우 시급합니다. 시민들의 안전을 위해 현장 확인 후 정비를 서둘러 주실 것을 요청드립니다. 위험해서 다니기가 너무 무섭습니다.,"['남면로', '배수', '불량']",상하수도,기타,요청/개선,경상남도
남면로 일원 배수 불량 보수 공사를 해주실 것을 부탁드립니다. 현 상태로 방치되면 조만간 큰 사고가 일어날 수도 있으니 하루라도 빨리 정비될 수 있도록 서둘러 주세요.,"['남면로', '배수', '불량']",상하수도,기타,요청/개선,경상남도
빗물을 내려 보내는 시설물의 고장으로 더러운 하수구 물이 올라오고 있어 주민생활 안전을 위협하고 있으니 우수받이의 정비를 부탁드립니다. ,[],상하수도,하수처리,요청/개선,경상남도
차도에 우수받이가 오랫동안 기능을 상실하여 물이 역류하는거 같아요. 빗물이 잘 내려갈수 있도록 수리바랍니다.,[],상하수도,하수처리,요청/개선,경상남도
우수받이가 막힌거같습니다. 맨홀 토사물이 거꾸로 올라오고 있습니다. 확인처리바랍니다.,[],상하수도,하수처리,요청/개선,경상남도
창원시 농업용수 공급시설 확충 및 공급 요청드립니다.,"['창원시', '농업용수', '공급시설', '확충', '공급']",상하수도,기타,요청/개선,석동정수과
창원시의 농업용수 공급시설 확충 및 공급 요청합니다.,"['창원시', '농업용수', '공급시설', '확충', '공급']",상하수도,기타,요청/개선,석동정수과
창원시 농업용수 공급시설 확충 및 공급해 주세요. ,"['창원시', '농업용수', '공급시설', '확충', '공급']",상하수도,기타,요청/개선,석동정수과
창원시의 농업용수 공급시설 확충 및 공급 바랍니다. ,"['창원시', '농업용수', '공급시설', '확충', '공급']",상하수도,기타,요청/개선,석동정수과
창원시 농업용수 공급시설 확충 및 공급해 주시기 바랍니다. ,"['창원시', '농업용수', '공급시설', '확충', '공급']",상하수도,기타,요청/개선,석동정수과
도로명과 공사구간 표시 평면도를 보여주시면 좋겠습니다. 그리고 설계도 노면표시중 길가장자리선 연장은 어느정도인지 실선과 점선 구분은 되어있나요. 설계도와 현장의 노면표시는 동일한지 궁금한게 많습니다. 검토결과를 알려주시기 바랍니다. ,['평면도'],상하수도,기타,요청/개선,수도시설과
도로 재포장및 노면표시 설계도가 궁금합니다. 노면표시 연장선 길이와 실선과 점선 구분 도색은 어떻게 했는지 설계도 열람 가능하게 조치바랍니다.,[],상하수도,기타,요청/개선,수도시설과
"의창구에 있는  #@주소#, #@주소#을 포함하는 재포장 또는 노면표시 공사와 관련하여, 도로명을 알아 볼수 있게 공사 구간이 표시된 평면도를 공개하여 주시길 부탁드립니다.","['의창구', '평면도']",상하수도,기타,요청/개선,수도시설과
창원시 진해구 #@주소#에 비가 오면 맨홀이 들썩이며 오물이 분출하고 악취가 진동하는데 조치 부탁합니다. ,"['창원시', '진해구', '비', '맨홀', '오물', '분출', '악취']",상하수도,기타,요청/개선,경상남도
창원시 진해 #@주소#에 비가 오면 맨홀이 들썩이며 오물이 분출하고 악취가 진동하는데 개선 바랍니다.,"['창원시', '비', '맨홀', '오물', '분출', '악취']",상하수도,기타,요청/개선,경상남도
창원시 진해 #@주소#에 비가 오면 맨홀이 들썩이며 오물이 분출하고 악취가 진동하는데 해결해 주세요.,"['창원시', '비', '맨홀', '오물', '분출', '악취']",상하수도,기타,요청/개선,경상남도
창원시 진해 #@주소#에 비가 오면 맨홀이 들썩이며 오물이 분출하고 악취가 진동하는데 관리 바랍니다.,"['창원시', '비', '맨홀', '오물', '분출', '악취']",상하수도,기타,요청/개선,경상남도
창원시 진해 #@주소#에 비가 오면 맨홀이 들썩이며 오물이 분출하고 악취가 진동하는데 정비해 주세요.,"['창원시', '비', '맨홀', '오물', '분출', '악취']",상하수도,기타,요청/개선,경상남도
양덕동 우수받이 보수 및 악취방지시설 설치 부탁합니다.,"['양덕동', '우수받이', '보수', '악취방지시설', '설치']",상하수도,기타,요청/개선,상하수과
양덕동 우수받이 보수 및 악취방지시설 설치 원합니다.,"['양덕동', '우수받이', '보수', '악취방지시설', '설치']",상하수도,기타,요청/개선,상하수과
양덕동 우수받이 보수 및 악취방지시설 설치 해주세요.,"['양덕동', '우수받이', '보수', '악취방지시설', '설치']",상하수도,기타,요청/개선,상하수과
마산회원구 #@주소# 맨홀 파손되어 정비 요청합니다.,"['마산회원구', '맨홀', '파손']",상하수도,기타,요청/개선,경상남도
마산회원구의 #@주소# 맨홀 파손되어 정비 해주세요.,"['마산회원구', '맨홀', '파손']",상하수도,기타,요청/개선,경상남도
마산회원구의 #@주소# 맨홀 파손되어 정비 원합니다.,"['마산회원구', '맨홀', '파손']",상하수도,기타,요청/개선,경상남도
마산회원구의 #@주소# 맨홀 파손되어 정비 부탁해요.,"['마산회원구', '맨홀', '파손']",상하수도,기타,요청/개선,경상남도
마산회원구의 #@주소# 맨홀 파손되어 정비 요청해요.,"['마산회원구', '맨홀', '파손']",상하수도,기타,요청/개선,경상남도
창원시 비가 많이 내려 흙이 다 흘러내려서 막혀있는 하수구가 보이는데 현장 확인 후 처리 바랍니다.,"['창원시', '비', '흙', '막혀있는 하수구']",상하수도,기타,요청/개선,자치행정과
창원시 비가 많이 내려 흙이 다 흘러내려서 막혀있는 하수구가 보이는데 현장 확인 후 빠른 처리 요청합니다.,"['창원시', '비', '흙', '막혀있는 하수구']",상하수도,기타,요청/개선,자치행정과
창원시 비가 많이 내려 흙이 다 흘러내려서 막혀있는 하수구가 보이는데 확인 후 해결 바랍니다.,"['창원시', '비', '흙', '막혀있는 하수구']",상하수도,기타,요청/개선,자치행정과
마산합포구 #@주소# 이 구역은 비만 오면 다닐 수가 없습니다. 배수구가 없는 것 같네요. 정비 요청합니다.,"['마산합포구', '비', '배수구']",상하수도,기타,요청/개선,경상남도
마산함포구의 #@주소# 이 구역은 비만 오면 다닐 수가 없습니다. 배수구가 없는 것 같으니 정비 바랍니다.,"['비', '배수구']",상하수도,기타,요청/개선,경상남도
마산함포구의 #@주소# 이 구역은 비만 오면 다닐 수가 없습니다. 배수구가 없는 것 같으니 정비 부탁드려요.,"['비', '배수구']",상하수도,기타,요청/개선,경상남도
마산함포구의 #@주소# 이 구역은 비만 오면 다닐 수가 없습니다. 배수구가 없는 것 같으니 정비해 주세요.,"['비', '배수구']",상하수도,기타,요청/개선,경상남도
마산함포구의 #@주소# 이 구역은 비만 오면 다닐 수가 없습니다. 배수구가 없는 것 같으니 정비가 필요해 보입니다.,"['비', '배수구']",상하수도,기타,요청/개선,경상남도
"우수관로의 정비를 부탁드립니다. 시멘트인지, 아스팔트인지 쌓여 배수가 안된다는데 지인이 전문가여서 물어보니 맨홀바닥에 고체가 쌓여서 그렇다네요. 확인 바랍니다.","['바닥', '아스팔트', '배수']",상하수도,하수관로,요청/개선,경상남도
창원시 하수관로 바닥에 아스팔트가 쌓여 배수가 안되어 불편을 겪고 있습니다.,"['창원시', '하수관로', '바닥', '아스팔트', '배수']",상하수도,하수관로,요청/개선,경상남도
창원시 하수관로 바닥에 아스팔트가 쌓여 배수가 안되어 불편하니 처리 부탁합니다.,"['창원시', '하수관로', '바닥', '아스팔트', '배수']",상하수도,하수관로,요청/개선,경상남도
공사 시 #@주소#길과 합성동 11번 길 주변 마산교회 주변 도로면 하상 높이를 깎아 대문보다 도로 높이를 낮추고 아스콘 포장 시공 공사와 대문 앞에도 우수가 넘쳐 집안으로 넘어오지 않도록 아스콘으로 도로보다 높게 대문 앞 경사 턱을 높게 설치 공사해 주기를 요구합니다.,"['합성동', '마산교회', '도로', '높이']",상하수도,기타,요청/개선,경상남도
도로보다 높게 대문앞 경사턱을 높여주는 공사를 시공해주시길 바랍니다. 현장에서 공사하는 분들에게 의뢰하니 사업상 일정이 달라서 반영이 안된다고 하니 책임지고 해결바랍니다.,['도로'],상하수도,기타,요청/개선,경상남도
이번 공사하고 있는 중에 우수시설공사 민원드립니다. 비올 때 주택침수가 발생하지 않도록 조치 부탁드리며 결과를 알려주시기 바랍니다.,[],상하수도,기타,요청/개선,경상남도
우수시설공사 관련해서 생활 불편사항이 있어 민원드립니다. 공사 후 아스콘포장시 집안이 침수되지 않게 처리 부탁드리니 개선하시고 답변바랍니다.,[],상하수도,기타,요청/개선,경상남도
아스콘 공사와 관로 매설 작업이 사업별 일정이 다르다고해서 따로 요청드립니다. 우수관 공사후 포장시 도로면 높이를 낮추어 주택침수가 발생하지 않게 조치바랍니다. ,"['도로', '높이']",상하수도,기타,요청/개선,경상남도
맨홀 뚜껑이 깨져서 보수바랍니다.,['뚜껑'],상하수도,기타,요청/개선,경상남도
뚜껑이 파손된 맨홀 확인 정비바랍니다.,"['뚜껑', '파손']",상하수도,기타,요청/개선,경상남도
경상남도 창원시 진해구 #@주소# 오수 뚜껑 파손 즉시 교체 요청합니다.,"['경상남도', '창원시', '진해구', '오수', '뚜껑', '파손']",상하수도,기타,요청/개선,경상남도
진해구 #@주소#지난번 땅을 조금 높이는 공사를 하였지만 비가 오면 물이 빠져나가지 않고 고여 비가 많이 오면 물이 넘칠까 봐 걱정이 됩니다. 배수관을 설치하던지 아니면 물이 하수도로 빠질 수 있도록 개선 부탁드립니다.,"['진해구', '땅을 조금 높이는 공사', '비', '물', '배수관을 설치', '하수도', '개선']",상하수도,하수처리,요청/개선,경상남도
진해구  #@주소# 지난번 땅을 높이는 공사를 하였지만 비가 오면 물이 고여 넘칠까 봐 걱정이 됩니다. 배수관 설치를 해주시던지 아니면 물이 하수도로 빠질 수 있도록 조치를 바랍니다.,"['진해구', '땅을 높이는 공사', '비', '물', '배수관 설치', '하수도', '조치']",상하수도,하수처리,요청/개선,경상남도
진해구  #@주소# 지난번 땅을 높이는 공사를 하였지만 비가 오면 물이 고여 넘칠까 봐 걱정이 됩니다. 배수관로 전체적으로 검토를 바랍니다.,"['진해구', '땅을 높이는 공사', '비', '물', '배수관로', '전체적', '검토']",상하수도,하수처리,요청/개선,경상남도
진해구  #@주소# 지난번 땅을 높이는 공사를 하였지만 비가 오면 물이 고여 넘칠까 봐 걱정이 됩니다. 배수관로 점검을 요청드립니다.,"['진해구', '땅을 높이는 공사', '비', '물', '배수관로', '점검']",상하수도,하수처리,요청/개선,경상남도
진해구  #@주소# 지난번 땅을 높이는 공사를 하였지만 비가 오면 물이 고여 넘칠까 봐 걱정이 됩니다. 배수관로 문제를 해결해 주세요.,"['진해구', '땅을 높이는 공사', '비', '물']",상하수도,하수처리,요청/개선,경상남도
마산회원구 제2금강산길 #@주소# 도로 구베를 잘못 만들어 수십 년째 몇 번씩 물난리를 겪고 있습니다. 집 앞 도로를 보수할 수 없다면 물 빠짐 맨홀이라도 하나 만들어 주세요.,"['마산회원구', '맨홀', '도로 구베']",상하수도,기타,요청/개선,경상남도
마산회원구의 제2금강산길 #@주소# 도로 구베를 잘못 만들어 비만 오면 집안으로 물이 들어옵니다. 수십 년째 몇 번씩 물난리를 겪고 있습니다. 집 앞 도로를 보수할 수 없다면 물 빠짐 맨홀 설치 요청합니다.,"['마산회원구', '맨홀', '도로 구베', '설치']",상하수도,기타,요청/개선,경상남도
마산회원구의 제2금강산길 #@주소# 도로 구베를 잘못 만들어 비만 오면 집안으로 물이 들어옵니다. 수십 년째 몇 번씩 물난리를 겪고 있습니다. 집 앞 도로를 보수할 수 없다면 물 빠짐 맨홀 설치 검토바랍니다.,"['마산회원구', '맨홀', '도로 구베']",상하수도,기타,요청/개선,경상남도
창원터널에서 내려오면 진해와 국도25호선 갈라지는 바로 위 녹지공원에 배수로 커버가 깨져 빠질 위험이 있습니다. 파손된 커버를 교체 부탁드립니다.,"['창원터널', '진해', '국도25호선', '녹지공원', '배수로', '커버', '파손']",상하수도,기타,요청/개선,경상남도
