제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
당진종합운동장과 삼선산수목원 산책로 연결,"현황 및 문제점
삼선산 수목원은 대중교통이 많지 안아 자차가 없는 교통약자가 이용하기에 불편합니다.
수목원까지 도로옆으로 인도가 없어 인근 지역주민들도 걸어서 편하게 접근하기가 어렵습니다.
수목원 진입로를 넓히고 주차장을 확장하였다고는 하지만 봄가을 꽃구경철이면 많이 혼잡합니다.

개선방안
수목원 반대편 영랑사에서 수목원까지 산책로가 조성이 되어있어 종합운동장에서 수목원까지 산책로를 조성한다면 수목원 반대편 영랑사까지 연결하는 트래킹코스를 만들수있습니다.
향후 영랑사>>진관삼거리>>종합운동장까지도 산책로를 만든다면 종합운동장>>수목원>>영랑사>>진관삼거리>>종합운동장으로 돌아오는 둘레길조성도 좋겠습니다.
기대효과
종합운동장과 수목원을 산책로 연결한다면 인근주민은 물론이고 종합운동장을 찾는 사람들도 수목원까지 접근이 용이해집니다.
종합운동장이 운동만 하는 기능에서 공원으로써 기능까지 추가되어 체육공원화 추진에 용이합니다.
삼선산수목원, 당진종합운동장, 영랑사 이러게 지역적으로 단절되고 독립적인 기능 보다도 산책로로 연결하여 사람들의 왕래가 편리해지게 지역과 지역을 연결시켜 준다면 지역 상권에도 도움이 많이 될걸로 예상합니다.
둘레길걷기행사, 트레일런등과 같은 다양한 스포츠행사를 추진하기에도 좋습니다.
사찰과 수목원과 종합운동장을 연결하여 다양한 체험을 할수있습니다.",2022-10-14,"1. 귀하께서 국민신문고를 통해 신청하신 제안(1AB-2210-0008090) 당진종합운동장과 삼선산수목원 산책로 연결 건에 대한 심사 결과를 다음과 같이 알려드립니다.
2. 귀하께서 제안하신 사항은 국민 제안 규정 제2조 1항(다. 접수하려는 기관이 이미 시행 중인 사항이거나 기본 구성이 이와 유사한 것 및 마. 단순한 건의로 판단되는 건)에 의거하여 불채택됨을 알려드립니다.
3. 요청하시는 구간은 이미 내부적으로 검토한 바 있으며 유관기관(도로관리청인 충청남도)와 협의한 결과 40여 억원 정도 예산이 필요한 사항이므로 추후 중장기적으로 예산을 확보하여 시행하도록 하겠습니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 당진시청 도로과 도로개선팀(041-350-4382)으로 연락주시면 친절히 안내해드리도록 하겠습니다. 감사합니다. 끝.",2022-11-24,당진시,답변완료
탕정신도시 시간제보육시설이 필요합니다.,"현황 및 문제점
젊은 부부가 많은 신도시인데 지금 시간제보육을 할 수 있는 기관이 구도심에 편중되어 있어서 이용하기가 어렵네요.
신혼희망타운이라는 젊은 부부만 사는 1000세대가 넘는 특화아파트가 두곳이나 있구요.
탕정주변에도 여러 곳이 필요하다고 생각합니다.
개선방안
탕정신도시 내와 탕정주변 용현마을 등 여러곳이 생겨야합니다.
기대효과
젊은 부부들의 육아부담감소.
육아부담감소로 출산율 증가",2022-10-13,"국민제안(1AB-2210-0007213) 답변입니다.

1. 안녕하십니까? 제안 참여에 감사드리며, 국민신문고 제안 신청 창구로부터 우리 기관 으로 전해주신 귀하의 제안에 다음과 같이 회신하여 드립니다.

2. 귀하께서는 ""탕정신도시 시간제 보육시설의 필요성""이라는 내용으로 제안을 주셨습니다.

3. 귀하께서 제안하신 내용을 검토한 결과는 다음과 같습니다.
시간제보육 사업은 보건복지부의 수급계획에 의해 시간제보육 서비를 제공할 수 있는 제공기관이 지정되는 사업입니다.

따라서, 보건복지부에서 해당 사업에 대한 별도의 계획이 나오면 해당 지역에 시간제
보육 제공기관이 지정될 수 있도록 적극적으로 추진하겠습니다.

불편하시더라도 현재 우리시 관내에 지정된 시간제보육 제공기관인 아산시육아종합 지원센터, 동일어린이집, 우리아이어린이집을 이용하여 주시기 바랍니다.
※ 이용 대상: 어린이집, 유치원 등을 이용하지 않고 영아수당, 양육수당을 수급중인 6~36개월 미만 영아

4. 위와 같은 사유로 귀하의 제안을 즉시 수용하지 못한 점 널리 양해하여 주시기 바라며, 이 밖에 문의사항은 아산시청 아동보육과 김수미 주무관(☎041-540-2499)에게 연락 주시면 성심성의껏 답변해 드리겠습니다. 감사합니다.",2022-10-24,아산시,답변완료
폐교된 학교 재사용 제안합니다!,"현황 및 문제점
(태안고등학교 2학년에 재학 중인 김가온, 문윤상, 성시연, 지은채라고 합니다.) 사회문화탐구 수업을 들으며 태안의 저출산 사회문제에 대해 조사 중 태안에 폐교하는 학교들이 증가하고 있다는 문제를 접하였습니다. 그 중 폐교된 한 학교가 카페로 바뀌어 운영되고 있다는 사실 또한 알게 되었습니다. 폐교된 학교를 그냥 두었을 때에 많은 문제점이 생긴다는 것에 직접 알아보고 태안고등학교 2학년 87명의 학생들에게 설문조사를 요청해보았습니다. 설문조사 결과 폐교되고 있는 학교에 대한 인식률이 63.2%로 높았습니다. 그러나 폐교된 이후의 학교가 어떻게 되는지 알고 있는 학생은 17.2%로 매우 낮은 것을 알 수 있었습니다. 그리고 동일한 학생들에게 폐교된 학교가 어떻게 활용되면 좋을 지에 대해서도 조사를 실시해보았습니다.
개선방안
카페, 체육관, 박물관 등 여가생활을 위한 대중시설 설치를 원하는 학생들이 많았습니다. 저희는 이를 통해 폐교된 학교가 버려진 채 있는 것보다 다른 시설물을 설치하여 빈공간을 효율적이고, 가치 있게 이용되길 원하는 학생들이 많다는 것을 알게되었습니다. 그래서 저희는 태안군에서 폐교 활용에 대한 정책을 마련하거나, 지원을 해주시길 바라는 마음으로 이 글을 써봅니다.
기대효과
만약 폐교된 학교를 어린이를 위한 체육시설이나 문화시설로 다시 사용하게 된다면 저출산으로 인한 폐교였지만 아이들에게 혜택이 다시 돌아갈 수 있을 것이라고 생각합니다. 이로 인해 모든 저출산이 해결되진 않겠지만 많은 아이들이 이러한 시설을 사용하며 질 높은 여가시간이나 문화활동을 즐길 수 있을 것이라고 생각합니다.",2022-10-12,"1. 귀 가정에 건강과 행복이 가득하시기를 기원합니다. 우선, 지역현안 문제에 대하여 관심 가져 주셔서 감사합니다.

2. 귀하께서 국민신문고에 제안하신 '폐교된 학교 재사용 제안합니다' 사항에 대하여 다음과 같이 답변드립니다.

3. 폐교에 대해서는 교육지원청에서 태안군 등 유관기관에 활용의견을 수렴하여 활용계획을 수립하고 있으며, 우리군에서는 군 여건과 군민의견 수렴을 통해 폐교를 활용하고 있음을 알려드립니다.

4. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요할 경우 태안군청 교육체육과 평생교육팀 김혜선 주무관(☏041-670-2725)에게 연락주시면 친절히 안내해 드리겠습니다. 끝.",2022-11-10,태안군,답변완료
나와유 지점 추가개설,"현황 및 문제점
1. 현재 지점 위치 특성상 먼 지역에 있는 사람들은 이용하고 싶어도 거리상 불편함이 있음.
2. 클래스 신청하고 미선정 되는 경우가 훨씬 많음 (더 많은 지점을 개설하여
공간확보 등의 문제를 해결하면 강의를 보다 많은 사람들이 혜택을 누릴 수 있을것이라고 판단 됨)
3. 공유 오피스 같은 좋은 서비스가 있지만 둔포,인주,신창,선장,도고, 음봉 등등 외곽지역 거주 시
오피스까지 이동 시간이 매우 오래 걸리기 때문에 사실상 시간 로스가 너무 크게 발생함 (둔포-온양 자차로 30분정도 걸림)
개선방안
외곽지역에 사는 사람들도 가까이에서 혜택을 이용할 수 있도록 다른 지점을 개설
(탕정과 둔포와 가까운 음봉에 한곳, 선장과 도고와 가까운 신창에 한곳 추천)
기대효과
1. 시설을 늘림으로서 더 많은 공간 확보 (더많은 사람들이 이용할 수 있게됨)
2. 미선정 되는 경우가 많았던 클래스 -> 더 많은 사람들이 혜택을 볼 수 있음
3. 활발한 클래스 운영으로 인한 일자리 창출 기대효과 (강사직 등등)
4. 공유 오피스 복지로 인한 청년 사업 활성화",2022-10-11,"□ 심사결과 : 불채택(사유 : 시행 중인 사안)
□ 심사의견

○ 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(1AB-2210-
0006036, 나와유 추가 개설)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 먼저 시정에 깊은 관심과 애정을 가지고 의견을 개진해주셔서 진심으로
감사드립니다. 귀하께서 제안해주신 ""외곽지역 청년들이 이용할 수 있도록
음봉(탕정·둔포 인근), 신창(선장·도고 인접) 지역에 청년아지트 나와유 지점
추가 개설""에 대하여 검토한 의견은 다음과 같습니다.

○ 청년아지트 나와유는 온천동 소재 온양점('19. 8월 개소)과 배방월천지구 내
배방점('21. 9월 개소) 2개소를 운영하고 있으며, 청년들의 다양한 활동을 위한
공간 제공과 프로그램을 지원하고 있습니다.

○ 현재 청년정책 수요와 필요성이 높아짐에 따라 청년인구와 시 재정 여건을
감안하여 순차적으로 청년아지트 나와유 배방장재점 및 탕정점 조성에 이어
장기적으로 둔포점 및 신창점 등 거점 공간의 추가 구축을 검토 중에 있습니다.
< '22. 9월말 아산시 청년인구 92,767명 / 배방읍 28,090명 탕정면 9,983명
둔포면 7,118명 음봉면 5,599명 신창면 4,576명>

○ 또한 청년창업가의 안정적인 성장과 육성을 위해 국토교통부 및 문화체육관광부
공모 사업으로 추진 예정인 모종동 복합문화공간 내에 청년창업센터를 조성할 수
있도록 관련 부서와 협의하고 있음을 알려드립니다.

○ 앞으로도 아산시 청년정책 발전을 위해 많은 관심과 격려를 부탁드립니다.
감사합니다.",2022-10-20,아산시,답변완료
충남 보령 오서산 더욱 찾고 싶은 명산이 되기 위한 최선의 방책,"현황 및 문제점
안녕하세요? (충청남도기획조정실 예산담당관님께)

격무에 노고가 많으십니다.

오서산에 그늘막, 정자, 천막, 부스(칸막이한 공간이나 좌석.), 오서정 등을 설치해주시기를 제안 올립니다.

10월 29일 오전 9시부터 ‘제4회 보령 오서산 억새꽃 등산대회’가 열린다고 합니다.
등산대회는 오서산 주차장→시루봉→통신탑→억새군락지→성골등산로를 돌아오는 구간으로 운영되며,
오후 1시에는 오서산 주차장 특설무대에서 초청 가수 공연 등 흥 한마당이 열립니다.
개선방안
지난 10월 1일 건강을 위해서 등산을 하러 오서산에 다녀왔습니다.
정상 부근 억새군락지의 억새가 막 피어나기 시작하여 장관을 이루고 있는 모습이었습니다.
정상에 오르니 날씨는 더운데 그늘이 없어 쉬고 물도 마시고 간식도 먹을 곳이 없었습니다.

1. 오서산 정상에 그늘막을 설치하는 방법입니다.
2. 오서산 정상에 정자를 설치하는 방법입니다.
3. 오서산 정상에 천막을 설치하는 방법입니다.
4. 오서산 정상에 부스(칸막이한 공간이나 좌석.)를 설치하는 방법입니다.
5. 오서산 정상에 '오서정'을 설치하면 더욱 좋습니다.
기대효과
관광객도 많고 산악회원 많이 찾는 유명한 산입니다.
산악회에서 등반을 자주 오는 곳입니다.
힘들게 등반을 하였는데 숨돌릴 곳이 간절히 필요한 상황입니다.
개선되면 더욱 찾고 싶은 명산이 될 것입니다.

꼭 채택해 주시옵기를 간절히 앙망합니다.
건강과 행운이 항상 함께 하시길 기원드립니다.
감사합니다.",2022-10-07,"○ 시정 발전에 관심을 가져주셔서 진심으로 감사드리며 귀 댁의 건강과 행복을 기원합니다.
○ 귀하께서 제출하신 민원의 내용은 오서산 정상에 정자, 그늘막 등을 설치하여 등산객들에게 쉼터를 제공해서 더 나은 산림문화조성을 요청한 사항으로 이해가 됩니다.
○ 오서산은 많은 등산객이 찾는 곳으로 오서산 정상에 정자 등을 설치하여 등산객에게 쉼터를 제공하는 측면에서는 좋은 아이디어이나, 토지소유자의 동의 관계와 환경적인 측면 등으로 인한 오서산 정상에 각종 시설 설치 철거를 말씀하시는 분들도 있습니다.
○ 귀하께서 주신 소중한 의견은 이용하시는 모든 분들이 만족할 수 있는 최선의 방법을 장기적으로 강구 검토하도록 하겠습니다.
○ 보령시 등산로를 아껴주시는 마음에 감사드리며 쾌적한 산림문화가 될 수 있도록 관리에 만전을 다 하겠습니다.
○ 기타 궁금하신 사항은 산림공원과 보호팀(☎041-930-4071)으로 문의하시면 친절히 답변해 드리겠습니다. 감사합니다. 끝.",2022-11-01,보령시,답변완료
충남 보령 오서산 더욱 찾고 싶은 명산이 되기 위한 최선의 방책,"현황 및 문제점
안녕하세요?
격무에 노고가 많으십니다.

오서산에 그늘막, 정자, 천막, 부스(칸막이한 공간이나 좌석.), 오서정 등을 설치해주시기를 제안 올립니다.

10월 29일 오전 9시부터 ‘제4회 보령 오서산 억새꽃 등산대회’가 열린다고 합니다.
등산대회는 오서산 주차장→시루봉→통신탑→억새군락지→성골등산로를 돌아오는 구간으로 운영되며,
오후 1시에는 오서산 주차장 특설무대에서 초청 가수 공연 등 흥 한마당이 열립니다.
개선방안
지난 10월 1일 건강을 위해서 등산을 하러 오서산에 다녀왔습니다.
정상 부근 억새군락지의 억새가 막 피어나기 시작하여 장관을 이루고 있는 모습이었습니다.
정상에 오르니 날씨는 더운데 그늘이 없어 쉬고 물도 마시고 간식도 먹을 곳이 없었습니다.

1. 오서산 정상에 그늘막을 설치하는 방법입니다.
2. 오서산 정상에 정자를 설치하는 방법입니다.
3. 오서산 정상에 천막을 설치하는 방법입니다.
4. 오서산 정상에 부스(칸막이한 공간이나 좌석.)를 설치하는 방법입니다.
5. 오서산 정상에 '오서정'을 설치하면 더욱 좋습니다.
기대효과
관광객도 많고 산악회원 많이 찾는 유명한 산입니다.
산악회에서 등반을 자주 오는 곳입니다.
힘들게 등반을 하였는데 숨돌릴 곳이 간절히 필요한 상황입니다.
개선되면 더욱 찾고 싶은 명산이 될 것입니다.

꼭 채택해 주시옵기를 간절히 앙망합니다.
건강과 행운이 항상 함께 하시길 기원드립니다.
감사합니다.",2022-10-07,"○ 시정 발전에 관심을 가져주셔서 진심으로 감사드리며 귀 댁의 건강과 행복을
기원합니다.
○ 귀하께서 제출하신 민원의 내용은 오서산 정상에 정자, 그늘막 등을 설치하여
등산객들에게 쉼터를 제공해서 더 나은 산림문화조성을 요청한 사항으로 이해가
됩니다.
○ 오서산은 많은 등산객이 찾는 곳으로 오서산 정상에 정자 등을 설치하여 등산객
에게 쉼터를 제공하는 측면에서는 좋은 아이디어이나, 토지소유자의 동의 관계와
환경적인 측면 등으로 인한 오서산 정상에 각종 시설 설치 철거를 말씀하시는
분들도 있습니다.
○ 귀하께서 주신 소중한 의견은 이용하시는 모든 분들이 만족할 수 있는 최선의
방법을 장기적으로 강구 검토하도록 하겠습니다.
○ 보령시 등산로를 아껴주시는 마음에 감사드리며 쾌적한 산림문화가 될 수 있도록
관리에 만전을 다 하겠습니다.
○ 기타 궁금하신 사항은 산림공원과 보호팀(☎041-930-4071)으로 문의하시면
친절희 답변해 드리겠습니다. 감사합니다.",2022-11-01,보령시,답변완료
원래대로원고료를 1인당 월25만원까지 보장해 주시기를 제안드립니다.(충청남도기획조정실예산담당관),"현황 및 문제점
안녕하세요?
격무에 노고가 많으십니다.
충남도청 공보관실에서 문자가 왔습니다.
충청남도의 소식과 도정홍보를 위해 애쓰는 도민 리포터들에게 발송된 문자입니다.

'2022년 예산 문제로, 10월 개인별 원고(기사)량을 3회로 제한합니다.
더 많이 올리셔도 상관없으나, 원고료는 승인된 원고 3회 분량만 차등 지급되며
추가로 게재되는 원고는 승인되더라도 원고료가 지급되지 못합니다.
11월의 가능한 원고 수량은 11월 초에 다시 공지하겠습니다.'
라는 문자였습니다.
개선방안
'충청남도의 소식과 도정홍보'를 담당하는 도민리포터의 위상이 불안하기만 합니다.
1월 부터 현재까지는 1인당 월 25만원까지 보장해 주었습니다. 10월부터는 도정홍보를 하고 싶어도 제한이 있으니 힘든 상황이지요.

2003년 주부명예기자부터 시작하여 지금까지 활동하고 있는 충청남도 도민 리포터입니다.
지금까지 원고(기사)량을 제한한 적은 없었습니다.

예비비라도 할애하시어 홍보에 지장없도록 원래대로 원고료를 1인당 월 25만원까지 보장해 주시면 감사하겠습니다.
추가 예산 확보를 해주시면 감사하겠습니다.
기대효과
홍보에 지장없도록 원래대로 원고료를 월 1인당 25만원까지 보장해 주시기를 제안드립니다.
충청남도를 상징하는 도민 리포터는 발전하는 충청남도를 더 많이 홍보할 수 있어서 좋습니다.
감사합니다.",2022-10-06,"1. 국민신문고 제안(1AB-2210-0003624)에 대한 심사(처리)결과를 아래와 같이 답변하고자 합니다.

2. 제안내용 및 결과
가. 제안출처 : 국민신문고
나. 신청번호 : 1AB-2210-0003624
다. 신 청 일 : 2022.10.6.
라. 민 원 인 : 안○희
마. 민원내용 : 예산확보를 통한 원고료 1인당 월25만원까지 보장 제안

3. 민원처리 답변 내용

안녕하세요. 귀하께서 국민신문고를 통해 제안하신(제안번호 1AB-2210-0003624)에 대한 답변을 아래와 같이 드립니다.
먼저, 충청남도의 도민리포터로서 도정홍보에 참여해주셔서 감사합니다. 위와 같은 제안을 주신것도 감사합니다.
귀하께서 제안하신, 예산 문제에 따른 10월 원고량 제한과 1인당 원고료 월25만원 보장 관련하여 답변드리겠습니다.

1). 10월 원고량 제한 관련,
- 도민리포터 운영 사업관련 1년 예산은 한정되어있으나, 개방형 구조로 꾸준히 신규리포터의 신청이 증가되고 있습니다.
- 또한 도민리포터 원고 작성 능력의 향상 등으로 원고량과 사진량도 증가하고 있는 상태입니다.
- 이에, 한정된 예산으로 12월까지 활동하시는 모든 리포터분들에게 동일한 도정홍보 활동의 기회를 제공하고자 원고량을 제한하였습니다.
- 추가 예산 확보 및 2023년 예산 확보를 위해 노력하겠습니다.
바. 채택결과 : 불채택(예산확보 사안)

2). 1인당 원고료 월25만원 보장 관련,
- 충청남도 도민리포터는 '도민리포터 회원약관', '윤리규정'을 준수하고, '게시판 운영규정 3조, 원고료 산정 방식'에 따라 지급되고 있습니다.
- 원고료는 주제 적합성, 기사차별성, 기사완성도, 취재난이도 등에 따라 차등지급되고 있습니다.
- 충청남도 도민리포터는 개방형구조로, 충청남도에 관심있는 누구나/언제든지 가입이 가능한 구조입니다.
- 충청남도와 연광성이 있는 경우라면, 소재 및 내용에 있어 따로 제한도 두고 있지 않습니다.
- 이에, 신규 가입하는 도민리포터와 기존 활동하는 도민리포터와의 콘텐츠 질적 차이는 발생할 수 밖에 없습니다.
- 또한 활동기간과 상관없이 개인별 원고 작성 능력에 따라 콘텐츠의 질적 차이도 발생하기에 차등지급하고 있습니다.

귀하의 질문에 만족스러운 답변이 되었기를 바랍미다. 답변 내용에 대한 추가 설명이 필요한 경우 충청남도 공보관실 뉴미디어팀 유신곤주무관(041-635-4928)에게 연락주시면 성실히 답변드리겠습니다.

충청남도는 도민리포터 분들의 활동에 깊이 감사하고 있습니다.
제안주신 부분은 면밀히 검토하고 고민하여 더 나은 운영 방법을 찾기 위해 노력하겠습니다.",2022-10-18,충청남도,답변완료
천안시 엔진 폐 오일,"현황 및 문제점
오토바이에서 자가정비를 하여 소량의 1-2L
엔진 폐오일을 따로 담아 보관중에 있습니다
6개월전에 천안 시청을 통하여 환경 관련된 부서 연락처를 하여 여쭤보니 어떤분은 종량제에 소량만 페트로 담아 배출하라고 하고 어느분은 절대 안된다며 주변 카센타에 주라고 합니다 장난하는것도 아니고.. 어느 공무원이 국민에게 해결 방법이라는게 카센타에 돈주고 맡기라는 정신나간 사람이 있더군요 다른 지역은 계약되있는 센터나 수거함이 있는걸로 알고있습니다 천안시도 개인 가정에서 나오는 폐오일 수거를 쉽게 가능하게끔 조치를 신속히 만들어주기 요청드립니다
개선방안
( 눈치 안주고 당당하게 시에서 직접 카센터 협력하거나 시청부근에 엔진 폐오일 수거함 만들어주셧음 좋겠습니다 )
기대효과
제 주변에 폐오일을 하수구에 무단 방류하는 사람들을 몇몇 알고있습니다 이런 환경오염 문제가 근절될것이고 오토바이 센터의 물가상승 및 라이더 및 자가정비 하는 모든 운전자들의 삶의 질이 높아질겁니다",2022-10-06,"◎ 안녕하세요. 천안시 청소행정에 관심을 가져주셔서 감사드립니다.
◎ 귀하의 제안 요지는 소량 발생하는 폐오일처리를 위한 수거함을 설치하자는 내용으로 이해됩니다.
◎ 현재 우리시는 농업기술센터 내 농업기계 임대 사업장(동남구, 서북구)에 수거함이 설치되어 있어 소량 발생하는 폐오일을 수거·처리하고 있으며, 농업기술센터에서 폐오일 수거함 또한 확대 설치 계획에 있음을 알려드립니다.
◎ 이에 귀하의 제안을 채택하지 못하는 점을 널리 양해해 주시기 바라며, 답변에 대한 추가 설명이 필요한 경우 청소행정과 청소정책팀(041-521-5422)으로 문의해 주시면 친절히 답변해 드리겠습니다.",2022-11-11,천안시,답변완료
태안 산부인과부족과 관련하여 제안 해봅니다,"현황 및 문제점
안녕하세요 현재 고등학교에 재학중인 학생입니다. 현재 태안에는 제대로 구비된 산부인과가 없습니다. 태안의료원에 산부인과가 있다고는 하지만 인터넷에서의 평판이나 주변의 친한 어른분들에게 여쭈어보니 서산이나 당진으로 가는 것이 훨씬 괜찮을 것 같다고 하셨기 때문에 태안의
산부인과가 부족하거나 낙후되어 있는 걸로 보여집니다.
개선방안
개선방안은 군청에서 주도하여 전문적인 산부인과를 설립하거나 태안의료원의 시설과 인력을 늘리는 것 입니다. 태안에 전문적인 산부인과가 생기게 된다면 번거로이 다른 지역에 나갈 필요도 없고 다른 지역에서도 우리지역의 병원을 오고, 살기 좋은 도시라고 생각되어 이사를 오는 이주민이
늘어날 것 같습니다. 하지만 급작스럽게 병원을 설립하는 것이 예산적으로나 공간적으로나 부족할 경우도 있으니 기한을 길게 잡고 태안의료원 산부인과를 지원하며 장기간으로 생각해 보는 것도 좋은 방안으로 보입니다
기대효과
기대효과는 학생이다보니 거창하게 생각해본다면 고령화 현상을 조금 저지할 수 있을 것 같습니다. 태안의 부족하거나 낙후된 시설이 한 두곳이 아니라는 것을 잘 알고 있습니다. 하지만 이렇게 하나씩 바꿔가다보면 나중에 태안이 사람들에게 살기 좋은 곳 이라는 인식을 심어가게 되고 더불어
특산물을 먹거나 광관지역을 여행하다보면 태안만의 매력을 느끼고 다른지역에서 이주해 오시는 분들도 생길 수 있을 것 같기 때문에 산부인과 뿐만 아니라 시대의 흐름에 맞춰 다른 시설도 가꿔 나가보면 고령화를 조금 억제 시킬 수 있을 것 같습니다.",2022-10-05,"안녕하십니까? 귀하께서 국민신문고 제안(1AB-2210-0002811)에 대한 검토 결과를 다음과 같이 알려드립니다.
귀하의 제안사항은 “타지역 원정진료 방지를 위한 태안군 보건의료원 산부인과 인력 및 시설을 늘리는 방안”을 제안하신 것으로 이해됩니다.

1. 태안군 보건의료원은 지역주민의 건강증진과 지역보건의료의 발전에 이바지함을
목적으로 보건사업 및 외래 진료 8개과(내과, 외과, 소아청소년과, 정신건강의학과, 영상의학과, 한방과, 산부인과, 치과)와 지역응급의료기 관인 응급실 및 병동을 운영하여 주·야간 공공의료서비스를 제공하고 있습니다.

2. 다만, 태안군 보건의료원 산부인과는 전문의가 외래 진료와 부인과 암검진을 병행하고 있지만, 현재 보건의료원 여건상 분만에 필요한 시설 및 인력을 갖추는 것은 불가한 사항임을 알려드립니다.
귀하의 제안에 대한 답변내용에 대한 추가 설명이 필요한 경우 태안군 보건의료원 원무팀 가영실(041-671-5364)에게 연락을 주시면 친절히 설명드리도록 하겠습니다. 감사합니다. 끝.",2022-11-02,태안군,답변완료
송악 문화 스포츠 센터 수영강습 상급반을 만들어 주세요,"현황 및 문제점
현황
1. 현재 당진의 수영장은 송악과 당진이 있습니다.
2. 신청한 강습과정 (3개월)을 마치면 초급부터 중급, 상급으로 교육과정이 마련되어 있습니다.
3. 이러한 교육과정을 통해 체계적으로 수영을 배울 수 있습니다.

문제점
1. 당진과 달리 송악에는 상급과정이 마련되어 있지 않습니다.
2. 상급과정을 배우려면 당진으로 신청하여 이동하여야 합니다.
3. 신청하여도 인원이 초과하여 상급 강습을 받지 못하는 경우가 발생합니다.
개선방안
개선방안
1. 송악에도 수영 상급반을 개설해 주시길 요청드립니다.

기대효과
기대효과
1. 송악의 상급반 개설로 인해 더 좋은 환경이 만들어 질 수 있습니다.
- 당진에만 있던 상급반의 개설로 인원 분산 가능
- 신평등 원거리 지역민들의 편의 제공 가능
- 상급반 개설로 인한 일자리 마련 가능",2022-10-04,"1. 귀하의 무궁한 발전을 기원합니다.

2. 귀하께서 요청하신 ""송악문화스포트센터 수영강습 상급반 만들어주세요"" 내용에 대하여 검토 결과를 전달하도록 하겠습니다.

3. 저희 시설관리사업소에서 수영강사 인력이 부족하여 채용공고를 실시한바 채용응시자가 없어, 인사담당자와 다시협의하여 재공고를 통하여 노력중에 있으니 참고하시기 바라며, 궁금한 사항은(☏041-360-6941)으로 연락주시면 친절히 안내하도록 하겠습니다. 끝.",2022-10-13,당진시,답변완료
무늬만 친환경,"현황 및 문제점
미래환경운동연합 서신16
무늬만 친환경?

시멘트가 어때서?
빨간페인트섞어서 황토빛나면 친환경되나?
일반적으로 도료는 중금속을 함유합니다.

화강암 경계석
1. 미끄러워서 넘어집니다. 시멘트 경계석은 안전합니다.
2. 화강암 절단가공, 연마하는데 전기에너지 소모로 이산화탄소감축 저해요인입니다.
사진:백제 역사박물관
개선방안
시멘트만 발라도 됩니다.
기대효과
내구성향상",2022-10-04,"국민신문고를 통해 접수된 민원(1AB-2210-0001701)에 대해 아래와 같이 답변하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AB-2210-0001701)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “도료 및 화강암 경계석 사용 지양”에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 묘역과 사당 주변으로 가는 길이라서 황토길 이미지를 연상시키기 위해서
붉은색으로 포장하였습니다.
나. 차후 도로 및 경계석 포장 공사 시 민원인분의 의견을 적극 고려하여
진행하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 ☏041-746-8432로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.",2022-11-08,논산시,답변완료
지역상품권 chak카드 승인점포,"현황 및 문제점
현재 보령시 내에 지역화폐카드를 쓸수있는곳이 있습니다 하지만 안되는곳도 많아 불편합니다.
개선방안
시민들이 어플이나 가게를 신청할수 있도록 해주어 방문한 후에 등록할수있는 방안도 괜찮거나, 신규 매장이나 등록이 안된 매장을 방문하여서 등록하면 좋을꺼같습니다
기대효과
많은 점포가 활발하게 등록하여 보령시 내에 쓸곳이 많으면 기대효과가 클것으로 보입니다",2022-09-30,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(신청번호 1AB-2209-0019627)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하께서 제출하신 제안의 내용은 ""보령사랑상품권 가맹점 방문 등록 추진 및 가맹점 등록 홍보""에 관한 것으로 사료됩니다.

3. 보령사랑상품권 가맹점 등록을 희망하는 점포는 시청 홈페이지에서 간편하게 가맹점 등록 신청이 가능하며, 또한 관내 소상공인을 대상으로 공공근로 일자리를 활용하여 상품권 미가맹 업소에 대한 가입 홍보 활동을 지속적으로 추진하고 있습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며 추가 설명이 필요한 경우 지역경제과 하단비 주무관(☏041-930-3715)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2022-10-05,보령시,답변완료
