제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
아산시 은행나무길 연장,"현황 및 문제점
현황 : 아산시 은행나무길이 전국적 명소로 됨. 그간 노력해 온 관계자 분들께 감사
문제점 : 충무교 끝 (음봉 방향) 지점부터 충남도 부속기관(명칭 잊음)까지 백여 미터 구간이 교통 도로로 이용되고 있음.
개선방안
충무교 지점부터 충남도청 산하 기관 사이의 100여미터 교통 도로를 은행나무길 산책로로 바꿈.(이 구간에 크고 아름다운 가로수가 많음)
기대효과
1. 기존 이용되는 교통 도로는 음봉 방향 도로우측면을 확장하고, 우회전 직각 도로를
신설하면 기존 은행나무길 통행 기능을 대체할 수 있음
2. 기존의 은행나무길을 확장 연장함으로써 미적, 환경적 기능이 업그레이드 될 것임.(첨부 파일은 반대방향 모습인데 이런 길을 충무교 쪽으로 연장하자는 제안임)",2022-05-26,"1. 귀댁의 평안을 기원합니다.

2. 귀하께서 제안하신 건에 대하여 검토한바, 은행나무길 2.1km 중 차량이 운행되고 있는 구간에 대한 차없는 거리 조성은 아산시에서도 공감하고 있는 사항입니다.
- 이에 현재 충무교 확장공사 및 차량운행구간에 대한 대체도로를 개설할 예정임을 알려드립니다.
- 공원녹지과에서는 신규도로 조성 완료 후 충무교 ~ 경제진흥원 구간을 차 없는 거리로 조성할 계획임을 알려드리며 본 제안은 기추진 중인 사업에 대한 건으로 제안으로 보기 어려워 불채택하고자 합니다.

3. 귀하의 건의 사항에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 공원녹지과(☎041-540-2356)로 연락주시면 성심껏 안내해 드리도록 하겠습니다. 끝.",2022-06-09,아산시,답변완료
아산시 놀이동산 유치 및 유아 놀이터 조성,"현황 및 문제점
아산시에 젊은 인구가 늘어나고 있는데 유아와 어린이들의 놀 공간이 부족하고 다들 다른 도시로 놀이동산이나 유아, 어린이 숲 체험 놀이터 등의 미비한 설치로 이용도나 만족도가 낮다. 이로 인해 인근 천안의 상록랜드나 오션월드 쪽으로 아산시 젊은이의 지갑이 열리고 있으며 태조산 같은 유아 숲 체험장, 놀이터 같은 놀이 시설이 아산시에는 미흡해 유아어린이 숲 체험장에 대한 만족도가 현저히 낮고 관리도 잘 안 되고 있는 실정이다. 신정호의 유아 숲 체험장은 정말 해가 갈 수 록 질이 떨어지고 있다. 그리고 어린이날이나 행사날이면 주차장에 주차문제로 눈쌀이 찌푸려지는데 대중교통이 잘 연계되어 있다면 좋겠다.
개선방안
1. 상록리조트의 상록랜드처럼 도고온천 파라다이스와 아산 스파비스에 아산랜드가 연 계한 놀이동산이나 신정호 남산에 아산남산랜드를 유치한다.
2. 태조산의 숲 체험장과 용화동 유아 숲 체험장을 참고하여 신정호의 유아 숲 체험장 을 밝고 많은 유아와 어린이가 즐길 수 있는 곳으로 만든다.
3. 용화동의 유아 숲 체험장처럼 각 동마다 유아/어린이 숲 체험장 놀이터를 늘려 아산시 어느 곳에 살아도 아이들이 즐겁게 뛰어 놀 수 있도록 한다.
4. 어린이 체험 대중교통 코스로 충남교육과학교육원-아산시 평생학습관(용화동 유아 숲 체험장)아산시 신정호(남산공원/미래의 아산랜드)-장영실 과학관 및 곤충생태공원-어린이 꿈샘도서관-아산 전통시장(온양 온천)-온양 온천역등 부모와 유아/어린이/청소년들이 대중교통을 편하게 접근하고 쉽게 이용할 수 있도록 한다.
기대효과
1. 인근도시로의 소비를 막고 아산으로의 젊은이들의 놀이와 소비촉구로 인해 젊은 인구의 확대와 발맞추어 아산에 대한 만족도가 높아지고 예산의 증대를 가져올 수 있다.
2. 인구 33만에서 50만을 목표로 한다면 젊은이들이 살기 좋은 곳과 아이들이 뛰어놀고 즐겁게 살 수 있는 아산을 만들어 이미지 개선에 도움이 될 수 있다.
3. 어린이/청소년 알뜰카드 사용이 증가하며 어린이날, 가족끼리 행사시 주차난 해소 및 대중교통을 친근하게 느낄 수 있게 해 주므로 아이와 함께 대중교통을 이용하는 것을 꺼리지 않게 된다.",2022-05-25,"국민신문고로 접수된 국민제안(1AB-2205-0014972)에 대하여 아래와 같이 심사 결과
를 통보하고자 합니다.

가. 제 안 자: 양**
나. 제안요지: 아산시 놀이동산 유치 및 유아 놀이터 조성
다. 채택여부: 불채택
라. 심사내용: 붙임2 부서의견서 참고

붙 임 1. 국민제안신청서 1부.
2. 부서의견서 1부. 끝.",2022-06-29,아산시,답변완료
보령사랑상품권 지류 10% 할인분을 조속히 발행,"현황 및 문제점
보령사랑상품권이
얼마전부터 각 판매처(은행) 어디에도 없습니다.
개선방안
1. 보령사랑상품권 지류 10% 할인분을 조속히 발행
기대효과
기대합니다.",2022-05-22,"1. 평소 시정발전을 위해 많은 관심과 애정을 가져 주신데 감사드리며 귀하께서 국민신문고를 통해 신청하신 제안(1AB-2205-0013071) 사항에 대하여 아래와 같이 답변드립니다.

2. 우리 시에 접수된 제안은 지류형 보령사랑상품권을 조속히 발행하라는 것으로 사료됩니다.

3. 우리 시는 5월 2일자로 한국조폐공사에 지류형 보령사랑상품권 발행 요청을 하였고 종이 발행으로 소요되는 기간으로 인하여 6월말 ~ 7월초에 우리 시 은행들에 배부할 예정입니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며 보충설명이 필요한 경우 보령시청 지역경제과(☏041-930-3713)로 문의주시면 더 자세히 안내해 드리겠습니다. 끝.",2022-05-23,보령시,답변완료
기지유치원 주변 도로앞 인도 개설해주세요,"현황 및 문제점
기지유치원이 외곽에 위치하고 있어 차로 등원하고 있지만 인근 도서관이라던지 기지시 인근장소와는 가까운편이라서 유치원까지 걸어서 등하원을 할수도 있다고 생각합니다 하지만 유치원 바로앞 도로 인도가 아예없고 교통안전지대로서 갖춰지지 않은게 안타깝습니다
앞에 아파트건설도 하고 있고 이후에는 걸어서등하원하는 학생들도 있을거고 도서관까지 거리만이라도 제대느된 인구 구축해주세요
개선방안
.
기대효과
.",2022-05-22,"1. 귀하의 가정에 행복이 가득하길 기원합니다.

2. 귀하께서 제안하신 제안 1AB-2205-0012935(2022.05.22.)호와 관련하여 기지유치원~송악도서관 등에 대한 인도개설에 대해 검토한 결과를 아래와 같이 알려드립니다.

가. 귀하께서 요청하신 구간은 시도 5호선으로 해당구간 도로개설이 완료된 상태로 해당구간에 대한 추가 인도설치를 위해서는 예산확보 및 토지보상, 설계 등 장기간 검토가 필요하여 즉시시행이 불가능함을 알려드리며, 추후 사업 추진이 가능할 경우 투자우선순위를 고려하여 사업을 시행할 것임을 알려드립니다.

3. 귀하의 제안을 채택하지 못하는 점 이해하여 주시기 바라며, 기타 궁금하신 사항은 당진시청 도로과(350-4372)로 문의하시면 친절하게 답변해 드리겠습니다. 끝.",2022-06-20,당진시,답변완료
시내버스 카드결제 하차시 미접촉 추가요금 부당,"현황 및 문제점
다음번 탈때 요금전체를 부과하는건 부당함
개선방안
예상가능 추가요금 부과
기대효과
부당이득 갈취금지",2022-05-21,"귀하께서 제기하신 시내버스 카드결재 후 하차시 미접촉 추가요금 부당청구에 대한 답변입니다.
현재 당진시에서는 단일요금제로 시내버스 탑승시(성인기준) 현금 1,600원, 카드요금 1,500원으로 단일요금제을 시행하고 있읍니다.
또한 시내버스 1회요금을 카드로 지불한 경우 무료 환승(60분이내, 1회)을 위해서는 하차시 카드테그을 해야 가능함을 알려드립니다
기타 궁굼하신 사항은 당진시청교통과(041-350-4551) 및 당진여객운수(041-355-3434)로연락주시면 성심껏 답변드리겠읍니다.",2022-06-10,당진시,답변완료
용화동 너더리 어린이 공원 놀이터바닥을정비해주세요~,"현황 및 문제점
용화동 너더리 어린이 공원 놀이터 바닥이 현재 모래로 되어있어서 아이들이 놀기에 적합하지 않습니다~

물론 모래가 아이들이 소근육발달에는 좋으나, 그것은 모래가 청결하고 깨끗한 상태로 유지되었을때의

문제인것 같습니다. 아이들 위생청결상 좋지 않은 것 같습니다.

비가 오고 난 후에는 물기가 잘 마르지 않아 축축한 상태가 지속되고

바람이 많이 부는 날에는 모래가 많이 날려 아이들이 결막염이나 피부에 좋지 않습니다.

그리고 동네 길고양이나 개들의 배변장소가 되기 쉽고. 모래속에 들어간 쓰레기들은 수거하기가 쉽지 않습니다.

환경관리원분의 말씀을 들으니 청결에 신경을 항상 쓰고 계시나, 그것이 쉽지 않다고 하시는데, 그것 역시

모래 바닥이라 그렇다고 얘기하셨습니다.

그리고 현재 고무 바닥으로 되어있는 부분도 보수, 수리가 필요한 실정입니다. 부분 부분 패이고, 벗겨진 부분들이 보이는데,

그런것 역시 아이들이 뛰어노는데 위험하다고 생각합니다.
개선방안
전체적으로 모래바닥이 아닌 우레탄, 고무매트, 인조잔디, 러버멀치와 같은 것으로 설치하는 것이 좋을 것 같습니다.


기대효과
요즘 부모들이 놀이터에 아이들을 데리고 오면서 제일 신경쓰는 것이 청결과 위생, 그리고 안전인 것 같습니다.

제가 아이들을 데리고 놀이터에서 놀고 있으면 지나가는 아이를 동반한 부모들이 모래바닥인 걸 보고

잠깐 미끄럼틀만 몇 번 태우고 바로 가시는 걸 봤습니다. 아무래도 모래 바닥이라 청결상태가 많이들 신경쓰여서

그런 것이라 생각됩니다. 모래에 쓰레기와 동물들의 배변이 있다면 누가 데리고 오겠습니까?

이처럼 아이들을 위한 공간에 아이들이 충분히 누리면서 놀지 못한다면

그 장소는 무용지물이 아닐까요? 조금 더 아이들이 건강하게, 그리고 안전하게 놀 수 있도록 한다면

그만큼 아산시, 용화동의 이미지가 더 나아가는게 아닐까요?

이 안건이 채택되기를 바라봅니다.",2022-05-20,"1. 귀하의 무궁한 발전을 기원하오며, 귀하께서 제안하신 너더리어린이공원 바닥 정비건에 대한 답변입니다.

2. 귀하께서 제안하신 너더리어린이공원은 2010년 조성되어 시설 노후화가 상당히 진행되어 안전사고 예방 등을 위하여 어린이놀이시설에 대하여는 신규 설치 완료하였으나 바닥 또한 모래 다짐이 심하고 애완동물 배변 등 비위생적인 측면이 있어 바닥 정비가 필요한것으로 판단됨에 따라 귀하의 제안을 채택하고자 합니다.

3. 이에 조속한 시일 내 해당 어린이공원 바닥재를 탄성포장재로 변경할 계획이오니 참고하시기 바라며, 위 사항과 관련하여 더 궁금한 사항이나 보다 상세한 답변이 필요하시면 아산시 공원녹지과(☎041-540-2123)로 문의하여 주시기 바랍니다. 끝.",2022-06-09,아산시,제안실현
기부음식 일일 홈피등록 공개,"현황 및 문제점
저소득층 건강을 위한 기부식품이 오히려 해롭다
다썩은거 주고 나라세금 타먹고 폐기비용도 절감한다
저소득층 건강이 위험
갔다주는것도 아니고 먼거리 걸어와서 썩은거 매주 받아감
개선방안
일일 사진등록
기대효과
신선도유지
건보료 절감",2022-05-20,"1. 귀 댁의 무궁한 발전을 기원합니다.
2. 귀하의 기부음식 일일 홈피등록 제안 건에 검토한 결과 현재 기부물품 관련 물품 은 물품 정보(바코드) 및 품목별 수량등을 실시간으로 기부물품관리시스템(FMS) 입 력 관리하고 있습니다.
3. 기부물품 모집 및 기부물품 관련 푸드뱅크 운영에 만전을 기하겠습니다.",2023-01-11,당진시,답변완료
고령친화형 인지발달 놀이 기구 설치 제안,"현황 및 문제점
전국의 65세이상 노인인구는 17%, 치매유병율은 10.33%이며, 아산시의 노인인구는 45,458명(13.7%), 추정치매환자는 5,036명(11.08%)로 초고령사회 진입에 따른 치매환자도 급속히 증가하는 추세임. ( 자료: 아산시, 중앙치매센터).
치매예방과 치매환자를 위한 시설이 매우 부족하여 주간보호센터에서 일반 노인과 함께 케어하고 있어서
치매가 더욱 악화되어 사회경제적비용이 급속히 증가할 뿐 만아니라 고령 어르신들의 삶의 질이 매우 저하되는
상황임.
개선방안
아산시의 고령친화형 공원, 세대통합형 공원 조성과 기존 공원에 인지발달 놀이기구를 설치하여 고령 어르신들이 적극 활용하게 하고, 치매예방과 치매전문시설의 확충도 시급히 요구됨.
(현재 공원에는 신체발달 기구만 설치되어 있으며, 인지발달 기구는 전무한 상태)
* 타 지자체에서는 생각정원- 인지발달 놀이기구를 설치하기 시작하였음- 경북, 제주도
기대효과
1. 세대통합의 소통 공간으로 활용하여 행복도시 아산을 구축.
2. 고령자들의 정체성, 유용성을 높여 줌으로써 건강하고, 활기찬 노년기를 보낼 수 있도록 도와줌.
3. 치매 예방 효과와 치매 유병율의 감소가 기대.
4. 치매 악화를 저지하여 사회경제적비용을 절감. ( 최경도, 경도치매환자 : 60% 수준)
5. 고령 어르신들의 즐거운 놀이 통하여 행복한 노년기를 즐기도록 도와 줌.",2022-05-20,"1. 귀하의 무궁한 발전을 기원하오며, 귀하께서 제안하신 공원 내 고령친화형 인지발달 놀이기구 설치 제안건에 대한 답변입니다.

2. 귀하의 제안에 대하여 검토한 결과 아래와 같은 사유로 귀하의 제안을 채택하기 어려운 점 양해하여 주시기 바라며, 추후에도 쾌적한 공원이용 환경 조성을 위하여 지속적으로 노력하도록 하겠습니다.

○ 공원 내 고령친화형 인지발달 놀이기구 설치 제안
⇒ 공원은 조성 시 법적 녹지 및 시설 비율을 고려하여 조성하고 있으며 한정된 시설 비율 등을 효율적으로 이용하고 불특정 다수가 이용하는 개방된 공간임을 고려하여 전 연령이 공통적으로 사용할 수 있는 시설 등을 설치 하며
⇒ 이에 고령친화형 인지발달 놀이기구 등은 특정 연령층이 사용하는 시설로 일반적인 공원 등에 설치하는 것은 효율성이 떨어진다고 판단됨.

3. 위 사항과 관련하여 문의사항이 있을 경우 아산시 공원녹지과(☎041-536-8756)로 문의하여 주시기 바랍니다. 끝.",2022-06-22,아산시,답변완료
국지도 제68호선 금산읍 중도교~중도오거리 중앙분리대 등 설치 제안,"현황 및 문제점
1. 위치: 충남 금산군 금산읍 중도리 596-3 일대.(붙임1 참고)
2. 문제점: 위 주소지 일대 중앙선에 설치된 시설유도봉이 파손되어 있음. 이에 흰털바위주차장에서 중도오거리(국도 제37호선) 방면으로 중앙선을 침범하여 좌회전 합류하는 운전자가 빈번함.(붙임2 참고)
개선방안
3. 개선방안: 중도교~중도오거리 중앙선에 중앙선침범을 막을 수 있는 시설물 설치
가. 중앙분리대(알루미늄, 철제, 플라스틱 등) 신설
나. 시설유도봉 보수
기대효과
4. 기대효과
가. 흰털바위공원주차장에서 불법으로 중앙선을 침범하여 합류하는 차량을 줄일 수 있음.
나. 초행길 운전자의 흰털바위주차장에서 중도오거리 방향으로 합류할 수 있는 것으로 착각할 수 있으나, 이를 줄일 수 있음.

붙임 1. 현장사진 1부.
2. 단속사례 1부. 끝.",2022-05-17,"1. 귀하의 가정에 항상 행운이 가득하시길 기원드립니다.
2. 귀하께서 「국민 제안」에 요청하신 내용은 국지도68호(금산군 금산읍 중도리 93-2번지 일원)상 불법 중앙선 침범 및 좌회전 차량에 대한 개선방안을 제안한 사항으로 이해됩니다.
3. 중앙분리대 등 도로 안전 시설물 설치에 대한 내용은 관계기관(금산군 도시재생과, 금산경찰서)의 협의가 선행되어야 하며,
4. 우선 현재 파손되어 있는 차선규제봉은 교체 설치하고 중앙선 침범구간 또한 규제봉을 신규 설치할 예정임을 알려드립니다.
5. 본 답변 내용 외에 추가로 궁금하시거나 구체적인 설명이 필요한 경우 충청남도 종합건설사업소 공주지소(☏041-635-7623)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-05-26,충청남도,제안실현
서동요 역사관광지 둘레길 광장에 벤치 설치요청,"현황 및 문제점
서동요 역사관광지 둘레길을 데크로 잘 설치되었는데 쉼터 외에 설치된 광장이 3군데 있지만 벤치가 없어 불편
개선방안
물 위 데크 길 위에 있는 작은 광당 두 곳에는 긴 벤치 2개를 학포토존 옆 넓은 광장엔 벤치 네 개를 설치해주시면 감사/가급적 썩지않는 재질의 긴의자면 좋을듯 합니다
기대효과
그곳을 찾는 군민들이나 관광객들에게 편의를 제공할 수 있음",2022-05-16,"1. 군정발전을 위한 소중한 제안에 감사드리며, 귀하의 가정에 건강과 행운이 항상 함께 하기를 기원합니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 1AB-2205-0010064)에 대한 검토 결과를 다음과 같이 알려드립니다.
3. 귀하의 제안 내용은 서동요둘레길에 관광객들에게 편의를 제공하기 위해 수변광장에 야외벤치를 설치를 제안한 내용으로 이해됩니다.
4. 야외벤치 설치 제안은 서동요둘레길 이용자의 편익을 위한 좋은 의견이나, 단순 요구사항으로 제안채택으로 수용하기에는 곤란하다는 말씀을 전해 드립니다.
5. 부여군에서는 한옥스테이조성 등 서동요역사관광지 활성화를 위해 노력하고 있으며, 관련 사업 추진시 야외벤치 설치를 적극 검토하겠습니다.
6. 답변 내용에 궁금하신 사항이 있으시면 부여군청 문화체육관광과 관광개발팀 (☎041-830-2223)으로 연락주시면 친절히 답변 드리겠습니다.

붙임 국민제안신청서 1부. 끝.",2022-06-13,부여군,답변완료
차로와 인도의 경계 표시를 활처럼 휘어지게 설치를 제안합니다.,"현황 및 문제점
사진 별첨
1. 위치 : 아산시 시외버스터미널 출발 충무병원 전 우측 바깥 차로와 인도간 연계 부분임(공원 사이 차량 진출입로)

2. 문제 : 동신 초등학교 방향에서 나와 충무병원으로 우회전하는 차량과 직진하는 차량간 사고 발생 우려가 높음.
동신초등학교에서 나와 우회전하는 차량이 바깥차선이 아닌 안쪽 차선으로 진입할 때 시야에서 차량을 놓치기 쉬움.
직진차량과 우회전 차량간 싸인이 맞지 않을 경우 사고로 이어짐.
개선방안
1. 사진 별첨
2. 차로와 인도 연계부분을 활처럼 휘어지게 개선
- 직진차량의 시야 확보 개선 방어운전 가능
- 우회전 차량의 직진차량 주의 가능토록 시야 환보 가능
기대효과
1. 운전자 상호 시야 확보 가능 안전운전
2. 차량 사고 사전 예방",2022-05-14,"1. 우리 시 발전을 위해 많은 관심과 애정을 가져주신 점에 대해 감사드립니다.
2. 아산시에서는 교통사고 잦은 곳 개선공사, 위험도로 구조개선사업 등을 통하여 매년 이용자들의 편의를 제공하고자 다방면으로 노력하고 있습니다.
3. 귀하께서 건의하신 구간의 가감속차로 설치를 위해서는 도시관리계획 변경을 통하여 완충녹지 축소가 수반되어야 하며, 기존 교통안전시설 및 어린이 보호구역의 변경을 통하여 시행이 가능함을 알려드립니다. 상기 구간의 교통사고 발생현황, 주변여건 및 시 재정상황을 감안하여 중장기적으로 검토하여야 할 사항이므로 채택이 어려운점을 양해하여 주시기 바랍니다.
4. 귀하의 소중한 제안에 감사드리며, 추가 문의사항이 있을 경우 아산시청 도로과 도로구조물팀(041-540-2989)로 연락 주시면 성심성의껏 답변 드리겠습니다. 끝.",2022-06-08,아산시,답변완료
아미산 상징 시(時) 제안,"현황 및 문제점
아미산은 당진시 죽동리에 소재한 산으로 미인의 눈썹같이 아름다운 산이라는 뜻으로 소이산, 소미산이라고도 합니다.
정상에서 남서쪽으로 다불산이 뻗어있는 당진시의 상징같은 아름다운 이 산은 그러나 당진시민을 제외하고는 많은 사람들에게 알려져 있지 않습니다
이는 당진시에서 적극적으로 아미산을 홍보하지 않은 바 이는 당진시의 홍보나 관광객 유치에도 소홀한 측면이 있다고 할 수 있습니다.
개선방안
이와 같은 문제점을 해결하고자 아미산을 나타내는 시(時)를 당진시의 문화와 함께 타 지역에 홍보하고 아미산입구에 게시하면 많은 사람들에게 당진시와 아미산을 홍보함은 물론 이 지역을 찾는 관광객 유치에도 많은 도움이 되리라 생각합니다.

저는 십 수년간 전국의 산을 다니며 산행시를 지어 2022년 4월에는 산행시집 ""산 넘고 강 건너"" 를 출간한 산악인이고 산행시인 입니다.
산행시집에 수록된 아미산을 소개하고자 하며 당진시에서 이 시를 아미산의 상징 時로 사용한다면 기꺼이 헌시(獻詩)로 봉사하고자 합니다.



아미산 349m (당진)

여인의 눈썹이 가련히 떨린다.
그녀의 손을 가만히 잡고
슬픈 숨소리를 가슴에 삼킨다.

봉우리 봉우리 넘어
숨 가쁘게 세상을 떠나 당신을 찿아 왔는데
이 보시오 나를 좀 보오
하늘만 보지 말고 땅만 보지 말고

붉은 하늘은 산 넘어 지고
이제 산새들도 집을 찿고
재 넘어 구름은 노을에 산산히 흩어 지는데

하늘을 보다 땅을 보다
고개 돌려 우는 아미산 여인은
눈을 감고 어깨를 떤다

나를 가만히 놓아두오
저 하늘과 땅처럼
이 세상 자연과 함께
나를 그냥 놓아두오

흐르는 물처럼 바람처럼
저 하늘의 흘러 가는 구름처럼
나를 그냥 놓아두오

저 멀리 다불산
산사의 종이 울린다

아미산에서 최호훈
기대효과
당진시 지역의 역사와 문화의 알림과 함께 아미산의 홍보로 당진시의 이미지 향상은 물론 보다 많은 관광객 유치에도 도움이 되리라 생각합니다.",2022-05-11,"1. 우리 시 발전을 위해 많은 관심과 애정을 가져주신 점에 대해 감사드립니다.
2. 아산시에서는 교통사고 잦은 곳 개선공사, 위험도로 구조개선사업 등을 통하여 매년 이용자들의 편의를 제공하고자 다방면으로 노력하고 있습니다.
3. 귀하께서 건의하신 구간의 가감속차로 설치를 위해서는 도시관리계획 변경을 통하여 완충녹지 축소가 수반되어야 하며, 기존 교통안전시설 및 어린이 보호구역의 변경을 통하여 시행이 가능함을 알려드립니다. 상기 구간의 교통사고 발생현황, 주변여건 및 시 재정상황을 감안하여 중장기적으로 검토하여야 할 사항이므로 채택이 어려운점을 양해하여 주시기 바랍니다.
4. 귀하의 소중한 제안에 감사드리며, 추가 문의사항이 있을 경우 아산시청 도로과 도로구조물팀(041-540-2989)로 연락 주시면 성심성의껏 답변 드리겠습니다. 끝.",심사 중,당진시,제안심사
"홍성군 읍내 자전거 전용 도로, 공용자전거 시스템 제안","현황 및 문제점
도로 우측 가장자리로 붙어서 통행하기가 위험합니다.
속도 차이가 나니 추월하려는 차량이 많아서 사고 위험도 높고요. 인도와 차도 틈으로 다니면 보행자한테도 위험합니다.
대중교통 배차 간격이 크고 노선이 다양하지 않아서 대체 교통수단이 필요한데 자전거가 활성화되기에는 도로 환경이 부적합해요.
홍성은 주요 장소 간 거리가 짧은 작은 도시이고
기후위기에 자동차는 장려할 수단이 아니라고 생각합니다.
개선방안
자전거 전용 도로가 생기면 차와 보행자로부터 분리 되어 안전하게 탈 수 있을 거 같습니다.
기대효과
탄소배출 감소
국민건강 증진
자원절약",2022-05-09,"1. 홍성군 자전거이용 활성화에 대한 귀하의 제안에 감사드립니다.

2. 귀하께서 제기하신 「자전거전용도로 설치 및 공용자전거 도입」과 관련하여 현재 홍성군 내 자전거도로 57개 노선 지정, 우선도로 76.19km, 전용도로 8.4km가 운영되고 있으며,

3. 내포신도시 내 공공자전거 '내포씽'이 곧 정식 운영 예정임을 알려드립니다.

4. 귀하의 제안을 불채택하게 된 점 널리 양해하여 주시기 바라며, 기타 궁금하신 사항은 홍성군청 도시재생과 도시기반팀(☎630-1726)으로 연락주시기 바랍니다.",2022-06-10,홍성군,답변완료
양곡 배송 택배처럼 문앞에,"현황 및 문제점
한포대를 문앞에서 들고 계서 안쓰럽다
개선방안
택배처럼 문앞에 두고 안내
기대효과
배송 편의",2022-05-03,"국민신문고 국민제안 건에 대하여 아래와 같이 통보하고자 합니다.

1. 제안번호 : 1AB-2205-0001387
2. 제 안 인 : 최상균(당진시 송산면 능안길)
3. 제안요지 : 정부양곡 택배 배송 방법 개선
4. 심사결과 : 불채택(불채택 사유 : 일부 추진중)
5. 답변내용

1. 우리 시정에 관심을 가져주시고, 의견 주심에 깊히 감사드립니다.
2. 귀하께서 제안하신 ""정부양곡 배송 방법 개선""건에 우리 지역 정부양곡 택배 배송 방법에 있어 일반 택배 발송과 같이 배송 완료후 문자전송 등 배송 방법 개선을 제안한 것으로 판단됩니다.
3. 현재 정부양곡 배송은 대상자들의 특성상(고령자, 장애인 등) 요구사항이 다양하여 최대한 의견을 반영하여 배송하고 있음을 안내드리며 문자 서비스를 원하시는 대상자께는 개별적으로 배송 완료 문자를 전송해 드리고 있음을 알려드립니다.
4. 귀하께서 제안해 주신 내용과 관련해서는 현재 정부양곡 택배배송 업체의 문자 발송 서비스 기능을 구현중에 있어 향후 정부양곡대상들께 일괄적으로 배송 완료 문자 전송이 가능해 질것으로 보입니다.
5. 우리 시를 위해 고견 주심에 감사드리며, 추가 설명이 필요한 경우 당진시 사회복지과 (041-350-3681)로 연락주시면 안내해 드리겠습니다. 끝.

끝.",2022-06-07,당진시,답변완료
공주 석장리 계절별 꽃단지 간이용 화장실 설치로 편의제공,"현황 및 문제점
공주 석장리 계절별 꽃단지는 유채꽃을 관람하기 위해
다양한 연령층이 방문하고 있다. 넓은 꽃단지와 산책로는
잘조성되어 있는 반면에, 용변을 볼 수 있는 장소가 없어
많은 불편함을 호소한다. 용변을 보기 위해서는 석장리
박물관까지 성인 도보로 15분은 가야 한다





개선방안
계절별 꽃단지 출입구 오른쪽 주차장 또는
산책로 주변 적합한 장소에 설치
기대효과
방문객들에게 위생상의 편의와 복지증진에 기여한다
석장리 아름다운 자연 경관이 보존되고 명승지로 거듭난다
쾌적한 환경에서 꽃단지를 관람할 수 있고 건강 증진에 도움 된다",2022-05-02,"1. 안녕하십니까? 공주시정에 관심을 가지시고 소중한 의견을 주신 데 대하여 감사드리며, 귀하께서 국민신문고에 제안하신 사항은 석장리 계절별 꽃단지 내 공중화장실 설치 요청으로 이해됩니다.
2. 귀하의 제안사항에 대해 검토한 의견은 다음과 같습니다.
가. 석장리 계절별 꽃단지에 관광객이 증가하면서 우리시에서도 관광객들의 편의를 위해 관심을 가지고 있습니다.
나. 다만, 건의하신 공중화장실 설치에 대해서 우리시는 2022년 상반기 관내에 8개소의 공중화장실을 설치하여 추가 예산 확보 등의 어려움이 있으며, 석장리 계절별 꽃단지는 특정기간에 관광객이 집중되어 화장실 설치 시 경제성 및 이용성 등의 검토가 필요합니다.
다. 따라서, 향후 연간 관광객 추이 등을 고려하여 예산 확보 및 중장기적 검토가 필요한 사항으로 귀하의 제안을 채택하기 어려움이 있음을 양해 부탁드립니다.
3. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 공주시 환경보호과 수질관리팀 차동길 주무관(☎041-840-8513)으로 연락주시면 친절히 안내해 드리겠습니다. 끝.",2022-06-02,공주시,답변완료
