제목,내용,작성일자,답변,답변일자,담당부서
광주시 공영 마을버스 관련,"안녕하세요.
저는 중대동(텃골)에서 10년간 살다 현재는 서울에서 살고 있는 사람입니다.
이번에 광주시 공영 마을버스 6개 노선이 생겼다는 뉴스를 접하고 점점 발전하는 광주시에 매우 기쁜 마음이였습니다.

허나, 노선을 보면 제가 10년간 살고 현재는 어머님이 살고 계신 중대동(텃골) 지역에는 노선이 제외되어 안타까운 마음입니다.
지난 10년간 살았을때 서울로 출퇴근을 하였는데 버스 정류장까지 도보 15~20분 정도 걸리고
삼동역이 개통한지 오래되었지만 텃골지역에서는 이용하기가 참 불편한 역사가 되었습니다.

해당 지역에는 주택가 밀집 지역으로 꽤 많은 세대수가 있습니다.
게다가 가파른 언덕지역이기 때문에 버스 정류장까지 도보로 이동하기 매우 불편합니다.
그런 지역에 노선이 제외되었다는게 너무 안타까운 마음인데, 추가로 해당지역(중대동 텃골)에도 노선이 신규로 개설될 수 있도록 검토 부탁드립니다.",2021-05-31,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-1145075)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 마을버스 노선 신설(중대동 텃골)

○ 회신내용
- 노선버스 이용에 불편을 드린 점 사과드립니다. 광주시 최초 도입된 광주누리공영 마을버스는 기존 노선버스업체가 운행을 기피하는 비수익 노선에 공영마을버스를 도입하여 주요거점(경강선, 초,중,고교 등)까지의 이동을 확보하고자 추진하고 있습니다. 귀하의 마을에 노선이 반영되지 못한 점 매우 안타깝게 생각하며, 향후 마을버스 추가 사업 추진 시 공영마을버스 도입 가능 여부를 검토하도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-06-08,대중교통과
어린이 보호구역내 인도 폭이좁아요...,"어린이 보호구역내 인도의 교통표지판과 전봇대 사이가 좁아서 비오는 날 우산이 통과되지 못해서 도로로 걸어가게 되네요
곤지암 농협 주차장 입구 쪽 입니다",2021-05-27,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2105-1013716)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 곤지암읍 곤지암리 582 일원 곤지암초등학교 어린이보호구역 내 교통안전표지로 인한 보도협소 및 표지판 제거 요청에 관한 것으로 이해 됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하의 요청에 대하여는 곤지암초등학교 어린이들의 안전한 통학로 확보를 위하여 현장 확인 후 빠른 시일 내에 제거 또는 이설 조치될 수 있도록 하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 이동준 주무관(☏031-760-4497)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-01,도로관리과
백마산 계곡 옆 공사현장에 가림막,백마산 계곡 옆 공사현장에 가림막이 쳐지고 있습니다. 공원과 도로공사에 대한 주민들의 민원제기로 분쟁의 지역인데 이곳을 가리는 가림막이라니요? 공원심의회에서도 다시 생태공원에 대한 심의를 하기로 하고 일단 공사가 중지된 것으로 알고 있는데... 이곳을 가리라고 환경과에서 나와 얘기했다더군요. 현장에 나왔다면 이곳이 얼마나 훌륭한 자연경관을 가진 곳인지 잘 알았을텐데 도대체 뭘 보고 간 건지요? 이는 시의 결정과 달리 주민 몰래 공사를 강행하겠다는 시의 의지로 보입니다. 당장 가림막 거두게 해주세요. 우리 주민들은 공사가 어찌 되는지 매일 모니터링 해야겠습니다. 공사장 먼지가 문제인가요? 그럼 하늘을 다 가리고 공사해야지요. 먼지가 아무리 나도 우리는 보고 있어야겠습니다. 당장 가림막 철수해 주세요.,2021-05-26,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0974556) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “쌍동리 302-8번지 쌍동1지구 도시계획시설 도로 및 공원조성사업 펜스 철수 요청”에 관한 것으로 판단됩니다.


3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 쌍동1지구 도시계획시설 도로 및 공원조성사업 공사장은 방진벽 설치 미흡으로 인한 민원이 있었으며, 이로 인해 상기 공사장은 현재 비산먼지 발생 억제조치 미흡으로 행정처분(개선명령)이 진행 중임을 알려드립니다. 또한, 방음방진벽은 비산먼지 발생사업 및 특정공사 사전신고 대상 사업장인 경우 비산먼지 발생 억제와 소음저감 대책의 일환으로 필수적인 조치임을 알려드립니다.


4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 박경남주무관(☎031-760-2859)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-05-27,환경정책과
경기도 광주 오포 추자리에 쌍용레미콘 용인사업소에서 야간 작업을 하는데 너무 시끄럽습니다. 검은 연기도 나옵니다.,"안녕하세요. 소음 분진, 대기 오염 관련 민원 신청 드립니다.

쌍용레미콘용인사업소 위치 입니다.
경기 광주시 오포읍 오포로 738-10

아파트 입주하고 1년 반 정도 되었는데, 전화민원은 저희 아파트 여러분들이 넣으신것 같습니다.
하지만 전혀 개선도 안되고 해서 신문고에 접수하게 되었습니다.

주간, 야간 상관없이 쌍용레미콘 용인사업소에서는 무슨 작업을 하는지 모르겠으나 검은 연기와 소음으로 인해 창문을 열기 어렵습니다.
특히 야간에는 공무원이 없어서 그런지 더 심하게 작업을 합니다. 야간에 들리는 소음은 너무 커서 마주 보는 동(105동)에서는 잠을 자기 힘들 정도로 호소하고 전화 민원을 넣고 있는데 항상 같은 답변만 되풀이 되니 대책이 없어보입니다.

저희의 불편함을 알아주시고, 쌍용레미콘 용인사업소의 불법 행위는 없는지 그리고 사람이 생활할 수 있는 최소 환경을 지켜주세요.",2021-05-26,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0699367, 1AA-2105-0968057, 1AA-2105-0968467)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “오포읍 오포로 730 삼덕산업(주)에서 발생하는 소음 민원”에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하가 민원을 제기한 사업은 삼덕산업(주)으로 도로포장용 아스콘을 생산하는 제조사업장입니다. 아스콘의 발주처는 우리시를 비롯한 지방자치단체나 도로공사 등 정부공공기관이
대부분(약95%)을 차지하고 민간(약5%)도 있습니다.
나. 아스콘 제품은 반제품으로 주문과 동시에 생산을 하여야 합니다. 발주처인 정부공공기관에서는 주간 포장 시 극심한 교통정체가 야기될 도로의 포장은 야간에 발주를 하고 있으며
이에 따라 삼덕산업(주)는 발주처(조달청)의 요청에 의해 야간작업이 불가피하게 이루어지고 있습니다.
다. 우리시에서는 삼덕산업(주)의 소음발생원인 건설중기(로더, 덤프트럭)의 알림 경보 소음(삑삑 소리), 생산설비의 소음에 대한 저감방안을 제출도록 하였습니다.
라. 삼덕산업(주)에서 소음 저감을 위해 다음과 같이 준비하고 있음을 알려드립니다.
1) 차량의 알림 경보 소음
차량의 후진 시 발생하는 경보 알람 소리는 건설기계 관리법 상 사고 예방을 위해 설치 된 것으로 탈거 등은 불가한 사항이나 야간작업 시 소음을 줄이기 위해 알람부위를 덮개로 막아
소음을 최소화하도록 6월 초까지 시정할 계획입니다.
2) 작업 시 발생하는 기계 소음
생산 시 모터 등에서 발생하는 소음을 저감하기 위해 신기술인 에어캐논 설치를 6월 말까지 계획하고 있으며, 방음 및 차음시설 업체와 미팅하여 업체에 적합한 소음저감 설비에 대해서
검토하고 있습니다.
마. 먼지에 관한 민원은 경기도 광역 환경 관리 사업소 031-8008-8383으로 문의하여주시면 감사하겠습니다.
바. 우리시에서 귀하의 불편사항에 대하여 지속적으로 관심을 갖고 개선되도록 노력하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 주현영 주무관(☎031-760-2656)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-05-28,환경정책과
차선진입 불확실로 인한 불편함과 분쟁 및 사고 우려,"안녕하세요

자동차로 장지동 셀세모 세차장에서 리안 어린이집 이용시 차량 진입 혼선에 문의 및 민원입니다.

1번으로 진입이 맞는지 2번으로 진입이 맞는지 또 다른 진입로를 이용해야하는지 ...
이 길을 다니다 사고날뻔 한 적이 여러번 진입문제로 분쟁도 있었습니다

다른 차선에 차가 없을때 아무도로나 이용하는묵시적 선택 차도인가요?
어린이집에서 셀세모 주차장으로 나오는길도 일방통행이라 나올때 진입차선도 불명확해서 너무 위험합니다.

이로인한 사고위험이 너무 큽니다.
특히나 이곳은 주변에 어린이집들이 있어 더욱 조심을 기해야하는데 말이지요.

이에 원활하고 안전한 차량운행을 위해 광주시청의 안전하고 빠른 조치 부탁드립니다.",2021-05-25,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2105-0925400)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 장지동 321-1 부근 진·출입로 개선 요청에 관한 것으로 이해 됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 장지동 321-1 부근 차량 진·출입 시 진행 방향 혼선으로 인한 진·출입로 개선 요청에 대하여, 현장 확인 및 경찰서 협의를 통해 해당 구간 노면표시 또는 교통안전표지판 등 시설물 설치를 통한 개선 가능 여부를 검토하여 조치될 수 있도록 하겠습니다. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 최민석 주무관(☏031-760-4149)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-02,도로관리과
집앞 공사예정으로 보이는데..,"순암로 58-2 스타캐슬 101동 201호 거주자 입니다.

집앞쪽 옆으로 식당이있고 저희집 앞쪽은 공터 및 주차장인데요
오늘아침에 보니 공사를 할것처럼 펜스가 쳐져있고, 자재가 들어와있는것을 보았습니다.

혹, 건물을 질려고 하는건지. 몇층짜리 건물이 들어오는지 궁금합니다.

건물이 들어오게 된다면 바로앞쪽으로 공사를 한다는 이야기인데.
소음도 발생할것 이고, 조망권침해도되지 않나요?
이사들어갈때 짚앞쪽으로건물들어올수 없다고 하여 구입해서 들어간 집입니다.

확인 바랍니다.",2021-05-24,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0885044)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “순암로 58-2 인근 신축공사 질의”에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 민원 내용 확인 결과, 해당부지는 장지동 83-13번지에 근린생활시설을 신축하고자 지상 2층 규모로 건축허가 처리 된 사항이며, 허가 당시 건축법 및 기타 관계 법령에 적합하여 허가처리 된 사항입니다.
- 상기 건축계획으로 인한 조망권 등의 피해에 대하여는 별도로 규정하는 바가 없어 행정적인 조치는 어려운 사항이나, 민원사항임을 감안하여 귀하의 민원내용을 건축관계자(건축주, 설계자)에게 (유선)통보하여 해소 가능한 사항에 대하여는 적극 조치하도록 하였으니 이점 많은 이해 있으시길 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건축과 건축2팀(☏031-760-8633)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-05-27,건축과
주차단속해주시기바랍니다,주차가 너무 마구잡이로되어있고 커브길에대형차들이 길가에 주차해놓기때문에 양방향 진행차가 보이질 않아 사고의 우려가 많습니다 심지어 주차해놓은 차를 치고가는 경우도 발생했습니다 윗동네에 화재가 난다면 소방차가 지나가기 어려울정도입니다 제발 주차단속해주시기 바랍니다,2021-05-23,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에
대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 불법주정차로 인한 생활불편신고에 관한 것으로 판단됩니다.
3. 귀하의 민워내용을 참고하여 도로교통법 제32조에 따라 주정차금지구역에 대해 단속반을 순회 순찰토록 하여 개선될 수 있도록 조치하겠습니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 광주시 교통행정과 주차관리팀 황춘식 주무관(031-760-2112)에게 연락 주시면 친절히
안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-01,교통행정과
곤지암 버스터미널 버스 증차요청,"곤지암 버스터미널 버스 도척행이 아침에 7시에 있고 건너 띄어서
8시에 있으니
7시 시간대에 1대 이상 증차하여 주셨으면 감사하겠습니다",2021-05-23,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0849364)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 곤지암버스터미널~도척 행 1대 이상 증차

○ 회신내용
- 버스이용에 불편을 드린 점 사과드립니다. 요청하신 구간은 버스이용수요 부족으로 버스업체에서 자체운영하지 않아 광주시 공영버스를 투입하여 운영 중인 마을입니다.
- 우리 시에서는 귀하의 불편사항을 공감하나, 현재도 운행 결손금이 발생하여 즉각적인 증차가 어려운 상황으로 버스 증차를 위한 국비보조사업 신청 등 노선버스이용 여건 개선을 위하여 다각도로 검토하고 있습니다. 귀하의 불편사항은 해당 노선 모니터링 자료로 활용하여 추후 공영버스 노선 개편 시 적극 활용하도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-05-28,대중교통과
곤지암 터미널 버스 증차 개선안,"곤지암 터미널에서 방도2리까지 출퇴근하는 직장인입니다. 현행 2년차 마을 버스를 이용하고 있는데 출퇴근시간 관련해서 배차간격이 너무 차이가 나서 건의합니다.
현행 터미널에서 출발하는 아침 시간 차편이(오천행) 08:35분차(39-4) 이후 배차 간격이 너무 멀어요. 이후 방도리 들어가는 차편이 10:00부터 있어서 이점 또한 대기시간도 길고 많이 불편해요
또한 교대근무 특성상 08:00퇴근인데 방도리로 회차해서 나가는 차가 없어서 09:00까지 기다렸다 나가는 상황입니다. 물론 외지라 수요도 적고 개개인 시간 다맞출수 없다는건 감안합니다만 아침시간 배차간격 1시간 이상은 너무 심하다 생각해요. 이점 가능하면 개선하여 출발, 회차3 0분에 한대라도 출발 경유해서 나가는 차량을 배차 추가 검토주시면 감사하겠어요.",2021-05-22,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0831968)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 곤지암터미널~방도2리 증차

○ 회신내용
- 버스이용에 불편을 드린 점 사과드립니다. 요청하신 구간은 버스이용수요 부족으로 버스업체에서 자체운영하지 않아 광주시 공영버스를 투입하여 운영 중인 마을입니다.
- 우리 시에서는 귀하의 불편사항을 공감하나, 현재도 운행 결손금이 발생하여 즉각적인 증차가 어려운 상황으로 버스 증차를 위한 국비보조사업 신청 등 노선버스이용 여건 개선을 위하여 다각도로 검토하고 있습니다. 귀하의 불편사항은 해당 노선 모니터링 자료로 활용하여 추후 공영버스 노선 개편 시 적극 활용하도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-05-28,대중교통과
"빌라앞 하천및 주변 모기,진드기 방역및 소독 부탁드려요.","저번달부터 진드기가 보이기 시작하면서...벌써 산모기까지 보이기 시작했습니다...
아이들이 뛰어놀기도 하고 한창 전염병에 예민한시기인듯하나...한번도 저희동네에 방역차가 지나가는걸 본적이 없습니다....
뒤에는 야산에...앞에는 하천물이 흐르다 보니...벌레 진드기 모기...감염에 노출되어있습니다. 시끌시끌한 동네들만 신경써주지 말고,..
저희 조용한 동네의 소수 인구들도 신경써서 챙겨주세요...",2021-05-20,"1. 광주시정에 많은 관심을 가져주셔서 감사드립니다.
2. 귀하의 의견에 따라, 보건소 방역소독반이 5월 21일(금) 광여로4번길 등 주변 현장을 방문 확인하고 잔류효과가 높은 분무소독 등을 실시하였습니다.
3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 김형우 주무관에게(☏031-760-2367 문의주시면 성심껏 답변드리도록 하겠습니다. 감사합니다.
",2021-05-24,감염병관리과
장마철이다가오고있습니다,"아직도 연락이 안오고있습니다
곧 장마철이 시작할텐데 빠른 일정으로 해결해주셨으면 좋겠습니다
요즘 날씨가 비가오면 많이 내릴꺼같은데 또 이런일이 발생하지 않게 조치부탁드립니다",2021-05-19,"1. 귀하의 가정에 항상 평안하기를 기원합니다.

2. 광주시 남종면 검천리 49-2번지 일원 개발행위허가(성토)관련 민원 사항에 대하여 아래와 같이 답변 드립니다.

○ 회신내용
- 귀하께서 문의하신 광주시 남종면 검천리 49-2번지 일원 개발행위허가와 관련하여 「국토의 계획 및 이용에 관한 법률」 제56조(개발행위허가) 규정에 따라 개발행위허가를 득한 부지이며, 해당사업(성토)으로 인하여 인접부지(주택)에 우수(배수)피해를 방지하고자 수허가자(토지주) 및 토목설계업체와 같이 사업현장을 확인 후(2021.4.21.) 우수피해 방지하기 위해 조치 해야될 사항들을 직접 수허가자에게 요청하였음을 알려드립니다.
- 또한, 수허가자 및 토목설계업체에 우기 시 토사(성토)로 인하여 우수관이 막혀 유수의 흐름을 방해하지 않도록 현장관리 및 안전조치를 지속적으로 요청하고 있음을 알려드립니다.

3. 귀하께서 문의하신 사항에 대하여 충분한 답변이 되었기를 바라며 그 외 궁금하신 사항이 있을 경우 광주시청 도시개발과(☎031-760-3719)로 연락주시면 안내해 드리겠습니다.
",2021-05-27,도시개발과
인도공사상황,"인도 공사 상황입니다
주차장이 위험해졌습니다
이런 공사가 꼭 필요한가요?",2021-05-19,"귀하의 가정에 건강과 행복이 가득하시길 기원 드리며, 귀하께서 국민신문고를 통해 접수하신 민원사항에 대하여 아래와 같이 답변 드립니다.

○ 민원요지
- 능평리 마을도로(수레실길) 협소구간 인도설치 중단 요청

○ 회신내용
가. 먼저, 도로공사가 지연되어 통행 불편이 개선되지 않고 있는 점에 대하여 사과의 말씀을 드립니다.
나. 공사구간 내 도로폭이 좁아 차량 교행이 어려운 구간을 현장확인 하였으며, 인도설치 문제는 현장여건 등을 종합적으로 검토하여 통행에 불편이 없도록 조치하겠습니다.
다. 기타 궁금하신 사항에 대하여는 미래전략사업본부 도로사업과 정동현주무관(☏031-760-2939)으로 문의하시면 자세히 안내해 드리겠습니다.
",2021-05-26,도로사업과
초월중학교 교문앞 도로 건의사항 입니다,"중학교를 보내고 있는 학부모로써
학교앞 보도블럭.횡단보도 없는 도로 .주정차 위반 등 여려가지 민원사항입니다 .
하나 하나 쓸수 없어 파일 첨부 했습니다.

아이들이 걷는 곳은 무엇보다 안전해야 하고 초월중 1045명의 아이들과 도곡초 아이들이 안전하게 등.하교 할 수있게 살펴 주셨음 좋겠습니다 .",2021-05-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2105-0710049)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 초월중학교 일원 통학로 개선 요청에 관한 것으로 이해 됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 쌍동리 149-1번지 일원 도시계획도로(소로1-5호선) 구간 보도 설치 요청에 대하여, 해당 구간은 반대편 편측(일방) 보도가 설치 운영중에 있으며, 보행환경 개선을 위한 보도 설치 필요성에 대하여는 깊이 공감하고 있으나 보도를 설치하기 위한 도로 잔여 부지가 없는 실정으로 단기간 내 조치는 어려움이 있음을 이해하여 주시기 바라며, 학교 앞 기설치된 보도블럭 보수(정비)에 대하여는 연간단가사업 등을 활용하여 빠른 시일 내 조치할 예정임을 알려드립니다.
나. 노후시설물(횡단보도, 반사경) 보수 요청에 대해서는, 현장 확인 후 노후화된 횡단보도 재도색 및 반사경 교체 작업이 이루어질 수 있도록 하겠으며,
다. 쌍동리 19-9 부근 횡단보도 신설 요청에 대하여, 해당 건은 2021. 02. 09. 광주경찰서의 교통안전심의에서 인접 횡단시설이 근접되어 있어 설치 기준에 부적합을 이유로 부결된 사항이나, 초등학교 앞 보행 안전을 고려하여 해당 건을 광주경찰서에 재심의 요청하도록 하겠습니다.
라. 주정차금지구역 내 황색실선 도색 불량 건에 대하여는 빠른 시일 내에 정비 조치토록 하겠으며, 초월중학교 맞은편 방범용 CCTV를 불법주정차단속이 가능한 다목적 CCTV로 변경 요청하신 사항에 대하여는 관련부서(정보통신과)와 협의토록 하겠으며, 만일 협의 불가 시에는 다음 연도 불법주정차 CCTV설치 예정지에 포함하여 지속적으로 추진토록 하겠습니다. 다만, 설치 완료까지는 상당한 시일이 소요되는바, 단속 차량을 순회 순찰토록 하여 불법주정차 문제가 개선될 수 있도록 노력하겠습니다. 또한, 일부 학부모님들과 현장에서 면담(실사) 시 말씀드린 내용과 같이 초월중학교 정문 앞 불법주정차를 방지하기 위해 노견선 일부구간에 차선규제봉을 설치하여 통행이 개선될 수 있도록 하겠습니다. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 보도 관련 : 광주시 도로관리과 박찬길 주무관(☏031-760-2164) / 횡단보도 및 반사경 관련 : 도로관리과 최민석 주무관(☏031-760-4149) / 불법주정차 관련 : 교통행정과 황춘식 주무관(☏031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-05-28,도로관리과
공사장 소음관련 조치 요청,중앙로 349번길 sk lpg 충전소 건너편 인근 공사장(정확한 주소 알지못하여 근처 상호로 대체합니다) 소음 지속적으로 발생합니다. 수개월째 오전 7시부터 월요일부터 토요일까지 공사 소음 너무 심하여 조치 부탁드립니다,2021-05-17,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0652137)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “송정동 429-56 공사현장에서 발생하는 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 브레이커로 돌을 깨는 과정에서 큰 소음이 발생하고 있는사항으로, 돌을 깨는 장비를 저소음장비로 전면 교체 지시하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 강병구 주무관(☎031-760-2857)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-05-24,환경정책과
중대동 28-26 교각하부 소규모 체육시설 (농구장) 천장누수 개선요청,"중대동 28-26 교각하부 소규모 체육시설 중 농구장을 주로 이용하고 있는 광주시민 입니다.
매주 주말마다 아이들, 지인들과 함께 이 곳 농구장을 애용하고 있습니다. 시에서 마련해준 농구장덕분에 더운 날씨에도 시원하게 농구할 수 있어서 참 좋은데, 우천시에는 교각하부에서 비가 새어 나와서 농구장을 이용하기 힘듭니다. 교각이 두개가 있는데 비가 오면 교각과 교각사이 틈으로 일직선(종방향)으로 빗물이 계속 떨어져 농구코트가 빗물로 미끄러워져서 낙상사고로 이어질 경우가 생깁니다.
우천시에도 안전하게 농구장을 이용할 수 있도록 시에서 교각하부 누수에 대한 신속한 조치를 취해주셨으면 합니다.
앞으로 장마기간이 올 텐데 장마기간 전까지 조치를 취해 주셔서 농구장을 많은 사람들이 더 자유롭게 이용 할 수 있도록 해주십시오.
아무쪼록 부탁드립니다. 그럼, 수고하세요~

P.S - 누수방지에 대한 제안으로 교각상부에서 그 틈을 막거나 농구코트 위에 천막으로 빗물을 차단시키는 방법을 제안합니다~",2021-05-17,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2105-0651552)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「중대동 28-26번지 교각하부 체육공원(농구장) 천장누수」에 관한 것으로 판단되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 우기 시 천장누수로 인하여 체육시설 이용에 불편함이 있을 것으로 판단되며,
- 본 사안에 대하여는 우리시에서 사전에 인지하여 보수 계획을 수립 중에 있으나, 천장(교각하부)누수의 경우 원인이 되는 지점을 파악하여 보수하여야 하기에 정확한 원인지점 파악에 다소 시간이 소요되고 있어 단기간 내 복구에 어려움이 있음을 양지하여 주시기 바랍니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-05-25,도로관리과
나방유충때문에 너무 괴로워요 제발 살려주세요 ㅠㅠ.....,"안녕하세요. 정말 고생 많으시죠...
나방 유충때문에 너무 힘들어요...ㅠㅠ........
저희 빌라 입구에 나방유충 송충이가 다다다다다닥 붙어있어요...
1층에서 암호를 누르고 집에 들어가려고 하면 하늘에서 3마리씩 내려옵니다...
돈벌레와 거미는 익충이니 그러려니 하고 점차 적응을 해나가고 있는 중인데 매미나방유충은 정말 못참겠어요..도와주세요...ㅠㅠ

맨날 소리지르면서 울면서 집에 들어가요 ㅠㅠ....

집 앞에 우거진 산이 있는것은 정말 좋았는데 이런 문제가 있을거라고는 상상도 못했네요.
매미나방유충은 해충이던데 혹시 빌라입구쪽이라도 방역을 나와주실 수 있을까요...?

올해 나방유충이 정말 극성이라는데 너무 고생많으시고 감사합니다..",2021-05-17,"1. 광주시정에 많은 관심을 가져주셔서 감사드립니다.
2. 귀하의 의견에 따라, 보건소 방역소독반이 5월 18일(화) 상태길81번길 등 주변 현장을 방문 확인하고 잔류효과가 높은 분무소독 등을 실시하였습니다.
3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 김형우 주무관에게(☏031-760-2367) 문의주시면 성심껏 답변드리도록 하겠습니다. 감사합니다.
",2021-05-20,감염병관리과
동네 집앞에 들개가 돌아다닙니다,"중대동 대림파크뷰 103동 101호에 살고있는 사람입니다

출퇴근 시간(아침 8~9시, 저녁 6시)마다 진돗게 비슷한 대형견이 보이는데 볼때마다 목줄도 없이 집앞에 돌아다니는걸 보니 무서워서 민원신청을 넣어봅니다.

가능하다면 빠른 포획이나 처리 부탁드립나다.",2021-05-17,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2105-0618958)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""집 주변 유기견 포획 요청“에 관한 것으로 질의사항 검토 결과 해당 개들의 이동경로를 파악해서 포획틀을 설치하여, 유기견이 조속히 포획될 수 있게 조치하겠습니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있으시면 농업정책과 동물보호팀(031-760-4419)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 1. 민원신청서 1부. 끝.
",2021-05-25,농업정책과
