제목,내용,작성일자,답변,답변일자,담당부서
길거리에 돌아다니는 개들이 너무 많습니다.,"청석 공원을 주변으로 버려진 개들인지, 본래 주인이 없는 개들인지 너무 많이 돌아다닙니다.
그냥 지나다니기에 덩치가 작은 개들도 아니고 최근에 남양주에서 한 아주머니께서 목숨을 잃게되신 사건도 있다보니
불안합니다.
청석 공원 근처 산책하는 시민들의 안전을 위해 조치부탁드립니다",2021-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-1210713)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""청석공원 주변 유기견 포획 요청“에 관한 것으로 질의사항 검토 결과 해당 개들의 이동경로를 파악해서 포획틀을 설치하여, 유기견이 조속히 포획될 수 있게 조치하겠습니다. 아울러 사람을 위협하는 동물(유기견)에 대하여는 소방서에 신고하시면 신속한 출동 및 포획조치가 가능함을 알려드립니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있으시면 농업정책과 (031-760-4419)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 1. 민원신청서 1부. 끝.
",2021-07-07,농업정책과
둘레길 안전표시 미부착으로 인한 뱀 물림 사고,"둘레길 운동하다가 경안천둘레길 무수리 배터에서 도마리 버스정류장 방향 300m지점 뱀이 출몰하여 사고가 날뻔하였습니다.
들레길에 잡초를 제거하지 않아 뱀출몰은 하는데 안전표시도 없고 강가쪽으로는 안전휀스가 없어 잡초피하려다가 강가로 차가 굴러떨어질뻔 하였습니다.
무수리배터에서 도마리 버스정류장방향 잡초제거, 뱀출현 안전표시, 강가쪽 안전휀스 설치, 둘레길 차량통행금지표시등 안전표시를 부탁드립니다.",2021-06-29,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2106-1175171)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""둘레길 안전표지판 설치 요청""에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 잡초제거 요청
- 조속히 해당구간 예초작업을 하겠습니다.
나. 뱀출현 안전표시 설치 요청
- 조속히 뱀조심 안내판을 설치하겠습니다.
다. 강가쪽 안전휀스 설치 요청
- 휀스 설치구간은 하천구역으로서 담당부서(건설과)에 귀하의 건의사항을 이첩하겠습니다.
라. 차량통행금지표시 요청
- 해당구간은 차도 및 인도 공용으로 이용이 가능한 사항으로 차량통행금지표시 요청은 현재로써는 어려운 점을 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며 답변 내용에 대한 추가 설명이 필요한 경우, 광주시청 산림과 산림행정팀 주무관 안현호(031-760-4873)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-07-06,산림과
통행불편,길가랑 옆숲에도철물쌓여있음 통행에 방해됩니다,2021-06-29,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-1167388)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""국유지 도로 불법적치물 조치 요청""에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 민원 제기하신 광주시 오포읍 능평리 819번지 불법적치물 조치 요청에 대해서는 현재로서는 국유지인지 사유지인지 판단하기 어려워 한국국토정보공사에 지적측량을 의뢰하였으며, 따라서 지적측량 결과에 따라 조치할 예정이오니 이점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 건설행정팀(☏031-760-2932)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-06,건설과
태전동 광남고 앞 도로 확장공사,"도록 확장공사로 인하여 먼지날림이 있습니다. 앞에 유치원도 있고 고등학교도 있는데
유치원 등 하교시 어린 아이들도 왔다 갔다하는데;;
아이와 함께 지나가는데 흙이 눈에 들어가기도 했습니다.
물을 자주 뿌리면서 공사를 해주세요!",2021-06-29,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “ 태전동 광남고등학교 앞(중로 1-19호선 외) 도로개설공사 구간 내 현장관리 철저 요청” 사항으로 판단되며 귀하의 민원사항에 대하여 다음과 같이 답변드립니다.

- 먼저 해당공사로 인해 불편을 드린 점 사과드리며, 해당 도로공사는 태전동 144-7번지부터 ~ 장지동 332-10번지 일원까지의 도시계획도로를 신설(일부 확포장)코자 추진하고 있는 사업으로 현재 토사반출 등 토공 공정이 진행 중에 있으며 해당 공정 과정에서 통행 등에 불편을 드린 것으로 판단됩니다.
- 귀하의 말씀과 같이 공사 잔해물이 기존 도로로 확산되지 않토록 세심하게 공사 추진토록 하겠으며 공사구간 내 안전시설물 추가 및 살수 작업을 하여 공사로 인한 불편이 최소화되도록 사업 추진토록 하겠습니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로사업과 도시도로2팀 김용훈 주무관(☎031-760-4742)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-30,도로사업과
산사태우려로 생명의 위험 느낌,"빌라 바로옆(빌라와의 거리 3m이내, 주차장입구) 옹벽으로 가려진 산이 있습니다
그런데 옹벽위쪽 부분의 흙이 유실되어 나무들의 뿌리가 보일정도입니다
점점 흙의 유실이 심해지면서 산사태가 걱정되고 생명의 위협을 느낄정도입니다
장마가 시작되기전, 그리고 산사태로 인해 재해가 일어나기전 조속한 해결부탁드립니다
시소유인지 개인소유인지 모르지만 만약 개인소유라면 우편물발송으로 끝내지말고 적극적인 행정을 통해 빠른 해결을 해주세요",2021-06-28,"1. 안녕하십니까? 귀하의 가정에 평안이 가득하길 기원합니다.

2. 귀하께서 제기하신 민원내용은 '탄벌동 377번지(크로바 빌라) 연접 임야 탄벌동 산66-1번지 산사태 우려'에 관한 것으로 사료되며, 귀하의 질의사항을 검토한 결과 다음과 같이 알려드립니다.
- 해당 임야(탄벌동 377번지)에 대하여 산사태 현장예방단이 현장을 점검하였으며, 점검 시 옹벽설치 사면 하부에 설치된 유형측구 내 지장물(낙엽 등) 제거를 통하여 우수의 흐름이 원활토록 조치하였습니다.
- 아울러, 탄벌동 377번지(크로바 빌라) 내 설치된 옹벽 구조물에 대하여는 토지의 소유자가 정비·점검하여야 할 사항임을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 산림과 산림보전팀 주무관 유도규(☏031-760-2898)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-14,산림과
도로 파손으로 인한 안전사고 염려,"안녕하세요

경기도 광주시 목현동 730번지 지역의 도로가의 차도옆의 보도가 파손되어 행인이 다닐 때 지극히 안전사고가 우려되어 이점 복구하여 주시기를 바랍니다.
첨부한 사진과 같이 보도가 파인 곳은 깊이가 30cm정도 되기도 합니다.
지난번 폭우로 도로가가 유실되면서 자갈과 토사가 차도에 잔류하여 차량바퀴에 튀어 안전사고도 염려가 되었습니다.
이 지역의 불량한 도로사정으로 차량의 통행량도 많아 지나다니는 차와 행인이 교통사고의 우려도 됩니다.

이곳을 살펴보시고 필요한 조치를 강구하여 주시면 감사하겠습니다.",2021-06-27,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2106-1098737)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 목현동 730번지 일원 유실된 도로 보수 요청에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 목현동 730번지 일원 유실된 도로 보수 요청과 관련하여 21.06.30.(수)에 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김슬기 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2021-06-30,도로관리과
6월에도 뜨거운 발열의자,"<버스정류장 발열의자>를 낮 최고기온 28도인 6월말까지 가동중인 이유가 궁금합니다.

버스정류장 발열의자를 가동하는 기준이 따로 있습니까? 한겨울에는 켜서 한여름에 끄는 것은 그 기준에 맞춘 건가요, 아니면 담당부서의 행정문제인가요?

벌써 3년째, 5~6월마다 광주시청으로 날씨가 더우니 발열의자 열선을 끄라는 민원을 넣었습니다. 그런데 어제, 오늘 뜨거운 발열의자를 다음 정류장에서 또 만났어요.

1.광주터미널 버스정류장 (뜨거워서 데일 뻔)
2.보건소,공설운동장(중) 정류장
3.양벌초교,양벌2리,우림,쌍용2차,대주A 정류장

에어컨을 설치해도 모자란 날씨에 발열의자 때문에 뜨거워서 의자에 앉지도 못하고 정류장 앞에 서 있는 것도 덥습니다. 불편만 만드는 에너지낭비, 세금낭비 그만 하시고 발열의자 빨리 정리해주세요.

그리고, 이러한 민원이 매년 발생하는 원인과 담당부서를 파악해서 알려주세요.
내년에는 발열의자 때문에 민원을 넣는 일이 없길 바랍니다.",2021-06-27,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-1085657)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스승강장 온열의자 전원 차단 요청”에 관한 것으로 판단 됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 광주터미널(38488), 보건소.공설운동장(38485, 38486), 양벌초교.양벌2리.우림.쌍용2차.대주1차.양벌e편한아파트(38268) 버스승강장 내 온열의자 전원 차단 요청 사항에 대하여,
나. 2021. 6. 29. 자로 현장 점검 하였으나 현재 미가동 상태임을 확인하였으며 우리시 온열의자는 자동온도센서에 따라 외부온도 15도 이하시 온열의자가 가동됨을 알려드립니다.
다. 다만, 온열의자 특성상 여름철 태양열로 인해 발열이 발생할 수 있는점 양해부탁드립니다.
라. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 대중교통팀 이동규 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-07,대중교통과
도로개선 진행상황,"위치: 경기도 광주시 오포읍 신현리 395-2 ~ 339-4번지 일원
공사개요: 도로개설 L= 355m B=10~12m
[첨부서류 참조]

수고가 많으십니다.
제가 살고 있는 신현리는 출퇴근시 심하게 정체되는 도로 사정으로 인하여 주민들이 교통 지옥에 살고 있습니다.
2018년도경에 위의 도로개설 정보를 접하고 점점 나아지겠구나하는 희망으로 착공만을 기다리고 있는데요
위의 공사는 왜 진행되지 않는건가요?
구불구불한데다 인도도 없고 차량교행도 위험하고 도로개설과 정비가 시급합니다.
주민들의 고통을 살펴봐 주시고 공사계획및 일정에 대해 답변해주시면 감사하겠습니다.",2021-06-27,"1. 광주시 도로행정에 관심을 가져 주시어 감사드리며, 귀하의 국민신문고 민원(신청번호 1AA-2106-1069526)에 대한 검토 결과를 아래와 같이 안내 드립니다.

가. 민원내용
- 오포읍 신현리 395-2번지 일원 도로개설 진행 현황

나. 회신내용
- 귀하께서 도로개설 요청하신 신현리 395-2번지 구간은 광주시에서 추진 중인 “오포읍 신현리(중로3-1호선)도로 개설공사”구간으로
- 공사계획은 2021년 8월 공사 착공하여 2022년 6월까지 사업을 완료할 수 있도록 노력할 예정이니 이점 이해하여 주시기 바랍니다.

2. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이나 불편한 사항이 있으실 경우 도로사업과 도시도로1팀 김도형(☏031-760-2649)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-01,도로사업과
옆건물 공사업체의 주차장진입로 차단으로 인한 영업방해,"광주대로91 공사로 인해 영업방해를 당하였습니다.

저는 옆건물에서 소매점을 운영하고있습니다.
근데 주차장 진입로를 공사차량이 막고 매장앞에도 상시 주차되어 손님들이 올수가 없습니다.
찾아온 손님들조차 교통지도하는 분이 주차장진입을 못하게하고 앞으로만 가라고해서 방문을 힘들어합니다.
근처를 몇바퀴씩돌아서 겨우왔다고 하더군요.
시청에 민원을 넣었지만 해결되지않았고
오히려 공사업체에서 자기네 크레인 옮기는데 시간이 걸리니 뒤로 못뺀다고 저보고 하루 불편하랍니다.

시청에서 잘못된건 맞다고 인정했지만
10시부터 6시까지 작업이 끝날때까지 해결되지않았습니다.
영업적 피해는 고스란히 제가 본거고
공사업체는 아무렇지않게 작업을 마쳤습니다.
자신들이 크레인빌린 금액이 비싸니
저보고 매장영업 손실을 보라더군요.

감리라는 사람은 손님들 공영주차장에 주차하고 걸어오시라고 하라고하고..(주차장진입로막은건 건설회사가 잘못한거라 공사차량옮기는게 맞다고 인정)
교통지도하는 사람은 손님들이 자기한테 말을 안해서 주차장에 못들어가게 했다고 하고..(주차장 진입못하게 교통지도 잘못한 부분 인정)
건설업체는 하루 영업못해도 자신이 자전거살테니 불편하라고 하고..(영업방해 인정)
자전거안사도 되니 영업할수있게 공사차량이 진입로막지말아달라고했습니다.
근데 잘못된걸 인정하면서 하루종일 차를 조금도 뒤로 빼주지않았습니다.

시청에 민원을 계속 제기했고
잘못된부분이라고 했는데도 불구하고
시정이 되지않았습니다.

그책임은 누가 지는건가요?
건축허가과, 감리업체, 건설업체
3곳 중 어느 누구의 잘못인가요?

누구의 잘못인지 알고싶습니다.
왜 이런 상황이 발생했는지도 정확한 설명을 듣고싶습니다.

이부분에 대한 책임은 어디에 물어야되는건가요?
2번째 발생된 일이고
계속 반복된다면 저는 계속 피해를 봐야하는데
어디서 책임지실껀가요?

네이처종합건설 여자관리자는 광주시청도 공사차량 다니기힘든데 건축허가를 잘못내준것이니 건축허가팀을 고소하랍니다.
건설회사에서 단순히 책임을 떠넘기는건지
광주시청에서도 책임이 있는건지 답변바랍니다.

감리는 잘못된 부분을 보고도 시정조치하지않고
그냥 서있다가 갔습니다.
감리자격이 있는건지 의문이고 관리감독이 안되는데
공사가 계속 진행될수있는지에 대해서도 답변듣고싶습니다.
또한 관리감독 소홀로 인한 피해를 제가 본건데 그부분에 대해서도 보상받을수 있는지 알고싶습니다.

건설업체에서 피해준 부분에 대해 어떻게 보상받을수 있는지도 답변바랍니다.",2021-06-26,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-1003299 등)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “송정동 67-2번지 일원 상 건축공사 관련 공사차량으로 인한 교통 불편 및 인근 인도 파손""에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 송정동 67-2번지 일원 공사와 관련하여 인접 도로부지(송정동 64-25번지) 상 공사차량으로 인한 교통 불편사항과 관련하여는 건축관계자(건축주, 감리자)에게 민원사항을 통보하여 해당 민원사항이 재발하지 않도록 지속적 관리를 지시하였으며, 인접 도시계획도로부지 상 공사차량 존치사항에 대하여는 현재 관계부서(교통행정과) 협의 진행 중으로 답변 도달 시 추가적으로 답변드릴예정임을 알려드립니다.
- 또한, 인도 파손 사항과 관련하여서는 건축관계자로부터 원상복구 조치한 것을 확인하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건축과 건축2팀 신동진 주무관 (☎031-760-8634)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-02,건축과
사무실 근처 하천으로 벌레가 너무 많습니다.,"안녕하세요, 수고가 많으십니다.

사무실 근처 하천으로 인해 날벌레와 파리가 너무 많습니다.
사무실 문을 닫아도 벌레가 들어와서 업무에도 지장을 줍니다.

방역 부탁 드립니다.",2021-06-25,"1. 광주시정에 많은 관심을 가져주셔서 감사드립니다.
2. 귀하의 의견에 따라, 보건소 방역소독반이 6월 28일(월) 삼지곡길22번길 등 주변 현장을 방문 확인하고 잔류효과가 높은 분무소독 등을 실시하였습니다.
3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 김형우 주무관에게(☏031-760-2367) 문의주시면 성심껏 답변드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-29,감염병관리과
건설현장에서 주차장 진입로를 막고 작업합니다.,"건설현장에서 주차장 진입로를 막고 작업진행중입니다.
주차장진입로는 허가를 받지않았다고 합니다.
건설현장 감리와 통화하였는데 잘못된 부분이 맞아 시정조치하였지만 현장에서 지키지 않고 있다고 합니다.
주차장진입도 불가하고 임시보행로도 없어 많은 시민들이 위험하게 다니고 있습니다.
제발 건설현장 관리 좀 해주셨으면 좋겠습니다.",2021-06-25,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-1003299 등)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “송정동 67-2번지 일원 상 건축공사 관련 공사차량으로 인한 교통 불편 및 인근 인도 파손""에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 송정동 67-2번지 일원 공사와 관련하여 인접 도로부지(송정동 64-25번지) 상 공사차량으로 인한 교통 불편사항과 관련하여는 건축관계자(건축주, 감리자)에게 민원사항을 통보하여 해당 민원사항이 재발하지 않도록 지속적 관리를 지시하였으며, 인접 도시계획도로부지 상 공사차량 존치사항에 대하여는 현재 관계부서(교통행정과) 협의 진행 중으로 답변 도달 시 추가적으로 답변드릴예정임을 알려드립니다.
- 또한, 인도 파손 사항과 관련하여서는 건축관계자로부터 원상복구 조치한 것을 확인하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건축과 건축2팀 신동진 주무관 (☎031-760-8634)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-02,건축과
공사차량으로 인해 주차장 진입이 불가합니다.,"광주대로 91 에서 공사를 진행하는데,
공사차량으로 인해 주차장 진입이 불가하고
인도 통행이 불가합니다.

네이처종합건설에서는 주차장진입로까지 허가는 받지 못했지만
자기들이 공사를 해야하니
그냥 불편한대로 지내라고 합니다.
금액 손실이 있어서 불법이지만 진행을 해야한다고 합니다.
차량이 진입하려고 해도 기다리라고 하고
차를 빼주지않아서 뭐라고 하니 겨우 뺴주네요.

처음 있는 일도 아니고
시청에 민원넣어도 3시간째 감리에 전화했다고만 합니다.

빠르게 처리해주시기 바랍니다.",2021-06-25,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-1003299 등)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “송정동 67-2번지 일원 상 건축공사 관련 공사차량으로 인한 교통 불편 및 인근 인도 파손""에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 송정동 67-2번지 일원 공사와 관련하여 인접 도로부지(송정동 64-25번지) 상 공사차량으로 인한 교통 불편사항과 관련하여는 건축관계자(건축주, 감리자)에게 민원사항을 통보하여 해당 민원사항이 재발하지 않도록 지속적 관리를 지시하였으며, 인접 도시계획도로부지 상 공사차량 존치사항에 대하여는 현재 관계부서(교통행정과) 협의 진행 중으로 답변 도달 시 추가적으로 답변드릴예정임을 알려드립니다.
- 또한, 인도 파손 사항과 관련하여서는 건축관계자로부터 원상복구 조치한 것을 확인하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건축과 건축2팀 신동진 주무관 (☎031-760-8634)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-02,건축과
비산문제로 새명이 위협받읍니다,여기는도척면 궁평리194-3 입니다 집뒤산에 토목 공사를 하는데 산전체 면적에 해당되는 결선적벽암을 깍아내는데 발파시공법이 아닌 포크레인 파쉐법으로 벽면을 깍었으며 물도뿌리지않고 집진기는 아예구경도 못하였읍니다 온마을이 비산먼지를2달 넘게 뒤집어 썼으며 발암 물질이 동네를 휘감었읍니다 이건설사와 토지주는 반드시 마을주민께 사과하고 보상치료에 응해야 합니다 저도 진폐증에걸려 기침과 가슴이 아픕니다 반드시 해결해주세요,2021-06-25,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0951957, 1AA-2106-0993537, 1AA-2106-1106789) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “궁평리 199-9 제조업소 신축공사장 살수시설 가동 없이 공사로 인한 먼지로 불편”에 관한 것으로 판단됩니다.


3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 현장확인결과 토목공사가 끝난 후 공사가 중지된 상태이며 자동세륜기 및 고압살수기가 설치되어있는 상태임을 알려드립니다. 아울러, 현장관계자에게 민원사항을 전달하고 공사재개 시 세륜 및 살수 철저를 지시하여 비산먼지 관리에 만전을 기하도록 행정지도하였음을 알려드립니다.


4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 박경남주무관(☎031-760-2859)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-29,환경정책과
CJ물류센터 관런 난폭운전,"초월에 살고 있는 주민입니다. CJ물류센터가 생긴 후 큰 트럭들 때문에 항상 문제가 되고 있고 최근 동네 곳곳에 50키로 단속 카메라가 생겼지만 잘 지켜지지 않고 있는듯합니다. 영상에서는 CJ물류단지에서 나오는 차량과 부딪힐뻔하여 급정거로 뒷자석 물건들이 다 바닥으로 떨어지고 운전자와 동승자가 크게 놀랐습니다.끝까지 속도를 줄이지 않고 크락션을 울리니 그제서야 좌측 방향등을 켜고 직진차선으로 진입하려 하였습니다. 미안하다고 사과는 하지않고 오히려 차선을 비켜주며 영상 끝나기 10초전쯤에 창문을 열고 욕설을 하는 등 위협적으로 운전하여 이를 민원접수 합니다.
50키로 이상 과속은 기본이며 신호 위반 하는등 위험한 상황들이 일어나고 있습니다.
큰차들이라 당연히 비켜줄거라는 생각인건지 조금의 양보운전도 없으며 신호등이 꺼져있거나 없는 도로도 있는데 이런 무법자들이 초월 동네를 위협하고 있습니다.
관할시청에서는 CJ에 공문을 보내시던 조취를 취해주셨으면 합니다.",2021-06-25,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2106-0988143)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “CJ물류센터 난폭운전 시정 요청”으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- CJ물류차량 위협운전에 대하여 해당 기관에 물류차량 운전자 안전교육 협조요청을 전달하였음을 알려드리며, 추후 지속적인 계도를 통해 주민불편이 최소화 될 수 있도록 적극 노력하겠습니다.
4. 기타 문의사항은 교통행정과 철도물류팀 이창은 주무관(☏031-760-2076)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2021-07-01,교통행정과
전기차 충전소 부족,"경기도 광주 목현동에 거주하고있습니다 이곳이 조금 나가면 성남이긴 하지만
목현동과 삼동에는 충전소가 정말 너무나도 부족합니다..",2021-06-24,"- 귀하의 가정에 행복이 가득하시길 기원합니다.
- “광주시 목현동, 삼동 전기차 충전소 부족”건에 대하여, 매년 환경부와 한국전력공사 등에서 공공청사 부지에 대해서는 수요조사를 실시하고 있습니다. 공공청사 등이 아닐 경우 목현동, 삼동에 부지 마련이 어려워 설치가 어려울 수 있음을 알려드립니다.
- 기타 궁금하신 사항이 있으신 경우 환경정책과(760-2739)로 문의하여 주시기 바랍니다.
",2021-06-25,환경정책과
비효율적인 경기광주역 자전거보관소 개선요구 건,"공공장소의(특히 경기광주역) 자전거 보관소에 매우 오래 동안 사용 안하고 방치된 자전거가 많이 묶여 있어서, 이용에 효율이 떨어지니, 개선을 요구합니다.
서울시 또는 다른 시에서는 이 같은 문제를 해결하기 위하여, 보관된 자전거에 스티커를 부착하고, 일정 기간 동안 방치된 자전거는 철거하는 방법을 이용합니다.
개선 요청 합니다.",2021-06-23,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2106-0936746)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “경기광주역 자전거보관소의 방치 자전거 처리”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 「자전거 이용 활성화에 관한 법률」 제20조(자전거의 무단방치 금지)에 따르면 도로, 자전거 주차장, 그 밖의 공공자소에 자전거를 무단으로 방치하여 통행을 방해할 경우 그 방치자전거의 처분 방법에 관하여 정하고 있습니다.
나. 말씀하신 경기광주 역사 내 자전거 보관소는 자전거 주차장에 해당되며, 「자전거 이용활성화에 관한 법률」제20조의 규정을 적용할 수 있습니다.
다. 방치된 자전거의 처분을 위해서는 방치된 자전거의 주차된 기간, 자전거 상태 등 현장여건을 종합적으로 판단하여 처분해야 할 사항으로 빠른 시일 내 현장조사를 거쳐 방치된 자전거를 절차에 따라 수거하여 이용에 불편함이 없도록 하겠습니다.
3. 기타 문의사항은 교통행정과 철도물류팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2021-06-28,교통행정과
후사경 달아주세요,"최근에 길이 나서 차가 많이다니는데
코아루아파트 후문에서 나갈때 그쪽에서
오는차가 잘 안보여요
조치 부탁드립니다",2021-06-23,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-0901930)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""산이리 207-139번지 일원 반사경 설치 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 현장 확인 결과, 해당 구간 사각지대 해소를 위한 반사경 설치가 필요하다고 판단되므로, 빠른 시일 내 반사경을 설치할 예정임을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2021-07-12,도로관리과
