제목,내용,작성일자,답변,답변일자,담당부서
문형산길(기부채납도로 상) 과속방지턱 물빠짐 시설설치묘청,"광명초등학교~e편한세상테라스오포아파트 간 기부채납도로상에 설치된 과속방지턱은 그 높이가 매우 높고 도로횡단면을 가득 높였음에도 양 옆 물빠짐이 되지 않게 시공되어 뮤고임으로 비가 올 때 마다 물이고임

이로인해 물이 마를 때까지 차량물튀김이 있어 주민들이 괴롭습니다. 겨울철 공사적기이니 방지턱에 물길을 만들어 주시길 바랍니다

[재 시공위치 및 방법]
1.산하빌라 앞
2.신일기업 앞
3.광명초 부근 등등(전수조사 후 재시공)",2021-12-25,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2112-0803177)[신현2지구 도로 공사 구간 내 물고임에 따른 정비 요청] 건과 관련하여 아래와 같이 답변드립니다.

○ 먼저 신현2지구 내 도로 시설물 정비 미흡으로 불편을 드린 점 양해의 말씀 드립니다.
○ 해당 도로는 “신현2지구 지구단위계획” 구역 내 공동주택건설사업과 함께 해당 사업시행자가 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 공사 시행 및 관리하고 있는 미준공된 도로 구간으로,
○ 민원 접수하신 물고임 구간에 대한 현장 확인 및 정비와 관련된 사항을 사업시행자에게 통보하였으며 현재 추가 시설 공사가 예정되어 있음에 따라 조속한 시일 내에 정비 예정임을 알려드리오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시개발과 도시행정팀 전건희 주무관(031-760-4587)에게 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2021-12-31,도시개발과
경기 광주시 태전동 굴다리 공사,"경기 광주시 굴다리 공사는 언제 완성이 되나요?
또한 태전동 인구수가 많아 수십년간 교통 체증으로 인해 불편함을 토로하는데, 굴다리공사 마저 공사가 지연 되는것은 아이러니 합니다.
공사 진행과정과 완공될 시기에 관한 정보나 내용들을 듣고 싶습니다.",2021-12-24,"1. 안녕하십니까? 귀하께서 신청하신 민원(1AA-2112-0770730)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “태전동 교통체증 해소 등을 위한 국도45호선 하부(장지동 318-3번지 일원) 굴다리 확장 요청”에 관한 것으로 판단되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
4. 귀하의 민원지 굴다리 확장과 관련하여 현재 우리시 도시계획과, 도시개발과에서 태전2지구 시공사와 공사 관련 협의 및 지구단위계획 변경 등 관련사항을 검토 중에 있으며,
4. 우리과에서는 태전2지구 도시관리계획 결정(변경) 및 주택건설사업계획 업무협의 시 교통량 분산을 감안하여 귀하의 민원지 굴다리 확장이 적극 반영될 수 있도록 관련부서에(도시계획과, 도시개발과, 주택정책과) 건의한 바 있음을 알려드립니다.
5. 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 한기석(☏031-760-2164)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-01-03,도로관리과
노점단속,"안녕하세요...
요즘 코로나로 모든것이 어렵다지만
꽃집은 더 힘이 드네요 꽃이란 꼭 필요한 물건이 아니고 코로나로 인해 모든 행사 각종모임 단체 행사 졸업 입학 취소 등등 많이 힘이드네요...
오늘 근처 학교 졸업식 하는 날인데 많은 기대도 하지 앉았지만.....그래도 졸업식이니 기대를 하면서 7시에 출근 하면서 학교 주변을 돌아 보았는데 벌써 노점상인들이 나와서 자리를 잡고 있더군요.... 그동안 물건을 하러 다니면서 노점하시는 분들을 보았지만 만들어진 상품 떼다가 전국 졸업식장을 다니시는 분들이예요 그럼 정당하게 매장을 가지고 세금 내가면서 장사하는 사람들은 바보인가요? 저 광주 시민이자 소상공인 입니다 광주시에서 내 지역 상인들을 지켜주는 마음으로 타지역에서 노점 오시는 분들을 단속해 주세요....저 혼자 만에 문제가 아니고 광주시 에서 꽃집을 운영하시는 여러분들에 소리입니다 부탁 또부탁드려요 지금 부터 졸업시작인데....한개라도 팔고 싶은 마음으로 글을 써봅니다.....",2021-12-24,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호 1AA-2112-0763516 )에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은「태전동 인근 초등학교 인근 노점상 단속」에 관한 것으로 판단되며 아래와 같이 답변드립니다.

3. 민원답변
- 12. 30.(목) 태전동 인근 초등학교(광남초, 태전초, 태성초) 단속 당시 노점상은 발견하지 못하였으나 추후 지속적인 점검을 통하여 무단점유사안을 해결토록 하겠습니다.

4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로점용팀 김형준 주무관(☏031-760-4866)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-01-03,도로관리과
폐비닐 수거에 관하여,"본인이 근무하는 오포읍 문형리에 위치한 사업장에서 폐 비닐이 발생합니다.

재활용 표식이 프린트 되어있는 비닐로

불과 얼마 전 만해도 잘 모아서 사업장 앞에 놓아두면 수거해가곤 했습니다.

그런데 얼마 전부터 수거가 되지 않고 계속 쌓여만 가길래

시청 환경과에 문의했더니 수거담당이라며 전화번호 안내를 하더군요(하청 업체라 생각됩니다)

그쪽에 알아보니 요새는 돈이 되지않아 수거를 안한다며

사업장 폐기물로 처리를 하려면 비용을 지불해야 한다고 합니다.

이게 옳은 상황인가요?

사업자의 재활용 쓰레기는 돈을 내고 버려야한다는 법령이나 조항이 있다면 듣고싶습니다.

시청에 연락을 계속해도 다른곳으로 문의하라는 안내만 줄곧 받으니 힘드네요

만족스런 답변이 아닌 이해할만한 답변을 기다립니다.",2021-12-22,"민원인이 취하서를 제출하여 취하처리하고 자체 종결 함
",2021-12-27,자원순환과
관음리448-5번지 근처 보도육교 신설요청,"해당지번 로얄훼미리빌라앞에는 현재 낙차공 콘크리트위로 통행하게되어 있는데 폭이좁고 비가오면 위험합니다.
해당 통행로는 버스타러다니기 편하고 왕래가 빈번한 곳으로서 보도육교를 설치하여주시길 부탁드립니다.",2021-12-22,"1. 귀하의 가정에 행복이 가득하시길 기원합니다.
2. 귀하께서 국민신문고를 통하여 제기하신 퇴촌면 관음리 880번지 우산천 내 보도육교 설치 요청 민원에 대하여 아래와 같이 회신합니다.

□ 회신내용
- 귀하께서 보도육교 설치를 건의하신 지역은 지방하천(우산천, 하천관리청-경기도)구역으로 하천구역 내 보도육교 등을 설치하고자 할 경우, 지방하천 종합정비계획에 부합하도록 사업을 계획하여야 하나,

- 현재 경기도에서는 지방하천 종합정비계획을 재수립 중에 있는바, 향후 수립된 계획에 따라 사업계획의 적정성 등을 검토하여 사업시행 여부가 결정될 사항임을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 기타 궁금하신 사항에 대해서는 건설과 하천시설팀(☎031-760-2564)으로 연락주시면 자세히 답변 드리겠습니다. 감사합니다. 끝.
",2021-12-28,건설과
불법 주정차에대한 2차민원,"탄벌동
탄벌초등학교 육교건너
Q모텔부터 파발교거리

송정동
우체국 앞에서 시청 사거리

위에적힌 두곳에 대하여 1달전쯤 저녁~아침 까지의 불법 주정차에 대하여 단속을 요청하고
송정동의 경우 버스가 불법주차를 매일 마다 계속하고있는데

계도가 진행되겠지 라는 마음으로 한달을 넘게 기다렸는데 변함없이 불법주정차가 계속 이루어 지고 있더군요
단속을 매일같이 진행을 해 주시던가 아님 불법주차가 이루어 지지 않게끔 다른 조치를 취해주셨어야 했는데

그 어떠한 일도 벌어지지않고

계속 똑같은 민원이 발생되고있음은 분명 시청에서 민원처리를 안해주신다고 생각이 들 수 밖에 없습니다

또한 버스같은경우 운수사가 있을것이고 운수사에 불법주정차에 관련한 내용을 보내면 보다 빠르게 해결할 수 있을듯한테
시에서는 이러한 부분을 하지 못하는듯 합니다

1달이 넘는시간동안 민원을 접수했던 장소에서 얼만큼의 단속이 이루어 지고 몇대의 차량에게 과태료가 부가됐는지도 궁금합니다

이부분에 대해서 말을 못하신다면 행정정보공개청구를 진행하도록 하겠습니다.

빠른 답변주시고 제발.. 불법주정차가없는 광주에서 살고싶습니다.

불법주정차 차량으로인해 정상차량이 신호에서 가지 못하고 멈춰서있다는게 말이나 되는겁니까??

그것도 시청 바로앞에서?",2021-12-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.

2. 귀하의 민원내용은 송정동 우체국 및 통미로 주정차단속 건 문의사항으로
사료됩니다.

- 12.01 ~ 12.24. 까지 Q모텔부터 파발교 앞 도로앞 주차차량에 대해 7건을 적발
하였으며 과태료 부과를 실시 하였습니다.
또한 송정동 우체국 앞 전세버스에 대해 1건에 과태료 부과를 실시하였습니다.

- 송정동 우체국 앞에 대해 야간시간대에 지속적으로 순찰단속을 하여 개선될 수
있도록 노력하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.


",2021-12-24,교통행정과
횡단보도가 사람들에게 위험해 보여요,"안녕하세요.
다름이 아니고 경충대로 1956앞 횡단보도가 너무 위험하여 민원을 드립니다.
버스정류장에서 횡단보도전 까지는 턱이 있는데 횡단보도 앞 인도가 거의 없는 상태에 있다보니
차량들이 도보를 밟고 그냥 지나가거나 좌회전 신호를 받기위에
인도에 차를 대고 대기하여 횡단보도를 건너는 사람들이 너무 위험해 보입니다.
시민의 안전을 위해 횡단보도 턱을 높혔으면 좋겠습니다.
그리고 주유소 입구에 횡단보도 페인트가 많이 벗겨져 있습니다.",2021-12-15,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2112-0488490)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""경충대로 1956 일원 인도 턱낮춤구간 재정비 및 노면표시 재도색 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 구간은 도로법 및 도로안전시설 설치 및 관리지침(장애인 안전시설 편)에 따라서 보도 턱 낮추기를 시행한 구간으로, 귀하께서 제기하신 내용과 같이 턱 올림 설치는 불가함을 알려드리오니 이점 널리 양해하여 주시기 바랍니다. 다만, 차량의 인도 진입을 억제하기 위하여 볼라드 설치를 추진할 예정임을 알려드립니다.
나. 횡단보도 노면 도색 보수 요청에 대하여 현장 확인 결과 보수가 필요할 것으로 판단되며 신속히 조치하여 안전하고 편리한 도로환경을 조성하도록 지속 노력하겠습니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(안전시설물, ☎031-760-2943), 이상규(노면표시, ☎031-760-4149)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-01-04,도로관리과
광주시 경안외7개 처리구역 하수관로 정비사업 주민탄원서,광주시 경안 외 7개 처리구역 주민 일동과 드림힐전원마을 주민일동은 “광주시 경안 외 7개 처리구역 하수관로 정비사업” 과 관련하여 “배수설비의 설치 및 유지관리책임” 에 대한 민원을 제기합니다. 성실한 답변과 합리적인 방향의 개선을 촉구합니다,2021-12-15,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2112-0486498)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 주요 민원내용은 ""경안 외 7개소 하수관로 정비사업 시 연결부 배수설비 일괼 시공 요청""에 관한 사항으로 이해됩니다.
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.

가. 우리 시에서는 효율적인 사업 추진을 위해 한국환경공단과 위·수탁 협약을 체결하여『경안 외 7개소 하수관로 정비사업』을 추진하고 있는 사항으로
나. 우선, ① 연결부 배수설비 요청 건의 경우 2021.11. 주민설명회 당시 건의사항으로, 이후 광주시에서는 오수관로의 설치 목적 및 사업 효과 등을 감안할 때 본 사업 추진 시 연결부 배수설비(오수받이)까지 일괄 시공을 적극 검토하고 있으며, 이를 해결할 수 있는 방안을 발주기관인 한국환경공단과 적극 협의중에 있습니다.
다. 또한, ② 개인이 배수설비를 설치할 경우에는 도로 및 하천, 공유수면, 국유재산 등 국,공유지에 대한 굴착(점용) 등이 필요할 경우 관련부서와 별도 협의를 진행하여야 하며, 포장불량 및 임의 시공할 경우 행위자에게 책임소지가 있으므로 향후 개인 배수설비 설치 시 관련 법령(하수도법 등)에 따라 적정 절차를 진행하여야 함을 알려드립니다.
라. 아울러, 앞서 말씀드린 바와 같이 본 사업은 기본 및 실시설계를 포함한 시설공사 관리·감독을 한국환경공단에서 위·수탁 수행하고 있으므로, 민원사항(주민탄원서 1부)에 대해 적극 검토 요청하였음을 알려드립니다. 끝
",2021-12-16,하수과
"공사로 인한 *벽 균열, 건물 기울어짐*에 대한 민원","[요약] 다음 불편사항에 대해 시에서는 어떤 조치를 취해줄 수 있는지,
해결이 가능한 문제인지 답변주시면 감사하겠습니다.

> 공사장 먼지 발생으로 인한 환기 불가능 - 호흡기 문제 발생
> 공사장 먼지 발생으로 인한 창문 외벽 오염 - 건물 외벽 청소 업체 비용 발생
> 공사장 소음 발생으로 인한 스트레스 - 각종 이명 및 정신적 스트레스 병원 비 발생
> 공사장 소음 발생으로 인한 업무 불가 - 생계와 연관된 재택근무 효율성 문제 발생
> 공사로 인한 건물 외벽 균열 - 건물 붕괴 우려에 대한 정신적 스트레스 발생

----------------------------------- 상세 내용 ---------------------------------------------------


저희 집과 불과 2m거리도 떨어지지 않은곳에서 공사를 진행하고 있습니다.

심지어 바로 옆 동은 건물이 기울어져 '위태로운 피사의 사탑' 이라며 뉴스에 보도되기도 했습니다.
뉴스에 보도된 후 경기 광주시에서 기울어진 동에 살고 있는 주민들을 타지역으로 이주시켜 주었습니다.

[참고자료 : https://m.post.naver.com/viewer/postView.nhn?volumeNo=32239803&memberNo=22213349 ]

그런데 문제는, *남아 있는 다른 동* 입니다. 이런 심각한 사태를 겪고도
그 공사현장은 바로 2m 앞에서 계속 진행중이며 주변 주민들에게
아무런 양해나 안내 공지 없이 공사를 시작하고 있습니다.

무책임한 시의 태도와 공사장에 대한 화가 치밀어 오릅니다.

여전히 벽에 균열이 가기 시작했으며, 저희 건물도 언제 기울어질지 모르는 불안감에 살고 있습니다.
벽과 방 바닥에 틈이 생기기 시작했고, 공사소음 스트레스에 너무 힘이 듭니다.

오전 8시부터 오후 5시까지 계속 70db 이상으로 소음이 발생하며
월~토요일까지 공사를 진행합니다.

마땅한 소음 차단 벽도 전혀 설치되어 있지 않습니다.
이게 사람이 사는 곳인지 공사장에서 사는 건지 구분할 수 없습니다.

환기도 시키지 못하여 최근, 호흡기 관련 증상들을 호소하고 있으며 삶의 질이
너무나도 떨어집니다. 공기 좋은 곳으로 이사와서, 환기도 못하고 사니 스트레스가 큽니다.

최소한, [하루 공사시간 단축] 및 [공사장 주변 방음펜스 설치]와 같은 조치는 취해주시길
간곡히 요청드립니다.



--------------------------------- 자체 데시벨 측정 -----------------------------------------------------

[11:16:05] 71, 69, 67, 65, 68 dB
[11:16:06] 71, 65, 66, 68, 64 dB
[11:16:07] 67, 67, 68, 69, 70 dB
[11:16:08] 68, 65, 66, 66, 69 dB
[11:16:09] 65, 65, 65, 66, 67 dB
[11:16:10] 65, 62, 65, 64, 73 dB
[11:16:11] 71, 69, 69, 69, 71 dB
[11:16:12] 70, 68, 65, 68, 65 dB
[11:16:13] 66, 66, 67, 63, 64 dB
[11:16:14] 69, 71, 70, 70, 73 dB
[11:16:15] 69, 72, 69, 72, 69 dB
[11:16:16] 69, 69, 72, 69, 69 dB
[11:16:17] 71, 67, 68, 68, 71 dB
[11:16:18] 71, 70, 70, 68, 71 dB
[11:16:19] 70, 71, 69, 71, 71 dB
[11:16:20] 66, 67, 67, 66, 68 dB
[11:16:21] 67, 68, 66, 64, 70 dB
[11:16:22] 67, 66, 68, 68, 67 dB
[11:16:23] 68, 66, 67, 64, 68 dB
[11:16:24] 69, 64, 67, 65, 64 dB
[11:16:25] 65, 65, 70, 66, 66 dB
[11:16:26] 67, 65, 66, 65, 65 dB
[11:16:27] 66, 63, 67, 65, 66 dB
[11:16:28] 67, 70, 66, 67, 65 dB
[11:16:29] 67, 67, 64, 66, 68 dB
[11:16:30] 64, 64, 66, 66, 66 dB
[11:16:31] 64, 65, 66, 67, 63 dB
[11:16:32] 68, 64, 67, 65, 65 dB
[11:16:33] 66, 64, 65, 65, 66 dB
[11:16:34] 65, 66, 65, 67, 63 dB
[11:16:35] 66, 63, 64, 67, 67 dB
[11:16:36] 64, 71, 74, 72, 72 dB


시에서는 발빠른 조치를 취하여 해결해 주시기 바랍니다.",2021-12-15,"1. 답변내용[환경정책과]
가. 우리 시 생활환경에 깊은 관심과 배려 그리고 아낌없는 조언을 해주신 귀하께 깊은 감사를 드리며, 귀하의 질의내용에 대해 환경정책과 소관 사항에 대하여 검토한 결과는 다음과 같습니다.

☞ 민원 접수 번호 : 1AA-2112-0474940
‧ 공사장 먼지 발생으로 인한 환기 불가능 - 호흡기 문제 발생
‧ 공사장 먼지 발생으로 인한 창문 외벽 오염 - 건물 외벽 청소 업체 비용 발생
‧ 공사장 소음 발생으로 인한 스트레스 - 각종 이명 및 정신적 스트레스 병원 비 발생
‧ 공사장 소음 발생으로 인한 업무 불가 - 생계와 연관된 재택근무 효율성 문제 발생
‧ 지속적으로 70dB이상의 소음이 발생하고 펜스도 없음


나. 귀하의 민원 사항은 인근 공사장 작업으로 인한 불편사항으로 판단됩니다.

다. 해당공사장은 공동주택 신축에 따라 발생한 옆 단지의 침하에 따라 이를 복구하고 있는 현장입니다. 현재 시공사가 옹벽구간을 제외하고 펜스를 설치하여 침하 복구를 하고 있으니 귀하의 양해를 부탁드립니다.

라. 아울러 귀하께서 제시하신 환기불가능, 창문 외벽 오염 등 여러 불편사항들에 대하여는 경기도남부환경분쟁조정위원회(☎031-8008-3536)를 통해 상담 또는 보상이 가능하오니 참고하시기 바랍니다.

2. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추후 소음과 관련한 추가적인 불편 사항 발생 시 또는 추가 설명이 필요한 경우 광주시청 환경정책과 임병철로 (☎031-760-5637) 연락하시면 성심성의껏 답변드리도록 하겠습니다. 감사합니다.

2. 답변내용(건축과)
가. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
나. 귀하의 민원내용은 ""오포읍 경기도 광주시 오포읍 신현리 햇빛마을 옹벽 보강공사로 인한 피해""에 관한 것으로 이해됩니다.
다. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 광주시 경기도 광주시 오포읍 신현리 햇빛마을 일대 옹벽 보강공사에 따른 불편 사항에 대하여는 공사 관계자(감리자,시공자)에게 통보하여 현장 확인 후 조치하도록 하였음을 알려드리며, 향후 민원이 발생하지 않도록 현장관리를 철저히 하도록 행정지도 하였으니 이점 양지하여 주시기 바랍니다.
라. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 건축과 건축1팀(☏031-760-8622)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.

",2021-12-20,환경정책과
동림교문제,지금 동림교는 허술하고 좁습니다. .어마어마큰 화물차들이 줄지어 이동하는데 무너지지않는게 신기할 정도네요..대형차가 다른길로 다니게하던지 인도를 만들던지. .그 다리위로 오고가는 차와 사람이 같이다닙니다. .왜 광주시는 이런 위험한 상황을 방치하는지요. .사람이 다닐길을 만들어주세요 따로. .대형화물차는 다른길로 다니게하고. .출퇴근시간에 사고날까 매일 걱정됩니다!!!!! 사고 나기전에 해결합시다!!!!,2021-12-14,"1. 귀하의 가정에 행복이 가득하시길 기원합니다.
2. 귀하께서 건의하신 동림교 인도설치 요청 건과 관련하여 다음과 같이 회신합니다.

□ 민원회신
- 귀하께서 요청하신 동림교 인도설치 요청 건과 관련하여 현재 이용 중인 동림교는 재가설 추진 중 오포문형지역주택조합 및 시공사 간 분쟁 등으로 인해 중단된 사항으로,

- 향후 재가설 완료 시 현재 이용 중인 동림교는 철거될 계획임을 감안하였을 때 예산 반영을 통한 인도 추가 설치는 현실적으로 어려운 상황임을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 기타 상기 민원회신 내용과 관련하여 문의사항이 있으신 경우 건설과 하천시설팀(☎031-760-2564)으로 문의주시면 상세히 답변 드리겠습니다. 감사합니다. 끝.
",2021-12-21,건설과
대중교통 (버스) 배차,"매산리 지역에 살고 있는 주민입니다
매산리지역은 광주 지역에서 용인쪽과 더 가까운 외곽지역이긴 합니다
그렇지만 매산리도 광주인데 광주 다른지역은 새로운 버스가 생겨나고 교통불편이 해결되 가고있는데
매산리 지역은 여전히 시내로 갈수있는버스는 몇대 없는 상황입니다
오늘 오전만 하더라도 버스가 만차라고 그냥 지나가셨고
아침 배차 간격은 20-30분 입니다
출근시간에 20-30분 대기는 큰시간입니다
20번 60번 버스 배차간격을 줄여주시던지 새로운 버스를 만들어 주셨으면 합니다",2021-12-14,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2112-0432770)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 매산리 지역 버스 신설 또는 20번, 60번의 증차 건의

○ 회신내용
- 버스이용에 불편을 드린 점 사과드립니다. 60번의 경우 ㈜대원고속에서 우리 시에 인가 받아 운영 중인 민영제 노선으로 귀하의 불편사항을 버스업체에 전달하여 개선될 수 있도록 노력하겠으며, 현재 허가 사항과 다르게 감축운행 중인 것으로 판단됩니다. 우리 시에서는 해당사항에 대하여 운행기록표 확인 등 사실관계 확인 후 관계법령에 의거 행정처분(과징금 부과 등) 조치하도록 하겠습니다.
※ 20번 노선 : 용인시 관할 버스업체 운행 노선
- 다만 현재 코로나 19의 확산 및 지속으로 버스업체가 버스운영에 큰 타격을 입어 기존 노선의 정상운영도 어려운 실정으로 기존 노선 또한 감축운행되고 있는 상황으로 신규노선 개설 및 운행은 어려움이 있사오니 널리 양해하여 주시기 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-12-17,대중교통과
경강선 광주역 2번 출구 앞 도로의 환승정차구역을 폐지해주세요,"경강선 광주역 2번 출구 앞 도로 바닥면에는 환승정차구역 표시가 되어있고
해당 구역에는 출퇴근 시간 등 교통량이 많은 시간대에 항상 다량의 차가 정차되어 있습니다.

해당 도로는 편도 1차선의 매우 좁은 도로이며
환승정차구역이 끝나는 지점에서 곧바로 회전교차로에 진입하게끔 되어있는 형태입니다.

게다가 환승정차구역으로 지정 된 구간내에 버스정류장이 있어
환승정차구역과 버스정차구역이 같은 구간내에 서로 겹쳐져 있습니다.

결과적으로 해당 도로 구간은 매우 좁고 협소한 도로임에도 불구하고
버스정류장의 버스 진출입, 환승정차구역의 정차차량 진출입, 회전교차로 진입대기차량
등으로 인해 교통량이 많은 시간대에 아주 혼잡해질때가 잦고
갑작스럽게 도로로 진입하려는 정차 차량들 때문에 아찔한 상황이 자주 발생합니다.

해당 환승정차구역을 폐지하거나, 더 넓은 도로 구간으로 이동이 필요합니다.",2021-12-13,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2112-0407086)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스승강장 내 환승정차구역 해제 요청”에 관한 것으로 판단 됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 버스승강장 이용에 불편을 드려 대단히 죄송합니다.
나. 역동 176-72번지 일원 환승정차구역 노면표시 해제 요청 사항에 대하여, 해당 위치는 경기광주역2번출구 버스승강장(54184)로써 버스진입로~정차면 까지 일부 주차면에 대해 버스정차구역으로 재도색 예정임을 알려드립니다.
다. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 대중교통팀 이동규 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-29,대중교통과
경안동 행정복지센터의 전기차 충전기를 추가 설치 및 충전 차량에 대한 주차비 감면 검토 부탁드립니다.,"경안동 행정복지센터 지하 2층에 전기차 충전소 자리 2곳이 배정되어 있지만, 정작 충전기는 하나 밖에 설치되어 있지 않습니다.
나머지 한 자리도 추가 설치를 해주신다면 주민들이 보다 편리하게 충전소를 이용할 수 있을 듯 합니다.

또한, 저녁 및 주말에는 주차장이 개방되어 충전소를 쉽게 이용할 수 있지만, 민원 시간대에 충전소를 사용하기엔 제약이 따릅니다.
일반적으로 공영주차장에서 전기차 충전을 진행할 시에 1시간 주차요금 감면 혜택이 적용되는데
행정복지센터에서도 복지차원에서 이를 적용해줄 수 있는지 검토 부탁드리겠습니다.

감사합니다.",2021-12-11,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2112-0346855 )에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 전기 충전기 추가 설치 요청 건으로 사료 됩니다.
3. 전기 자동차 충전기 설치는 예산 및 한국전력 공사와의 협의가 필요하며 추후 추가설치 검토 예정이오며, 주차요금은 「환경친화적 자동차의 보급촉진에 관한 법률 시행령」 제18조의6에 의거 전기자동차 충전 시 1시간 무료로 적용됩니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설 명이 필요한 경우 광주시 경안동행정복지센터 정종윤 주무관(031-760-4512)에게연락주시면 친절히 안내해 드리겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2021-12-20,경안동
동사무소 주차시스템에 문제가 큰것같습니다,"경기광주 전역동사무소가 기본 무료시간이 10분뿐이라 웬만해선 간단한 민원만 봐도 요금을 부과하는데, 다른 지역은 기본적으로 1시간무료주차로 경기 광주와 차이가 큽니다.
형식상 차량번호를 입구에서 말하면 된다고 하지만 자주 오류가 뜰 뿐더러 모르는 사람이나 나이드신분들은 영문도 모른채 주차요금을 뜯기고 나갑니다.
이에따라 경기 광주 동사무소 전역 기본주차시간이 1시간으로 바뀌는것을 건의합니다.",2021-12-10,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2112-0321136)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “광주시 및 소속기관 청사 부설주차장 1시간 무료운영 요청”에 관한 것으로 이해됩니다.
3. 우리 시에서는 ‘광주시와 그 소속기관의 부설주차장 운영 규정’ 제4조 따라 10분 이내 출차 차량에 대해 무료로 운영하고 있으며, 민원업무 등 목적으로 방문시 무료주차가 가능토록 규정하고 있습니다.
4. ‘10분’는 주차장 진입 오류에 따른 회차 가능 시간이며, 방문객의 주차장 이용편의를 제고하고 민원목적 외 무분별한 주차를 방지하고자 모든 차량에 대한 1시간 무료주차운영이 어려운 점 널리 양지하여 주시기 바랍니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 회계과 정병민 주무관(☏031-760-2987)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-16,회계과
