제목,내용,작성일자,답변,답변일자,담당부서
공사 현장 안전에 대한 문의,"위치 : 경기도 광주시 초월읍 지월리 757-157
내용 : 임시 옹벽 균열에 대한 문의

현재 앞에는 정식으로 콘크리트로 옹벽을 쌓아 빌라를 올리고 있습니다. 그 옆에는 임시로 옹벽을 쌓아서
공사 현장에서 작업하다 나온 흙을 쌓아 놓고 있습니다. 그런데 얼마 전부터 하부에 있는 옹벽더비에서
금이 가기 시작하여 현재는 2개가 깨져 있는 상황입니다.

당 현장이 비가 온 후에도 물이 지속적으로 공사현장에서 흘러 나오고 있는 곳이며 날이 추워짐에 따라
얼었다가 녹는 것이 반복이 되어 발생된 것으로 사료됩니다.

현장에서 발생하는 소음도 모자라 이제는 임시로 가설 한 옹벽의 균열까지 걱정을 하고 살아야 하는 지
불안해서 견딜 수 가 없습니다.

가득이나 현재 짓고 있는 산 비탈을 절개하여 공사하고 있고 암반층이 보인다고 그 이외 지층이 구조적으로
안전하다고 판단이 되지도 않는 상황에서 아무런 보강도 하지 않고 공사를 하고 있습니다.

게다가 현재 옹벽에 균열이 간 곳 역시 설계 도면에만 근거하여 작업을 하고 있지 토질분석 자료와 구조해석을
통한 안전성을 담보로 하는 곳으로는 보이지 않습니다.

개인의 재산권을 행사하겠다는 것을 막을 방법은 없으나 저의 생활이나 재산권을 침해를 하는 행위는 용납하지를
않을 겁니다.

허술한 공사 관리로 다양한 불편은 어느 정도 감수하고 있으나 먼지, 소음, 주변 오염 그리고 근거 없는 토목공사로
인한 불안한 현장의 모습 참으로 힘듭니다.

금년에는 비가 많이 내리지 않았지만 우리나라도 일본이나 중국처럼 집중 호우가 발생 할 경우 구조적으로 안전하다고
누가 장담을 할 수 있겠습니까? 현재 절개한 산의 경사도는 30도가 넘는 곳입니다.

현장에 나오셔서 확인을 하고 승인을 내주신건지. 어떻게 저렇게 공사를 할 수 있는지 그리고 완료 후 준공을 내 주실 건지.
지켜 볼 예정입니다.

올 8월부터 현재까지 현장에서 발생한 소음과 분진과 먼지로 수업는 고통을 받았습니다. 민원을 제기하여야만 살수차를 잠시
운영할뿐 벌금 100만원 내고 만다는 식으로 조속한 공사 완공에만 매달리는 이러한 졸속 현장은 추후 입주하는 사람과 현재
살고 있는 사람에게 불행이 닥치면 누가 보상을 해줄건가요? 건축주는 준공하면 끝 아닌가여? 오랜 기간 멀쩡하게 있던 산을
절개하여 공사를 한다면 구조적으로 안전하다는 것을 전문가 집단을 통해서 검증을 받고 이에 대한 책인 소재를 명확하게
공지를 해주셔야 하는 것으로 알고 있습니다.

토질 분석과 구조해석을 통해서 아무런 문제가 없다는 것을 증명하여 주시기 바랍니다. 상기 현장은 평지가 아닙니다. 산을
절개하여 공사를 하고 있는 곳입니다.

아무쪼록 철저한 공사현장 조사로 인하여 앞으로 충분히 예상되는 사고를 예방하여 주시기 바랍니다.",2021-11-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2111-0509950)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “지월리 757-154번지 건축공사”에 대한 민원으로 이해됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 지월리 757-154번지 옹벽에 균열이 발생하여, 더욱 철저한 지반조사 및 옹벽 안전성 검토를 통해 지반에 문제가 없음을 명확히 확인한 후 준공을 내 줄 것을 요청하신 민원사항으로 판단됩니다.
나. 해당 감리자에게 균열이 발생한 옹벽의 안전성 검토를 조속히 진행하도록 요청하였음을 알려드리며, 공사 중 안전사고 예방 및 소음관리를 철저히 하도록 행정지도 하였음을 알려드리니 참고하시기 바랍니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 건축과 건축1팀 (☏031-760-8623)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝
",2021-11-24,건축과
동물사체처리에 관한민원,"수고많으십니다.
경기 광주시 회덕동 263-8에 위치한 곳에 고양이 사체가 발견되었습니다.
사체처리를 부탁드립니다.

제천교건너서 좌측 컨테이너뒤에 고양이급식소쪽에 있습니다.",2021-11-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2111-0498514)에 대한 검토 결과를 다음과 같이 안내드립니다.

2. 귀하의 민원내용은 ""동물 사체 신고""로, 현장 확인 결과 신고 위치에 동물 사체를 발견하지 못하였음을 알려드립니다.
앞으로도 행정지원이 필요하신 사항이 있으면 언제든지 연락주시기 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 탄벌동행정복지센터[하늘 주무관(☎031-760-4522)]로 문의 주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-17,탄벌동
경기광주역 이편한세상 2단지 쓰레기 불법 투척,"현재 경기광주역 이편한세상 2단지에 거주중인 사람입니다.
경기광주역 이편한세상2단지와 1단지 사이 통로에 고양이 먹이주기 행위를 하면서 쓰레기를 불법으로 투척하는 사람이 있습니다.
입주민의 협의 끝에 본 장소에는 고양이 먹이주기를 하지 않도록 안내문까지 붙어 있는 상황입니다.
그럼에도 불가하고 일회용 비닐봉지에 고양이 먹이를 수십개를 뿌리고 일회용 플라스틱 컵에 물을 담아서 버리고 있습니다.
요즘 같이 바람이 많이 부는 날에는 쓰레기들이 널부러져 흩날리고 있습니다.
아파트 특성상 어린 아이들이 많이 거주하는데 쓰레기가 바닥에 날라다니니 교육상에도 좋지 않고 건강에도 우려가 됩니다.
보통 수, 목요일 아침에 확인해보면 흔적이 많이 남아 있습니다.
반드시 적발하여서 비닐과 플라스틱 등의 폐기물무단투기에 대해서 과태료 처분 부탁드립니다.",2021-11-15,"1. 안녕하십니까 귀하께서 국민신문고를 통해 요청하신 민원(신청번호 1AA-2111-0472554)에 대한 처리 결과를 다음과 같이 안내드립니다.
2. 11월 16일 현장을 방문하여 현장에서 방치된 비닐봉투, 종이컵 등을 공공용 봉투에 담아 수거 처리하였으나 무단투기 행위자를 확인할 수 없어 폐기물 무단투기 과태료 부과 등 행정처분이 어려운 점 양해바랍니다.
3. 아울러, 말씀하신 불편사항에 대하여 아파트 관리사무소를 방문, 주민분들께 홍보토록 협조 요청하였으며, 시에서도 지속적인 감시 활동을 통해 무단투기가 근절될 수 있도록 노력하겠습니다.
4. 귀하의 요청사항에 대하여 만족스러운 처리가 되었기를 바라며, 행위자에 대하여 아시는 내용이 있으시거나 처리 결과에 대한 추가 설명이 필요하신 경우 광주시 자원순환과 강민구 주무관(031-760-2866)에게 연락주시면 친절하게 안내하겠습니다. 감사합니다.
",2021-11-22,자원순환과
"위험지역 가로등설치, 굴다리 내 전등 켜주세요","태전효성에서 중대물빛공원 야간에 걸어서 운동갑니다. 무서워서 다닐수 없네요!
태전효성에서 행정복합문화시설 공사현장에서 건너가는데 횡단보도도 어둡고,
건너가서 가면 컨테이너 근처에 가로등이 없어 남자인데도 무섭네요.
오늘은 아침에도 야간에도 절전하는건지 성장로 굴다리 안에 전등도 꺼져 있네요.
도무지 시민들이 다니는 산책로 통행로인데 지나다니라고 하는건지 위험지대이니 다니지 말라고 일부러 가로등을 끈건지 알수 없네요.
여긴 순찰조 돌아야 겠네요",2021-11-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2111-0454567)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 중대동 28-20번지 일원 보안등 보수 및 신설 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 중대물빛공원 및 성장로 굴다리 안 보안등에 대하여 현장 점검 후 2021.11.25.일 보수 조치 완료하였음을 알려드립니다.
나. 보안등 설치의 경우 「광주시 가로등 및 보안등 설치 관리 조례」에 의거하여 설치 검토 중인 사항으로, 현장 조사 결과 추가 설치가 가능하다고 판단되어 행정복합문화시설 공사현장 건너 컨테이너 근처에 가로등 2개소 신규 설치할 예정임을 알려드립니다.
다. 다만, 현재 추진 중인 2021년 가로(보안)등 신설 단가 공사의 예산 상황에 따라 2022년도 동절기 이후 신규 설치할 예정이오니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2021-12-02,도로관리과
택시증차건,"광주시민으로 택시가 너무 부족합니다.
택시이용이 상당히 불편합니다.
요즘같이 위드코로나로인하여 늦게귀가를 하려면 택시이외에 방법이 별로없습니다.
광주시에 택시총대수가 부족하다 생각합니다.
광주시 인구수대비 택시부족사태 해소를위해
택시증차를 요구합니다.",2021-11-12,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2111-0389351)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""택시 증차""에 관한 것으로 이해(또는 판단)되며 건의사항에 대하여 다음과 같이 답변드립니다.
가. 우리시는 2018년 20대 증차 등을 통하여 현재 427대의 택시가 운행 중에 있으나, 인구 대비 택시대수가 매우 열악한 실정입니다.
나. 택시 증차여부는 국토부 지침에 의거 매 5년마다 시행되는 택시 총량제에 의해 결정되며, 총량 산출시 택시 가동률, 승차율 등의 요소를 반영하여 산출토록 하고 있어 지자체에서 임의적으로 증차할 수 없도록 제한하고 있습니다.
다. 우리시와 하남시는 통합사업구역으로 양 도시 총 760대가 운행 중으로, 제4차 택시 총량(2020년~2024년) 결과 39대 감차가 고시되어 현재 시점에서 증차는 불가능한 상황입니다.
라. 이에, 우리시에서는 급격한 인구 증가에 따른 택시 부족 문제를 수차례 상급기관에 건의하고 개선방안이 국토부 지침에 반영될 수 있도록 다각도로 노력하고 있음을 알려드리며, 국토부 지침이 개정되어 제4차 총량 재산정 용역을 실시할 경우 택시보유대수가 증가될 수 있도록 최선을 다하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 택시화물팀(☏031-760-8786)으로 연락주시면 자세히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-11-17,대중교통과
속도방지턱을 설치해주세요,"저는 첨부파일에서 보시면 렉스에서 근무를 합니다.
회사옆 도로는 평택물류에서 내려오고 올라가고하는 차들이 많습니다.
저희 회사 진출입시 위에서 내려오는 차들이 너무 속도를 내서 내려오는 경우가 많은데
속도 방지턱 설치를 해주세요.
화물차 뿐만 아니고 일반 승용차들도 무슨 경주하듯이 내려와
사고가 몇번 날뻔 했습니다.
이거 머 위험해서 걸어다니지도 못할지경입니다.
무조건 설치 부탁드립니다.",2021-11-12,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2111-0383483)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 문형리 46-5번지 일원 과속방지턱 신설 요청에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청하신 문형리 46-5번지 일원 과속방지턱 신설 요청과 관련하여, 해당 구간 21.11.18.(목)에 현장 확인하였으며, 해당 도로에 과속방지턱 신설을 검토중에 있습니다.
- 다만, 현재 예산이 소진되어, 추후 2022년 동절기 이후 작업이 이루어 질수 있도록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김슬기 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2021-11-18,도로관리과
제초 등의 환경정비작업은 전혀 안하시나요?,"거주하는 아파트 맞은편 물류센터 진입로에 위치한 인도가 양쪽 모두 거의 사용이 불가능한 수준입니다. 가뜩이나 화물차들이 많이 다니는 곳인데 인도에 무릎까지 올라온 잡초부터 낙엽까지 잔뜩 쌓여있고, 가로수의 나뭇가지들이 걷는 내내 머리에 닿아 보행이 불가능해 인도가 아닌 차도로 보행해야 합니다.
속히 정비 부탁드릴게요.",2021-11-11,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(접수번호 2AA-2111-0392409)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은“거주하는 아파트(근형심포니) 맞은편 물류센터 진입로에 위치한 인도변 양쪽 제초 및 가로수 나뭇가지 정비”으로 판단됩니다.
3. 귀하의 요청사항에 대해 검토한 의견은 다음과 같습니다.
- 우리 면은 상기 구간에 대하여 제초 작업을 실시할 예정임을 알려드리며, 가로수 나뭇가지 정비는 공원관리주체인 광주도시관리공사로 민원을 전달할 예정임을 알려드립니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 도척면 총무팀 최덕호 주무관(☏031-760-4938)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2021-11-19,도척면
주차단속,"인도와 법면 사이에 주차공간도 아닌데
매일 차들이 주차를 해놓아서 통행 및 빌라단지에서
나오는 차들의 주행을 방해하여 교통사고를 유발 시키는
행위를 합니다.",2021-11-11,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 송정동 238-3 부근 불법주정차 신고사항으로 이해되며
검토한 의견은 다음과 같습니다.
가. 주민신고를 통한 불법 주정차 과태료 부과는 도로교통법 제32조 및 제33조에
따라 24시간이내에 인도 위에서 안전신문고앱으로 1분이상 촬영된 불법 주정차
차량에 대해 과태료를 부과하고 있습니다.
나. 따라서, 도로교통법 제160조 규정에 따라 과태료 부과의 근거로써 증거 사진의
입증력 확보를 위해 신고사진 2장 모두를 통해 안전신문고 앱을 사용하여 신고
사진 2장 모두를 등록하여야 하나(위반일시, 위반장소 자동생성), 첨부된 신고
사진은 해당 앱을 사용하지 않아 입증력 확보가 어려워 과태료 부과가 어려운점
양해하여 주시기 바랍니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-11-19,교통행정과
재설함 요청드립니다,"수고가 많으십니다.
태전동 다빈치 볼링장 위쪽으로
태전동245-175번지 다솜빌과 그옆 이듣앤 캐슬 도로가 엄청 언덕입니다.
겨울에 눈이오면 도로에 사람들도 다니기 힘들정도가 될꺼 같습니다. 그쪽에 재설함과
재설제를 부탁드리겠습니다.
꼭좀 부탁드려요 첫눈이 내리니 걱정이 많이 됩니다. 감사합니다.",2021-11-10,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.
2. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2111-0325963)은 “태전동 245-175번지 볼링장 및 신축빌라 주변의 제설함 설치”를 요청하신 사항에 대하여, 현장에 출장하여 볼링장 주변 2개, 신축빌라 주변 2개씩 모두 설치완료 하였습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광남2동 행정복지센터 총무팀 박성원 주무관(☎031-760-4619)에게 연락주시면 친절히 안내해 드리도록 하겠습니다.

붙임 민원신청서 1부. 끝.
",2021-11-12,광남2동
보안등 설치 부탁드립니다.,"수고가 많으십니다.
태전동 다빈치 볼링장 위에 신축빌라 태전동245-175번지 다솜빌 이든앤캐슬 근처 도로에는 등이 하나도 없어서요
저녁에는 암흑지역입니다. 너무너무 깜깜합니다. 확인하시여 보안등 설치 부탁드리겠습니다.",2021-11-10,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2111-0325191)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 태전동 245-175 일원 보안등 신설 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 보안등 설치의 경우 「광주시 가로등 및 보안등 설치 관리 조례」에 의거하여 설치 검토 중인 사항으로, 현장 조사 결과 추가 설치가 가능하다고 판단되어 유선상으로 설명드린 바와 같이 해당 지역에 3개소 신규 설치할 예정임을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2021-11-29,도로관리과
오포읍 추자리 도보가 막혔어요,"안녕하세요
여기는 추자리 서희아파트 앞 입니다.
인도가 오다가 끊어져서 왕복하는데 너무 불편합니다.
어른들과 어린아이들 부터 여기 주변 거주자분들이신 노인분들 까지도 많은 불편을 겪고 있습니다.
여기 인도는 어린이보호구역일 뿐더러,
어린아이들이 담을 넘어 무단 횡단까지 하는 위험한 상황까지
많이 목격했습니다.
올라오고 내려가는 길에 인도가 막혀있어, 길을 한번 꼭 건너거나 또는
차도로로 다녀야하는 불편함을 많은 분들이 겪고 있습니다.
저 또한 너무나도 불편하고 차가 많이 다니는 도로이기에
어린아이들과 노인분들께서는 많이 위험합니다.
위험한상황이 생기지 않도록 그리고 지금보다 더 조금이라도
나아질 수 있도록 이렇게 민원드립니다.",2021-11-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2111-0291025)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “추자리 서희아파트 일원 인도 설치”에 관한 것으로 이해(또는 판단) 되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있으며,
나. 귀하의 민원대상지인 추자리 서희아파트 일원의 보행환경 개선을 위하여 오포초등학교~오포어린이집 까지 보도 설치를 계획 중에 있음을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-15,도로관리과
광주역 및 광주시내 로터리 조경관리,"귀청에 무궁한 발전을 기원합니다.

몇일전 광주역을 지나 시내로 운동하던중 로터리에 심어져 있는 배추를 보았습니다.

- 로터리에 심어져 있는 배추가 광주시의 조경사업인지 아니면 광주시민의 불법경작물인지 문의드립니다.
- 로터리의 배추가 광주시의 조경사업이라면
광주시의 조경예산이 저렇게 부족한지
도로에서 자라 중금속에 오염되 누렇게 떠가는 배추를 시민들이 좋아할거라고 생각했는지
이런 어이없는 배추를 지속적으로 시민들이 봐야하는것인지 궁금합니다.
- 로터리의 배추가 무지한 광주시민의 불법경작물이라면
불법경작물을 왜 철거를 안하시는지
중금속 오염된 배추를 시민이 섭취해도 된다고 생각하여 개도하지 않고 그냥두시는건지
로터리는 분명 시의 땅일텐데 조경공간에 배추를 심도록 아무도 확인이 안되신건지 궁금합니다.

추후 로터리의 배추를 계속 보아야 하는것인지?
이미 누렇게 뜨고 있는 배추를 그대로 두실건지?
향후 조경계획까지 답변주셨으면 좋겠습니다.

항상 노고에 감사드리며 성실한 답변 기다리겠습니다.",2021-11-09,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2111-0275367)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""광주역세권 도시개발사업 일원으로 조성한 회전교차로 식재""에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
○ 광주역세권 도시개발사업 일환으로 조성한 회전교차로에 식재한 배추, 상추는 도시지역 내 가로변 유휴지를 이용하여 한시적으로 유용식물을 시범 식재한 사항으로 최근 기온 저하로 식재 상태가 불량해짐에 따라 기존 식재 식물을 제거 후 유채꽃 씨앗을 파종하여 봄철 유채꽃이 개화하여 광주시 도시미관을 개선할 수 있도록 조치할 계획임을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 광주시미래전략사업본부 미래도시사업과 이종섭 주무관(☏031-760-8941)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-16,미래도시사업과
태전동 320번버스증차건의,"저는 주로 320번 버스를 타고 경강선을 이용하는 회사원입니다. 제가 주로 320번 버스를 이용하는 시간은 오전6시30분부터7시30분 오후 5시부터7시 까지 입니다.
이 시간때의 320번 버스 이용객이 몇 명인지 아십니까? 물론 출퇴근시간이라 이용객이 많은것은 당연하나 320번버스는 2정거장만 지나도 만차가 되며 성원아파트부터는 사람들이 압사 당할정도 타고 있습니다. 때로는 사람이 너무 많아 문이 닫히지 않습니다. 효성부터는 타는 사람들은 필사적으로 발을 내딛고 문은 닫히지 않기를 매 정거장 반복합니다. 퇴근시간은 더 합니다. 삼동역에서 사람이 너무 많아 버스를 못탄적이 한두번이 아니며, 설사 타더라도 이 버스가 혹시 전복이라도 되는거 아닌가? 라는 생각이 들 정도 입니다.
좀 있으면 학교도 전면등교가 예고되어 있고 회사들도 재택근무를 줄이는 추세로 갈텐데....
내년이면 포스코 입주도 있습니다.
과연 광주시에서는 교통대책이 있는것인지 묻고 싶습니다.",2021-11-09,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2111-0272852)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 320번 버스 증차 건의

○ 회신내용
- 시내버스 이용에 불편을 드린 점 사과드립니다. 320번 노선은 ㈜경기고속에서 우리시에 인가 받아 운영 중인 민영제 노선으로 귀하의 불편사항을 버스 업체에 건의하여 개선될 수 있도록 적극 노력하겠습니다. 아울러 인가사항과 다르게 운행되는 경우 운행기록표 등 사실관계 확인 후 관계법령에 따라 행정처분의 조치하도록 하겠습니다.
- 아울러, 우리 시에서 직접 버스 구입 및 승무사원 채용을 통한 광주누리 공영마을버스를 12월1일부터 태전지구에 운행할 예정(차고지~태전지구~삼동역)으로 공영마을버스 운행에 따른 민영제노선 중복구간의 혼잡도 완화를 기대하고 있습니다. 향후 노선 개통 시 많은 이용 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-11-16,대중교통과
보행자 통로 잡초 제거 요청,"안녕하세요.

가뜩이나 2명이 마주치면 지나가기 좁은 보행자 도로에 잡초가 무성하여 보행자 도로가 더 좁아졌습니다.
잡초가 보행자 통로를 방해하지 않도록 잡초좀 제거해주세요.
(경기도 광주시 초월읍 쌍동리 318)

자세한 위치는 첨부파일로 표시하였습니다.
추운 날씨에 건강 유의하시기 바랍니다.",2021-11-05,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2111-0167261)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""제초작업 요청""으로 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 먼저 생활에 불편을 드려 죄송한 말씀을 드립니다.
나. 귀하가 요청하신 쌍동리 318번지 일원 제초작업을 이번 주 내 실시할 예정이며, 앞으로도 주기적인 관리하여 깨끗한 초월읍이 되도록 노력하겠습니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 초월읍 행정복지센터(☎ 031-760-4898)로 문의하여 주시기 바랍니다. 끝.
",2021-11-10,초월읍
가로등 설치 요청,"안녕하세요.

얼마전 제가 거주하는 지역 부근에 CCTV가 설치되어 치안이 한층 나아진 느낌이 들어 감사함을 느끼고 있습니다.
그러나 CCTV주위로 가로등이 설치되어 있지 않아 CCTV가 저녁이 되면 제 역할을 할 수 있을지 걱정이 됩니다.

더불어 CCTV가 설치된 곳은 쓰레기 분리수거장 근처인데 주위가 너무 어두워 저녁시간 분리수거에도 애를 먹고,
분리수거도중 쥐가 갑자기 튀어나와 깜짝깜짝 놀라곤 합니다.

빌라 밀집 지역이다보니 별도 흡연할 곳이 마땅치 않아 분리수거장 근처에서 많이들 흡연하시는데,
해당 부분이 어둡다 보니 저녁에 종종 담배피우시는분들이 꽁초를 무단투기도 많이 하십니다.

집에 임산부도 있다보니 어두운길에 무슨 일이 생길까 항상 노심초사 합니다.
만약 가로등이 환하게 밝히고 있다면 위 같은 일들이 조금씩 줄어들 수 있을 것 같습니다.

그리고 가로등이 설치되어 있지만 꺼져 있는 곳이 한군대 있는데 그 부분도 점검 부탁드립니다.
자세한 위치는 첨부파일에 지도로 표시해드리도록 하겠습니다.
(경기도 광주시 초월읍 쌍동리 268-27)

급격히 추워진 날씨에 유의하시기 바랍니다.
고맙습니다.",2021-11-05,"1. 안녕하십니까? 귀하께서 국민신문에 신청하신 민원(신청번호/1AA-2111-0165871)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""보안등 보수 및 신설"" 에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 요청하신 초월읍 경충대로 1098번길 52-4번지 일원은 보안등 보수는 확인하여, 기상상황 및 작업일정을 고려하여 빠른 시일 내에 조치 예정임을 알려드립니다.
나. 보안등 신설과 관련하여 현장 여건 상 설치 가능 지장물이 없어 설치가 불가함을 알려드리오니 이점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 이현규 주무관(☎031-760-2173)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-12,도로관리과
