제목,내용,작성일자,답변,답변일자,담당부서
경주시의 재경 기숙학사 부재,"추운 날씨에 연일 경주시정을 위해 노력하심에 감사드리며 짧게 문의를 드립니다.

가까운 포항시, 구미시, 영천시.... 등 많은 지자체에서는 서울로 진학하는 지역출신 대학생들을 위해 기숙학사를 운영하고 있는 것으로 파악이 됩니다. 대부분의 광역자치단체에서도 동일한 목적으로 학사를 운영하고 있는 것도 사실입니다.

그러나 경상북도만 유일하게 재경 학사가 없고, 경주시 역시 서울로 진학하는 지역 대학생들을 위한 기숙학사는 존재하지 않는 것으로 나오고 있습니다. 경주보다 작은 경북의 지자체에서도 운영하고 있고 경주에는 지역 명문고인 경주고등학교도 있는데 어떻게 이럴 수가 있는지 납득이 되지 않았습니다.

앞으로 경주 출신의 우수한 인재들이 경주시의 도움으로 서울에서 편하게 공부할 수 있다면 아마 애향심과 고마움을 높이는 기회가 될 것으로 생각됩니다.

혹시 앞으로 서울에 경주시 중심의 기숙학사를 건립할 계획이 있으신지요?
아니면 경상북도에서 추진할 계획이 있으신지요?",2022-01-13,"1. 평소 시정에 많은 관심을 가져주시고, 재경학사에 대해 애정을 보여주셔서 감사합니다.
2. 질의하신 내용으로 서울 지역에 경주시 기숙학사 건립 계획 또는 경상북도에서의 계획 여부 사항을 안내드립니다.
현재 경주시는 경북대, 경일대, 계명대, 대구대, 영남대 5개 대학과 향토생활관 협약 체결이 되어 있으며, 경상북도에서는 경북학숙을 운영하고 있습니다.
경주시는 현재 한국장학재단 업무 협약을 맺어 원전지역 협력지원사업으로, 서울 지역에 '재경 학사관 행복하우스 건립'을 추진 중에 있으며,
4개 원전지역 학생 500명을 중점 수용하는 방향으로 진행하고 있습니다.
3.앞으로도 경주시는 교육 환경을 개선하고 발전하기 위해 최선을 다할 것을 약속드립니다. 더 궁금한 사항이 있으시면 경주시 시민소통협력관 대학협력팀(054-779-2612)로 연락주시면 답변해 드리겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-01-28,시민소통협력관
택배에 대한 민원(시에서 임시로 민간인원을 고용해서 택배 처리),"안녕하세요
요즘 택배 파업으로 인해서 피해를 보고 있는 시민으로서 제안을 드리고자 합니다.
제가 드리는 제안은 택배 파업을 했을 때 예를 들면 쿠팡맨 이런 것처럼, 시 차원에서 임시로 민간인들을 고용을 해서,
택배를 해소를 하는 것을 제안합니다.
혹은 주말 동안에만 이렇게 운영을 해도 아주 많은 물량을 해소할 수 있을 것으로 생각하고 있으며,
일반 소비자도 택배 파업으로 아주 갑갑하고 답답한 상황이기 때문에, 주말 중에 하루는 참여 가능할 것이고 최소 4시간은 아주 많은 인원이 참여 할 수 있을 것으로 생각됩니다.
각자의 차량을 이용해서 참여하고, 시에서는 택배사에 청구를 해서 참여하신 분들에게 대가를 지급을 하면 될 것입니다.

이제는 택배가 단순히 민간 차원의 사업이 아니라고 생각합니다.
택배가 경제활동의 아주 중요한 사업이 된 만큼, 정부에서도 이에 대해서 적절한 조치를 할 수 있는 준비가 되어 있어야 한다고 생각합니다.
한 가정의 입장에서 보면 어른들의 물품이야 그렇다고 하더라도 아기들에 대한 것 특히 먹을 것에 대해서는 일반 시장에서 사서 처리하는 것은 요즘 시대에 말도 안 되는 소리이고, 전문적으로 제품을 생산하는 업자로부터 공급을 받아서 키우고 있는데, 이런 경제활동은 단지 택배사의 문제로 방해받으면 안 되지 않을까요?
그리고 경제의 근간이 되고 있는 많은 소상공인들도 극심한 피해를 보고 있다고 합니다.
저는 현재 택배 파업을 하고 있는 분들이 옳고 그르다 그런 얘기를 하고 있는 것이 아닙니다.
그 분들이 무엇을 주장을 하던지 일반 선량한 시민이나 소상공인 등등은 피해를 보지 않아야 한다는 것입니다.",2022-01-09,"국민신문고를 통해 접수된 민원(1AA-2201-0255967)에 대하여 다음과 같이 처리결과를 안내하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2201-0255967)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원은 ‘택배에 대한 제안’에 관한 것으로 이해됩니다. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하의 민원 내용은 제안에 대한 것으로 판단되어 국민신문고 제안 창구로 이관하였으며, 소관부서 지정 후 「경주시 제안제도 운영 조례」제 12조에 따라 제안을 접수한 날부터 1개월 내에 채택여부를 심사․결정 후 제안자에게 통지됨을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 정책기획관(☏054-779-6025)로 연락주시면 성심성의껏 답변해 드리겠습니다. 감사합니다. 끝.


붙임 민원신청서 1부. 끝.
",2022-01-17,정책기획관
버스터미널 근처 버스 조치 요청,"성건동 버스터미널 버스 불법 주차로 도로 통행을 막고 불법으로 유턴하는등의 행위로 운전 중 위협을 당하고 있습니다.
신속한 조치 해주세요!",2022-01-06,"1. 국민신문고를 통하여 접수하신 민원(1AA-2201-0151591)에 대하여 아래와 같이 안내해드립니다.
2. 해당문제 해결을 위해 다양한 방안을 강구하고 있으나 차고지 부족 등으로 현재 불편을 끼쳐 드린점 사과드립니다.
3. 향후 버스노선 개편등을 통해 빠른 시일 내 해당문제를 해결하도록 노력하겠습니다.
4. 기타 궁금하신 사항은 교통행정과(054-779-6527)로 문의하여 주시기 바랍니다.
",2022-01-11,교통행정과
버스터미널 근처 버스 주차 금지 요청,"성건동 버스터미널 근처 버스가 도로 1개를 점유하고 있어 통행에 불편을 느낍니다.
또한 버스의 불법 유턴 및 좌회전, 우회전을 통해 뒷 차량 시야 확보 불가와 사고 유발을 하고 있습니다.
이에 버스터미널 근처 대로변 주차를 금지시켜주시고 원활한 통행을 확보 부탁드립니다.",2022-01-05,"1. 국민신문고를 통하여 접수하신 민원(1AA-2201-0121196)에 대하여 아래와 같이 안내해드립니다.
2. 해당문제 해결을 위해 다양한 방안을 강구하고 있으나 차고지 부족 등으로 현재 불편을 끼쳐 드린점 사과드립니다.
3. 향후 버스노선 개편등을 통해 빠른 시일 내 해당문제를 해결하도록 노력하겠습니다.
4. 기타 궁금하신 사항은 교통행정과(054-779-6527)로 문의하여 주시기 바랍니다.
",2022-01-11,교통행정과
서경주역 활성화를 위한 시장님의 노력을 촉구합니다.,"경주시정 발전을 위해 항상 애쓰시는 시장님의 노고에 고마움을 전합니다.
103년 역사의 경주역이 사라지고 금장의 서경주역은 현곡초등학교 앞으로 이전하면서 철도 교통이 좀 더 편리해지지는 못하더라도 기존보다 못해지는 일은 없을 거라 믿었는데 막상 뚜껑을 열어보니 서경주역에서 동대구는 기존의 10여회에서 4회로 부전은 단 1회로 축소되었으며 더더욱 KTX는 그냥 지나만 간다니 그 많은 예산을 들여 새로 지은 서경주역은 하루에 기차 왕복 5번 밖에 없는 어느 시골역으로 전락하게 되었다네요.
이용객이 없어서 노선을 축소하거나 하는 것도 아니고 코레일의 편의에 의해서 경주시민들의 편의는 전혀 고려 대상이 아닌 것 같아 매우 불쾌합니다.
시내서 5-10거리의 기차역에는 하루 5회 밖에 노선이 없고 자가용이 없으면 최소 1시간 가까이 걸리는 신경주역을 활성화하여 노선을 편성하는 것은 코레일의 횡포라고 볼 수 밖에 없습니다.
더더욱 화가 나는 것은 코레일은 그렇다 하더라도 경주시는 항상 시민 우선, 시민 편의를 외치면서 정작 시민 편의와 직결되는 철도 교통의 개편에서 얼마나 시민의 편의를 위해 노력했는가 하는 것입니다.
정작 일반시민들이 편의와는 전혀 반대로 이루어진 신경주역 활성화 방안이 코레일의 일방적인 결정이라 할지라도 경주시에 사전에 통보는 했을텐데 어떻게 이런 방안을 그대로 수용했는지, 아니면 수정을 위해 어떤 노력을 했는지 묻지 않을 수 없습니다.
시장님!
우리 시민들의 편의를 위해서라도 지금이라도 코레일에 시정을 요구할 계획이 있는지 알려주십시오.
항간에 떠도는 소문(국회의원, 시장이 모두 서울이 집이고 신경주역쪽에 땅을 많이 가진 것 아니냐는)이 실체가 아님을 밝히기 위해서라도 지역 정치인들이 앞장서서 서경주역 활성화(KTX정차 포함)를 위해 적극나서야 할 것이라 생각됩니다.
평소 말로만 하는 경주시민을 위한 행정이 아닌 실질적인 시민 편의를 위한 행정을 기대하며 이러한 경주시의 노력이 있다면 경주 시민들 모두가 함께 할 수 있을거라 여겨집니다.
지역의 정치인들과 시민이 하나 되어 지역민들의 편의를 추구하는 진정한 지방자치의 모습을 볼 수 있을 거라 기대하며 이 글을 보냅니다.",2021-12-31,"1. 우리시 시정의 깊은 관심과 협조하여 주신데 깊은 감사를 드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2112-0993301)은 “(신)서경주역 열차운행 횟수 조정 및 KTX 정차역 추가”에 관한 내용으로 이해되며 검토 결과를 아래와 같이 알려 드리겠습니다.

3. 요청하신 운행횟수 증편 등 열차운영계획에 관한 사항은 한국철도공사(코레일)의 사항으로 이해하여 주시기 바라며, 우리시에서도 증편과 관련한 사항으로 주민들의 불편사항을 최소화하기 위해 철도공사에 지속적인 건의를 추진하도록 하겠습니다.

4. 열차운영계획과 관련하여 추가 문의 및 제안이 있으신 경우 한국철도공사(코레일 ☏ 042-472-5000) 측으로 문의하여 주시고 기타 궁금하신 사항이 있으시면 경주시 폐철도활용사업단(☏054-760-2289)으로 문의하시면 친절하게 답변해드리겠습니다.

붙임 민원신청서 1부. 끝.
",2022-01-05,폐철도활용사업단
경주 파크골프장 안전시설 설치 요망함,"경주시 장군교 아래 서천 강변둔치에 경주파크골프장이 현재 운영되고 있다
구황교 근처에도 파크골프장이 하나 더 있지만 파크골프 인구가 급증함에 따라 새로이 증설한것으로 알고 있다
골프파크는 주로 어르신들이나 여성분들이 많이 이용하지만 최근에는 젊은 사람들이 운동삼아 많이 이용하고 있는 현실이다
취지는 좋지만 문제는 안전사고가 발생하는데 있다
파크골프장은 홀간 거리가 매우 짧아서 티샷할경우나 세컨샷을 할경우 공이 본인의 의도와 달리 거리가 너무 많이 나가서 앞조에서 플레이중인 사람들에게 공이 몸에 맞아 부상을 당하는 경우가 자주 있다
민원을 제기하는 저도 경주파크 골프장을 3-4회 이용한 사실이 있는데 제가 직접 목격한 것만도 2회나 된다
2021.12.25.15:00경에도 뒷조에서 친 공이 앞조에서 플레이하고 있는 노인의 다리에 맞아서 다리를 절면서 병원에 가는 것을 목격하였다
다수의 이용객들의 말에 의하면 이런일이 자주 발생한다고 하고 몇일전에는 노인이 공에 맞아서 많이 다쳐서 병원에 후송되었다고 한다
파크골프장을 이용하는 대다수가 연세가 많은 어르신들이다 보니 조그만 부상에도 그 휴유증은 오래 간다
현대 경주파크 골프장에는 홀간에 그물망 및 나무들이 설치되어 있어서 안전사고 예방에 많은 도움이 된다
그렇지만 현재의 시설로는 사고를 예방하기에 많이 부족하다
홀과 홀 사이에(타석) 그물망을 추가로 설치하고 나무를 더 심어서 앞으로는 더 이상 파크골프장에서 안전사고가 발생하지 않도록 하여 주시기 바랍니다

ps:한가지 더 제안하자면 파크골프장에서 벗어놓은 옷이나 소지품이 도난당하는 경우가 종종 있다고 합니다
파크골프장이 넓어서 전체에 설치는 불가능하더라도 가능하면 대기실 주변에라도 CCTV를 설치하여 놓으면 각종 도난사고나 범죄예방에 도움이 될것같습니다.",2021-12-26,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0821201) 내용은 ""경주파크골프장 안전시설 설치 요청""에 관한 것으로 판단됩니다.

2. 귀하의 질의 사항에 대한 답변은 다음과 같습니다.
가. 평소 경주파크골프장 발전에 많은 관심을 주신 데 대하여 감사드립니다.
나. 문의 주신 건에 대하여 우리 시에서는 파크 골프장 홀 주변에 차후 그물망과 CCTV를 설치할 수 있도록 검토할 예정이며, 빠른 시일내에 불편사항이 해소될 수 있도록 노력하겠습니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 체육진흥과 체육시설팀(☎054-779-6158)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서. 끝.
",2022-01-12,체육진흥과
발달장애 초등학생 방과후 프로그램 개설요청,"현재 7살 발달장애 아이를 키우는 학부모입니다.
내년 부터 저희 아이를 초등학교에 입학시켜야 하는 상황인데 경주 지역의 경우
발달장애 초등학생의 방과후 수업을 받을 수 있는 장소가 없습니다.

올해 법 개정을 통해 기존 만 12세 이상에서 만 6세 이상으로 조정된 장애인
복지관의 방과 후 수업이있지만 현재 담당 교사의 채용이 장기간 이뤄지지 않아
참여가 불가능합니다.
또한, 개인 혹은 법인이 운영하는 초등학생 방과후 수업이 가능한 발달지원 센터의
경우 시에서 운영자에 대한 공모를 진행하지 않아 내년에 저희 자녀를 보낼 수 있는
장소가 없습니다.
발달 장애아의 경우 자발적인 놀이를 통한 발달이 불가능하여 외부의 교육 프로그램
개설이 필수적임에 따라 발달장애 초등학생의 방과 후 수업이 가능한 발달지원 센터
공모가 진행되도록 업무처리 부탁드립니다.

저희 아이가 정상적으로 발달할 수 있도록 경주시 담당자분들의 지원이 시급하니
꼭 참고하셔서 저희 아이가 방과 후 교육 받을 수 있도록 해주세요.

감사합니다.",2021-12-23,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 장애인여성복지과 업무와 관련하여 질의 하신 민원(1AA-2112-2732854)에 대해 안내드립니다.
2. 귀하의 민원내용은 ‘청소년 발달장애학생 방과후서비스 제공기관 지정 공모에 대하여 말씀‘하신 것으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 2022년 청소년 발달장애학생 방과후서비스 제공 기관 지정 공모를 긍정적으로 검토하고 지정 공모 계획에 있습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 장애인여성복지과 장애인복지팀 박소현(054-779-6650)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-31,장애인여성복지과
경주역 영업종료로인한 공용화장실 사용문제,"현재 경주역사인근 상인들 및 관광객들은 경주역사에있는 화장실을 잘 사용하고있었습니다.
하지만 27일 경주역 영업종료후 화장실은 운영하지않는다고 들었습니다.
이에 인근 상인들 및 관광객들은 많은 불편이 있을꺼라 예상됩니다.
당담 선생님께서는 현명한판단을 해주시어 공용화장실은 불편없이 사용할수있게 해주십사 이에 제안드립니다.
수고하세요",2021-12-23,"1. 안녕하십니까? 먼저 시정발전에 관심을 가지시고 적극적인 참여를 해 주신데 깊은 감사를 드리며, 귀하께서 국민신문고를 통해 신청하신 국민제안 1AA-2112-0730547에 대한 검토 결과를 알려 드립니다.

2. 귀하께서 제안하신 내용은 ""폐역이후 경주역 화장실 이용""에 관한 내용으로, 폐역 운영에 관한 업무는 역사 건물 소유주인 한국철도공사(코레일)로 경주시에서는 폐역 후 인근 상인들 및 관광객들의 편의를 위해 화장실 개방 검토를 요구하였으나, 시설노후로 인한 동파, 누수, 안전사고 등의 각종 문제로 개방이 불가함을 한국철도공사(코레일)로 부터 통보를 받았습니다.

다만, 경주시에서는 경주역 임시활용을 위해 2022년 1월부터 실시하는 리모델링 공사의 조속한 마무리 및 개방을 통해 시민들의 이용에 불편함이 없도록 최선을 다하겠습니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 폐철도활용사업단(☏054-760-2286)으로 문의하시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-12-31,폐철도활용사업단
경주시 원어민 화상영어,"안녕하세요.

예전에 경주시에서 시행하던 원어민 화상영어 (서울 노원구와 업무협약) 수업이

2018년 이후 종료 된거 같은데, 사업을 재 진행 검토 부탁 드립니다.

당시 상당히 유익하게 교육 받았던걸로 기억 합니다.

현 코로나 상황에서도 각 가정에 큰 도움이 될듯합니다.

감사합니다.",2021-12-18,"1. 평소 시정에 적극 협조하여 주심에 감사드립니다.
2. 귀하께서 국민신문고를 통하여 문의하신 내용은 원어민 화상영어 프로그램 지원에 대한 것으로 이해가 됩니다.
3. 우리시는 인터넷 등을 통한 화상교육이 2021년 교육경비지원사업에 포함되어 있지 않습니다.
4. 경상북도교육청, 타지자체에서 무료 및 실비로 지원하는 교육프로그램을 안내해 드리겠습니다.
가. 경상북도교육청연구원 화상학습센터에서 화상영어수업을 진행하고 있습니다.
* 수강료 및 교재비 없음
나. 서울특별시 강남구 강남인강(중·고등부 2만여 강의)
※무료수강(무료수강 대상) 서울특별시 강남구 인터넷수능강의시설의 설치 및 운영 조례 제4조3항 해당자 * 국가유공자, 독립유공자, 5.18민주유공자, 장애인, 한부모가족, 수급자, 차상위계층 또는 그 가족
5. 기타 궁금한 사항이 있는 경우 우리시 시정새마을과(779-6603)으로 문의하여 주시면 친절히 답변 드리겠습니다. 끝.
",2021-12-24,시정새마을과
초등학생 등하교길 보호,"현재 공식홈페이지상 현곡초등학교 재학생은 학생만 466명으로 대부분이 현곡푸르지오, 센트럴푸르지오에서 통학학고 있습니다.
현곡푸르지오에서 다경길을 따라 등하교를 하고 있는데, 문제는 중간에 소현로가 있는 새안현로와 다경길의 교차로에서 신호 및 카메라가 없어 중장비, 승용차등이 속도제한없이 달리고 있는 실정입니다. 등교길에는 녹색어머니회의 자원봉사로 일정한 시간내 통제가 가능하지만, 하교길에는 학원. 돌봄의 이유로 제각기 하교하는데 차량이 너무 빨리 다니고 있어 사고의 위험이 크다고 판단됩니다.

용황초등학교쪽 유림로에는(두산위브쪽) 초등학생 보호를 위한 카메라가 설치되어있는데 , 다경길에는 카메라가 없어 차후 사후약방문의 사태가 벌어지기 전에 신속한 조치가 필요하다고 판단됩니다.
이에 유림로와 같은 시속30킬로 제한 카메라 설치, 혹은 이에 상응하는 조치가 있어야 된다고 판단됩니다.",2021-12-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112- 0504144)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '현곡 푸르지오 앞(현곡초 통학로) 차량운행속도 제한 및 과속단속카메라 설치 요청'에 관한 것으로 판단됩니다.
가. 과속단속카메라의 경우, ""어린이보호구역""과 ""교통사고잦은곳""은 국비 및 도비 등 지원을 받아 경주시에서 경찰 쪽과 협의 후 설치를 진행하고 있으며, 그 외 지점은 경북지방경찰청에서 설치 및 관리를 하고 있습니다. 따라서 귀하의 과속단속카메라 설치 요청은 경북지방경찰청 및 경주경찰서로 공문을 발송하여 전달토록 하겠습니다.
나. ""어린이보호구역""은 「어린이·노인 및 장애인 보호구역의 지정 및 관리에 관한 규칙」 제3조 제1항에 따라 초등학교의 장이 시장에게 지정 신청을 할 수 있으며, 시는 통학로 체계, 연간 교통사고 발생 현황 등을 기초로 관할 경찰서와 협의하여 신청 구간을 보호구역으로 지정할 수 있습니다. 어린이보호구역은 초등학교 주출입구(보행자 기준)로부터 300미터 이내 도로 중 일정 구간을 지정할 수 있으며, 보호구역으로 지정되면 해당 구간 내에서는 주정차 금지, 차량 운행속도 제한 및 교통사고 가중처벌이 이루어 질 수 있습니다.
다. ""교통사고잦은곳""은 행안부에서 수립한 교통사고 잦은 곳 기본개선계획에 따라 도로교통공단에서 최근 3년간 교통사고 자료를 조사 분석하여 선정됩니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-21,교통행정과
신호등 없는 횡단보도 설치 부탁드립니다.,"경북 경주시 현진앞3길 45 1층 카페 스윗테이블 매장 앞 쪽에 횡단보도가 없어 차가 많이 다니는데 무단횡단을 하기도 하고, 매장을 이용하고자 하시는 분들께서도 횡단보도를 건너 오려고 하다보니 너무 멀어서 불편함이 많다고 말씀을 많이 해주십니다. 그래서 매장 앞에 신호등이 없는 횡단보도를 설치해 주셨음 해서 민원을 올립니다. 신호등 없는 횡단보도 설치를 간곡히 요청합니다.",2021-12-13,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112- 0403242)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '현진앞3길 45 일원 용황로 상 횡단보도 설치 요청'에 관한 것으로 판단됩니다. '횡단보도 설치'는 「교통안전시설 등 설치 관리에 관한 규칙」 제17조에 따라 ""경주경찰서 교통안전시설 심의위원회""(이하 ""심의위원회"")의 심의를 거쳐야 하는 사안입니다. ""심의위원회""는 연4회(3,6,9,12월)에 운영되며 귀하께서 건의하신 횡단보도 설치 안건은 2022년 제1차 교통안전시설 심의(3월말 경)에 상정할 예정입니다. ""심의위원회""에서 설치 가/부가 결정되며, 우리시에서는 심의 결과에 따라 조치토록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-15,교통행정과
왜 경주는 타지역에 비해 전기차 보조금은 쥐꼬리 만큼 나오는건가?,"제목 그대로 왜 경주는 지독히는 전기차 보조금이 쥐꼬리 만큼 배정 하는이유가 뭔지요? 보금이 두배로 늘려도 알마되지도 않은데 이유가 뭘까요? 제주도나 다른 관곤도시 한번 보세요 이게 친환경 도시로 가는 행정인가요? 꼴랑 1년에 개인이 타는 차량이 100대 이하로 배정하는 이유를 모르겠네요 얼마전에 추경 30대 할때 순간 100명이 몰렸습니다 그렇게 10일 안에 출고기 가능한차 신청이 100대 그럼 1년을 따졌을때 출고차량이 몇대나 신청이 몰릴까요? 따지면 2022년도 볼만하겠네요 이게 관광대도시 경주라는 겁니까? 좀 부끄러운지 아세요 경주시는
제발 정신차리고 추경 당장 늘리던지 1월에 빨리 배정 해서 열받은 시민들 기분이나 풀어주세여 내가 괜히 경주로 이사와서 이고생이야 여하튼 모화 행복으로 아파트 부터 외동 미소지음 아파트 모임에서 들고 일어서는 운동 보시게 될겁니다
글쓰고도 화가나네요",2021-12-03,"국민신문고 민원2AA-2112-0157793호로 접수된 민원에 대하여 아래와 같이 회신하고자 합니다.
■ 회신내역
1. 평소 시정발전과 환경보전에 관심을 가져 주셔서 감사드립니다.
2. 귀하께서 2021.12.3일자 국민신문고로 신청하신 전기자동차 보조금 지원사업 문의와 관련하여 아래와 같이 답변드립니다.
가. 2021년 올해 경주시 전기자동차 보급사업은 본공고 승용 189대, 화물 126대로 총 315대를 진행하였으며,
나. 이중 전기자동차 보급사업 지침(환경부)에 의거 최초공고 시 승용물량의 40%(76대)는 법인기관 물량으로 별도 배정하였습니다.
다. 다만, 최초 공고 6개월 이후에는 법인기관 잔여물량을 통합하여 집행하였으며, 최종 승용 175대 화물 126대를 집행 완료하였습니다.
※ 공고대수와 최종집행 대수는 차량별 지원금액이 상이하여 예산상 물량과 불일치함을 알려드립니다.
라. 또한 하반기 11월 진행된 추가공고는 승용 30대, 화물 20대를 진행하여 최종 승용 27대, 화물 20대가 선정완료 되어 현재 집행 중에 있으며,
마. 하반기 공고는 본공고 종료 후 누적된 대기차량들이 한꺼번에 접수가 몰리면서 접수 당일 90대 이상이 신청하여 사업이 조기종료 되었습니다.
3. 내년 2022년에는 보다 많은 지원자 분들이 혜택을 받을 수 있도록 전기자동차 물량확보에 최선을 다하겠으며, 향후 사업과 관련된 추가 문의사항은 경주시청 환경과 기후변화대응팀(054-779-6383)으로 연락주시기 바랍니다.

붙임 민원신청서 1부. 끝.
",2021-12-13,환경과
선도동 행정복지센터 입구 쪽에 위치한 자전거 공기주입기,"안녕하세요.
충효동 선도동 행정복지센터 입구 안쪽에 있는 자전거 공기주입기가 몇 달 전부터 고장인지 아님 다른 이유가 있는 건지 몰라도 작동이 안됩니다.
그동안은 참 편리하게 사용했는데, 좋은 것을 해 놓고 관리가 안 되는 것이 참 안타깝습니다.
확인하셔서 고쳐 주셨으면 좋겠습니다. 이런 시설들은 앞으로 주기적으로 점검해서 시민들이 사용하는데 불편함이 없었으면 하는 바람입니다.
감사합니다.",2021-11-29,"1. 안녕하십니까? 국민신문고를 이용해주셔서 감사드리며, 귀하께서 신청하신 민원(신청번호 1AA-2111-0939987)에 대하여 다음과 같이 알려드립니다.
2. 귀하께서 건의하신 선도동 행정복지센터 내 자전거 공기주입기에 대하여 현장 확인 후 불편을 겪으신 데에 깊이 공감을 하며, 제기하신 부분은 시청 담당 부서에 전달하였습니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 선도동 행정복지센터(☏760-2644)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 1. 민원신청서. 끝.
",2021-11-30,선도동
U턴지역 빈번한사고,신혜약국 앞(성동동)U턴지역내 사고가 빈번하고 위험해서 시정조치를 검토바랍니다.,2021-11-24,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2111- 0774282)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '성동동 신혜약국 일원 원화로 내 사고다발 유턴구역 조치 요청'에 관한 것으로 판단됩니다. 해당 위치는 도로폭이 협소하여 중대형 차량이 유턴하기 위한 회전반경이 확보되지 못하고 있습니다. 경찰청 「교통노면표시 설치 및 관리 매뉴얼」에 따르면 유턴구역은 대항 도로의 폭이 9m 이상일 경우 설치하는 것을 권장하고 있으므로, 도로관리부서 및 경주경찰서와 협의하여 도로확장, 또는 유턴 허용 취소 등 교통안전을 위한 대책을 다각도로 검토토록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-01,교통행정과
U턴지역 사고빈번,"신혜약국 앞 U턴지역(원화로308성동동)에서 직진차량과 U턴차량이 부딪히는 사고, 짧은도로폭으로 인한 한번에 U턴이 안되어서 직진차량과 꼬이는 불편,, 사고위험지역으로 눈으로 직접목격한 사고도 수차례 어떤조치가 필요하다고 봅니다..",2021-11-22,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2111- 0700073)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '성동동 신혜약국 일원 원화로 내 사고다발 유턴구역 조치 요청'에 관한 것으로 판단됩니다. 해당 위치는 도로폭이 협소하여 중대형 차량이 유턴하기 위한 회전반경이 확보되지 못하고 있습니다. 경찰청 「교통노면표시 설치 및 관리 매뉴얼」에 따르면 유턴구역은 대항 도로의 폭이 9m 이상일 경우 설치하는 것을 권장하고 있으므로, 도로관리부서 및 경주경찰서와 협의하여 도로확장, 또는 유턴 허용 취소 등 교통안전을 위한 대책을 다각도로 검토토록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-01,교통행정과
