제목,내용,작성일자,답변,답변일자,담당부서
경주화랑마을 예약취소 환불금 관련,"7월 22~24일까지 경주화랑마을 호국야영장에 2박 3일 사용 예약을 함
7월 17일 일요일 오후 문무대왕 수영장 안전관리 문제로 폐쇄한다는 연락을 받고 당일 바로 야영장 취소를 함
7월 18일 예약취소가 되면서 환불금이 들어왔는데 환불위약금 40%를 제한 금액이 들어옴
화랑마을 측에 민원을 넣음
한여름 야영장을 가는 이유가 수영장도 같이 이용하기 위해서 가는 사람이 태반인데 수영장 미운영으로 인한
예약 취소의 경우 위약금을 받는건 너무한 처사가 아니냐? 이런 경우는 위약금 없이 환불을 해주는게 맞지 않느냐?
화랑마을 측에서는 야영장과 수영장은 별개의 시설이고 야영장 이용객이 모두 수영장을 이용한다는 보장도 없는데
해줄 수 없다고 이야기를 함
일주일 전에 오픈을 한 수영장이 일주일만에 폐장을 하여 황금 같은 휴일의 스케줄이 날라간 것을 보상해라는것도 아니고
수영장 폐쇄를 안내 받고 당일 취소한 고객한테 무조건 안 된다 모른다 규정이 없다는 소리로
사용자의 편의는 완전히 무시하는 화랑마을 운영에 이해를 할 수 없어 민원을 올림
야영장 이용자가 수영장을 같이 이용하는게 예상할 수 없는 문제라 하는것에 대한 생각인는 답변을 듣고 싶고
개별 사용료가 부과되지만 화랑마을 안에 있는 사설물을 별개의 시설이라고 주장하면서 그들의 관리소홀로 인한 시설이용
불가를 이유로 취소를 했을때 별개의 시설이라 주장하는 그들의 주장이 맞는지 답변을 듣고 싶음
개인적 사유로 인한 예약의 취소가 아닌 화랑마을 시설의 미비로 인한 취소이니 전액 환불이 필요하고
본인의 일이 아니라는 이유로 규정만 떠벌리고 사용자의 편의는 무시하는 관련 공무원들의 교육과 개도가 필요하다 생각함",2022-07-19,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 : 1AA-2207-0613551)에 대한 검토결과를 다음과 같이 알려 드립니다.
2. 귀하의 민원내용은 “화랑마을 부대시설 미비로 인한 호국야영장 예약취소 환불위약금의 정당성 여부” 로 판단되며, 이에 대하여 다음과 같이 답변 드립니다.

- 다 음 -

가. 우선, 개장 후 운영중에 있던 화랑마을 내 일부 부대시설(문무야외수영장)이 운영 일시중단 및 시설점검 실시됨에 따라 귀하께서 불편을 겪으신 점 송구하다는 말씀을 드립니다.
나. 이와 관련하여 휴양시설 등의 이용 및 선택 시 기타 부대시설(수영장, 전시관, 체험장, 편의시설 등)의 이용 또한 일반적으로 고려대상이 될 수 있음과 현재와 같은 불편이 발생함에 따른 귀하의 심정은 충분히 공감하나,
다. 문제가 된 수영장(현장에서 선착순 별도결제)의 경우 야영장과 연계하여 예약하는 시설은 아니며, 통상의 주의의무를 바탕으로 며칠간에 거쳐 사전시설점검을 충분히 거친 후 개장하였으나 운영 이후 예기치 못한 문제 발생으로 이용객들의 안전을 위하여 부득이하게 운영이 일시중단 되었던 점과 위 사실에 대해 담당 공무원이 도의적 책임으로 사전예약하신 분들을 대상으로 사전공지하였음을 확인하였는바, 이는 우리 시 공무원 등의 위법·부당한 행정행위로 발생한 일로 볼 수 없다는 점 양해하여 주시기 바랍니다.
라. 끝으로 위약금 없는 환불은 관련 근거가 없어 해당 부서 입장에서 그와 같은 처리는 어려울 것으로, 이용료의 반환 등에 관한 사항은「경주시 화랑마을 설치 및 운영 조례」제10조에 의거「소비자분쟁해결기준」이 준용됨을 알려 드립니다.

3. 답변과 관련하여 이의·추가문의·기타안내사항이 있으신 경우 청렴감사관 조사팀 함일석 주무관(☏054-779-6063)에게 문의하여 주시고, 이 외 민원제기사항이 있으신 경우 문서·전자문서(국민신문고 등)를 이용하여 주시기 바랍니다. 감사합니다. 끝.

붙임 : 민원신청서 1부. 끝.
",2022-07-26,청렴감사관
경주초등학교 앞 횡단보도 무단횡단 문제,"안녕하십니까? 저희는 경주초등학교 4학년 1반 학생들입니다.
작년에 경주초등학교 앞 횡단보도에 신호등이 생겼습니다.
그런데 학생들이 무단횡단을 너무 많이 합니다.
저희가 생각한 원인은 횡단보도가 초록불로 바뀔 때까지 시간이 너무 오래 걸린다는 것입니다.
그리고 초록불로 바뀌고 나서는 너무 빨리 빨간불이 됩니다.

그래서 저희가 생각한 해결방법은 아래와 같습니다.
1. 학생들이 하교하는 시간에는 횡단보도가 초록불로 더 빨리 바뀌게 조절해주세요.
(하교시간: 12:10~15:00)
2. 무단횡단을 하면 삐-소리가 나는 기계를 설치해주세요.
3. CCTV나 무단횡단 금지 표지판을 세워주세요.

저희의 의견을 읽어주셔서 감사합니다. 꼭 답변 부탁드립니다.
그럼 안녕히계세요.",2022-07-18,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2207-0572792)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 검토 결과
가. 민원사항
1)횡단보도 대기시간 단축 요청
2)무단횡단 경고음 발생장치 설치
3)무단횡단 금지표지판 설치
나. 조치사항
신호대기시간을 전체적으로 조절하여 보행등이 빨리 오도록 조절하였으며 경고음 발생장치와 무단횡단금지표지판은 경찰과 협의 후 처리하겠습니다.
3. 시정에 관심을 가져주신데 대하여 감사드리며, 궁금하신 사항은 경주시 담당자(054-779-6843)에게 문의하여 주시기 바랍니다.

붙임 1. 민원신청서. 끝.
",2022-07-26,교통행정과
불국사 펜스 문양 관련 교체 설치 요청,"불국사 후문에서 올라가는 도보길 양 옆으로 낮은 펜스가 있습니다.
불교의 卍자 문양인 이것은 한자로는 '만자 만' 범어 Srivatsalksana(수리밧살크사나) 표시입니다.
하지만 한쪽 펜스를 설치 시 반대로 설치한 것으로 보입니다.
도보길에서 보면 이 문양이 불교의 卍자가 아닌 나치문양의 방향과 동일한 문양을 하고 있습니다.
물론 나치문양은 기울기가 있는 문양이기는 하나
세계 사례를 찾아보니 기울기가 없다 하더라도 문양 자체만으로 오해의 소지가 있는 경우가 있습니다.
특히 일부 국가에서는 이 문양 사용 자체가 불법인 나라도 있는만큼 예민할 수 있는 문제라고 생각됩니다.
이 발견은 14살 딸이 오늘 함께 불국사에 방문해서 발견한 내용이고 위에 작성한 내용 모두 14살 아이의 시각에서 보고 생각한 의견입니다.
오늘 외국인들도 많이 보였는데 불국사가 유네스코 세계문화유산으로 지정된 우리의 자랑스러운 문화재인만큼 조금의 오해의 소지도 남겨서는 안된다는 것이 개인적인 생각입니다.
오늘 민원은 딸아이를 대신해 신청합니다.
다음 불국사에 방문했을때는 우리가 걷는 길에서 보는 펜스문양이 卍이었으면 좋겠습니다.
빠른 시일내에 꼭 교체해주시면 좋겠습니다.",2022-07-17,"1. 항상 경주시 행정에 관심을 가져주신데 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2207-0547286)의 내용은 '불국사 경내 반대로 설치된 휀스 문양에 대한 교체요청'으로 판단되며, 검토의견은 다음과 같습니다.
2. 불국사 경내 휀스는 불국사 사찰측에서 관리하고 있는 시설물로서, 귀하의 민원사항을 불국사 사찰측에 안내하였음을 알려드리며 추후 사찰측에서 요청시 예산지원 등 적극 검토토록 하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 경주시 문화재과 문화재정비팀 홍원표주무관(054-779-6116)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-07-26,문화재과
북천 남쪽 산책로 북천교 아래 비둘기 배설물로 다니기 심히 불편합니다.,"북천 남쪽 산책로 북천교 아래 교각에 비둘기들이 집단 서식을 하면서 그 배설물이 산책로(자전거 도로 포함)와 교각을 심하게 오염 시키고 있어 위생상, 미관상 많이 좋지 않습니다.
가끔 청소를 하시는 것 같은데 그것으로는 부족합니다. 매일 청소를 해 주시든지, 비둘기가 다른 곳으로 서식지를 옮기도록 유도를 해 주시든지, 산책로를 교각에서 좀 떨어지게 옮겨 주시든지 어떻게 조치를 취해 주시면 고맙겠습니다.",2022-07-17,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2207-0540578)에 대한 검토결과를 아래와 같이 알려드립니다.

2. 귀하의 민원 내용은 “경주교 하부 비둘기 배설물로 인한 통행 불편”에 관한 것으로 이해되며 아래와 같이 답변드립니다.
가. 우리시에서는 비둘기 배설물로 인한 교량 훼손 방지 및 통행 불편 해소를 위해 교각 및 교각주변에 대하여 주기적인 청소를 시행하고 있으며, 최근(7월 27일) 경주교 교각 하부 청소를 시행하였음을 알려드립니다.
나. 아울러 근본적인 해결을 위해 교량하부 비둘기 등 배설물 낙하 방지를 위한 시설(방지망 등) 설치를 적극 검토하여, 통행 불편사항이 해소될 수 있도록 노력하겠습니다.

3. 답변내용에 추가 설명이 필요한 경우 경주시청 도로과 도로정비팀(☏779-6455)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝
",2022-08-03,도로과
골목길이 좁아서 손님들이 드나드는데 좁아서 불편합니다.,"앞집에서 개인 소유 땅을 찾아서 담장을 세우는 관계로 원래 넓어야 할 골목길이 협소하게 되었습니다.
도로에서 골목 들어올때 입구가 2m되어야 하나 입구쪽 집이 골목길을 침범해서 70~80cm 밖에 남지 않으며,
집에서 도로방향으로는 2m50cm 가 되어야하는데 앞집이 1m60cm 을 침범해 있어서 너무 좁아져 있습니다.
저의 집은 게스트하우스 하는데 여러 손님들이 드나들기 많이 불편합니다.
빨리 해결해 주시길 바랍니다.
수고하세요.",2022-07-15,"(1) 안녕하십니까? 귀하께서 국민신문고를 통해 건의하신 민원에 대한 검토결과를 다음과 같이 안내드립니다.
(2) 귀하의 민원 내용은 ‘경주시 구황동 857-32번지 국유지(도로) 지적 불부합에 따른 통행 불편’ 에 관한 건으로 이해됩니다.
(3) 구황동 857-32(국,도로)와 인근 지번은 1950년대 생성된 지적으로, 현재의 측량법에 의한 측량값과의 오차가 발생하는 지적 불부합지로 판단되며,
이에 대한 문제 해소를 위해서는 관계 부서와 별도 논의 및 행정 절차가 필요한 실정입니다.
(4) 우리 동에서는 지속적인 건의 및 논의를 통해 관내 지적 불부합지에 대한 불편함이 해결될 수 있도록 노력함을 알려드리겠습니다.
(5). 귀하의 질의에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 경주시청 월성동 행정복지센터(☎054-779-8413)으로 연락주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-04,월성동
경주시 족구장(경북 경주시 동천동 721) 21시50분 소등이 정당한가??,"안녕하세요 생활체육으로 족구를 선택하여 주변 지인 및 동아리 사람들과 차는 사람으로써 현재의 소등이 정당 한가에 대하여 묻습니다

1.현재 어떠한 문제가 있었는지 모르겠지만. PM 9시 50분 족구장 내 가로등이 소등이 이루어 집니다.
2.이 소등 시간 기준을 무었으로 잡았는지 여부가?? 궁금 하면 문제의 소지가 있었다면 정당한 체크를 하고 이루어 졌는지 궁금 합니다.??

-> 현재 동천동 구장 정식 이용자들 및 주 이용층들은 연령대가 30대후반 및 40~50대들이 직장인들 입니다.
->모두다 직업을 가지고 계시며 평일 정상 근무시 20시 근무 후 퇴근 기준으로 하였을때
족구장 도착 하여 족구 시작 시간은 20시30~40분일 것 입니다.현재 21시50분 소등을 기준으로 잡았을시 도착하여 몸풀고
본게임시작한다 치면 1시간 내외로 재미를 붙힐려고 하면 소등이 이루어 지고 있습니다.
이 부분에 심각성을 느끼고 이의 신청을 하며 이러한 조치가 이루어진대에 대하여 소명을 부탁 드립니다.
※의중으론 도로건너편의 빌라에서 소음으로 인하여 이루어 졌다면 일주일 중 최소 3~4일은 현장 나오셔셔 소음 체크 부탁 드립니다.
주 이용층들은 나이가 있으신 분들이라 젊잖게 차고 머물럿던 자리도 다 치우고 가며 매너 있게 족구를 즐깁니다.
한번씩 비 족구인들인 어린 애들이 와서 시끄럽게 하는거는 거를 밨는데 주 에 몇번 나오지도 않습니다. 이런 부분들이
현장에서 경각심을 가질수 있도로 안내판이나 안내 방송으로 대체가 이루어 지든 또 다른 방법을 찾든 점진적 대책 방안이 필요 한 듯 하지
일방통행같은 비합리적인 방식은 아니라고 봅니다.",2022-07-11,"1. 시정에 관심을 가져주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2207-0335291)에 대하여 다음과 같이 답변드립니다.
2. 귀하의 민원 내용은 “족구장 소등 시간”과 관한 것으로 판단되며 답변은 다음과 같습니다.
가. 북천 생활체육공원 내 모든 시설은 22시까지가 이용 가능한 개방시간입니다. 22시 이후의 야간 체육활동은 빛 공해와 소음을 유발하여 인근 거주민의 생활 불편을 야기할 수 있으므로 자제를 부탁드립니다.
나. 아울러, 북천 생활체육공원은 시민 누구나 자유롭게 건강증진을 위한 공간으로 활용할 수 있는 곳이나 인근 주민들의 불편사항을 고려하시면서 체육활동을 즐겨주시면 감사하겠습니다.
3. 답변에 대하여 추가 문의 사항이 있으신 경우 체육진흥과 체육시설팀(☎054-779-6158)로 연락주시면 성심성의껏 안내해드리겠습니다. 감사합니다.


붙임 민원신청서 1부. 끝.
",2022-07-15,체육진흥과
도로사용료,"저희 공장 (공단로51)세원절곡 앞 진출입로 도로사용료를 내고 있는 세원 대표입니다.
저희는 처음 개업을 하고나서 부터 진출입로 점용 허가를 받아 사용하고있으면서 아무런 의심없이 지로가 나오면
돈을 지불하고 있었는데 그것을 몇년이 지나고 늦게나마 확인을 해본결과 저희 진출입로 주소는 황성동 1075번지 입니다.
하지만 2006년도부터 2020년까지 황성동 1053-53번지로 계속해서 지로가 납부되고 있었습니다.
시청,황성동주민센터 에서는 그냥 말로만 주소가 바뀌었을뿐 달라지는건 없다라고 말만하고 직접눈으로 확인조차도 하지않고
주소만 바뀌어서 지로를 보냈습니다.저희 입장에서는 이도로사용료를 1053-53번지 도로사용료인지 저희공장앞 도로사용료인지
믿을수가 없습니다.시청에서 측량을 확실하게 해서 증명을 해주셨으면 합니다.",2022-07-04,"1. 평소 시정발전에 관심을 가져주신 점에 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2207-0102293)에 대한 검토결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 정확한 도로사용료 부과 여부으로 파악하였습니다.

3. 먼저, 귀하께 불편함을 드린 점에 대하여 매우 죄송합니다. 귀하께서 이의 제기를 해주신 부분에 대하여 기존 도로점용을 취소하고 제출해주신 서류를 바탕으로 새롭게 도로점용 신청 및 도로점용료 부과를 진행해드렸음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우, 행정민원팀 [☎054)779-8463]으로 연락주시면 안내해 드리도록 하겠습니다. 끝.

붙임 민원신청서. 끝.
",2022-07-21,황성동
건천1단지 관리기본계획 변경 요청의 건,"(주)에이엠 대표 안병남입니다.

당사는 울산에 사업자등록을 한 업체로 경상북도 경주시 건천읍 용문리 1075-7 주소지에 사업자를 내고 경상북도에서 제조와 영업 활동을 하려고합니다. 건축자재를 연구개발하고 제품을 제조하여 조달청에 제품 등록을 하려합니다. 경주지역이 타 지역에 비해 사업하기에 좋은 환경이라 찾던 중 건천일반산업단지(1단지)를 알게 되었고 울산, 포항, 대구 등이 주요 거래처가 많은 지역이라 건천1단지에 사업자와 공장등록을 하려 합니다.

공장을 찾던 중 건천1단지위의 주소의 장소가 가격도 맞고 공장도 넓어 선택하려고 했으나 산단 관리기본계획의 업종 제한으로 입주가 안 된다는 경주시 기업지원과 담당자와 통화를 통해 알게 되었습니다. 내용을 요약하면 아래와 같습니다.

1. 건천 1단지는 산업분류코드 17, 24, 26, 28, 30 만 입주 가능
2. 당사의 산업분류코드는 23999 코드로 건축자재 관련 업종
3. 관리기본계획의 입주 업종 제한에 대한 변경 요청 사유
- 건천1단지는 개발계획 당시 위의 5개의 업종 코드만 가능하다고 정함
- 건천2단지는 개발계획 당시 5개 업종과 23 코드가 추가 되어 있음
- 인근 건천용명일반산업단지 외 여러 곳이 23번 코드 업종을 허용하고
있음

이에 당사가 입주 하려고 하는 건천제1일반산업단지에 입주 업종을 변경
23번 코드를 입주 업종에 추가 하는 것이 맞다고 봅니다.

이에 위의 사항을 검토 부탁드립니다.",2022-07-01,"1. 항상 우리시 행정에 관심을 가져주셔서 대단히 감사드립니다.
2. 귀하께서 건의하신 내용은 건천1일반산업단지의 입주대상업종 추가에 대한 내용으로 파악됩니다.
3. 건천1일반산업단지는 현재 준공된 산업단지로 귀하께서 원하는 사업(C23 업종)을 위해 필요한 행정절차(일반산업단지 실시계획변경 및 관리기본계획변경 등)를 추진하여야하며, 제출된 변경신청서 검토시 「산업입지 및 개발에 관한 법률」과 「산업집적활성화 및 공장설립에 관한 법률」등, 관련기관(부서) 협의에 따라 변경사항이 제한(관련기준 부적합 등)될 수 있음을 알려드립니다.
4. 기타 문의사항이 있을 시 기업지원과(☎054-779-6261)로 연락주시면 성실히 답변토록 하겠습니다. 끝.
",2022-07-11,기업지원과
황성공원에 스케이트보드파크(X-게임장)이 생겼으면 합니다,"2022년이 된 현 시점 코로나가 점점 종식되고 야외활동의 필요성이 증가되고있는 현시점
스케이트보드파크장이 생겼으면 좋겠습니다 과거 경주시에 있었다고 들었지만 철거되었다고 들었습니다.
하지만 현재 스케이트보드는 2020도쿄 올림픽 종목에도 정식채택되어 경기를 할정도로 대중성있는 스포츠가 되었습니다.
다른 시나 광역시들은 이미 파크장을 지니고 있어 자라나는 아이들의 좋은 놀이터가 되고도 있습니다.
그러니 경주시도 X게임장을 만들어 주셨으면 합니다",2022-07-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 질의하신 '스케이트보드파크장 건립'
건에 대하여 답변드리겠습니다.

2. 귀하의 요청과 관련하여 스케이트보드장 이용에 대한 불편사항을 확인하였으며,
원활한 스케이트보드장 이용에 불편을 드린점 송구스럽게 생각합니다. 스케이트
보드 등을 이용한 야외활동의 증가 및 스케이트보드의 대중성 향상에 발맞추어
스케이트보드장 신설 및 다른 체육시설의 스케이트보드장으로의 활용에 대한
검토를 면밀히 하도록 하겠습니다.

3. 기타 문의사항은 경주시 체육진흥과 체육시설팀(054-779-6967)으로 문의하여
주시기 바랍니다. 끝

붙 임 1. 민원신청서.
",2022-07-07,체육진흥과
경주시 뭡니까 이거보고 사람돌아가실뻔했네요 조속히 처리바랍니다,"안곡 입구에 이거 뭡니까 정말 까무러칠번했습니다
빨리 처리해주세요 치워주세요",2022-06-30,"1. 귀 가정에 무궁한 발전을 기원합니다.
2. 귀하의 민원내용은 신평동 산35-1번지 상에 혐오인형(귀신 마네킹, 관 등) 설치로 공포감을 주어 조형물 철거 요구로 판단됩니다
3. 우리시 조치내용을 아래와 같이 알려드립니다.
먼저 관내에 혐오인형 조형물 설치로 인하여 통행에 불편을 드려 유감스럽게 생각 합니다. 이는 관광농원개발사업 승인불가에 따른 항의로 2022.7.3부터 1개월간 집회 신고가 되어있고, 특히 조형물이 사유지에 설치되어 있어 강제철거 시 민형사상 책임으로 철거에 어려움이 있습니다. 사업주와 지속적인 대화로 자진철거에 노력하도록 하겠 습니다.
4. 귀하의 질문에 만족스러운 답변이 되시기를 바라며, 답변내용에 대한 추가적인 설명이 필요한 경우 경주시청 농업정책과 김은경(☏ 054-760-2531)으로 연락주시면 더 상세히 안내해드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부 끝.
",2022-07-08,농업정책과
경주시 천년고찰 기림사_입구 훼손 및 할렐루야 소음_큰일_국제적망신,"어제 6월 29일 천년고찰 기림사를 찾았다가
너무나 놀라고 황당해서
민원 올립니다.

기림사는 국보와 보물을 다수 보유하고 있을 뿐만 아니라
기원정사의 뜻을 우리 국토에 심은 곳이고
진남루가 있어 호국사찰로도 유명, 황룡사, 사천왕사, 기림사 한국의 3대 호국사찰

그런데 이게 왠일입니까.
입구에서부터 '똥개, dog새끼, 소새끼 등등' 욕설 난무 플랜카드

그리고 무엇보다고 할렐루야 성가 확성기 통한 고성방가가가
저희 일행이 사찰을 머무는 3시간 내내 계속, 여쭈어보니 24시간 동안 3개월째라고 하네요.
경주시 문화관광과 유적관리과 등이 분명이 담당자 공무원분들이 계실텐데
어떻게 이런일이 이렇게 장기간 동안이나 방치되는지요?

기림사는 고색창연한 깊고 그윽한 고요함을 간직한
우리나라의 보배 중에 보내 사찰인데, 오 마이 갓.
부디 서로 담당부서 미루지 마시고, 힘을 합쳐서
해결해주시기를 간곡히 부탁드립니다. ()",2022-06-30,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 제안하신 민원(접수번호 1AA-2206-0959922)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하께서는 집회시위로 인한 현수막 게시와 소음 피해에 대해서 민원을 제기한 것으로 판단됩니다.
가.『옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률』상 '현수막'은 신고 대상 광고물에 해당하여 관련 법에 따라 신고 절차 이행 후 관련법에 따라 표시하여야 하나, 단체나 개인이 적법한 노동 운동을 위한 집회 등에 사용하기 위하여 표시하는 비영리 목적의 광고물 등은 집회 신고 후, 집회기간 중 집회 신고 구간 내에서는 광고물 등을 표시할 수 있음을 알려드립니다.
나.『소음 진동관리법』 제21조에 따라 생활소음(확성기 소음) 규제기준은 사업장 및 공사장에 적용하며 사업장의 영업행위를 위한 것이 아닌 일종의 시위(권리주장) 성격의 행위라면 『소음 진동관리법』을 적용하여 규제하기 어려우며 집회신고가 되어있는 경우 『집회 및 시위에 관한 법률』에 따른 소음 기준을 적용하여 경찰서에서 관리하고 있음을 알려드립니다. 집회소음관리는 『집회 및 시위에 관한 법률』에 의거해 절차에 따라 처리해야 함에 있어 소음 제거 등이 이루어지지 못한 점 양해해 주시길 바라며, 소음 피해가 최소화 될 수 있도록 향후 지속적인 행정 계도 활동에 최선을 다하도록 노력하겠습니다.
3. 기타 문의사항이 있으시면 문무대왕면행정복지센터(☏054-779-8156)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-07,문무대왕면
코로나 확진자 격리 지원금 3개월 지났는데 언제 나오나요?,"코로나 확진자 격리 지원금 신청 후 최대 3개월 걸린다는데
2월말 ~ 3월초에 신청했는데 아직 나오지 않아서 문의드립니다.

자녀 2명(장민호, 장준호) 확진자 격리지원금
안강읍사무소에 신청하였구요.

지원금 지급은 경주시에서 하는걸로 알고 있는데
주위 분들은 받았다고 하는데 아직 못받아서 진행이 어떻게 되는지 궁금해서 여쭤봅니다.",2022-06-30,"민원인이 취하서를 제출하여 취하처리하고 자체 종결 함
",2022-07-08,복지정책과
한수원 본사 앞 다리 안전 사고 발생 주의,"경주시 문무대왕면 한수원 본사 앞 다리에 게시 중인 현수막들이 강풍에 의해 훼손 상태로 땅 바닥에 떨어진 채로 움직이고 있어 차량 및 보행자
이동에 심각한 사고 유발 염려가 됩니다
훼손된 상태의 현수막은 도로에서 즉시 철수 될 수 있도록 정리 해주시기 바랍니다.",2022-06-28,"1. 평소 시정업무에 관심을 가져 주셔서 감사드리며, 귀하께서 제출하신 민원에 대한 검토 및 처리 결과는 다음과 같습니다.
2. 「옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률」제8조(적용 배제) 규정 상 단체나 개인이 적법한 노동 운동을 위한 집회 등에 사용하기 위하여 표시하는 비영리 목적의 광고물 등은 집회 신고 후, 집회기간 중 집회 신고 구간 내에서는 광고물 등을 표시할 수 있음을 알려드립니다. 다만, 「옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률」제5조(금지광고물등) 규정에 따라 교통수단의 안전과 이용자의 통행안전을 해칠 우려가 있는 광고물등은 표시하거나 설치할 수 없으므로 안전을 해칠 우려가 있는 현수막을 정비하였습니다.
4. 기타 문의사항이 있으시면 문무대왕면행정복지센터(☏054-779-8156)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-08,문무대왕면
어르신 택시 카드 사용 거부,"총 택시 6번 승차 중 3번 결제 거부 당함.
결제 방법을 모른다는 이유, 일반 카드는 되면서 어르신 택시 카드는 지금 사용할 수 없다, 기계 고장이라는 이유 등으로 결제 거부 당함.
주민 복지 차원의 생색은 경주시가 내면서 실제로 실효성은 없음.
택시 기사들의 잦은 거부와 짜증 불만 등을 왜 승객이 다 받아야 합니까.
시에서는 정책시행은 시작해 놓고 카드 사용을 거부하는 택시 기사들에 대한 교육 및 신고 제도는 왜 만들지 않았습니까?

요구사항
1. 어르신 택시카드 사용 거부 택시 기사 신고제도 마련. 거부 기사에 대한 불이익 재고.
2. 기본료 3,300원 이외의 금액 결제의 불편함 -> 국민지원금 처럼 132,000원을 일괄 적립하여 승차 횟수 상관없이 요금 결제 할 수 있도록 수정.
3. 승차 거부건에 대한 대책 마련. 예) 어르신 카드 결제 거부로 인한 개인 결제건은 추후 영수증 제시시 시에서 환급 또는 어르신 택시 카드에서 차감 할 수 있는 방안 마련.

요구사항 이행여부에 따른 빠른 답변 부탁드립니다.",2022-06-25,"1. 귀하의 무궁한 발전을 기원합니다.
2. 우선 귀하 및 많은 분들께서 겪고 계시는 불편 사항에 대하여 사과의 말씀을 드리며, 질의하신 내용(신청번호 1AA-2206-0801036)에 대하여 다음과 같이 답변 드립니다.
3. 만 70세 이상 어르신 기본요금 무료택시 사업은 6월 10일 처음 시행한 것으로 어르신들의 교통복지 증진과 침체된 택시산업 활성화를 위해 만 70세 이상 어르신을 대상으로 택시 기본요금을 지원하는 사업입니다. 처음 시행하는 사업이라 시스템 오류, 택시기사들의 조작 미숙 등으로 결제가 되지 않거나 차감오류가 생기는 등 미흡한 부분이 많은 점 양해의 말씀 드립니다. 택시 업계에 택시카드 사용에 대한 지속적인 교육과 사용거부에 대한 계도를 하고 있으며, 귀하께서 제시해 주신 사항에 대하여 긍정적으로 검토하도록 하겠습니다.
4. 다시 한 번 사과의 말씀 드리며, 답변 내용에 대한 추가 설명이 필요한 경우 교통행정과(☏054-779-6522)로 연락주시면 안내해 드리도록 하겠습니다. 감사합니다.
",2022-07-05,교통행정과
경주대학교 본관 뒷편 소나무가 재선충에 걸린 것 같습니다.,"경주대학교 본관 건물 뒷편에 소나무 밀집 지역이 있는데
그곳의 소나무들 중 몇 그루가 재선충에 걸린 것 같습니다.

확인 후 조치 부탁 드립니다.",2022-06-21,"1. 안녕하십니까, 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2206-0675122) 내용은 '경주대학교 본관 뒤편 소나무재선충의심목(고사목) 처리 요청'으로 판단됩니다.
2. 현장 확인결과 검토한 의견은 다음과 같습니다.
가. 신고하신 고사목은 효현동 670번지내에 위치한 소나무류반출금지구역내 소나무재선충병 감염우려목으로, 해당목은 방제기간(매년 10. 11 ~ 3. 31.)내 방제조치(벌목 후 훈증, 파쇄)하여야 하는 나무입니다.
나. 경주시는 소나무재선충병 예찰방제를 위하여 현재 경주시 전역에 대하여 예찰 및 소나무류 이동단속을 시행 중이며 2022년 방제기간 도래시 예찰결과 및 방제우선순위 등에 따라 방제사업을 추진할 계획입니다.
다. 또한 방제사업 추진 전 경주시는 피해현황을 바탕으로 소나무재선충병방제특별법 제3조 및 제8조에 따라 산림소유자등에게 방제조치를 명할 계획으로 신고한 고사목건에 대하여도 방제기간 도래 전 산림소유자등과 방제방법 등 협의 후 처리할 예정임을 안내드립니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시 산림경영과(☎054-779-6345)로 연락주시기 바랍니다. 감사합니다. 끝.
",2022-06-24,산림경영과
