제목,내용,작성일자,답변,답변일자,담당부서
시민/강변테니스장 강습 문제점 알려드립니다.,"안녕하세요 테니스 강습을 받고 있는 사람입니다.
경주시시설관리공단에 글을 몇번이나 적었는데, 대응도 잘 안해주고, 답변도 두루뭉실한 이야기만 하시고 그래서 경주시에 글을 남깁니다.
문제는 우천이나 천재지변으로 인해 강습을 못받을 경우에 대한 대비책을 제시하라는 거에요.
지난 5월달만해도 비가 많이 와서 절반은 강습을 받지 못하고 강습생들 입장에서 돈만 버렸어요
1차로 문제 제기했을때 관리공단의 답은 강습선생님들에게 '보강을 해주라'고 지시했다는 겁니다.
여기서 문제는 보강을 할 경우, 강습생이나 선생님들이 수요일마다 주말마다 원래 자기 스케쥴이 있는데,
보강을 하려면 원래 스케쥴을 취소하던지, 보강받는거를 포기하던지 해야 하는 상황이 발생하는 겁니다.
자연의 문제로 발생한건데, 왜 인적인 문제로 판단해서 강습생,선생님에게 책임을 전가하시는건가요?

그래서 공단에 다시 글을 남겼습니다. 보강은 임시방편이지, 근본대책이 아니라고 했습니다.
자연의 문제로 보강을 못받게 되는 일수를 계산해서 강습생들에게 환불을 해달라고 요청했습니다.
근데 일주일이 지나도 아무런 대답이 없네요.
시민/강변테니스장에 강습생 해봤자 100명이 되나요? 200명이 되나요?
많아야 50여명이 될듯한데, 환불 금액 계산하고 진행하는거 어렵지 않다고 생각합니다.

당장 이번주만 해도 화, 수, 금요일 또 비가 예보되어 있네요.
이제 장마도 다가오고, 태풍철이 되면 더더욱 강습을 못받고 돈날리는 날이 더 많아지겠네요.

시설관리공단에게는 보강선생들에게 보강해주라고 책임전가하고 뒷짐지고 있는 모양인거 같은데,
경주시에서 좀 나서서 해결하는데 도움을 주셨으면 합니다.

또 그 문제는 경주시에서 관리하는 부분이 아니고, 관리공단에 문의하시라는 책임회피식의 답변을 바라는게 아닙니다.
공직에 계신 분들은 국민의 세금으로 월급을 받아가시고 계시기 때문에,
흔히 보이는 서로 남탓으로 돌리지 마시고, 경주시&경주시시설관리공단에서 협업해서 문제 해결해주셨으면 합니다.

개인적인 문제가 아닌 자연의 문제가 강습을 못받아서 그 일수에 대해 환불 요청하는거는 강습생들의 당연한 권리입니다.",2021-06-15,"국민신문고 민원 1AA-2106-0568122에 대한 답변을 붙임과 같이 하고자 합니다.


붙임 1. 민원신청서.
2. 국민신문고 답변(테니스장 강습). 끝.
",2021-06-23,체육진흥과
"경주 황남동,사정동 신축건물 디자인을 다양하게 해야 합니다","경주시 사정동에 살고 있는 시민입니다.
최근 황리단길이 전국적으로 유명해지고 있는데, 이와 동시에 옛날 집을 헐고 새 건물을 짓는 곳도 많이 있습니다.
그런데 황남동,사정동 일원에 짓고 있는 건물들이 하나같이 붕어빵처럼 짓고 있어서 너무 가슴이 아픕니다.
단층은 단층대로, 2층건물은 2층 건물대로 10채 20채 모두 똑같은 모양을 하고 있습니다.
경주 황리단길은 신축과 옛집들이 어우러져 고풍스런 분위기를 느낄수 있는 멋진 동네였습니다.
그런데 최근 들어선 건물들이 하나같이 똑같은 모습으로 지어져서 옛 정취를 찾아볼수 없습니다.
경주에는 30년전까지만 해도 쪽샘지역으로 유명한 한옥촌이 있었지요. 지금 그곳이 남아 있다면 얼마나 좋을까 생각하면
많이 아쉽지만 이미 지난 과거가 됐습니다.
지금부터라도 경주시는 신축건물을 허가해 줄때 건물의 다양한 디자인을 인정해 주고
주변 경관을 크게 훼손시키지 않는다면 건축허가를 해줘서 경주를 찾는 관광객들에게 많은 볼거리를 제공해야 한다고 봅니다.
또한 신축보다는 기존의 건물을 보수하는 방향으로 정책을 펴서
신라고도의 정취를 느낄수 있도록 해주시면 고맙겠습니다.",2021-06-11,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2106-0421974)에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “황남동 사정동 내 한옥 건축물의 디자인을 다양하게 적용하고, 기존 건축물의 수선에 대한 지원 정책 요청”에 대한 내용으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 황남, 사정, 인왕 일대는 경주 역사문화환경 보존육성지구이며, 특화경관지구로
분류되어 전통적인 한옥건축물을 권장 조성토록 하고 있습니다.
나. 한옥건축물의 외관 등에 대해서는 『경주 역사문화환경 보존육성지구 지구단위계획』
및 『경주시 고도보존육성 관리 지침』에 다양한 가이드라인(지붕, 창호, 담장, 대문 등)을
제공하고 있을 뿐, 세부 형태에 대해서는 건축주 의견을 반영하고 있습니다.
라. 또한, 국비보조사업으로 진행되는 『고도이미지찾기사업』은 한옥신축 뿐 아니라 수선,
대수선 시에도 총 공사비의 2/3범위에서 최대 5천만원(단독주택일 경우)까지 지원하고 있으므로 참조하여 주시면 감사하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었길 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 왕경조성과 고도육성팀(☏054-779-6145)으로 연락주시면 친절히 안내 해드리도록 하겠습니다. 감사합니다.
",2021-06-14,왕경조성과
경주 동국대학교 병원정문앞 횡단보도 그늘막설치 건의,"동국 대학교 병원에서 진료를 받고 외래 약국을 가려면 정문을 지나 횡단보도를 건너야 합니다.
근데 건널목 신호를 기다리는 동안 , 특히 여름에는 뙤약빛 아래서 기다리기가 힘들 때가 많습니다.
병원을 방문하고 약국을 가시는 분들은 대부분 아프시거나 노약자분들이 많습니다.
그래서 횡단 보도에 그늘막을 설치해 주시기를 건의드립니다.
무더위가 오기 전에 빨리 설치 되면 좋겠지만 최대한 빨리 설치 부탁드리니다.
신호를 기다리지 않고 그냥 무단 횡단 하시는 어르신들을 많이 봤습니다.
위험해 보일 때가 많아서 그늘막이라도 설치 되면 어르신들께서 신호를 기다리기 한결 수월하시지 않을까 생각 됩니다.",2021-06-10,"1. 안녕하십니까? 먼저 귀하의 소중한 의견에 감사드리며, 검토결과를 알려드리고자
합니다.
2. 귀하의 의견은 ‘동국대학교 경주병원 정문 앞(약국 맞은편) 인도상 그늘막 설치’라는
내용으로 이해됩니다.
3. 이에 대해 검토한 결과는 다음과 같습니다.
가. 현재 동국대학교 경주병원 정문 앞(약국 맞은편) 인도는 폭이 좁아 그늘막 설치가
어렵습니다(지침상 인도의 폭이 최소 3.5m 이상인 곳이며, 차량 운전자와 보행자의
시야 확보에 지장 없는 곳에 설치 가능).
나. 귀하께서 제안해주신 취지에는 공감하지만 인도 폭 협소 문제로 즉각적인 시행이
어려워 장기적으로 검토해야 할 사항으로 판단됩니다.
4. 이에 따라 귀하의 제안을 불채택하는 점 양해해 주시기 바랍니다.
5. 앞으로도 시정에 대한 지속적인 관심과 참여를 부탁드립니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2021-06-15,안전정책과
경주 선도동 주민센터 센터장의 민원인의 불편 방관,"2021년 6월 9일 위탁가정 중학교 3학년 학생을 동행하고 전학서류를 발급받으러 갔는데 발급 공무원이 학생증이 없다는 이유로 전학 서류 발급을 거부하였습니다.

선도동 발급 공무원이 ""경주시청에서 발급을 해주지 말라.""고 했다고 민원인에게 거짓말을 하고 본인이 직접 시청 공무원에게 전화를 걸어 확인을 하니 거짓이었습니다.

위탁 증명서도 보여주었고 신분증도 제시하였고 전 학교에 전화를 걸어서 바꿔주고 ""못 믿으면 교육청가서 전학서류를 증거로 보여주겠다.""고 하면서 근 40분 동안 실랑이를 벌였습니다.

주민센터 CCTV를 확인하세요.

그러면 민원인이 40여분 동안 목소리를 높여서 시끄러우면 센터장이 어떤 불편사항이 있는지 와서 해결을 조력하거나 중재를 해야하는 것 아닙니까.

그러기에 센터장도 민원인에 대한 책임자로서 중재역할을 하지 못하고 방관한 점에 책임을 묻고 싶습니다.

정상적인 가정이면 부모 신분증과 등본만 주면 서류를 발급해주면서 위탁가정도 위탁증명서류, 등본, 전 학교 관계자와 통화 등 모든 수단을 동원했음에도 그 상황을 다 지켜보기만 한 센터장은 자격이 없습니다.

꼭 민원인에 대한 무시함을 참을 수가 없습니다.",2021-06-10,"1. 평소 시정에 많은 관심을 가져 주셔서 감사드립니다.

2. 귀하의 민원 요지(1AA-2106-0380711, 1AA-2106-0364520, 1AA-2106-0379820, 1AA-2106-0513198)는 ‘선도동주민센터 제증명 발급 담당자의 사회권 침해에 대한 조치 및 민원인의 불편을 방관한 주민센터장에 대한 조치’를 요구하는 내용으로 판단됩니다.

3. 귀하께서 제기한 민원 사항에 대하여 다음과 같이 답변 드립니다.

가. 등본, 가족관계증명서 발급은 담당자가 민원인의 신분증 확인 후 본인의 책임하에 처리하는 사항으로, 귀하와 같이 신분증이 없는 경우 예외적으로 상황에 따라 신분을 확인 후 제증명 서류 발급 가능 여부를 판단하고 있음을 양해해 주시기 바라며, 향후 업무연찬을 통해 신속한 민원처리가 이루어지도록 하였습니다.

나. 말씀드린 바와 같이 제증명 발급은 담당자 전결사항임에도 불구하고, 부서장은 부서 전체를 관할하는 책임자로서 민원해결을 위해 향후 좀더 적극적으로 대처하도록 조치하였습니다.

4. 추가 문의사항이 있으신 경우 청렴감사관(☎054-779-6059)으로 연락주시면 안내해 드리도록 하겠습니다.
",2021-06-17,청렴감사관
경주시 충효 선도동 주민센터 공무원 김혜숙의 사회권 침해,"2021년 6월 9일 위탁자로서 중학교 전학 문제로 교육청에 제출할 서류를 발급하러 갔습니다.

신분을 확인할 학생증이 없다는 이유 하나 때문에 발급을 거부 받았고 (새 학교로 전학한다고 기존학교 학생증을 소지품 정리과정에서 버림)

본인은 학교 전학 문제로 위탁가정 서류를 보여줬음에도 불구하고 아예 거부당했고 그래서 기존에 다니던 학교의 담임선생님과 통화로 신분확인 통화를 하면 안되느냐고 했는데 안된다고 했으며 그래서 본인은 ""전학서류니까 교육청에 가서 받아온 전학서류를 증거로 제출하겠다.""라고 해도 거부당했습니다.

그래서 제가 ""의무교육인 학교 입학도 본인의 학생증이 없다는 이유 하나만으로 서류 발급을 안해주면 학교를 다니지 말라는 말이냐.""며 고성이 오갔습니다.

선도동 주민센터 안에 있던 공무원들도 융통성있게 처리를 해줬으면 될텐데 전부 다 남의 일인 것 마냥 본체만체 했으며 개인 휴대전화를 받거나 다른 짓을 하고 있었습니다. 본인은 ""학생 신분과 관련된 서류를 떼서 내가 어디다 써먹을 데가 있느냐. 전학서류인데 왜 안떼주느냐. 왜 그리 융통성이 없느냐."" 그러니

시청에 전화를 하더니 ""시청에서 서류를 발급해주지 말라.""고 해서 본인은 경북 위탁센터에 전화를 걸어서 이런 일로 전학 서류를 안떼주니 경주시청의 사회복지과 전화번호를 달라고 해서 복지과에 전화를 하니까 재증명 발급과 관련된 과로 연결시켜줬습니다.

재증명 발급과 관련된 공무원에게 전학 서류를 떼주지 말라고 말했냐고 물으니 ""신분증을 제시하면 발급 해줘도 된다고 말했다.""고 했습니다.

그래서 선도동 김혜숙 공무원에게 ""왜 거짓말을 했느냐.""고 따지고 ""민원을 넣겠다.""고 하니까 김혜숙 공무원은 오히려 ""민원을 넣어라.""고 대답했습니다.

근 40분 동안 전학서류 하나 때문에 실랑이를 벌여 다른 대기자분들께 피해를 줬고 한 시간 반이라는 시간을 본인도 낭비했습니다.

학생이 학생증이 없다는 이유 하나 만으로 신분 확인이 불가능하다고 서류를 발급해주지 않는게 말이 되는 사항입니까.

본인이 위탁가정 서류를 보여줬음에도 불구하고 거들떠 보지도 않았고 시청 공무원은 발급해줘도 된다고 말했는데 김혜숙 공무원은 ""발급해주지 말라.""고 말했다면서 거짓말을 하며 민원인을 속였는데 이게 과연 공무원이 가져야 하는 태도입니까?

시청에 가서 시청 공무원과 사실 확인을 했습니다. 근 40분 간의 실랑이 끝에 김혜숙 담당 공무원이 어떻게 일을 처리했는지는 모르겠지만 전학서류는 발급받았습니다.

융통성 없이 그런 식으로 일을 처리하는 김혜숙 공무원을 보면서 세금 내는 것이 아깝다는 생각이 듭니다. 위탁가정이라고 무시해서 위탁가정 서류를 보여줬음에도 불구하고 무시하는 태도는 도대체 뭡니까? 정상적인 가정은 부모가 신분증 제시하면 전학서류 발급해주는데 위탁가정 자녀는 위탁 증명서를 보여줘도 거부하며 발급이 무조건 안 된다고 하는건 뭡니까? 그러면 국가에서 위탁가정을 법적으로 인증해주는 것은 뭡니까?",2021-06-09,"1. 안녕하십니까? 평소 동 행정에 많은 관심 가져주셔서 감사드리며, 귀하의 건승을 기원합니다. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2106-0363542, 1AA-2106-0513035)에 대한 검토 결과를 다음과 같이 알려드립니다

2. 먼저 가족관계 등록사항별 증명서를 발급하기 위해서는 신청인의 신분을 확인하여야 합니다 (등록사항별 증명서의 발급 등에 관한 사무처리지침 제2조?제7조)
다만, 조00학생은 신분증을 분실한 상황에서 예외적인 사유로 본인 확인 및 증명서 발급이 가능한 방법을 모색하느라 시간이 지체된 점 양해 부탁드립니다
앞으로 말씀하신 점을 고려하여 친절히 응대하도록 하겠습니다

3. 기타 문의 사항이 있으신 경우 선도동행정복지센터(054-779-8426)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다
",2021-06-16,선도동
외동읍 다문화 교육에 관하여,"수고 많으십니다.

경주 외동읍에 거주중인 직장인 입니다.

요즘 뉴스나 tv프로그램을 보면 다문화가정에 관한 이야기가 많이 나오고

많은 사람들이 관심을 가지는것 같습니다.

제가 민원을 넣는 이유는 경주엔 정말 많은 외국인이 살고 있고 일을 하고 있습니다.

그 중 외동읍에는 버스정류장에 버스 기다리는 사람 중 절반 이상이 외국인들 입니다.

제가 알기로 이지역도 다문화센터(사)가 있는것으로 아는데

실질적 한국에 대한 교육이나 행사 같은게 많이 부족하게 보입니다.

제 직장만 해도 외국인이 한국사람의 두배이상 근무를 하는데

일을 마치고 시간을 내어 한국어 공부를 하고 싶어하는 친구들이 많습니다.

이번 건천읍에는 한국어 교육을 실시한다고 하는데


꼭 외동읍에도 한국어 교육을 부탁 드리며,

다른 많은 행사도 같이 시행할수 있도록 부탁 드립니다.

요즘 코로나 때문에 모임이나 행사 같은것을 진행하시기 많은 어려움이 있으실것 같으나

교육 문제는 같이 사는 주위의 모든 동료들이나 가족들을 위하여

꼭 필요한 문제라 생각 합니다.

외동에는 정말 시설이 좋은 주민센터도 있고

여건이 정말 좋은것 같습니다.

이상 입니다.

건강 조심하시고, 항상 건승 하세요.",2021-06-03,"1. 평소 시정발전에 관심을 가져주신데 대하여 감사드립니다.

2. 귀하의 질의사항 『외동읍 다문화 교육에 대하여』 에 대해 검토한 의견은 다음과 같습니다.

가. 경주시 건강가정 다문화가족지원센터에서는 결혼이민여성들의 교육 욕구를 충족 하기 위하여 센터방문이 어려운 결혼이민자와 다문화가족에게 원거리 공부방 4곳(안강, 강동, 건천, 불국)을 운영하여 언어 및 한국생활 적응 교육을 하고 있습니다.

나. 2020년 센터에서는 결혼이민여성 수요가 많은 곳에 권역별 공부방 교육장 추가 개설과 관련하여 운영 수요조사를 파악하였으나, 외동읍에 거주자는 거의 외국인 근로자로서 다문화가족지원센터 이용 대상은 아니며, 외동읍내에 있는 사단법인 경주외국인센터 (☎ 054-705-1828)를 이용하여 야간 및 주말에 운영되는 한국어 교육 서비스를 받을 수 있도록 안내드리고 있습니다.

다. 앞으로도 결혼이민여성 및 다문화가족이 한국의 일상생활과 사회생활에 적응과 어려움을 해소하기 위한 더 나은 교육을 제공할 것입니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 더 궁금한 사항이 있으시면 장애인여성복지과 ☎(054-779-8707)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-14,장애인여성복지과
황성 kcc 스위첸 정문 앞 과속방지턱 설치,"황성동 kcc스위첸 아파트 앞에 과속방지턱 설치가 필요합니다.
스위첸 아파트를 바라보고 왼쪽에는 협성 휴포레 아파트가 있는데 그 아파트 정문은 양쪽으로 과속방지턱이 설치되어 있어
정문 주변에서 좀 더 안전하게 통행할 수 있습니다.
그런데 스위첸 아파트 정문을 바라보고 오른쪽에는 과속방지턱이 설치되어 있지 않아 차들이 빠른 속도로 달려오곤 합니다.
과속방지턱이 양쪽으로 설치되어 있어야 정문을 통행하는 사람 및 차량들의 사고를 줄일 수 있을 것입니다.
과속방지턱 설치를 간곡히 부탁드립니다.",2021-06-01,"1. 귀하께서 신청하신 민원에 대한 검토 결과를 다음과 같이 알려 드립니다.
2. 귀하의 민원 내용은 황성동 1074-1 일원 과속방지턱 설치요청에 관한 것으로 이해되며,
3. 과속방지턱은 필요하다는 입장과 소음 등으로 인하여 불필요하다는 입장의 상충된 의견이 많으므로 해당 동사무소에 과속방지턱 설치 요청(주민동의서 등 첨부 필요)을 하시면,
4. 다음과 같이 행정절차 진행 후 설치여부에 대한 결과에 따라 조치됨을 알려드립니다.
- 민원인이 과속방지턱 설치요청 시 읍면동사무소에 관련규정 및 설치 금지구간에 대한 규정 및 지침 검토
- 설치위치의 주변 도로환경 등을 검토하여 시 도로과로 설치요청
- 경주경찰서(교통경비과)에 과속방지턱 설치 협의
- 예산범위 내에서 순차적으로 설치
5. 답변에 미흡한 사항이나 조치에 부족한 점이 있을 시 경주시청 도로과 도로정비팀(☏779-6457)로 연락주시면 친절히 안내해 드리겠습니다. 끝.
",2021-06-09,도로과
황리단길 주말 인터넷 사용 과부하,"안녕하세요
늘 경주를 위해 고생하심을 늘 감사하게 생각 합니다 :-)

저는 경주 다른지역에서 샵을 운영하다 좀 더 발전하고자
많은 인파가 모이는 황리단길로 사업장을 이전을 하였는데
아직 인터넷 관련 재가입을 하기엔 이전 운영장의 계약기간이
물려있어 데이터를 이용하여 카드결제를 비롯하여 운영에
필요한 것들을 인터넷으로 판매와 기타 일을 처리하고 있는데
주말이 되면 거의 이용이 불가능한 데이터 이용과 와이파이 사용 불가능
으로 인해 일에 차질이 생겼습니다.
개인의 문제 인 줄 알았지만 다른 영업장과 주변 수소문을 하니
다른 곳도 주말에 문제가 많다 하여 이용중인 (KT)에 문의하니
계속 문제가 발생함을 인지하고 있었고 경주시의 상황과 시설물 설치(통신관련 이용물)의
개인 건물주(합당한 위치 설치의 건물주)의 허락이 나지 않으면
해당 회사에서도 도와드릴 방법이 없다고 회신이 왔습니다.
주말에 엄청난 인파가 모여 인터넷 사용이 불가능 하다는 것은
어떤 상황이 발생했을때 (긴급한 상황)일때 사용이 되는 않는
섣부르긴해도 결과를 초래 할 수 있다고 판단이 되어
이렇게 고민 끝에 연락을 드리게 되었습니다.
당장 전화가 되지 않는다는건 아니지만
어떤식으로도 많은 인파가 몰리는 지역의 시간대에
자영업자들이 불편을 겪고 있는건 시정이 되었으면 하고
간절한 마음으로 부탁 드립니다.
그럼 늘 건강하시고 발전하는 경주를 위해 화이팅 입니다.
고맙습니다.",2021-05-27,"안녕하십니까? 귀하께서 국민신고를 통해 질의 하신 민원(1AA-2105-1018222)에 대해 안내드립니다.
귀하의 민원내용은 황리단길 일대에 주말 동안 많은 인파로 인해 LTE 트래픽 폭주현상이 발생되어 통화품질, 데이터 이용에 어려움을 겪는 것으로 사료됩니다.
귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
황리단길 일대 각 통신사별(KT, SKT, LGU+)무선중계기 증설이 필요한 바, 해당 기간통신사업자에 공문을 보내어 적극적으로 무선중계기가 증설될 수 있도록 협조 요청하였습니다.
귀하의 민원사항에 대해 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 경주시청 정보통신과 통신운영팀(054-779-6203)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 : 민원신청서 1부. 끝.
",2021-06-03,정보통신과
마을 진입로 위험 및 마을 안길 비포장로 포장 민원,"안녕하세요, 코로나로 인하여 노고가 많으십니다.
저를 포함하여 제가 살고있는 마을의 주민들이 통행 하는 길에 아래와 같이 많은 불편이 있어 이렇게 민원을 넣게되었습니다.
그동안 이장님을 통하여 여러번 어려움을 말씀드렸으나, 괘릉리가 지역과 인구는 많으나 예산이 적어 괘릉리 자체적으로 감당 하기가 어렵다 하여 이렇게 민원을
넣게 되었습니다. 아무쪼록 여러가지 일로 바쁘신데 이렇게 귀찮게 해드려 송구하오나 잘 살펴 주셔서 괘릉리 주민으로 자부심을 가지고 살 수있도록
꼭 부탁드립니다.

1. 불편 사항
- 첨부 사진 및 지도에서 보시듯이 포장된 마을 진입로가 좁고, 급경사로서 평소에 다닐때에도 위험하지만, 특히 겨울에 눈이 내리거나 비가 오고난뒤
도로가 결빙이라도 되면 그때는 참으로 아찔합니다, 특히 출 퇴근시 결빙 상태가 육안으로 잘 확인 되지 않아 여러번 아찔한 경험을 했습니다.

- 또한 이 도로는 연약 지반으로 인하여 3톤 이하의 차만 다닐수 있도록 마을 자체로 통제를 하고있어 큰 차가 진입이 안되고 있습니다.

-이러한 이유로 첨부 사진 및 지도에서 보시듯이 비포장길을 통하여 겨울에 눈 또한 비로 인하여 길이 결빙되면 비포장길로 다니고, 3톤이상의 화물차도
이 비포장길로 다니고 있는 실정입니다. 그런데 이 길은 여름철 장마시즌에는 거의 길이 강처럼 변하여 흙이고, 자갈이고 다 쓸고 가버려 이웃하는 담장도
위험할뿐더러 또한 보행하는 주민이 넘으져 팔목을 다지기도 했습니다. 그러다 보니 노면도 고르지 못하여 차 바닥이 긁힘이 발생할때도 있었습니다.

-이런 이유로 마을 주민 자체에서 여러번 작은돌(파쇄석)을 부어 이를 모면 하려 하였으나, 비가 오면 게속해서 아래로 쓸려 가버리니 ......
오늘도 몇일째 비가 오고있습니다, 그리고 곧 장마가 올터인데 벌써 걱정으로 한숨만 쉽니다.

2. 민원 내용
상기의 마을 진입로 문제와 비포장길 수해문제를 해결하기 위해서 현재의 마을 안길인 비포장길을 곡관을 묻고 포장이 되는 것을
염원하고 있습니다. 어렵더러라도 한번 오셔서 마을 주민들의 고충을 듣고 적절한 조치를 부탁드립니다.",2021-05-17,"1. 평소 시정발전에 관심을 가져 주셔서 감사드립니다.
2. 귀하께서 건의하신 괘릉리 마을안길 포장 건에 대햐여 아래와 같이 답변 드립니다.
가. 귀하께서 건의하신 괘릉리 1281번지 포장 건에 대하여 현장 조사 및 괘릉이장님과 협의하였으며, 도로포장의 필요성에 대해서는 공감대가 형성 되었습니다
나. 하지만 주민숙원사업 예산자체가 주민들의 민원사항을 다 해소할 정도로 충분하지 못하다 보니 당장에 사업추진은 어려운 상황입니다.
다. 추후 예산편성 기간에 괘릉이장님을 통하여 주민숙원사업으로 신청하여 주시면 최대한 사업이 빨리 추진될 수 있도록 적극 노력해 보겠습니다.
3. 귀하의 민원사항에 대해 당장에 해결해 드리지 못한 점 양해바라며, 더 궁금하신 사항은 외동읍행정복지센터 건설팀(054-779-8141)로 문의하여 주시면 상세히 설명 드리겠습니다. 끝.
",2021-06-03,외동읍
횡단보도 설치 건의,"경주시 안강읍 근계2교 북단에 횡단보도 설치 부탁드립니다.

경북 경주시 안강읍 근계2교 북단쪽은 현재 신호등이 있는 사거리인데 교각 북단 횡단보도가 없어서 안전사고의 위험이 있습니다.

얼마전에도 인사사고가 발생한 만큼 추후 안전사고 발생을 방지 하기 위해서 라도 횡단보도와 보행자 신호등 설치를 부탁드립니다.

감사합니다.",2021-05-17,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2105- 0634138)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '안강읍 근계2교 북단 횡단보도 및 보행자 신호기 설치 요청'에 관한 것으로 판단됩니다. '횡단보도 및 보행자 신호기 설치'는 「교통안전시설 등 설치 관리에 관한 규칙」 제17조에 따라 경주경찰서 교통안전시설 심의위원회의 심의를 거쳐야 하는 사안입니다. 경주경찰서 교통안전시설 심의위원회는 연4회(3,6,9,12월)에 운영되며 귀하께서 건의하신 횡단보도 등 설치 안건은 2021년 제2차 교통안전시설 심의(6월말 경)에 상정할 예정입니다. 심의 결과에 횡단보도 등의 설치 가부가 결정되므로, 심의 후 결과에 따라 조치토록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-05-20,교통행정과
경주예술의전당 주차장 불편한 부분이 많아요.,"경주예술의전당 주차장 불편한 부분이 많아요.

경주예술의전당에 공연을 보러가게 되었습니다.
네비게이션에 안내한 대로 찾아갔는데 입구와 가까운 곳이 아닌 멀리 떨어진 주차장으로 안내가 되더라구요.
게다가 안내가 된 주차장에는 대형차량이 너무 많이 있어 적당한 주차자리를 찾기도 어려웠습니다.
공연을 보러 온 관객들을 위한 주차장이 되어야 하는 게 아닌가요?
버스나 트럭이 많아 위험한 일도 생길 것 같네요.",2021-05-13,"1. 평소 시정발전에 관심을 가져주셔서 감사드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2105-0495006)에 대한 검토결과를 다음과 같이 알려드립니다.
가. 귀하의 민원내용은 ""공원 내 버스, 화물차 등 대형차 주차""에 관한 것으로,
나. 대형차 주차는 공공이용에 지장을 초래할 수 있어 계도순찰을 강화하여 이동 조치하도록 하겠습니다.
다. 이용에 불편을 드린 점 사과드리며 원활한 공원관리 및 안전조치가 이루어 질 수 있도록 노력하겠습니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 우리시 도시공원과(☏054-779-8773)로 문의하여 주시기 바랍니다. 끝.
",2021-05-17,도시공원과
