제목,내용,작성일자,답변,답변일자,담당부서
U턴지역 사고빈번,"신혜약국 앞 U턴지역(원화로308성동동)에서 직진차량과 U턴차량이 부딪히는 사고, 짧은도로폭으로 인한 한번에 U턴이 안되어서 직진차량과 꼬이는 불편,, 사고위험지역으로 눈으로 직접목격한 사고도 수차례 어떤조치가 필요하다고 봅니다..",2021-11-22,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2111- 0700073)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '성동동 신혜약국 일원 원화로 내 사고다발 유턴구역 조치 요청'에 관한 것으로 판단됩니다. 해당 위치는 도로폭이 협소하여 중대형 차량이 유턴하기 위한 회전반경이 확보되지 못하고 있습니다. 경찰청 「교통노면표시 설치 및 관리 매뉴얼」에 따르면 유턴구역은 대항 도로의 폭이 9m 이상일 경우 설치하는 것을 권장하고 있으므로, 도로관리부서 및 경주경찰서와 협의하여 도로확장, 또는 유턴 허용 취소 등 교통안전을 위한 대책을 다각도로 검토토록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-01,교통행정과
형산강 철교 다리밑 인도 자전거나 사람이 지니다니는대 펜스 좀 쳐주세요,"안녕하세요.
형산강 철교 이편한 세상아파트에서 제일타운아파트 넘어가는 철길 밑 도로가 너무 위험해요
지금 보면 철길기둥이 가려져서 사람이 다니는 도로는 폭이 1미터 남짓이고 기둥에 가려 반대쪽
시야도 가려져 너무 위험 합니다.
인도로 자전거 타는건 불법인지는 모르겠습니다만...타지말라고 해도 아이들이 말을 듣나요...어른이 안전하게 보호 해야 할거 같아요
어린 아이들도 가끔 자전거 타고 다니던데..길쪽으로 넘어지면 자칫 사망사고도 날수 있는 도로입니다.
.안전을 위해서 공사전까지...펜스나 안전망 부탁드립니다.",2021-11-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통하여 신청하신 민원(신청번호 1AA-2111-0506868)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하께서 신청하신 민원은 ""황성동 876-5 일원 인도정비요청""건으로 판단되며, 해당 사항에 대하여 검토하여 조치토록 하겠습니다.
3. 답변에 의문사항이나 조치에 부족한 점이 있을 시 경주시청 도로과 도로정비팀(☏779-6457)로 연락주시면 친절히 안내해 드리겠습니다. 끝.
",2021-12-20,도로과
황남동 내남사거리 횡단보도 동시신호 위험해보입니다.,"차량신호등이 황색신호에서 적색신호로 바뀔때 딜레마존에 걸리거나 꼬리물기로 진입할경우 반대쪽 횡단보도 신호에 걸려서 사고위험이있어보입니다.

차량신호등이 적색신호로 바뀐후 1초정도 지연을 주어 사고위험을 줄여주셨으면합니다.",2021-11-10,"1. 시정 발전에 많은 관심을 가져주셔서 감사합니다.
2. 귀하께서 1AA-2111-0317733로 접수하신 내남네거리 보행자등 동시신호 관련 작동시점 조정 요청에 대해 말씀드립니다.
가. 귀하께서 요청하신 사항은 차량신호등이 적색 신호로 바뀐 후 1초 정도 지연 후, 보행자등이 켜지게 하여 보다 안전성을 확보하자는 내용으로 파악됩니다.
나. 현장 확인 결과 전방향 차량등 적색된 다음 1초 후 보행자등이 켜지고 있으며, 마찬가지로 보행자등 종료 후 1초 동안은 전방향 차량등 적색등으로 운영중임을 확인하였습니다.
3. 시정 발전에 많은 관심을 가져주신데 대하여 다시 한 번 감사드리며, 궁금하신 사항은 경주시 교통행정과로 문의하여 주시기 바랍니다. (054-779-6843)

붙임 1. 민원신청서. 끝.
",2021-11-15,교통행정과
안강 장골길 소하천 정비사업 민원처리요청,"현장 설계(안)에 대하여 이해관계 주민의 설명회 개최와 현장 방문시 건의된 내용에 대하여 처리된 내용을 통보하여 주시기 바랍니다.

1. 분하받은 사유지내 하천이 있어 '도로진출입로 회전반경을 경계측량한다'
* 소재지 : 검단리 1469-1번지선
* 민원내용
- 15년전 경주시 건설과에서 하천용도폐지후 정상적으로 분하받아 공부정리된 사유지임에도 불구하고
- 당일 들고온 시청설계도에서 사유지내 하천이 있어 회전반경을 도로로 자유로이 뒀다는 설명은 도저히 이해가 안됨
- 이 부지는 곧 주택 신축을 위한 도로개설을 준비중이니 빠른 회신을 바람

2. 현재 도로보다 1m 이상 높아진다는 설명에 후속조치 요청(298, 1469번지선)
* 우수에 다른 집수정, 배수로등을 주택및 밭으로 유입되지 않도록 조치
* 현재 리모델링 주택보다 높아질 경우 도로와의 경사면에 먼지, 비산, 소음등을 차단할 조경수 식재 요청
* 젖소 집단 지역으로 원유및 생활차량 이동량이 많아 반드이 필요
* 하상과 높아진 도로를 감안하여 하천쪽 안전펜스 설치
* 마을앞 및 하천하구지역이라 하상진입 계단 설치 요청
- 상구에서 떠내려오는 부유물 건지기, 재난위험시 하상진입, 긴급인명구조 및 하천진입을 통한 최소한의 친환경 하천을 위해 반드시 진입계
단이 필요함
* 과속방지턱 설치
- 신규 도로 개설후 옥수수, 수수등 키큰 농작물 재배로 도로 좌우 진입차량 시야확보 애로
- 원유 및 생활용 차량 다수 통행으로 안전사고 빈번
- 신규 개설 도로가 주택방향으로 가까워짐으로 차량 서행 필수

3. 설계(안)가 완성 되기전 이해관계주민의 사전설명회 개최요청
* 전,답이 아닌 주거지인 298, 1469번지선 주민에게 설명이 필요함
* 농번기가 마무리되고 있어 주야간 필요시간대에 세부추진내용 현장설명을 요청함
- 마을 주민들은 사전 설명을 듣고싶지만 농번기인 이 시기에 시청방문이 어렵습니다.

지금까지 담당 공무원의 개별질문에는 자세한 현장설명에 감사드리지만 시간이 지나고나면 달라지는 내용들이 많아서 설계가 완성되기전에 전체내용 설명회가 꼭 필요함.

2021. 11. 7

민원인 박기범",2021-11-07,"1. 평소 시정발전에 많은 협조와 관심을 가져주신 점 감사드립니다.
2. 귀하께서 접수하신 건은 ""안강 장골소하천 정비공사 실시설계용역과 관련한 건의민원""으로 판단 됩니다.
3. 민원 검토결과 다음과 같이 회신합니다.
가. 안강읍 검단리 1469-1번지 도로 진출입로 회반경을 경계측량
- 현재 사업구역에 편입되는 1469번지(국유지)내에서 진입도로 경계를 표시 하였음.
나. 현재 도로보다 1m 이상 높아진다는 설명에 후속조치 요청
- 현재 설계를 진행하고 있으며, 요청 사항에 대하여는 검토 후 소하천 설계기준에 따라 조치하겠음.
다. 설계(안)가 완성되기 전 이해관계주민의 사전설명회 개최 요청
- 2020.10.29일 실시설계 중 주민설명회를 개최하여 지역주민들의 의견을 반영하여 설계를 진행하였으며, 다수의 주민이 요청하면 주민설명회를 실시토록 하겠음.
4. 기타 문의사항에 대하여는 경주시 건설과(054-779-6405)로 문의하시면 성실히 답변드리겠습니다. 감사합니다. 끝.
",2021-11-16,건설과
경주시청 민원실 내 마스크 착용,"11/5(금) 12시 11분경 민원실에 방문하여 체온측정을 하려고 하는데 보니..
체온측정하는 곳에 앉아 있는 직원분은 마스크 착용도 안하고 찰보리빵 같은 음식을 먹고 있던데..
시청내를 방문하는 민원인들은 모두 마스크 착용, 체온 측정, 콜센터 전화하여 방문 기록까지 다 남기고 하는데..
정작 그 곳에서 근무하는 분은 실내에서 왜 그러고 계신지 정말 불쾌했습니다.
시민들이 왔다갔다 하는 곳에서도 아무렇지 않게 그러고 계신 것을 보니 눈이 안가는 곳에서는 다들 어떻게 행동들 하시는지 참 궁금해졌습니다.",2021-11-05,"국민신문고에 접수된 민원에 대해 다음과 같이 답변하고자 합니다.

1. 안녕하십니까? 귀하께서 접수하신 국민신문고(1AA-2111-0165115)에 대하여 다음과 같이 답변 드립니다.
2. 현재 시청 민원실 내 발열체크 업무는 희망일자리사업 참여 근로자가 맡고 있으므로, 해당 민원에 대한 내용은 희망일자리사업 근로자 근무 태만에 관한 내용으로 이해됩니다. 불쾌함을 드려 죄송하며, 해당 내용은 근로자를 관리하는 부서에 전달하여 조치하고, 추후 같은 일이 발생하지 않도록 사업 참여 근로자 전체에 대한 교육·관리·감독을 더 철저하게 하도록 하겠습니다. 추가적인 문의사항이 있으시면 경주시 일자리창출과 사회적경제팀 이다영 주무관(☎054-760-7977)에게 연락 주시면 친절하게 답변 드리겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2021-11-09,일자리창출과
폐기물배출 스티커를 동네에서 구매할수있게 해주세요,"폐기물배출 하기가 참~~~ 불편합니다.
스티커구입을 인터넷이나 동사무소방문으로 제한을 하고있으니
6시전 동사무소방문이 힘든 직장인이나 인터넷이 여의치않은 시민은 스티거구입하기가 아주 불편합니다.
10년도 전에 인근 포항시나 타지역은 동네슈퍼에서 구매를 할수있게 하고있는데 경주는 왜 시민을 불편하게 할까요?
빠른 개선을 부탁드립니다.",2021-11-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안내용은 '대형폐기물 판매체계 개선(스티커 판매소를 슈퍼 및 마트로 확대) '에 관한 것으로 판단됩니다.

3. 귀하의 제안에 대해 검토한 의견은 다음과 같습니다.
가. 현재 우리 시는 읍/면/동 행정복지센터 및 인터넷으로 통해 신고를 하고 있습니다.
나. 민원인께서 말씀하신 방법과 현재 수거방법의 장단점을 검토하여 처리토록 하겠습니다.

4. 자원 재활용에 대한 관심에 감사드리며 답변 내용에 추가 설명이 필요한 경우 경주시청 자원순환과(054-779-6696)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-11-15,자원순환과
태풍으로 인한 도로 파손에 따른 긴급 복구 공사 요청,"첨부 파일의 표시된 도로가

금번 태풍으로 인하여 파손되었으며

차량 통행에 상당한 애로와 사고가 예상됩니다

긴급 복구 공사가 필요합니다.",2022-09-08,"1. 평소 시정발전에 많은 관심을 가져주신데 대하여 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2209-0262387)에 대한 검토 결과를 다음과 같이 알려드립니다.
- 귀하의 민원 내용은 경주시 진티5길 도로응급복구로 이해됩니다.
- 현장 확인 결과 도로파손 확인하였으며 응급복구완료 하였음을 알려드립니다..
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 불국동행정복지센터(054-779-8504)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-09-20,불국동
[긴급] 힌남노 태풍으로 인한 도로 재정비 요청,"안녕하세요. 태풍 힌남노로 수해 복구로 고생 많으십니다.
저희 시어머님께서 경주시 진티 5길 13-6에 거주 중이신데요,
집으로 들어가는 길 경주시 진티5길 6번지 앞 도로가 첨부된 사진처럼 망가졌습니다.
운전 중 사고 위험이나 도보 중 유실된 부분에 걸려 넘어질 수 있어,
바쁘시겠지만, 경주시 진티5길 6 번지 앞 도로 복구 조속히 요청드립니다.",2022-09-08,"1. 평소 시정발전에 많은 관심을 가져주신데 대하여 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2209-0260080)에 대한 검토 결과를 다음과 같이 알려드립니다.
- 귀하의 민원 내용은 경주시 진티 5길 13-6 앞 도로 응급복구 이해됩니다.
- 현재 응급복구 완료하였으며, 예산 편성 후 재포장 예정임을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 불국동행정복지센터(054-779-8504)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-09-30,불국동
경주문화관광 홈페이지의 문화재 명칭 수정 문의件,"수고 하십니다.

지난 2021년 11월 19일 문화재 보호법 및 시행규칙 개정안 중 '문화재 지정(등록) 번호 삭제 및 문화재명 표기 방법 변경 고시'가 있었습니다.

모든 문화재의 지정 번호를 삭제하는 고시이므로 경주문화관광의 <문화재역사 / 분류별문화재>도 수정되어야 할 것 같습니다.

참고 입니다.
https://blog.naver.com/rnejrtksjh/222866455773",2022-09-06,"국민신문고에 등록된 민원에 대하여 다음과 같이 회신하고자 합니다.
1. 우리시 시정에 관심을 가져주셔서 대단히 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호1AA-2209-0197538)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 2021년 11월 19일 문화재 보호법 및 시행규칙 개정안 중 '문화재 지정(등록) 번호 삭제 및 문화재명 표기 방법 변경 고시'에 따라 경주문화관광의 <문화재역 사 / 분류별문화재>도 수정하도록 하겠습니다.
○ 추가설명이 필요한 경우 경주시 문화재과(054-779-6106)로 연락주시면 성실히 답변 드리겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-09-15,문화재과
소하천 바닥 유실로 옹벽(담장 축대)붕괴 위험,"상기 주소지의 집 옆으로 소하천이 흐르고 있읍니다.
입주한지 약 7년이란 세월이 지나면서 그동안의 태풍이나 폭우로
집 당장 옹벽 옆으로 흐르는 소하천의 바닥의 깊이가 약 1미터 이상 유실되었고
이번 태풍과 폭우로 빗물이 옹벽밑 안쪽으로 파고들어 흘러서 옹벽의 붕괴조짐이 염려되어
조속한 시일내 확인하시어 주시고 빠른조치를 원합니다.",2022-09-06,"안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

귀하의 민원내용은 제방토사유실에 관한 것으로 이해됩니다.

귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 문의하신 현장 확인 하였고, 하천 제방정비 등 적의조치 하도록 하겠습니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 현곡면 행정복지센터 김세중(☏054-779-8253)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-09-21,현곡면
과속방지턱 설치 의뢰건,경주시 황성동 청우아파트에서 제일아파트 가는 도로변과 황성협성휴포레 아파트로 가는 도로와 교차되는 삼거리부분에서 황성협성휴포에 아파트로 가는 도로가 가파른 내리막길이라 과속하는 차량에 의해 경주중부교회 교인들 차량과 경주중부어린이집 승합차량과 어린이를 탑승한 학부모들 차량들이 교회(어린이집)에서 나가면서 상당한 위험이 내재되어 있으니 안전사고의 방지를 위해서 빠른 시일내에 과속방지턱등의 설치로 위험을 방지하도록 협조를 당부 드립ㄴ니,2022-08-29,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2208-0935639)
""경주시 황성동 1075 일대 과속방지턱 설치 요청""으로 이해되며 검토결과를 다음과 같이 알려드립니다.
2. 요청하신 구간(황성동 1075) 일대에 이미 사고다발주의구간과 과속방지턱이 설치되어 있음에 따라 추가적인 도로 시설물 설치는 어려울 것이라 판단됩니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 경주시청 도로과 도로정비팀(☏054-779-6458)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-01,도로과
불법 영업? 산내면 계곡물에 들어가도 돈을 달라고 합니다,"8월 28일 16시 30분에 있었던 일입니다.

경주시 산내면 대현길 212-17에 계곡 물이 흐르고 있어 아이들과 갔습니다.

계곡 옆에는 불법가건물 같은 건물이 있고, 그 앞에도 평상들이 펼쳐져 있었습니다.

저희 15시 40분에 도착하였습니다.

사유지 같아서 근처에 주인을 불렀지만 아무도 안나오더군요.

그래서 조금만 계곡에 들아가서 발만 담그자 싶어서 아이들과 물장구를 치다가

16시 30분경에 나왔습니다. 집에가려하니 60~70대로 보이면 할머니가 오셔서

우리 사유지인 계곡에서 놀았으니 3만원을 달라고 하는겁니다.

계곡이 사유지 이냐고 물어보니 자기들이 관리하고 있으니 자기꺼라고 합니다.

들어왔을때 말씀하셨으면 평상을 돈을 내고 쓰던지 했을텐데 찾을때는 없더니 집에 가려니 갑자기 나와서 그러는겁니다.

할머니께서 애들 앞에서 고함을 지르면서 돈 내라고 윽박을 질렀습니다.

아이들이 겁을 먹고 울먹이길래 그냥 일단 왔는데

저희가 잘못한 거면 돈을 지불하겠습니다.

만약에 저희가 잘못한게 아니라면 계곡이 사유지라고 말씀하시면서 불법영업하시는 분에게 합당한 벌을 내려주시고

그 후 회신하여 주시기 바랍니다.",2022-08-28,"1. 평소 경주시 행정업무에 협조하여 주신 점 감사드립니다.
2. 귀하의 국민신문고는 『하천법』 제33조 (하천의 점용허가)에 의한 적법한 허가 없 이 행위자가 하천의 무단점유를 주장한 것에 대한 조치로 판단되며,
3. 해당 민원은 동법 제69조(법령위반자 등에 대한 처분 등)에 따라 추후 같은 일이 발생하지 않도록 행위자에게 계도 조치를 하였음을 알려드립니다.
4. 귀하의 민원에 대해 만족스러운 답변이 되었기를 바라며 추가적으로 궁금한 사항이 있을 시에는 산내면(☎054-779-8212)으로 전화하여 주시면 답변해 드리도록하겠 습니다. 감사합니다. 끝.
",2022-09-05,산내면
도로 주변 제초 작업 및 수목 제거 부탁드립니다.,"경주시 내남면 서리밭저수지 주변 아키시아나무와 풀이 너무 자라 도로를 넘어와 운전하기에 많이 위험합니다.
코너길이라 주변 시야가 가려 상대편 차가 오는지 안 보이는데 완전히 가려져 있어 사고가 날까 항상 걱정하며 지나갑니다.
여기 뿐만 아니라 내남 이조리로 가는 길로도 도로로 넘어와 중앙선을 넘어야 하는 구간이 많습니다.
확인 부탁드립니다.",2022-08-25,"1. 경주시 행정에 관심을 가져주신데 감사드립니다.
2. 귀하께서 국민신문고(1AA-2208-0803715)를 통해 건의하신 서리밭저수지 주변 제초 작업 건은 2022년 9월경 조치완료 하였음을 알려드립니다.
3. 기타 문의사항이 있으시면 내남면 총무팀(☎054-779-8195)로 연락주시면 성심성의껏 답변 드리도록 하겠습니다. 끝
",2022-09-30,내남면
2차수 재재기 민원번호 : 1AA-2207-0391050( 문산공단 이면 접속 농로 패임 과다 개선 민원),"1차 민원 : 1차 민원 개선 안됨
1) 민원번호 : 1AA-2207-0391050( 문산공단 이면 접속 농로 패임 과다 개선 민원)",2022-08-20,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2208-0623818)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '외동읍 모화리 1501-2번지 일원 하천(동천) 내에 위치한 문산 산업단지~부영아파트 횡단도로 보수 요청'에 관한 것으로 이해(또는 판단)됩니다.
가. 건의하신 도로는 하천구역 내에 있는 도로로서, 향후 하천 제방내로 편입되어 도로의 기능을 상실하게 될 예정이므로 해당 구간에 대한 포장 등의 보수는 어려우나, 차량 운행 시 불편함을 최소화 하는 방향으로 검토해 보도록 하겠습니다.
나. 아울러, 우리시에서는 해당 구간을 교량을 이용하여 통행할 수 있도록 하는 사업 (문산산업공단~부영아파트간 도시계획도로 개설공사)을 추진하고 있음을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 외동읍행정복지센터 건설팀(☎054-779-8141)으로 연락주시면 친절히 답변해드리도록 하겠습니다. 끝.
",2022-08-31,외동읍
안강읍 제방도로 제초 작업 요청,"안강에 위치한 제방도로(강변로) 제초 작업 요청 드립니다.

안강 근계교~ (주)풍산 까지 이어지는 제방도로는 주민 산책및 차량 통행이 많은 도로 입니다.
늘 장마가 지난 이맘때즘 잡초가 사람 키만큼 무성하게 자라 도로를 침범하여
통행에 많은 지장과 불편을 주고 있습니다.
이에 빠른 제초작업 요청을 드립니다.",2022-08-16,"1. 안녕하십니까? 국민신문고를 통해 신청하신 민원(신청번호 1AA-2208-0483074 )에 대한 처리 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 우리읍 칠평천 제방의 제초작업을 요청한 것으로 판단되며, 현재 작업 일정 조율 중으로 빠른 시일 내 정비 할 수 있도록 하겠습니다.
3. 기타 문의 사항이 있으실 경우 안강읍 지역개발과 건설행정팀(☎ 054-779-8068)으로 전화 주시면 상세히 설명 드리겠습니다. 끝.
",2022-08-23,지역개발과
송선리태양광발전소 개발행위면제 대상 확인서가 필요합니다,송선리태양광발전소 개발행위면제 대상 확인서가 필요합니다,2022-08-09,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2208-0270706)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 경주시 건천읍 선동길 77-63일원 태양광발전시설(송선리 태양광발전소) 설치(건물 위)에 대한 문의사항으로 판단되며 검토한 의견은 다음과 같습니다.
○ 귀하께서 문의하신 태양광 발전설비가 「국토의 계획 및 이용에 관한 법률」 (이하 국토계획법) 제56조 및 같은법 시행령 제53조 제2호 나목(도시지역ㆍ자연환경보전지역 및 지구단위계획구역외의 지역에서 무게가 150톤 이하, 부피가 150세제곱미터 이하, 수평투영면적이 150제곱미터 이하인 공작물 설치, 다만 「건축법 시행령」 제118조제1항 각 호의 어느 하나에 해당하는 공작물의 설치는 제외한다.)에 해당할 경우 개발행위허가를 받지 아니하여도 되는 경미한 행위에 해당됨을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 경주시 도시계획과 도시개발팀(☎054-779-6428)으로 연락주시면 자세히 안내해 드리도록 하겠습니다. 끝.
",2022-08-10,도시계획과
경주고등학교 앞 반사경이 틀어져 사고의 위험이 높아요.,경주고등학교 동편 골목에서 경주고등학교 앞 2차도로로 나오는 어귀(구황반점 앞)의 반사경 2개 중 동쪽 반사경이 틀어져서 전혀 엉뚱한 방향을 비춤으로써 운전자들이 교통상황에 대한 오해를 일으켜 진입시 사고 위험이 높다고 생각됨. 확인 후 수정 요망 합니다.,2022-08-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2208- 0146366)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '경주고 옆 도로반사경 방향 조정 요청'에 관한 것으로 판단되며, 해당 시설물은 빠른 시일 내에 현장 점검 후 정비 예정임을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-11,교통행정과
경북 경주시 백률사네거리 북단 횡단보도 및 보행자 신호 설치 요청,"백률사네거리에는 남단과 서단에만 횡단보도와 보행자 신호가 설치되어 있는 바, 동천동 방면에서 동천동 우방아파트 쪽에서 백률사로 진입하려 할 경우 서단 횡단보도를 건넌 후 다시 기다렸다가 남단 횡단보도를 건너야 하는 불편 사항이 있으며, 백률사에서 동천동 우방아파트쪽으로 나오려 할 경우에도 남단 횡단 보도를 건넌 후, 한참을 대기하였다가 다시 서편의 횡단보도를 건너야 하는 실정임.

이러한 실정으로 인하여 많은 보행자들이 짧은 보행자 신호에 무리하게 횡단을 시도하거나 때로는 무단횡단을 시도하는 경우도 매우 많은 것이 현재의 상황임.

신호체계로는 백률사쪽에서 시청방면으로 차량 진행 신호가 짧게나마 주어지고 있는 상황이므로, 이 신호가 주어질 때 백률사 네거리 북단에 보행자 신호를 준다면 무리한 무단횡단을 방지할 수 있을 것으로 생각됨.

본 제안은 국민신문고 국민제안에 이미 올려서 경주시로 넘어갔다는 문자를 받은 바 있으나, 그 후 아무런 답변이 없는 관게로 재차 민원의 형식으로 다시 제기하는 신속하고도 긍정적인 방향으로의 검토를 바랍니다.",2022-08-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2208- 0146060)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '백률사삼거리 북편 횡단보도 설치 요청'에 관한 것으로 판단됩니다. '횡단보도 설치'는 「교통안전시설 등 설치 관리에 관한 규칙」 제17조에 따라 「경주경찰서 교통안전시설 심의위원회」(이하 ""심의위원회"")의 심의를 거쳐야 하는 사안입니다. ""심의위원회""는 연4회(3,6,9,12월)에 운영되며 귀하께서 건의하신 횡단보도 설치 안건은 2022년 제3차 교통안전시설 심의(9월말 경)에 상정할 예정입니다. ""심의위원회""에서 설치 가/부가 결정되며, 우리시에서는 심의 결과에 따라 조치토록 하겠습니다.

3. 참고로 말씀드리자면 일반 민원신청은 처리기한이 7일인 반면, 국민제안은 처리기한이 30일이므로 국민제안으로 신청하신 경우 처리 결과를 통보받으실 때까지 다소 시일이 걸릴 수 있음을 알려드립니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-11,교통행정과
경북 경주시 안강읍 구부랑4길 14-19 / 하나유치원 맞은편 주차장 반사경이 틀어졌어요,"해당 상가주차장에서 나가는 곳이 시야가 확보되지 않아서 반사경을 통해 도로에 차나 사람이 있는지 확인하고 나가야합니다. 그런데 언젠가부터 반사경 각도가 틀어져서 주차장에서 나가는 본인의 모습만 볼 수 있게 되었으며, 사고위험이 큽니다.
이에 사진 첨부하며, 다시 각도 조정해주시면 감사하겠습니다.",2022-08-03,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2208- 0077902)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '안강읍 산대리 2379-3 일원 도로반사경 정비 요청'에 관한 것으로 판단되며, 해당 시설물은 빠른 시일 내에 현장 점검 후 정비 예정임을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 경주시청 교통행정과 교통시설팀(☏054-779-6842)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-04,교통행정과
동물 사체 처리 요청합니다.,"율동마을회관 앞에 있는 현수막 아래에 고양이 사체가 있습니다.

도로 위에 있는 건 아니고 도로 옆 수풀 바닥에 있는데, 벌레 때문에 썩어가는 것 때문에 치워주시면 좋겠습니다.

사진 참고 하시면 빨간색으로 동그라미 한 부분이 고양이 사체입니다.",2022-08-02,"국민신문고(1AA-2208-0054841)로 접수된 ‘동물사체 처리요청’ 관련 민원에 대하여 아래와 같이 답변하고자 합니다.
1. 민원요지 : 동물사체 처리요청
2. 답변내용
- 안녕하십니까? 평소 우리시 청소행정 업무에 관심을 가져주셔서 감사드립니다.
- 답변내용 : 유선통화로 안내 완료하여 종결 처리토록 하겠습니다.
- 기타 문의사항은 경주시청 자원순환과(054-779-6693)로 연락주시기 바랍니다.
감사합니다.
",2022-08-04,자원순환과
