제목,내용,작성일자,답변,답변일자,담당부서
오포 자이 디오브 아파트 신축공사 현장 앞 가설 교량에 요철로 인한 차량 파손,"민원을 재기하는 현재 오포 자이 디오브 아파트 신축공사 현장 출입구 정면에 가설 교량이 위치하고 있습니다.
이는 아파트 신축 공사시 통행로를 확보하려 오포 자이 측에서 신설하여 가설 교량을 세워 아스팔트 포장을 한걸로 알고 있습니다.

하지만 가설 교량 위에 아스팔트를 포장 한 부분이 특정 불가한 이유로 침하되어 큰 요철이 발생되어 있습니다.
가설 교량 신설 당시 사용한 H-Beam 자욱이 육안으로 보일 정도로 크게 단차가 생겨, 차량 운행시 차량 파손이 우려 되었습니다.

그리고 아니나 다를까, 어두운 새벽에 운행을 하다 단차 부분을 미처 발견하지 못하고, 요철부분에서 차량에서 큰 소리가 날 정도로 충격을 받았습니다.
현재 차량 일부 파손이 의심 되는 상황이라 정비업체에 다녀와야 정확한 확인이 가능 할 것 같습니다.

물론 해당 부분을 확인 못한 부분도 잘못이 있으나, 어두운 새벽이였고, 주위에 조도가 확보가 되지 않아 발견하기 어려웠던 부분도 있으며,
이는 공사의 편의성만 강조하여 통행하는 주민의 불편을 모르쇠 하는 행태에 책임이 있다고 생각합니다.
이런 부분에 있어서, 추가적인 주민의 재산적 손해가 발생하지 않도록 빠른 조치가 필요 할 것으로 보입니다.",2022-07-25,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2207-0811919)[고산2지구 도로 공사 구간 정비 요청]건에 대하여 아래와 같이 답변드립니다.

○ 해당 사업은 ㈜정앤정펌에서 고산2지구 지구단위계획에 따라 공동주택건설 및 도로 공사를 시행하고 있는 구간으로 민원 접수하신 도로 파손 구간의 임시 정비를 완료하였으며 안전관리를 철저히 하도록 사업시행자에게 통보하였음을 알려드리오니 공사 중 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시개발과 도시행정팀 전건희 주무관(031-760-4587)에게 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2022-08-02,도시개발과
비공개로 전환한 한중열강사님 유기농업관련 유튜브 채널 영상을 공개해주세요,"경기도 광주시 농업기술센터 유튜브채널을 구독하고 있었습니다.
특히 한중열 강사님의 농업관련 내용을 그동안 공부하고 있었고 또 유기농업기능사 시험을 준비중이라 유익했었습니다.
그런데 최근 농업기술센터 유튜브 채널이 없어지고 내용도 모두 사라졌어요.
광주시 농업기술센터에 연락해보니 원래 비공개인데 잠시 공개상태였다고합니다.
그런데 실제로는 몇개월에 걸쳐 공개상태였고 강의내용이 알차고 학업에 도움이 많이되는지라 저뿐만 아니라 지인들도 구독하고있었습니다
갑자기 채널도 내용도 모두 없어지니 수업내용을 들을 수 없는 아쉬움에 앞서 황망할 지경입니다.
물론 저작권문제가 있을줄로 압니다만 우리나라 농업발전과 유기농업의 발전에 도움이되는 내용이므로 이에 대한 공부를 하는 입장에서는
심하게 아쉽습니다. 따라서 기존의 동영상자료를 공개해주시길 바랍니다. 정 비공개로 하셔야한다면 회원가입은 물론이고 유료강의 시청도 할 의향이있습니다. 비단 개인의 요구를 떠나서 우리나라의 농사와 유기농업에 관한 컨텐츠이니 꼭 보고 들을 수 있게 선처 부탁드립니다.",2022-07-24,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 접수하신 민원에 대해 다음과 같이 답변드립니다.
2. 해당 자료는 2021년 유기농업기능사 자격증반(2021. 8.2 ~ 8. 16.)비대면(온라인) 운영을 위한 목적으로 제작된 자료로 이는 강사의 저작물 또는 타인의 저작물로서 저작권법과 정보통신망법으로 보호됩니다. 강사와 사전협의 된 기간동안 수업목적으로 이용한 것으로 협의된 기간이 만료되어 조치하게 된 것이며, 또한 저희 기관에서 유료로 제공 또는 공개가 어려운 점 양해하여 주시기 바랍니다.
3. 기타 궁금하신 사항이 있으시면 농업지원과 인재양성팀(031-760-4758)으로 연락
주시면 성실히 답변 드리겠습니다. 끝.
",2022-07-28,농업지원과
광주시 자원재활용 사업요청,"광주시 인구가 이제 40만을 넘어선 시점에 탄소중립 자원재활용등 경기도 지자체가 모두 힘을 집중하고 있습니다.
그런데 광주시는 어떤 사업을 그리고 진행중인 사업이 있다면 사업에대한 홍보가 되고있는건지 궁금합니다?
바로 인근 성남시는 자원재활용센타와 무인 자원수거 로봇까지 설치하고있는 상태로 시민들에게 자원재활용 포인트제로 현금화(지역상품권)시켜주고있습니다.
이에 광주시민으로서 광주시가 실시하고있는 사업이 진행은 되고있는 것인지 전혀 인지되고 있지 않습니다.
직장이 성남시라 집에서 나온 자원을 성남시로 포인트를 올리고있는 실정이네요! 이건 아니지요!
광주시에 거주하는 시민인데 자원재활용은 성남시로 한다는 !!
아직까지 예전 20만~30만이였던 광주시 인구 행정에 머무르고 있는것은 아닌지 정말 창피합니다.
새로운 민선8기 광주시로 거듭나려면 적극적인 행정 그리고 환경을 먼저 생각하는 광주시가 되길 바라는 마음에서 올립니다.
빠른 사업진행으로 국가적으로 진행중인 탄소중립제, 자원재활용등에 시민분들과 고민하는 광주시 행정이길 바랍니다.",2022-07-22,"1. 광주시 자원순환 행정에 깊은 관심을 가져주셔서 감사합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2207-0720567)에 대하여 아래와 같이 답변드립니다.

3. 귀하의 민원내용은 “자원재활용 포인트제 사업 추진 여부”로 판단됩니다.

4. 우리시에서는 재활용가능자원에 대한 올바른 분리배출 생활화 및 재활용되지 못하고 버려지는 잔재폐기물 발생을 줄이고자 작년 11월부터 “너른고을 자원순환가게 리본(Re-born)”을 추진하고 있습니다.

5. 시민들께서 품목별로 올바르게 분리배출한 재활용가능자원에 대해 무게(개수 포함)를 측정하여 유가보상하는 자원순환가게 리본은 사업 초기단계로 경안동, 퇴촌면, 곤지암읍 총 3개거점만 운영하고 있으며, 점차 확대하여 운영할 계획을 준비하고 있습니다.

6. 자세한 내용이 궁금하시면 『광주시 홈페이지→분야별정보→생활ㆍ환경→자원순환광장→너른고을 자원순환가게 리본』에서 자세한 정보를 확인하실 수 있음을 알려드리니 참고하여 주시기 바랍니다.

7. 새로운 정책 수립시 적극적인 홍보를 통해 시민들에 가깝게 다가갈 수 있도록 최선을 다하겠으며, 답변내용에 대한 추가 설명이 필요한 경우 자원순환과 김동환 주무관(031-760-4542)으로 연락주시면 친절히 안내해드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-26,자원순환과
공사 소음,"얼마전 민원 올려서 행정지도 했다고 답변을 받았는데 언제 했는지 모르겠지만 그 이후로도
계속 이른 아침부터 공사를 해서 소음에 잠도 제대로 못자고 스트레스가 아주 심한데 정말 하기는 한건지 궁금하네요
그리고 만약 행정지도를 했다면 공사하는 사람들이 행정지도를 받고도 무시한다는건데 어디서 누가 공사하는건진 모르겠지만
시청 행정지도를 무시하는걸보면 대단한 사람인 모양이네요 공사를 하지 말라는것도 아니고 적어도 출근 이후 퇴근 이전 까지만 했으면 좋겠다는건데
오전 8시30분 이후 오후 6시정도 까지 하는게 그렇게 어려운건지 다니면서 보면 공사도 대충하는것 같던데
대충하면서 시간은 안지키고 참 대단하네요",2022-07-22,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2207-0718991) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “곤지암읍 신대리 159-4 일원 이른 아침 공사로 인한 소음 불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 현장 관계자에게 민원사항을 전달하였으며, 이른 아침 공사를 자제하여 소음관리에 철저를 기하도록 엄중경고 하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 김혜진주무관(☎031-760-5635)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-07-26,환경정책과
도로유실 유지보수 일정문의,"안녕하세요.
경기도 광주시 오포읍 현곡길 59-137 우측에 경안천을 건너는 제방길
일부가 유실되어
사진상 붉은선에 위치해야할 부분이 동그라미 부분으로 떠내려 가 길이끊겨 있는상태입니다.
제방 입구 양쪽을 통제하기 위해 출입금지 라인을 설치해 놓았지만 일부 회손되어
사람들+자전거+ 킥보드 등 출입이 이어지고 있습니다.

좀 더 철저한 출입통제 또는 보수가 시급한 상황으로 보입니다.

유실건에 대한 보수 일정에 대해 문의 드립니다.",2022-07-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2207-0645012)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""매산리836번지 간들보(매산보) 수해피해 구역 안전조치 및 복구 요청""에 관한 것으로 이해(또는 판단)됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. ""매산리836번지 간들보(매산보) 수해피해 구역 안전조치 및 복구 요청"" 건에 대하여 우선 산책로 및 자전거도로 이용에 불편을 드린 점 죄송하다는 말씀을 드리며, 지적하신 구간은 이번 수해피해로 통행 차단을 하였으나, 차단이 훼손되어 다시한번 전면통제 및 안전조치(임시복구)를 하였음을 알려드리며, 빠른 시일 내에 복구토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 이루어졌기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 김종윤 주무관(☏031-760-2562)에게 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-07-26,건설과
도평리 교통문제 관련 건의,"안녕하세요? 저는 초월고등학교에 재학 중인 3학년 허정민 학생입니다. 다름이 아니라 건의할 사항이 있어 이렇게 글을 남겨봅니다.
제가 사는 동네는 초월읍에 있는 ‘도평리’입니다. 규모는 작지만 주변에 강과 산책로가 있고 사람들도 모두 착한 살기 좋은 곳입니다. 저는 저희 동네를 매우 사랑하고, 아낍니다. 그래서 저희 동네에 존재하는 문제점에 누구보다 관심이 많고, 해결하고 싶은 욕망이 있습니다. 저희 동네의 문제점 중 가장 큰 문제점에 대한 건의를 해보려고 합니다.
저희 동네는 버스가 자주 다니지 않습니다. 그나마 자주 다닌다고 할 수 있는 ‘2번 버스’ 또한 배차 간격이 기본 20분입니다. 주민들은 2번 버스를 기다리거나, 3번 국도로 도보로 이동을 하여 대로에서 버스를 탑니다. 저는 이를 교통 문제로 보았습니다. 20분이나 되는 버스를 기다리거나, 대로로 직접 걸어가는 것은 큰 불편함이 따른다고 생각합니다. 제 주변 사람들과 친구들도 불편함을 호소하고 있습니다. 제 친구 중 한 명은 ‘엿장수 맘대로’라고 표현하였습니다. 2번 버스의 도착 시간이 매번 다르기 때문입니다.
저는 이 문제를 해결할 방안으로 자율주행 전동킥보드를 제안합니다. 동네와 3번 국도의 정류장을 거점으로 삼아 정해진 루트만을 왕복하는 킥보드를 배치하면, 주민들은 전동킥보드를 이용하여 운전할 필요 없이 편안히 이동할 수 있을 것입니다. 만약 이 사업의 반응이 좋다면, 거점을 더욱 늘려서 다른 지역에도 실행할 수 있습니다. 자율주행 전동킥보드는 IoT를 설치해서 실시간으로 모니터링하여 안전하고 효율적으로 관리합니다. 또한, 사업이 확장되어 전동킥보드가 광주시 곳곳을 돌아다니게 된다면, 전동킥보드에 부착된 센서를 통해 주변 지형지물을 3D로 파악할 수 있습니다. 디지털 트윈 기술을 이용하여 이렇게 수집된 데이터를 서울시의 S-Map처럼 광주시 디지털트윈 지도 서비스를 제작할 수도 있습니다.
아직 다른 지역에서도 잘 도입되지 않는 사업이지만, 우리 광주시가 보란 듯이 성공한다면, 다른 지역들의 본보기가 될 것이며, 스마트 기술의 선두주자로서 이름을 전 세계에 알릴 수도 있습니다. 도입을 고려해 주시면 감사하겠습니다!",2022-07-19,"1. 안녕하십니까? 귀하께서 국민신문고로 신청하신 민원(신청번호1AA-2207-0634763)에 대한 검토 결과를 다음과 같이 회신합니다.

2. 귀하의 민원내용은 ""자율주행 전동킥보드 사업""과 관련한 것으로 이해되며 아래와 같이 답변 드립니다.

가. 문의하신 ‘자율주행 전동킥보드’는 현재 기술적으로 적용이 불가하며 또한 해당 건에 대해 광주시에서는 시행 계획이 없음을 알려드립니다. 그러나 문의 주신 건의 내용은 추후 관련 사업에 참고하여 검토하겠습니다.

3. 바쁘신 와중에 교통안전에 관심을 가지고 주신 의견에 감사드리며, 답변에 대한 우리시의 추가 설명이 필요하신 경우 교통행정과 교통정책팀 김동현 주무관(☏031-760-2074)으로 연락주시면 친절히 안내해드리도록 하겠습니다. 끝.

[협조민원 답변]
1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2207-0634763)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 2번 버스 배차간격 단축
○ 회신내용
- 대중교통 이용에 불편을 드린 점 사과드립니다. 문의하신 2번 버스는 지난 2020년 7대에서 10대로 3대 증차하여 운행 중인 민영제 노선으로 현재는 기점지인 광주차고지와 종점지(회차지)인 현산마을 기준의 시간표로 운행되고 있습니다.
- 일반 노선버스의 경우 주행도로를 일반 승용차 등과 공유하여 운행 중으로 교통여건(도로 지정체, 신호운영, 정류소별 승하차 인원 등)에 따라 정류소별 도착시간의 편차가 큰 상황입니다.
- 현재는 10대가 하루에 왕복 58.5회를 운행하는 만큼 출퇴근 및 등하교시간대 탄력적 배차로 운행 될 수 있는 방법을 다각적으로 검토하여 개선될 수 있도록 노력 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 김종희 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-27,교통행정과
밤에만 나는 집주변 공장 납(전자부품 기판)냄새???,"매달 3번~4번정도 밤만되면 납(전자부품 기판)냄새인지 뭔지 모르지만 창문으로 들어옵니다??
정말 역한 냄새이고 머리가 아플정도 입니다
하지만 주변 어느공장에서 나는지 모르니 정말 답답하고 냄새때문에 머리가 아픕니다
해결좀 해주세요",2022-07-18,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2207-0593478)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “오포읍 오포로 701-3 인근에서 발생하는 야간(19시~ 21시) 악취 민원” 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 서희아파트 인근의 공장을 점검을 실시 하였을 때 귀하께서 말씀하신 냄새가 나는 공정을 하는 공장을 확인하지 못하였습니다. 인근의 아스콘 및 레미콘 공장은 오후 6시 이전에 작업 종료하고, 추자리 경로당(추자리 382) 인근의 공장 점검 시 대다수 창고형 공장으로 냄새가 나는 공정이 없었고, 이 외의 공장에서는 특이사항(야간 작업X)을 발견하지 못 하였습니다. 냄새가 날 때 민원 넣어주시면 현장 방문하여 재점검 하도록 하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 주현영 주무관(☎031-760-2656)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-07-26,환경정책과
신축아파트 지하주차장 사고,"지난 3월부터 입주 시작한 태전동 신축아파트 태전경남아너스빌시그니처 지하주차장에서 빗길 사고가 발생하였습니다. 2022년 7월 2일 저녁 7시경 전날 비가 많이 내렸고 천장에 누수가 생겨 주차장 바닥에 빗물이 고였습니다. 당시 환풍기 작동은 되지 않았고 저희 쏘렌토 차량이 미끄러져 다른 차량과 사고가 났습니다. 이와 관련해서 입주민 단톡방에서 미끄럼에 관련한 이야기들이 계속적으로 나왔었고 이슈가 되던 상황이였습니다. 경남쪽에서는 하자가 아니라고 하지만 벽쪽에 물이 새는 누수 사진들도 있고, 톡방에 오가는이야기들을 캡쳐해서 여러 증거 자료들이 있습니다. 사고는 저뿐이 아닌 여러분들이 났습니다.",2022-07-18,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '아파트 지하주차장 누수'에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 「공동주택관리법」제37조제1항에 따르면 사업주체는 담보책임기간에 하자가 발생한 경우에는 해당 공동주택의 입주자 등의 청구에 따라 그 하자를 보수하도록 규정하고 있습니다. 따라서 귀하의 민원 사항에 대하여 시공사에 통보하여 하자보수 공사를 이행하도록 요구하였습니다.
나. 또한, 사업주체(시공사)가 하자가 아니라고 주장하는 경우에는 국토교통부에서 운영하는 하자심사·분쟁조정위원회(홈페이지 ; http://www.adc.go.kr, 전화 ; 031-910-4200)를 통해 제기하신 민원사항이 하자에 해당하는지 여부 및 하자보수에 대한 방법, 범위 및 비용 부담 등에 관한 사항은 위원회의 하자심사 및 분쟁조정 절차를 통하여 확인하실 수 있음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 주택정책과 공동주택관리팀(☏031-760-8747)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-21,주택정책과
목현동 이배제로 교통문제,"안녕하세요 회덕동에 거주하고 있는 시민입니다.
요즘 이배제로에 신호등이 많이 생겼더라구요 도로 해결이 안 된 상황에서 자꾸만 늘어가는 신호등 덕에 출퇴근시간이 자꾸만 길어지고 있습니다.
안전을 위해 보행자 신호가 생겨나는 건 당연한 일이라고 생각하지만 보행자 신호보다는 인도를 만드는 것이 먼저 아닐까 싶습니다.
무분별하게 생겨나는 신호들로 인해 시민들의 출퇴근은 더욱 불편해지고 있습니다.
빠른 처리 부탁드립니다. 감사합니다.",2022-07-18,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2207-0569382)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “목현동 이배재로 일원 보도설치”에 관한 것으로 이해(또는 판단) 되며, 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있습니다.
나. 귀하의 민원대상지 일원 보행환경 개선을 위한 보도설치를 검토한 결과, 이배재로 일원은 현재 우리시 도로사업과에서 추진 중인 성남~광주간(지방도338호선)도로 확포장공사 구간으로 해당 사업 계획에 보도 설치가 포함되어 있음을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-28,도로관리과
"공사 소음, 생활 불편","집앞에서 공사를 시작한 이후로 오전 8시도 안된 이른 시간에 공사 한다고 쿵쾅거리는 소음을 내서 잠도 못자게 하는것도 모자라
주차된 차 이동시키라고 전화를 해서 불편하게 하지 않나 따로 공지를 한적도 없으면서 주차장 마련되어 있다고 그쪽에다 주차하라고 하는데
위치를 물어보니 공사하는 본인들도 몰라서 한참동안 알아보고 답을 해주는데 여름에다 장마라 이런 저런 불편함이 많은데 그걸 감수하라고 하면서도
본인들도 위치를 모르는게 말이 됩니까?
그리고 주말에도 이른 아침부터 공사를 해서 힘들게 평일 보내고 주말에 좀 쉬려고 하는데 소음에다 먼지 때문에 문도 못열어 답답한데다가
소음때문에 스트레스가 이만저만이 아닙니다 아니 인간적으로 주말에 공사하는건 좀 문제 있는거 아닙니까?
그리고 다니면서보면 한두명 공사 하는척 마는척 하고 있고 나머지 인원은 멍하니 가만히 있거나 핸드폰이나 쳐다보고 있던데
공사 한다고 있는불편 없는불편 다 끼치면서 공사는 제대로 하지도 않고 이게 뭐하는건지 도대체 이해가 안됩니다
좀 조치를 부탁드립니다",2022-07-16,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2207-0515442) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “곤지암읍 신대리 159-4 일원 공사로 인한 소음 및 먼지 불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 현장 관계자에게 민원사항을 전달하였으며, 공사시간을 준수하고 휴일(일요일 및 법적 공휴일)에는 공사를 자제하여 소음관리에 철저를 기하도록 행정지도 하였으며,

나. 아울러, 굴착기 작업시 살수작업을 철저히 하여 주민피해가 발생하지 않도록 행정지도 하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 김혜진주무관(☎031-760-5635)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-07-21,환경정책과
임대주택공급,"경기도 타지역은 LH임대주택(아파트,기존주택전세 등.)분양이 올라오는데 유독 경기도광주만 분양이 없는데 이유가있나요? 아님 분양계획이 있는건가요?",2022-07-15,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원사항은 ""경기도 광주지역 LH 임대주택 여부 및 계획 확인""에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 저희시는 경기주택도시공사(GH)에서 모집한 2020년 12월 3일(공고일) 경기광주역 경기행복주택(역동169-11일원)을 이후로 임대주택 모집 계획은 현재 ""없음""을 알려드립니다.

- 기존주택 전세임대 경우, 2022년 7월26일 ~ 8월3일(9일간) 모집할 예정입니다.
가. 공 고 일 : 2022. 7. 11.(월)
나. 모집세대 : 51호(입주대상자 17호, 예비자 34호), (기존주택 1순위)
다. 대상주택 : 국민주택 규모 이하(전용면적 85㎡), 1인 가구 60㎡이하, 5인가구이상은 초과 주택 지원 가능
라. 접수장소 : 주민등록지 관할 읍·면·동사무소(행정복지센터)
※ 자세한 문의사항은 1670-0002(전세임대 콜센터)

- 이외 공공임대 정보는 ""마이홈포털 (www.myhome.go.kr)""으로 인터넷 접속하신 후 공공임대찾기로 귀하의 조건에 맞는 임대주택을 검색하실 수 있습니다.
☞ 한국토지주택공사(LH) ☎1600-1004
☞ 경기주택도시공사(GH) ☎1588-0466
(입주자 모집공고 안내 문자알림 신청 가능)

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 자세한 문의는 광주시청 주택정책과 (☏031-760-4487)로 연락주시기 바랍니다. 감사합니다.
",2022-07-21,주택정책과
"장지동 경남아파트와 광남생활 체육공원 사의의 굴다리주변, 정리 부탁드립니다","장지동 경남아파트 굴다리주변 정리 부탁드립니다

불법주차 현수막 상태 망가짐, 교통사고 유발하는 건축물 플라스틱, 굴다리 주변 자갈 쌓여 있고, 굴다리 안에 전선줄 등

관리 부탁드립니다",2022-07-15,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2207-0472926)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""경남아너스빌 인근 굴다리 환경정비 요청""에 관한 것으로 이해됩니다.

3. 귀하의 요청사항에 대해 검토한 의견은 다음과 같습니다.

- 귀하께서 제기하신 불편사항을 해결하고자 2022년 7월 18일 “경남아너스빌 인근 굴다리 환경정비” 완료하였음을 알려드립니다.

4. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 광남1동 행정복지센터 총무팀 김상연 주무관(☏760-1964)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-07-19,광남1동
경기도 광주시 초월읍 쌍령동 맥도날드 앞 GS25시 편의점 네거리 교통혼잡..,"1. 쌍령동 맥도날드 길건너편 GS25시 앞 도로의 상황이 속된말로 개판 5분전입니다.
2. 차량을 운행 하는 저도 불안하지만 걸어 다니는 주민들은 뭔죄 입니다.
3. GS25시 전면에 횡단보도가 있는데 역주행에 뭐 이건 말이 안나옵니다.
4. 쌍령동 서희스타힐스 및 그 아래 동네주민들 왜 역주행 처럼 쌍령동 gs25시로 올라오는지? 너무 위험 합니다.

안녕하세요.
쌍령동 낙원타운하우스에 10년 정도 살아온 주민 입니다.
우리 아이들과 주변의 주민들의 아이들이 푸르지오 아파트 앞의 푸른 초등학교에 등하교를 하고 있습니다. 충분히 걸어서 등하교가 가능한 거리 입니다.
첨부파일 1 을 봐주시면 누가 이렇게 한진 모르겟지만 교통의 혼잡도가 굉장히 난해? 개판 입니다.
빨간색은 주민들의 항상 필히 지나는 길입니다. 인도도 없고 주변에 주차는 완전 말도 안나오고 아이들 뭐 사람들과 차량이 같이 다니는 길이조.
뭐 사람과 차량이 다니는 길인데 왠걸? 아래 파란색 부분의 주민들이 역으로 올라오네요? 차량은 그렇다 칩시다. 아이들과 주민은 어떻게 할겁니까?
그 GS25시 편의점 앞에 횡단보도 아침에 보셧을까요? 와 정말 아이들 아슬아슬하게 서 있어요...그나마 나이드신 어르신들께서 교통안전 해주고 계십니다. 참으로 감사할 일이조...저도 못하는 일을 대신 해주고 계신데....
첨부파일 2 입니다.
저 좁은 길에 주차에 빨간색줄 표시 나가는 차량과 파란색 표기 올라오는 차량이 와...이건 정말 사고가 안나는게 신기 할정도 입니다.

좀 나와서 확인좀 해줄래요??? 그리고 몇일전에 내용올린거 있는데 왜 삭제 한겁니까??

정말 사람 몇명 죽어야 정리를 해주실 건가요?? 좀 어떻게 해줘바요...아니 주차라도 못하게 하든가 .. 이게 정말 몇번째 민원인지 너무 답답합니다...

그냥 동네 사람들 입만 닫으면 됩니까?? 아니면 주차장을 만들어 주던가 ...이것도 저것도 아니고 아 정말 답답하네...

답변 없으면 정말 동영상 촬영해서 더 큰곳으로 보네버리겟습니다...

언론사가 제일 편한 방법이지만... 광주 시민으로써 글을 올려 봅니다.

참고로 전체 내용 캡처와 문서로 남겨놓을 예정 입니다. 함부로 삭제 하지 말아주세요.!! 페이지 담당자 박정희님.",2022-07-13,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.

2. 귀하의 민원내용은 쌍령동 맥도날드 길건너편 GS25시 앞 도로부근 주정차 차량으로 인한 생활불편신고 사항
으로 사료됩니다.

3. 귀하의 민원내용을 참고하여 도로교통법 제32조에 따라 주정차금지구역에 대해
단속반을 순회 순찰토록 하여 개선될 수 있도록 조치하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 상세히 설명 드리겠습니다. 감사합니다. 끝.


",2022-07-14,교통행정과
