제목,내용,작성일자,답변,답변일자,담당부서
우산천 오폐수 유입,"우산천 일부분에서 오.폐수 가 유입되고 있습니다.
특정부분만 오염된것으로 보아 하천으로 유입되는 오수쪽 인것 같습니다.
오.폐수 유입부분 현장조사 하셔서 조치 부탁드립니다.
관음리 449-5 번지 앞쪽 하천입니다.
지도 사진에 빨간색 부분으로 표시한 부분이 오염되어있는 부분입니다.
신속한 조치 부탁드리겠습니다",2022-09-12,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2209-0379536)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 관음리 449-5번지 일원 차집맨홀 역류에 대한 조치 요청에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다
- 귀하께서 문제 제기하신 관음리 449-5번지 일원 차집맨홀 역류에대한 조치 요청과 관련하여 도시관리공사를 통해 우산천 일대에 차집관로 준설 및 보수 조치를 단계별로 조치하고 있으며, 9월 20일까지 조치 완료할 예정임을 알려드리오니, 이점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 하수과 관로정비팀 김슬기 주무관(☎760-2168)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-09-15,하수과
회장실 냄새,"갈올길11 위지역 냇물흐르는곳 바로옆에 하수구 (회장실) 냄새가 계속 발생하여 속히 해결을 위해 상담합니다.
맨홀 뚜껑도 없는 상황에서 계속된 냄새로 창을 열수 없을때가 많이 발생하고 있으니 빠른 해결 부탁드립니다",2022-09-12,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2209-0376601)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 관음리 284-12번지 일원 차집맨홀 유실에 의한 악취 조치 요청에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다
- 귀하께서 문제 제기하신 관음리 284-12번지 일원 차집맨홀 유실에 의한 악취 조치 요청과 관련하여 도시관리공사를 통해 우산천 일대에 차집관로 준설 및 보수 조치를 단계별로 조치하고 있으며, 9월 20일까지 조치 완료할 예정임을 알려드리오니, 이점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 하수과 관로정비팀 김슬기 주무관(☎760-2168)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-09-15,하수과
검털파리외 벌레로 인한 방역요청,지난달 폭우로 수해를 입었습니다. 그전부터 장마가 길어져 습해서 인지 집에 벌레가 너무많았는데 수해입은 뒤 더 많아진 벌레로 시달리고 있습니다. 오죽하면 LED벌레퇴치기계까지 구입했을까요?ㅜㅜ 방역 좀 부탁드립니다,2022-09-09,"1. 안녕하십니까? 귀하의 가정에 건강과 행복이 가득하시길 바라며,
국민신문고로 신청하신 민원에 대한 처리 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “뿌리파리 출몰로 인한 방역요청” 에 관한 것으로 판단됩니다.
보건소 방역 소독반이 9월 13일(화) 현장을 확인하였으며, 신고장소 및 인근 일대
주변에 잔류효과가 높은 분무소독 등을 실시하였습니다.
잔류소독은 최대 3~4주간 효과가 지속되니 참고하시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 감염병관리과 감염병관리팀 이경민 주무관(☎031-760-2367)으로
연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-14,감염병관리과
인도없는 길 인도 설치해주시고 가로등없는 길도 얼른 가로등 설치 해주시고 버스정류장 얼른 제대로된 시설로 설치해주세요,양벌로375 대주 2차 아파트에서 매곡초등학교 가는 길에 가로등이 설치가 안된 곳이 있어 해가 지면 거기로 걸어가기가 무섭습니다. 정말 납치라도 당할수 있을만큼 어둡네요 얼른 인도에 가로등 설치해주시고 버스 정류장도 임시정류장시설말고 제대로 된 버스정유장 시설을 설치해주세요. !!! 버스 언제 오는지 폰으로 확인해야되서 너무 힘드네요. 그리고 양벌로375대주2차아파트에서 대성아파트로 가는 길이 인도가 없어서 아이들 걸어서 등하교 길이 너무 위험합니다.선진국 맞나요? 너무 후진국같이 인도없는 차만 다니는 길에 사람들이 가야한다는게 교통 사고날까봐 무섭네요. 얼른 설치해주세요 !!!!!,2022-09-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2209-0293266)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “대주2차아파트~매곡초등학교 구간 도로정비 요청”에 관한 것으로 이해(또는 판단) 되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있습니다.
나. 귀하의 민원대상지인 대주2차 아파트 일원 도로정비 요청건은 현재 우리시 도로사업과에서 추진 중인 ""양촌사거리~대주아파트간 도로 확포장공사"" 구간으로서 공사 중 가로등, 버스정류장 및 보도 설치 예정임을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 정동현(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

[도로사업과 답변내용]
1. 귀하의 민원 내용은 ""대주 2차 아파트~매곡초등학교 구간 도로 정비""에 관한 것으로 판단됩니다.
2. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
가. 해당 위치는 주민들의 통행 불편 해소 및 보행자 편의 증진을 위하여 추진 중인 “양촌사거리~대주아파트간(중로2-32호선)도로 확포장공사”구간으로,
나. 해당구간의 도로확장공사 중 가로등 및 버스정류장(6개소)이 설치 예정이며, 대주2차아파트~매산리 616-3번지 일원 보도 설치 예정임을 알려드립니다.
다. 다만, 현재 공사구간 내 지장물(한전주 등)이설로 인하여 공사가 지연되고 있으나 조속한 시일 내 공사가 완료 될 수 있도록 적극 노력 할 예정임을 알려드리오니 이점 양해하여 주시기 바랍니다.
3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로사업과 도시도로1팀 유호정 주무관(☏031-760-2649)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-19,도로관리과
"태전동 수영장 신축 공사 현장 앞,주변 보도블럭 깨짐,꺼짐 현상 교체&보수요청","보도블록 깨짐 ,꺼짐 사이로 구두 굽이 빠지기도 하고 꺼짐현상 으로인한 단차가있어서 신발 앞 부분이 걸리기도 해 불편합니다..
또한, 저는 수도관파열 로 인해 물흐름,고임이 이었고 이에 저는 약간 의 미끄러지는 상황에 발목인대 2개를 다치는 사고를 당해
진단서를 제출했으나 (발목이 꺽이는 장면이 없다고) 인정할수 없다 라는 답변을 시공사측으로부터 받았습니다..
"" 진단 과 판정은 의사가 하는것 "" 임에도 인정 못한다 하면 되는건가요?
또한 점자블록 앞 도로경꼐에 있는 경계석 은 미끄럽기에 밟아서는 안된다고 현장 관계자가 그러는데....
도로 를 다닐때 그렇게 주위해서 다녀야하나요?

착공사작 할 무렵 저희 아파트 입구에 가로수 몇 구루 를 제거하고 가설울타리치고 그 곳에 보도블럭깔고 수영장 공사 시작...
지금현재는 보도블럭이 꺼지면서 뒤 틀려있어 매우불편하고 (저는 뇌경색 환자로 좌측 편마비가 있어 휴유장해가있고 약간의 다리를 끄는
경향이 있기에 ) 신발이 걸려 넘어저서 많은 타박상을 입었고 치료를 했으나 아직 일부 남아있습니다.

도대체 다치고도 아프다 말못하고 파렴치한 사람으로 몰고가는 세상 어디에다 애기 를 해야하나요?
미안하다 는 말보다
괜찬으세요? 라는 말보다
돌 밟지마시고 돌아 다니지마세요 라 는 말을 들었습니다..
너무 억울 합니다..",2022-09-07,"1. 귀하의 가정에 건강과 행운이 가득하시기를 기원합니다.
2. 귀하께서 국민신문고를 통해 문의하신(1AA-2209-0229050) 내용과 관련하여 다음과 같이 답변 드리겠습니다.

□ 민원 요지
? 태전 국민체육센터 건립사업 현장 입구 보도 블럭 파손에 따른 조치 요청

□ 답변 내용
? 귀하께서 유선 상 말씀하신 낙상사고 발생일시와 장소(현장 입구)에 대하여 CCTV 녹화분을 검토한 결과 특이 사항이 확인되지 않았으며, 현장 입구를 제외한 e편한세상 아파트 인접 보도 쪽은 공사 차량 및 인력의 사용이 전무한 현장과 관련 없는 구간입니다.
? 또한, 현장 입구에 침하 및 파손된 보도블럭은 가스관 매립 등 굴착공사 완료 후 9월말까지 보수 조치 완료 예정임을 알려드립니다.

3. 귀하의 소중한 의견에 감사드리며, 기타 궁금하신 사항이 있으실 경우 광주시청 공공사업과 주무관 강태헌(☎ 031-760-3722)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-09-19,공공사업과
오토바이 배기 소음 단속,"안녕하세요
여러차례 문의를 드렸으나,
해결도 되지않고 답변도 오지않아 또 문의드립니다

도대체 오토바이 소음 단속은 안하시나요?

평일,주말, 밤, 낮, 새벽 할꺼없이 오토바이 소음때문에
일상생활에 지장을 줄 만큼 문제가 되는데
단속하는걸 본적이 없습니다.

아주 보란듯이 45번국도를 신나게 질주하는데
해결 좀 해주세요!!",2022-09-06,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2209-0209422)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “답변 미회신 및 오토바이 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 이전에 신청하신 국민신문고 민원(1AA-2208-0930877)에 대한 답변은 2022-09-07에 회신 완료되었으며, 오토바이 소음 민원과 관련하여 이전 회신 내용과 같습니다. 아울러, 9월부터 3개월간 오토바이 단속계획을 수립하였으며 민원이 발생된 지역을 중점으로 경찰서와 합동단속을 추진하여 민원완화를 할 수 있도록 하겠습니다.
- 또한, 관내 등록된 오토바이 소유자에게 운행차 정기검사 및 소음관련 주의사항 안내문을 발송하여 운행중 발생소음으로 인한 생활민원이 해소될 수 있도록 조치할 계획임을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 기후탄소과 미세먼지대응팀(☎031-760-2858)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-09-15,기후탄소과
뿌리파리 방역 요청 드립니다.,"안녕하세요 민원 담당자님,
고생이 많으십니다.

광주시 초월읍 지역에 뿌리파리가 너무 많습니다.
집에서도 자주 보이고 같은 지역내의 헬스장에 가도 실내에 뿌리파리가 날아다닙니다.
아래의 다른 글들을 보니 9월 2일에 방역을 진행해주신 것으로 보이는데 저희 지역도 진행이 된 것인지 확실하지 않아 민원 신청드립니다.
생활에 불편함과 불쾌함을 주는 뿌리파리가 조금이라도 사라질 수 있도록 방역을 요청드립니다.
감사합니다.",2022-09-06,"1. 안녕하십니까? 귀하의 가정에 건강과 행복이 가득하시길 바라며,
국민신문고로 신청하신 민원에 대한 처리 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “뿌리파리 출몰로 인한 방역요청” 에 관한 것으로 판단됩니다.
보건소 방역 소독반이 9월 8일(목) 현장을 확인하였으며, 신고장소 및 인근 일대
주변에 잔류효과가 높은 분무소독 등을 실시하였습니다.
잔류소독은 최대 3~4주간 효과가 지속되니 참고하시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 감염병관리과 감염병관리팀 이경민 주무관(☎031-760-2367)으로
연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-13,감염병관리과
광주시 도시개발 사업 학교 부지 관련 요청,"안녕하십니까. 노고가 많으십니다.

그간 정체되어 있던 광주에 활기를 불어넣어 주시기 위해 도시개발에 애써 주심에 감사드립니다.
다름이 아니오라 개발 사업 계획에 있는 우방아이유쉘 라인 청석로 확장 및 단지 인근 위치에 <초등학교와 중학교 부지>를 선정해 주심에 관련하여 주민 모두 기뻐하고 감사하고 있음을 전달드리고자 글을 드립니다.

광주역우방아이유쉘 아파트 주민들은 그간 아파트 입주 이후에도 학교 전무, 상업 시설 및 편의 시설이 전무함 불편함을 겪으며 섬처럼 생활하였습니다. 해당 학교 신설 계획을 확인한 이후 현재의 통학(단지 셔틀도 없으며 도보 통학 불가하여 경안천 건너 역동초로 원거리 통학 중)형태에서 벗어나 도보로도 초중등 자녀들이 안전하게 통학할 수 있게 됨을 기대하고 있습니다.

이로 인한 파급 효과도 클 것으로 보입니다.

1. 단지내 상가 외에는 편의 시설이나 상업 시설이 전무한 우방아이유쉘 아파트 인근에 초등학교와 중학교가 설립된다면 이후 우방아이유쉘 옆에 지어질 인근 대단지 아파트 주민들도 두루 자녀 통학의 걱정 없이 초등학교와 중학교를 이용할 수 있으며 이로 인해 자연스레 상업 시설이나 생활 기반 시설들이 자리잡을 수 있는 좋은 기회라고 여겨집니다. 더불어 경기광주역을 이용하는 모든 광주 시민들 역시 혜택을 누릴 수 있을 것입니다. 유동인구가 늘면 자연스레 광주역이 더 발전할 수 있는 계기가 될 것으로 보입니다.

2. 주변 체육 시설들을 두루 도보로 이용할 수 있는 전국에서 몇 안되는 초등학교, 중학교로 경기 광주에서 손꼽히는 명문 학교로 거듭나게 만들어갈 수 있는 절호의 기회라고 생각됩니다. 생존 수영의 필요성은 언급되고 있으나 경기도 실상은 도보권 수영장이 없거나 예약 불가로 부득이하게 원거리로 차량을 이용하여 수영장을 다니는 것이 현실이기 때문입니다. 또한 많은 예산을 투입하여 세운 각종 체육시설들을 초중학교에서 활용함으로서 활용도를 극대화 할 수 있으리라 보입니다. 또한 해당 초중학교에서 체육 특기생들을 발굴하고 훈련하는데에 광주역 부근에 만들어질 초등 중등학교의 해당 입지는 더 없이 좋은 곳이라고 생각됩니다.

3. 해당 부지는 유해 시설이 없이 경안천을 끼고 있는 바 학생들의 교육 환경으로도 매우 적합합니다. 아름다운 경안천을 끼고 실내 체육관, 운동장, 수영장 등을 두루 누릴 수 있도록 도시개발 사업 부지에 표시되어 있는 해당 위치에 초등, 중등학교 신설을 강력하게 지지합니다.

4. 해당 위치에 초중등학교가 함께 위치함으로서 경기광주역 경안천 건너편 우방 및 새로 생길 대단지 아파트 주민들은 학교에 대한 걱정 없이 안정적으로 해당 지역에 거주하며 자녀가 학교 생활을 하는 광주시 발전을 위해 함께 진정으로 노력할 수 있는 계기가 될 듯 합니다.

감사합니다.",2022-09-06,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2209-0194706)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""쌍령지구 학교설립 감사 표현""에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 민원사항은 쌍령지구 학교설립 위치에 대한 감사 표현으로 해석되며,
- 현재 쌍령지구 도시개발사업은 구역지정을 위한 사전 행정절차 진행중에 있음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 미래도시사업과 도시설계팀 김명수 주무관(☏031-760-8912)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝
",2022-09-14,미래도시사업과
옆 창고 버드나무가 무성하여 낙엽이 차에 너무 떨어집니다.,"파발로 207-5 탄벌동빌라 주민입니다. 바로 옆 207-3 버드나무가 있는데 작년에 베었습니다.

그런데 또 자라 버드나무 잎이 우리 주차장으로 들어오고 경관도 좋지 않고 옆 도로 로 가지가 넘어가 위험합니다.

관리도 전혀 안되고 있고 옆 창고도 누가 있는지도 몰라 연락도 못하고 있습니다.

창고주인과 연락하셔서 여러가지로 문제 있는 버드나무 제거 부탁드립니다.",2022-09-06,"국민신문고 민원에 대하여 다음과 같이 답변하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2209-0195787)에 대한 검토 결과를 다음과 같이 알려 드립니다.

2. 귀하의 민원내용은 “사유지 내 수목 가지 제거 요청”으로서, 해당지역이 국·공유지 및 시(市)유지의 경우 행정 관청에서 제거할 수 있으나, 사유지 내의 가지치기나 나무 제거는 토지 소유주가 제거하는 것이 원칙입니다.

3. 해당지역(파발로 207-3번지)은 사유지로서 당사자 간의 확인 및 합의로 제거해야 함을 알려드립니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 탄벌동행정복지센터[유진성 주무관(☎ 031-760-4522)로 문의 주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-15,탄벌동
폭우로인한 도로파손,"폭우로인해 도로손상되어서
길다니기가 불편합니다
조속히 처리부탁드립니다",2022-09-03,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2209-0097757)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""목현동 671-1번지 일원 도로보수요청""에 관한 것으로 이해되며, 이에, 말씀하신 마을안길은 금번 ""8.8.~17. 호우피해""로 인해 소규모 보수(포트홀 등)가 아닌 도로 재포장등이 수반되는 수해복구대상임에 따라

3. 현재, 수해복구 관련 예산 확보 후 복구설계를 진행 예정에 있어 항구복구에 다소 시간이 소요됨을 알려드리오니 이 점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 서경원 주무관(☏031-760-2948)으로 연락주시면 친절히 안내해 드리도록 하겠습니다
",2022-09-27,지역개발과
마을 도로 정비,"안녕하세요.
지난번 폭우로 인해 도로가 붕괴되고 가스 배관이 노출됐었는데 아직 복구 작업이 제대로 진행되지 않고 있습니다.

[빌라 삼동 라펠리스 옆 도로]이며 경사가 심한데 도로에 흙과 돌이 있어 사람들이 자주 미끄러져 다치고 있습니다. 또한 공사 마무리가 되지 않아 길이 매우 좁아져 있는 상태인데 별도 인도가 없어 다니는 차와 접촉사고 위험이 있습니다.

최대한 빠른 시일 내 공사 마무리 및 도로 재정비 부탁드립니다.
감사합니다.",2022-09-02,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-220-000046863)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""삼동 234-11번지 일원 도로보수요청""에 관한 것으로 이해되며, 이에, 말씀하신 마을안길은 금번 ""8.8.~17. 호우피해""로 인해 소규모 보수(포트홀 등)가 아닌 도로 재포장등이 수반되는 수해복구 대상임에 따라

3. 현재, 말씀하신 마을안길은 수해복구 관련 예산 확보 후 복구설계를 진행 예정에 있어 항구복구에 다소 시간이 소요됨을 알려드리오니 이 점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 서경원 주무관(☏031-760-2948)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-09-16,지역개발과
직동IC 아스콘공장건축허가반대 및 업체공개,"경기도 광주시 직동 102-20번지 대광아스콘의 아스콘 공장 ( 22.8.12일 허가)의 승인 철회를 촉구합니다

(1)주택단지 밀접 지역에 유해공장 설치로 인한 피해
인근 태전지구, 삼동,직동,중대동,목동은 광주시 중에서도 대규모로 주거 밀집지역입니다.
주거지역인근에 해당 공장을 건설하게 된다면 아스콘 생산할 때 발생하는 분진 및 악취/ 교통안전등에 큰 피해를 입을것이 불보듯 뻔히 보이는 해당 공장의 허가를 철회해주세요!

(2)교통난 및 교통사고 위험
아스콘 회사의 덤프트럭 대형 차량이 태전지구, 삼동,직동,중대동,목동 주민들이 이용하는 고불로를 그대로 이용 한다고 합니다.
지금도 상습정체로 도로 확충히 시급한 광주시인데, 광주 초입부터 더 많은 대형차량이 유입되어 출퇴근 정체가 악화될것이고
그외 소음,먼지로 후에 주변 학교를 다닐 학생들의 열악한 통학 여건이 더욱 위협받게됩니다.
많은 주민들이 필요성을 여러번 강조한 이지역의 초등학교 추진, 주변 교육 환경 개선은 매우 더딘 상황에도 불구하고 공장 허가는 신속한 광주시에 답답함을 느낍니다.

(3)환경오염
최근에 초월읍 신월리 중금속 폐수 무단 방류로 인근 천이 회색으로 오염되고 악취로 주민들이 피해를 입었습니다.
이번에 들어설 레미콘 공장도 폐수를 위탁업체에 맡긴다고 하니 정화과정을 제대로 거치지않은 폐수를 충분히 몰래 버릴수 있는 여지가 다분합니다.
타지역도 아스콘 공장으로 인한 인근지역 환경오염 등의 사례가 발생하는 것으로 알고 있습니다.


(4)타 지역 사례
대구 수성구에서도 아스콘 공장을 설치 한 이후 인근 주거밀집지역에서 오랜동안 크고작은 문제들이 발생하였으나, 한번 건설된 공장을 쉽게 이전할 수 없어 무려 40년동안 고통을 받다가 40년이 지난 지금에서야 겨우 공장 이전을 추진화하고있습니다
이런 사례를 쉽게 찾아볼 수 있는데 광주시는 어떻게 아스콘 공장을 해당위치에 승인을 하였는지 이해가 되지 않습니다.
광주시는 광주시민들의 건강증진과 안전한 주거지역을 보전할 수 있도록 힘써주시기 바랍니다

위와 같은 사안등으로 광주시민들은 벌써부터 걱정이 많습니다.
광주시는 위와 같은 문제점들을 고려하였다면 허가를 승인할 이유가 없다고 생각되는데, 아스콘공장 허가승인이라니 매우 의아합니다
불보듯 뻔하게 주민피해가 예상되는 시설을 입주민 의견 수렴 청취도 없이 허가를 해준 광주시에 분개하는 바이며 해당 공장의 건설허가 철회를 강력히 촉구합니다.",2022-09-02,"1. 귀 가정의 건강과 행복을 기원합니다.
2. 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원 및 회신내용
- 직동 102-20번지 일원 상 아스콘 공장 등 건축 반대
⇒ 민원 회신에 앞서 광주시 직동 102-20번지 상 건축허가 건의 경우 아스콘 생산 공장이 아닌 레미콘을 생산하는 공장목적으로 건축허가 처리된 사항임을 알려드립니다.
⇒ 건축허가의 경우 건축법 및 관계법령상 저촉이 없을 경우 허가처리 되는 사항으로 입지반대 민원 등에 따라 건축허가를 강제(제한)하기는 어려운 점 이해하여 주시기 바랍니다.
⇒ 상기 레미콘 공장의 경우 기존 공장건축물 4개동을 철거(연면적:2,027.40㎡) 후 2개동을 신축(연면적:347.00㎡, 기계시설 포함 건축면적:1,157.71㎡)하는 사항이며, 해당 위치에서 채석 등의 행위 등은 이뤄지지 않으며, 해당위치 공장에서 레미콘 재료 등을 혼합하여 반출하는 형태임을 알려드립니다.
⇒ 또한, 건축주가 광주시에 추가로 제출한 레미콘차량 운영계획에 따르면 상기위치에서 운영되는 레미콘 차량을 총 35대에서 25~30대로 축소하겠다고 하였음을 알려드립니다.
⇒ 아울러, 주민민원 등에 따라 건축주도 상기 사업을 당장 시행(착공)하기 보다는 주민들에게 관련 사업내용을 충분히 설명하겠다는 의사를 표현하였음을 알려드리니 이점 많은이해 있으시길 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가로 궁금하신 사항에 대하여는 건축과 건축2팀(☎ 031-760-8630~8634)으로 문의 하시면 성심껏 답변 드리도록 하겠습니다. 끝.
",2022-09-08,건축과
