제목,내용,작성일자,답변,답변일자,담당부서
태전동 도로 정체 해소 요청,"태전동은 출근 시간과 토요일 오전 시간에 극심한 정체로 고통받고 있습니다. 이 문제에 대해 시에서는 인지하고 있는지, 인지하고 있다면 해소할 의지가 있는지, 의지가 있다면 그 방법은 무엇이고 언제 시행할 예정인지 궁금합니다.",2022-10-18,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""태전지구 교통정체 및 도로환경 개선요청""으로 이해됩니다.
3. 귀하의 민원사항에 대해 다음과 같이 안내드립니다.
가. 태전지구 교통 지·정체에 따른 교통 불편을 드린 점 사과 말씀드립니다. 태전지구 도로의 정체의 주요 원인은 국도3호선, 국도43·45호선의 교통정체로 판단됩니다. 우리시에서는 단기 및 중장기적 관점의 교통문제 해결방안 검토 등 적극적으로 노력 중이나, 인구 유입에 따른 교통량 증가와 성남/서울방향 및 이천방향 통행량 집중, 타 시 대비 높은 통과교통량으로 평일뿐만 아니라 주말까지 교통 문제가 야기되고 있는 실정입니다.
나. 회안대로(국도43·45호선) 주변 교통 지·정체를 해소하기 위해 국토교통부에 국도43·45호선 대체우회도로 건설을 건의하여 “제5차 국도·국지도 건설 5개년 계획” 반영을 위해 노력하였으나, 아쉽게도 2021년 9월 발표한 “제5차 국도·국지도 건설 5개년 계획 일괄 예비타당성조사 결과” 및 “제5차 국도·국지도 건설계획(2021~2025)”에 채택되지 못하였습니다.
다. 현재 우리시에서는 국도3호선과 회안대로(국도43·45호선)에 집중되는 교통량을 분산하고자, 태전지구에서 국도3호선으로 직접 연결을 위한 ""성남~장호원 자동차 전용도로 진·출입램프 건설공사""와 태전지구에서 포은대로로 연결되는 “광남고등학교 앞(중로1-19호선 외)도로개설공사”를 착공하여 진행하고 있습니다.
라. 또한 장기적 관점에서는 중심 시가지를 우회하여 교통량을 분산하고 주요 지점간의 접근성을 증대하기 위한 “순환도로망 구축 타당성평가 및 기본계획 수립 용역""을 진행 중에 있으며, 회안대로(국도43·45호선)의 상습적인 교통 정체 개선을 위해 충실히 검토할 계획이오니 이점 양지하여 주시기 바랍니다.
마. 지역 주민의 불편사항이 조속히 해소되지 못한 점에 대해 다시 한번 사과의 말씀드리며, 앞으로도 우리시에서는 태전동 일대 상습 정체 해소를 위한 교통체계 개선과 도로 신설·확장 등을 위해 지속적인 노력과 집행을 해 나갈 계획임을 알려드리니, 양해와 협조를 당부드립니다.
4. 그 밖에 궁금하신 사항이 있으실 경우, 도로사업과 도로계획팀(☏031-760-4553)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-10-21,도로사업과
집앞 가로등 고장,"집앞 가로등 고장난지 한참됐는데아직 그대로네요 집앞이 어두워서 불편하고
불편합니다
빠른시일내 고쳐주세요",2022-10-18,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2210-0559660)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 포돌이로 25일원 가로등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 가로등에 대하여 현장 점검 완료하였으며, 2022.10.31.일까지 조치할 예정입니다. 다만, 현재 가로(보안)등 파손 및 보수 민원이 많아 작업이 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-10-27,도로관리과
쓰레기 종량제 봉투 너무 약해요,"요번에 변경되었던데 살짝만 넣으면 찢어지고 재질은 종이 재질로 만들었나요?
이거 어떻게 사용 하라는건지 ....
그전처럼 비닐 튼튼 한걸로 봐꿔주세요
약해도 너무 약하네요 ...",2022-10-15,"1. 귀하께서 요청하신 국민신문고(접수번호 : 1AA-2210-0508613)호와 관련입니다.

2. 종량제 봉투는 환경부『쓰레기 수수료 종량제 시행지침』에 의거 종량제 봉투 재질 규격에 맞게 제작하고 있으나, 민원인께서 종량제 봉투의 재질과 관련하여 불편을 느끼신 점에 대해서는 사과의 말씀을 드리며, 추후 종량제 봉투의 재질 및 검수에 철저를 기하여 불편이 없도록 최선을 다하겠습니다.

3. 추가 문의 사항은 자원순환과 주무관 김도애(031-760-4688)로 연락 주시면 친절하게 답변 드리겠습니다.

끝.
",2022-10-19,자원순환과
삼동역 육교 환경,"삼동역을 자주 이용하는 광주시민입니다.
삼동역에서 경충대로를 연결하는 육교의 계단 및 통로에 각종 쓰레기,토사물,먼지가 켜켜히 쌓인 곳에는 잡초가 자라고 있습니다.
현장 확인 후 최소 주단위나 월 단위로라도 지속적이고 정기적인 관리로 청결을 유지하여 주시기를 당부 드립니다.",2022-10-15,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원은 “삼동역 주변 육교 잡초제거 및 청소요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 신고하신 삼동역 주변 육교 잡초제거 및 청소요청과 관련하여, 해당위치에 있는 잡초와 쓰레기는 2022년 10월 19일 제거 및 수거 완료하였음을 알려드립니다.

- 또한 해당 육교에 대해서는 청소인력을 활용하여 매월 정기적으로 청소하도록 노력하겠습니다.

4. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 광남1동 행정복지센터 총무팀 김상연 주무관(☎ 760-1964)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝
",2022-10-20,광남1동
구리나 다른지역 들도 조정지역 해제 신청들하는데요,"왜 광주만 아무 액션도 아무 민원도 없는거죠? 금리 미친듯이 올라 집값 미친듯이 떨어지는거야 계속 거주하는 사람들은 상관없어요 하지만 대출 갈아타려해도 50프로 묶여서 도저히 살수도 없는 상태를 만드는데 수도권 다른 지역들처럼 조정지역해제 해달라고 의원들이나 시청 관계자들이 강력히 주장 해야 하는거 아닌건지요 그리고 삼동이나 초월개발 소리 하지마시고 교통이나 도로확장이나 신경좀 쓰세요 1순위 조정지역해제
2순위 도로확장 입니다",2022-10-14,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2210-0481913)에 대하여 다음과 같이 회신합니다.

2. 귀하의 민원내용은 “조정지역 해제 건의 및 국지도57호선의 도로확장 요청”으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
(주택과)
가. 우리시의 공급주택 거래량 및 분양권 전매거래량 등 ?주택법」에서 규정하는 조정대상지역의 지정 요건 등에 대하여 지속적으로 모니터링하여 국토교통부에서 개최하는 주거정책심의와 관련한 지자체 의견청취시 조정대상지역 해제 건의 예정임을 알려드립니다.
(도로사업과)
가. 국지도57호선(태재고개) 도로 지ㆍ정체에 따른 교통 불편을 드린 점 사과 말씀 드리며, 우리시에서는 국지도57호선의 문제 해결방안 검토 등 적극적으로 노력중이나, 유입인구의 급속한 증가로 수요에 비해 기반시설이 부족하고, 성남 및 서울방향 통행량 집중으로 연계도로 용량 부족 및 타 시 대비 높은 통과교통량까지 더해져 교통소통 문제가 야기되고 있는 실정입니다.
나. 우리시는 이를 개선하기 위해 도로관리청인 국토교통부에 국지도57호선 우회도로 및 주요교차로에 입체화 사업을 건의하여 “제5차 국도·국지도 건설 5개년 계획” 반영을 위해 노력하였으나, 아쉽게도 2021년 9월 고시한 “제5차 국도·국지도 건설계획(2021~2025)”에 채택되지 못하였습니다.
다. 또한, 국지도57호선의 교통분산을 위한 신현리 ~ 목동 연결도로 개설사업에 대해 타당성평가 용역을 수행하고 있으며, 향후 기본 및 실시설계, 토지보상 등 행정절차 추진 계획임을 알려드립니다.
라. 국지도57호선의 교통대책은 우리시의 주요현안 도로계획으로 인지하고 있으며 향후 진행될 제6차 국도·국지도 건설 5개년 계획에 건의할 예정입니다. 또한 최근 성남시와 국지도 57호선(광주~성남) 교통개선대책 수립 및 사전타당성조사 용역을 완료하였으며 이를 토대로 교통정체 개선을 위해 최선의 노력을 다 할 계획입니다.

4. 그 밖에 궁금하신 사항이 있으실 경우, 주택과 주택정책팀(☏031-760-8661) 및 도로사업과 도로계획팀(☏031-760-4553)으로 연락주시면 친절히 안내해드리도록 하겠습니다. 끝.
",2022-10-24,주택과
"태전동 경남아너스빌, 정문 인근, 주차금지 지정 안하시나요?","몇번 본 게시판을 통하여 태전동 경남아너스빌 정문주변을 주차금지 지역으로 지정, 불법주차 단속을 건의하였건만, 이런저런 핑계로 수수방관하고 있는 경찰(뭐, 이곳은 기대도 인합니다)은 그렇다쳐도 열혈 광주시 공무원들 또한 조치가 없네요. 태전동 굴다리로 통하는 곳이라 주말은 그렇다쳐도 향후 상가입주 및 도로량 증가 등 감안시 한두대가 도로에 정차시 너무나 위험합니다. 광주시는 불법주차 천지이기에, 조그만한 단속의 틈만 보이면 아수라장이 되지요. 광주에 오래산 시만은 포기하고 살지만, 타지에서 온 시민들은 화가 머리끝까지 납니다. 제발 제대로된 cctv설치하고 단속해주세요.",2022-10-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 태전동 경남아너스빌 정문 주변 주정차금지구역 지정, 주정차 위반 단속 CCTV 설치 및 불법주차 단속 요청사항으로 이해되며 검토한 의견은 다음과 같습니다.

가. 현재 태전동 경남아너스빌 정문 주변은 주정차금지구역으로 지정(도로가장자리 황색실선) 되었고, 정문 및 후문 주변 불법 주정차 차량 상시 단속을 위해 2023년 CCTV 설치 사업 대상지에 반영하여 현재 행정절차(설계 및 예산확보, 보안성검토 및 행정예고 등)를 진행하고 있음을 알려드립니다.

나. 아울러, CCTV 설치 전까지 이동식 단속차량 투입 및 순회단속을 지속적으로 실시함으로서 주정차 위반 차량으로 인한 불편이 최소화 되도록 노력하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 김종균 주무관(☎031-760-2100)에게 연락해주시면 상세히 설명해 드리겠습니다. 감사합니다. 끝.
",2022-10-21,교통과
경안동 50-12 옆 도로,도로에 차량을 무단으로 새워서 통행에 방해가 됩니다. 앞쪽 집과 교회는 주차금지팻말까지 새워놓는것좀 안하게 해주세요.,2022-10-14,"1. 평소 광주시정에 많은 관심을 가져주신데 대하여 진심으로 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2210-0458215)에 대한 검토 결과를 다음과 같이 알려드립니다.
3. 귀하의 민원내용은 [경안동 72-98번지 상 불법적치물 제거요청]에 관한 것으로 이해됩니다.
4. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 2022. 10. 21.(금) 현장방문하였으며, 적치물 소유주에게 계도조치하여 사유지로 이동조치되었음을 알려드립니다.
5. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 재산관리과 도로재산팀 손정인(☏031-760-4863)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-11-01,재산관리과
"광주시 건축허가, 건축신고 및 이행하자보험증권 반환현황(2022년 9월) 파일 깨짐","광주시 건축허가, 건축신고 및 이행하자보험증권 반환현황(2022년 9월) -> 건축신고 엑셀 파일 깨집니다.

감사합니다.",2022-10-12,"1. 귀 가정의 건강과 행복을 기원합니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2210-0398237)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원 및 회신내용
- 건축인허가 현황자료(홈페이지) 오류 관련 민원
⇒ 신청하신 민원사항은 시스템 오류로 발생한 사안으로 현재 자료정비 완료 되었음을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가로 궁금하신 사항에 대하여는 건축과 건축행정팀 이명희주무관(☎ 031-760-8613)으로 문의 하시면 성심껏 답변 드리도록 하겠습니다. 끝.
",2022-10-13,건축과
가로등 고장 수리요청,"곤지암 봉현리4 번지에 동행너싱홈입니다.
가로등이 고장나서 수리요청합니다.
사진 첨부하여 드립니다. 신속히 수리 부탁드립니다.
감사합니다.",2022-10-12,"1. 안녕하십니까? 귀하께서 국민신문에 신청하신 민원(신청번호/1AA-2210-0390531)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""보안등 보수 요청"" 에 관한 것으로 판단 됩니다.

3. 귀하의 요청 사항에 대한 검토 의견은 다음과 같습니다.
○ 먼저 가로(보안)등 고장 신고 급증으로 처리가 지연되고 있는 점 양해부탁드리며, 해당 보안등은 2022. 10. 26.(수)까지 보수 할 예정임을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과(☎031-760-2173)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-10-20,도로관리과
도로 점검,"안녕하세요.
곤지암읍 명신교 주변은 물류 단지가 많아 대형 차량들의 통행이 잦은데, 수양리 442 주변 도로는 이에 비해 폭이 좁아 차량이 마주칠시
도로를 벗어나며 도로 주변 땅이 파헤쳐져 차량 파손 및 사고 위험이 있습니다.
비가오며 상황은 계속 안좋아지고 있고, 겨울이 다가오며 점점 더 심해지는 상황이 될 것 같습니다.
빠른 조치 부탁드립니다.",2022-10-12,"1. 평소 광주시정에 많은 관심을 가져주신데 대하여 진심으로 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2210-0377747)에 대한 검토 결과를 다음과 같이 알려드립니다.

3. 귀하의 민원 내용은 ""곤지암읍 수양리 442번지 일원 비포장 구간""에 대한 불편민원으로 판단됩니다.

4. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
가. 곤지암읍 수양리 443-3번지(연접 442번지) 하천구역내 기존 포장도로 인접 구간에 포장을 요청한 사항에 대하여는 해당 곤지암읍 담당자와 유선 통화한 결과 통행에 불편이 없도록 정지작업등을 곤지암읍에서 시행할 계획임을 알려드리니 이점 널리 양해하여 주시기 바랍니다.

5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 이진욱 주무관(☎031-760-2377)으로 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-10-28,지역개발과
유턴할 수 있게 도와주세요..,"이번에 힐스테이트 태전2차 2109동에 붙어 있는 칸마트가 생겼습니다.

차를 타고 칸마트 주차장을 가기 위해서는 태봉로쪽에서 오다가 반대편 차선으로 가야하는데..

유턴을 할 수가 없게되어 있습니다.

부득이하게 불법유턴을 할 수 밖에 없는 상황인거 같은데..

이거 유턴 가능하게 개선부탁드립니다.",2022-10-11,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2210-0352817)[고산1지구 내 횡단보도 설치 요청]건에 대하여 아래와 같이 답변드립니다.

○ 민원 접수하신 구간은 ㈜포스코건설에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행 중인 [고산1지구 도시계획도로(중로1-17호선) 개설공사(1구간)] 구간으로,
○ 해당 공사는 당초 고산1지구 지구단위계획에 따라 교통영향평가 심의를 득한 결과에 따라 시설 공사가 진행된 사항이며, 현재 해당 도시계획시설(도로)는 준공 검사 후 시설물 이관(사업시행자로부터 도로 관리기관인 광주시로 도로시설물 이관) 절차가 진행 예정으로 향후 시설물 인수인계 완료 후 종합적인 검토(주변지역 여건 변화 등에 따른 도로관리기관인 광주시에서 도로개선의 필요 여부 검토)가 가능할 것으로 판단되오니 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시민원과 도시행정팀(031-760-4587)으로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2022-11-08,도시민원과
자전거길 보수,"수고하십니다.
이번 폭우로 인해 많은 보수를 하고 있는 것으로 알고 있습니다.
목현천도 보수를 하고 있는 것으로 알고 있는데 목현천 옆 자전거 길도 많이 헤져서 자전거가 다니면 펑크가 날 것 같은 구간이 한두곳이 아니더군요
목현동 ~ 청석공원 까지만 해도 도로가 부서지고 다리도 부서지고 난리가 아니더군요
천 공사 하면서 같이 해주셨으면 합니다.",2022-10-07,"1. 평소 광주시정에 많은 관심을 가져주신데 대하여 진심으로 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원((1AA-2210-0246978)에 대한 검토 결과를 다음과 같이 알려드립니다.

3. 귀하의 민원 내용은 ""목현천 자전거도로 복구 요청""에 관한 것으로 판단됩니다.

4. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
가. ""목현천 자전거도로 복구공사 요청"" 건에 대하여 우선 불편을 드린 점 죄송하다는 말씀을 드리며, 복구공사를 위한 실시설계용역 절차 진행중에 있음을 알려드립니다.

5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 안태현 주무관(☎031-760-2376)으로 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-04,지역개발과
쓰레기 및 산업 폐기물 무단 투기,"생활쓰레기 및 산업폐기물 무단 투기에 대한 민원 신청입니다.
장소는 역동 사거리 주변이며 세부 위치는 첨부파일을 참조하시기 바랍니다
중앙로와 경충대로 진입로 사이에 생활쓰레기를 비롯하여 인접 공장의 산업폐기물이 무단으로 계속 투기되고
있어 민원을 제기합니다.",2022-10-07,"1. 안녕하십니까 귀하께서 국민신문고를 통해 요청하신 민원(신청번호 1AA-2210-0236288)에 대한 처리 결과를 다음과 같이 안내드립니다.
2. 10월 12일 현장을 방문하여 쓰레기 및 자재가 방치되었음을 확인하였으며, 인근 사업장을 방문하여 방치된 쓰레기 및 자재를 회수토록 조치하였습니다. 추후 재방문하여 처리 상태를 확인하도록 하겠습니다.
3. 귀하의 요청사항에 대하여 만족스러운 처리가 되었기를 바라며, 처리 결과에 대한 추가 설명이 필요하신 경우 광주시 자원순환과 강민구 주무관(031-760-2866)에게 연락주시면 친절하게 안내하겠습니다. 감사합니다.
",2022-10-18,자원순환과
광주IC(경안IC) 확정 및 주변 교통 문제,"안녕하세요
광주에서 오래 동안 살고 있는 광주 시민입니다.

광주시 인구 및 광주IC입 출 차가 증가를 하면서 주변 교통 정체.....톨게이트 빠져나가면서 무갑리 , 경안동 쪽 나가는 구간에 교통사고가 너무 많이 나고 주변 출퇴근 극심한 교통 체증입니다.

몇 십년동안 개선 의지도 없는 건 무엇인가요?

광주 시민으로서 광주시는 도대체 변화는 것도 없고 예산 집행으로 도대체 어디에 사용하는지 모르겠습니다.

광주IC 주변 도로 계획은 있으신지 여쭤보고~조속한 개선 부탁드리겠습니다.",2022-10-07,"1. 안녕하십니까? 광주시 시정 발전을 위한 고견에 감사드리며, 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2210-0226617)건에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""경기 광주TG 개선 관련""에 관한 사항으로 이해됩니다.

3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. ""광주TG 교차로 개선사업""은 현재 기본 및 실시설계용역 중에 있으나, 타당성평가 및 관련기관 협의 등으로 당초 계획보다 다소 늦어지고 있는 실정임을 널리 이해하여 주시기 바라며,
나. 우리시에서는 빠른 시일 내에 최적(안)에 대한 실시설계용역 및 행정절차(인허가)를 모두 완료한 후 예산확보 상황에 맞추어 토지보상 및 공사착공 할 수 있도록 추진중에 있음을 알려드립니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 도로사업과 지역도로팀 최선호주무관(☏031-760-2939)으로 문의 주시면 성심껏 답변 드리겠습니다. 끝.
",2022-10-17,도로사업과
광주시가 설치 관리하는 주차장의 주차료 감면,"광주시 헌혈 및 장기 등 기증 등록 장려에 관한 조례의 12조(장기기증자 등에 대한 예우) 2항은 시가 설치ㆍ관리하는 주차장의 주차료 감면을
명시되어 있으나, 광주시청 주차장, 보건소 주차장, 행정복지센터 주차장 등은 실제 감면대상에서 제외되어 있습니다.
상기 조례를 살펴보면 시청, 읍면동, 보건소 등에서 기증 장려활동을 적극 추진 및 접수를 하도록 명시되어
있습니다.
하지만 아쉽게도 해당 조직의 주차장은 조례에서 명시된 주차료 감면을 시행하지 않고 있고, 공영주차장만 면제대상에 포함되어 있습니다.
시청, 행정복지센터, 보건소의 주차장이 시가 설치ㆍ관리하는 주차장에서 제외되었다는 사항이 이해가 되지 않습니다.
당연히 면제대상에 포함 시키고 해당 직원들도 관련 조례에 명시되었듯이 기증 장려활동을 적극 추진하여야 된다고 판단됩니다.",2022-10-07,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2210-0220829)에 대해 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 “장기 등 기증자 및 장기기증 희망자에 대한 부설주차장 이용요금 감면 적용 요청”에 관한 것으로 이해됩니다.
3. 청사(시청, 행정복지센터, 보건소 등) 부설주차장은 ‘주차수요를 유발하는 시설에 부대하여 설치된 주차장’으로서, 「광주시 주차장 설치 및 관리 조례」에 따른 공영주차장(노상, 노외)의 주차요금 및 감면 기준과 일부 상이함을 알려드립니다.
(「광주시와 그 소속기관의 부설주차장 운영 규정」 적용)
4. 다만, 현재 요청하신 감면사항을 포함한 ‘조례’ 제ㆍ개정을 검토 중에 있으며 부설주자창 이용에 불편이 해소될 수 있도록 노력하겠습니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 회계과 정병민 주무관(☏031-760-2987)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-10-18,회계과
지난 태풍으로 인해 파괴된 길을 복구해주세요.,"안녕하세요. 저는 장애학생을 가르치는 특수학교에 근무하고있는 교사입니다.
광주시 탄벌동에 소재한 인덕학교인데요.
지난 여름 태풍으로 인해 인덕학교 올라가는 길이 많이 유실되고 파괴되었습니다.
차로 간신히 다니고는 있지만, 도로가 굉장히 위험하고 울퉁불퉁하여 다니는 데 어려움이 많습니다.
개학 전 학교 측에서도 요청을 드렸고, 관련자 분들이 한번 둘러보고 가신 걸로 아는데
지금 두 달이 지났는데도 그대로인 상황이 이해가 안되어 민원을 올립니다.

학교 올라가는 길입니다. 일반학교도 아니고 특수학교입니다.
통학 버스도 지속적으로 오르 내리고있고, 학부모님들 통학 차량도 수시로 오고 가는 길입니다.
곧 겨울이 되면 눈도 올테고.... 더군다나 눈이 잘 녹지 않는 지대라 더더욱 위험합니다.
빠른 시일내에 처리 부탁드리며,
현재 진행 상황 및 처리과정에 대해서도 안내해주시면 감사하겠습니다.",2022-10-07,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2210-0217012)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""탄벌동 산79번지 일원 도로 보수 조속 추진 요청""에 관한 것으로 이해됩니다.

가. 수해복구 관련 예산을 확보하여 현재 복구설계 추진중이며 지적하신 구간을 포함한 우리 시 전지역을 대상으로 조속히 조치할 예정이나 설계 및 공사 추진 등 순차적 진행에 기간이 소요되며,
나. 또한, 공공용 도로의 소규모 파손의 경우 순차적으로 보수중이었으며 말씀하신 구간의 통행에 불편을 줄이기 위한 보수를 진행하려 하였으나 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 보수사업이 완료되어 재계약 추진 중에 있으므로 처리가 다소 지연되고 있음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 홍연우 주무관(☏031-760-4746)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-10-18,지역개발과
경기도 광주시 체육시설 시민 이용 차별,"안녕하세요.
저는 현재 경기도 광주시에 거주하는 시민입니다.
생활체육(조기축구)을 10년 이상 하고 있습니다.
광주시에 공공축구장(유료)을 사용하려면 선착순 예약으로 선별하는 것으로 알고 있는데,
현재 그렇게 운영되지 않아, 일반 시민이 선착순 예약으로 이용 불가합니다.(차별이라 생각 함)

1. 각 동, 읍(오포1동, 초월읍, 도척면, 광남1동, 곤지암면) 일요일 오전 시간(08:00 ~ 12:00) 이용불가
2. 일요일 오전시간 선착순 예약을 하여도, 각 동, 읍 축구회 우선적용이다, 축구회 연간계약이 되어있어 취소하겠다고 전화 옴(취소당함).
3. 홈페이지 전산오류로 인해 예약 가능하도록 풀려 있던 찰나에 개인이 신청했다.(전산오류가 참 자주 빈번히 발생함)
4. 각 동, 읍 체육시설 담당자가 개인인 제가 선착순 예약한(일요일 오전시간(08:00 ~ 12:00)) 것을 취소 하려고 사과 함.
5. 일요일 오전 시간을 피해 예약을 진행해도 예약확정이 예약일 기준 3~4일 전에 확정 됨.
6. 축구를 하려면 성인 30명이상이 되는 사람들의 일정을 조율해야 하는데, 참 3~4일 전에 예약확정(입금문자) 되었다 문자 옴.
7. 체육시설 담당자가 통화로 질의 하면 광주시청(체육관광과)에서 시가 진행하는 행사일정이 너무 늦게 통보해서 어쩔 수 없다 함.
8. 공공 체육시설을 단체가 특정시간 연간계약을 진행한다면 어떤 근거에 의해서 가능한 것 인지 관련 시 조례가 있는 것 인지 확인 요청 함.
9. 광주시민으로써 행정서비스 및 시민 편의시설이용이 상당히 후진적 임. (시골 촌스럽다는 생각 뿐 임)",2022-10-06,"1. 귀 댁의 평온과 행복을 기원합니다.
2. 귀하께서 국민신문고를 통해 문의해주신 내용(1AA-2210-0197322)에 대하여 아래와 같이 답변해드리겠습니다.

○ 민원요지
- 공공체육시설(축구장) 대관 관련 민원사항

○ 답변내용
- 광주시정에 깊은 관심을 가져주셔서 감사드리며, 귀하께서 요청하신 내용에 대하여 답변해드리겠습니다.
- 우리시 읍·면·동 체육시설은 「광주시 체육시설 관리 및 운영 조례」 제3조(관리·운영·설치의 일반원칙)에 의거하여 해당 읍·면·동에서 관리·운영 중에 있으며, 읍·면·동 체육시설은 사용허가 기준 등에 관한 운영 규정을 읍면동 현실에 맞게 제정할 수 있음을 알려드립니다.
- 사용허가의 우선순위에 대하여는, 체육시설을 사용하고자 하는 사람 등이 중복되는 경우 「광주시 체육시설 관리 및 운영 조례」제5조(사용허가의 우선순위) 및 각 읍·면·동 운영 규정에 따라 사용허가하고 있음을 알려드립니다.
- 아울러, 공공체육시설(축구장) 대관 이용 중 불편을 드린 점 사과의 말씀을 드리며, 공공체육시설에서 시 주최 행사 등이 있는 경우, 행사일정을 미리 고지하여 타 대관 예약 진행에 불편함이 없으시도록 관련 담당자 등에게 전달하여 개선해나가도록 하겠습니다.

3. 그 밖에 궁금하신 사항에 대해서는 체육관광과 체육행정팀(☎031-760-5986)으로 문의해주시면 성심성의껏 답변해드리겠습니다. 끝.
",2022-10-18,체육관광과
