뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500701.20230325171622001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230325171622001,2023-03-25,부산일보,박태우,공사 늦어져 문 전 대통령 양산책방 다음달 문 열 듯,정치>청와대, 정치>행정_자치,,,,,"문재인,문","양산시,하북면,평산마을,경호구역,경남",연합뉴스,"공사,다음달,대통령,양산,책방,평산마을,경남,양산시,하북면,문재인,대통령,책방,공간,공사,진행,문재인,대통령,책방지기,책방,평산마을,동네,다음달,평산마을,관계자,대통령,사저,공사,책방,리모델링,대통령,개소,책방,25일,관계자,4월,책방,대통령,사저,경남,양산시,하북면,평산마을,이웃집,단독,주택,건축면적,142.87,매입,사저,경호구역,사저,반경,1층,건물,사방,마당,주택,대통령,건물,리모델링,책방,책방,공사,2월,본격화,지난달,지붕,주택,벽면,바닥,공사,리모델링,보강,추가,공사,공사,대통령,애착,퇴임,SNS,서평,추천,사저,관계자,평산마을,책방,대통령,책방지기,저자,독자,토론,공간,평산마을,주민,휴식,공간,역할","평산마을,경남,다음달,관계자,이웃집,하북면,문재인,책방지기,본격화,건축면적,1층,경호구역,양산시,양산,sns,대통령,책방,사저,공사,주택,공간,리모델링,건물","지난 24일 경남 양산시 하북면 평산마을 내 문재인 전 대통령 책방이 들어설 공간에서 공사가 진행 중이다. 연합뉴스



 문재인 전 대통령이 책방지기로 일할 평산마을 동네 책방이 다음달이 돼야 문을 열 것으로 보인다. 
 
 평산마을 문 전 대통령 사저 관계자는 ""책방 리모델링 공사가 길어져 문 전 대통령께서 밝혔던 3월 책방 개소는 어려워지는 것 같..",https://www.busan.com/view/busan/view.php?code=2023032517125536349,
01500701.20230325170307001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230325170307001,2023-03-25,부산일보,박태우,"젤린스키 ""러와 평화 교섭 조건 전혀 조성 안돼""",국제>러시아, 국제>일본, 정치>청와대,,,,"푸틴,시진핑,젤렌스키,블라디미르 푸틴,볼로디미르 젤렌스키","국가주석,우크라이나,중국,헤르손주,헤르손,모스크바,바흐무트,러시아","동부,우크라이나,일본,AFP연합뉴스,요미우리신문,중국,정상회,우크라이나군,러시아,요미우리","젤린스키,조건,평화,교섭,조성,볼로디미르,젤렌스키,우크라이나,대통령,23일,현지시간,우크라이나군,탈환,남부,헤르손주,포사드,농촌,마을,포크로우스케,마을,헤르손,전투,피해,젤렌스키,대통령,격전지,최대,동부,바흐무트,인근,진지,방문,AFP연합뉴스,볼로디미르,젤렌스키,우크라이나,대통령,블라디미르,푸틴,러시아,대통령,평화,교섭,대화,가능,조건,조성,요미우리신문,보도,젤렌스키,대통령,요미우리,인터뷰,러시아,우크라이나,영토,우크라이나,침공,러시아,푸틴,대통령,정전,신뢰,젤렌스키,대통령,대통령,푸틴,국가주석,시진핑,중국,모스크바,회담,러시아,고립,진단,러시아,우크라이나,평화,교섭,촉구,중국,제안,항목,주권,영토,일체성,존중,우선,회의적,시각,중국,중재,제안,회담,요청,우크라이나,제안,항목,평화안,협력,정상회담,중국,요청,젤렌스키,대통령,헤르손,우크라이나,남북,도시,시찰,전용열차,요미우리신문,정도,인터뷰,러시아,침략,우크라이나,부흥,7개국,G7,정상,회의,의장국,일본,지도력,일본,민생지원,경제협력,기대감,요미우리","우크라이나,중국,러시아,젤렌스키,헤르손,푸틴,의장국,요미우리신문,볼로디미르,일본,요미우리,시진핑,7개국,우크라이나군,전용열차,경제협력,민생지원,바흐무트","볼로디미르 젤렌스키 우크라이나 대통령(가운데)이 23일(현지시간) 우크라이나군이 작년 11월 탈환한 남부 헤르손주(州)의 농촌 마을 포사드-포크로우스케를 살펴보고 있다. 이 마을은 헤르손 전투 당시 큰 피해를 봤다. 앞서 젤렌스키 대통령은 전날 최대 격전지인 동부 바흐무트 인근 진지를 방문했다. AFP연합뉴스



 볼로디미르 젤렌스키 우크라이나 대통령..",https://www.busan.com/view/busan/view.php?code=2023032517004197060,
01500601.20230325170110001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230325170110001,2023-03-25,매일신문,임재환,"음주 차량에 반려견 척추 부러졌는데 가해자측 ""소송하자""",사회>미디어,,,사고>스포츠사고,,,,"시흥시,견주,경기,정왕동","국민청원,경찰,시흥경찰서","음주,차량,반려견,척추,가해자,소송,음주,운전,차량,교통사고,반려견,중상,가해자,보상,소송,제기,사연,누리꾼,공분,시흥경찰서,경기,시흥시,정왕동,삼거리,추돌,사고,발생,경찰,조사,결과,사고,운전자,수준,면허,취소,만취,상태,A씨,견주,자신,반려견,일상,공유,imzeolmi,인스타그램,계정,교통사고,A씨,사랑,쩔미,반려견,사진,얘기,1월,남편,쩔미,근처,공원,산책,음주,운전,차량,A씨,이날,사고,남편,12개,왼쪽,갈비뼈,장기,충격,절제,수술,반려견,쩔미,척추,수술,하반신,마비,뒷다리,A씨,공개,영상,반려견,쩔미,하반신,회복,앞다리,모습,A씨,임신,상태,남편,1년,치료,아이,생활비,기하급수적,쩔미,수술비,치료비,재활비,부담,운전자,반려견,치료비,지불,입장,주장,가해자,보험사,쩔미,치료비,소송,음주운전,가해자,피해,양심,인생,사연,누리꾼,분노,모습,음주운전,병원비,판례,보험사,공론화,국민청원,이외,누리꾼,사연,생각,후원금,댓글,동의,반응","반려견,쩔미,가해자,a씨,치료비,보험사,운전자,교통사고,음주운전,하반신,견주,인스타그램,갈비뼈,누리꾼,정왕동,시흥시,국민청원,생활비,청원,후원금,imzeolmi,시흥경찰서,앞다리,공론화","음주운전 차량의 교통사고로 반려견이 중상을 입었지만, 가해자 측이 보상은커녕 되레 소송을 제기한다는 사연이 전해져 누리꾼들의 공분을 사고 있다. 
 
 25일 경기 시흥경찰서 등에 따르면 지난 1월 26일 오후 10시 15분쯤 시흥시 정왕동 한 삼거리에서 6종 추돌사고가 발생했다. 경찰 조사 결과 사고를 낸 운전자는 면허 취소 수준의 만취 상태였던 것으..",https://news.imaeil.com/page/view/2023032516562653057,
01500701.20230325163828001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230325163828001,2023-03-25,부산일보,박태우,말다툼 후 지인 트럭으로 쳤지만 급제동 인정돼 살인미수 무죄,사회>사건_사고, 사회>여성,,범죄>범죄일반>살인,,,류호중,"인도,서구,인천지법,인천시","형사15부,도로교통공단,검찰,재판부,스키드마크,법원","말다툼,지인,트럭,급제동,인정,살인,미수,무죄,여성,동승,트럭,전치,중상,사고,직전,후미등,스키드,마크,살해,고의,인정,스키드마크,교통사고,자동차,사진,기사,주유비,결제,말다툼,차량,여성,화물차,살해,혐의,기소,운전자,브레이크,사고,직전,사실,인정,무죄,선고,인천지법,형사,류호중,부장판사,살인미수,혐의,무죄,선고,25일,인천시,서구,인도,트럭,지인,살해,혐의,기소,시속,18.5,돌진,트럭,인도,화단,인도,골반,전치,중상,사고,트럭,주유비,결제,말다툼,혼자,차량,인도,검찰,말다툼,트럭,순간적,가속,페달,돌진,판단,법정,트럭,인도,발견,순간,사실,차량,생각,사고,주장,법원,사고,직전,트럭,후미,도로,급제동,흔적,스키드,마크,주장,검찰,사고,발생,매연,차량,급가속,근거,제시,법원,급제동,현상,도로,교통,공단,연구원,의견,사실,인정,재판부,피고인,진술,충격,의도,의심,스키드,마크,급제동,증거,살해,고의성,인정,장애,사유,판단,말다툼,차량,피고인,조수석,주유소,직원,주유비,결제,확인,모습,살해,마음,차량,추격,사람,행동","급제동,말다툼,주유비,후미등,연구원,피고인,스키드,살인미수,인천지법,자동차,조수석,교통사고,운전자,배기통,고의성,류호중,부장판사,인천시,주유소,스키드마크","교통사고 자동차 스키드마크. 사진은 이 기사와 관련 없음. 부산일보DB



 주유비 결제 문제로 말다툼 후 차량에서 내린 여성을 화물차로 들이받아 살해하려 한 혐의로 기소된 60대 운전자가 사고 직전 브레이크를 밟은 사실이 인정돼 무죄를 선고받았다. 
 
 인천지법 형사15부(류호중 부장판사)는 살인미수 등 혐의를 받는 A(63) 씨에게 무죄를 선고했..",https://www.busan.com/view/busan/view.php?code=2023032516261725241,
01500601.20230325163308001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230325163308001,2023-03-25,매일신문,박상구,서울 벌써 벚꽃 개화 작년보다 10일 빨라 역대 두번째,사회>사회일반, 문화>문화일반,,,,,,"울산,전주,서귀포,서울,부산,송월동,안동,진해,창원,종로구,울릉도,대전,여수,청주,제주,대구,포항,광주","서울,진해군항제,기상청,서울기상관측소","서울,벚꽃,개화,10일,역대,서울,벚꽃,서울,벚꽃,개화일,관측,시작,이래,역대,개화,10일,기상청,서울,벚꽃,개화,서울,벚꽃,개화,벚나무,서울,종로구,송월동,서울기상관측소,식물,계절,관측,표준목,왕벚나무,기준,기상청,벚나무,표준목,가지,서울,벚꽃,개화,개화일,서울,벚꽃,평년,개화일,14일,벚꽃,개화,2021년,서울,벚꽃,개화,관측,시작,1922년,개화,기록,개화,2월,영향,영향,기상청,평균,기온,2.3도,평년,0.6도,1.7도,일조시간,198.2시간,평년,169.3시간,28.9시간,3월,24일,평균기온,9.4도,평년,기간,5.5도,3.9,일조시간,170.8시간,평년,150.3시간,20.5시간,전국,평년,벚꽃,개화,자료,기상청,계절,관측,포항,시작,부산,19일,울릉도,20일,대구,창원,21일,제주,전주,울산,대전,22일,청주,여수,광주,안동,23일,서귀포,24일,벚꽃,공식적,개화,최대,벚꽃,축제,진해군항제,24일,개막,진해,벚꽃,26~27일,만개,전망","기상청,서울,표준목,개화일,진해,일조시간,서울기상관측소,포항,평균기온,벚나무,전주,울산,제주,창원,청주,대구,여수,광주,울릉도,안동,부산,송월동,서귀포,왕벚나무,진해군항제,종로구,군항제,개화","25일 서울에 벚꽃이 폈다. 서울에서 벚꽃 개화일을 관측하기 시작한 이래 역대 두 번째로 빠른 개화로 작년보다 10일이나 빨랐다. 
 
 기상청은 25일 서울에 벚꽃이 개화했다고 밝혔다. 서울의 벚꽃 개화는 서울 종로구 송월동 서울기상관측소 앞 식물계절 관측 표준목 벚나무(왕벚나무)를 기준으로 한다. 기상청은 해당 표준목 벚나무 한 가지에 꽃이 세 송이..",https://news.imaeil.com/page/view/2023032516322402342,
01500601.20230325162251001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230325162251001,2023-03-25,매일신문,이혜진,"'이원욱 악마 사진' 진화 나선 이재명 ""설마 우리 지지자일까 금도 넘는 행동""",정치>국회_정당, 정치>선거,,사회>사회갈등>시위,,,"비이재명계,이,개딸,이원욱,이재명",울산,"민주당,더불어민주당,민주당원,페이스북","사진,이원욱,악마,진화,이재명,지지자,행동,조작,이미지,명예,훼손,행위,차원,철저,조사,비이재명계,이원욱,더불어민주당,의원,이재명,대표,강성,지지,개딸,개혁,항의,집회,사진,조작,행위,고통,호소,이재명,대표,조작,이미지,의원,민주당,소속,명예,훼손,행위,차원,조사,조치,방침,투표,대표,체포,동의,기점,개딸,움직임,비명,퇴출,노골화,대표,단일대오,강조,수차례,만류,당내,갈등,모습,대표,자신,페이스북,악마화,조작,이미지,사용,조롱,비난,금도,행동,이원욱,의원,지역,사무실,집회,진짜,지지자들,민주당원들,의심,민주당원,이재명,지지자,중단,세력,역사,부정,반민,호소,대표,강성,지지,생각,욕설,모욕,공격적,행동,적대감,이재명,지지자,자처,이재명,입장,상식,국민들,당원,모습,눈살,토로,악마화,조작,이미지,사용,조롱,비난,금도,행동,조작,사실,공격,설득,대표,허위사실,적시,민주당,인사,비방,명예,훼손,인터넷,게시물,대응,조작,이미지,의원,민주당,소속,명예,훼손,행위,차원,조사,조치,호소,공격,모욕,억압,행위,중단,이재명,동지,민주당,사랑,당원,행동,촉구,의원,이날,자신,페이스북,개딸들,항의,집회,공지,안내문,사진,집회,현장,지역사무실,집회,집회,공지,앱카드,게시,본인,사진,언급,사진,이미지,조작,사진,본래,원본,얼굴,조작,유튜버들,악마,편집,악의,영상,유포,사진,조작,악마,토로,페이스북,전문,이재명,대표,페이스북,이원욱,의원,지역,사무실,집회,입구,아파트,단지,시위,피켓,진짜,지지자들,민주당원들,의심,민주당원,이재명,지지자,중단,세력,역사,부정,반민,악마화,조작,이미지,사용,조롱,비난,금도,행동,조작,사실,공격,생각,욕설,모욕,공격적,행동,적대감,이재명,지지자,자처,이재명,입장,상식,국민들,당원,모습,눈살,허위사실,적시,민주당,인사,비방,명예,훼손,인터넷,게시물,대응,조작,이미지,의원,민주당,소속,명예,훼손,행위,차원,조사,조치,호소,공격,모욕,억압,행위,중단,이재명,동지,민주당,사랑,당원,행동,분열,갈등,전략,단결,통합,행동,결과,행동,결과,권한,책임,크기,동일,시작,원인,제공,결과,무한,책임자,민주당,책임자,분열책동,극복,총선,책임,총선승리,장애,분열,갈등,민주당원,이재명,지지자,갈등,균열,최소화,노력,승리,이재명,울산,국민,보고회,말씀,영상,공유,차이,상대,공통점,차이점,내부,균열,상대,부족,총선,승리,나라,퇴행,미래,개척","이재명,민주당,지지자,개딸,페이스북,이원욱,울산,민주당원,당원,악마화,지역사무실,책임자,허위사실,안내문,눈살,비이재명계","비이재명계 이원욱 더불어민주당 의원이 이재명 대표의 강성 지지층인 이른바 '개딸(개혁의 딸)'의 항의 집회 사진 조작 행위에 대해 고통을 호소하자 이재명 대표가 ""조작된 이미지로 민주당 소속 의원의 명예를 훼손한 행위에 대해서도 당 차원에서 철저히 조사한 후 단호히 조치하겠다""는 방침을 밝혔다. 
 
 이 대표 체포동의안 투표를 기점으로 개딸의 비명계 ..",https://news.imaeil.com/page/view/2023032516221605473,
01500701.20230325161444001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230325161444001,2023-03-25,부산일보,박태우,'무어의 법칙' 주인공 인텔 창립자 고든 무어 별세,경제>반도체, 경제>유통, IT_과학>IT_과학일반,,,,"멜린다,고든,쇼클리,빌 게이츠","실리콘밸리,미국,캘리포니아,하와이,샌프란시스코","마이크로소프트,AFP연합뉴스,IBM,로이터 통신,모토로라","법칙,창립자,주인공,인텔,별세,무어,고든,오른쪽,모토로라,회장,공로상,수상,AFP연합뉴스,반도체,성능,2년,2배,증가,법칙,설파,인텔,공동,창립자,24일,현지시간,94세,일기,별세,로이터,통신,인텔,이날,하와이,자택,가족들,평화,세상,캘리포니아,샌프란시스코,미국,캘리포니아,무어,캘리포니아,공과대,화학,물리학,박사,학위,직장인,쇼클리,반도체,연구소,인텔,공동,창업자,평생,친구,로버트,노이스,반도체,입지,시작,무어,노이스,실리콘밸리,인텔,창립,시장,세계,반도체,압도,반도체,제국,건설,잡지,업계,기고,성능,반도체,집적,회로,2년,2배,법칙,시장,년간,반도체,흐름,예측,평가,집적회로,반도체,컴퓨터,자동차,휴대,통신,장비,발전,인텔,세계,상업,마이크로프로세서,인텔,출시,개인,컴퓨터,소형화,대중화,제작,인텔,컴퓨터,업체,IBM,PC,장착,인텔,시장,세계,반도체,제패,기부,적극,취미,낚시,자연,2000년,부인,고든,베티,고든,재단,설립,과학,발전,환경,보호,운동,지원,2005년,마이크로소프트,창업자,게이츠,멜린다,부부,기부자,미국,최대,이름,모교,캘리포니아,공대,달러,기부,지수,블룸버그,억만장자,자산,달러","반도체,인텔,고든,미국,캘리포니아,무어,노이스,창업자,창립자,물리학,억만장자,블룸버그,마이크로프로세서,직장인,2배,집적회로,연구소","2005년 고든 무어(오른쪽)가 모토로라 회장으로부터 공로상을 수상하고 있다. AFP연합뉴스



 
 
 반도체 성능이 2년마다 2배로 증가한다는 '무어의 법칙'을 설파한 인텔의 공동 창립자 고든 무어가 24일(현지시간) 94세를 일기로 별세했다. 
 
 로이터 통신에 따르면 인텔은 무어가 이날 하와이에 있는 자택에서 가족들이 보는 가운데 평화롭게 세..",https://www.busan.com/view/busan/view.php?code=2023032516052491245,
01500701.20230325155503001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230325155503001,2023-03-25,부산일보,박태우,'또 필로폰 투약 혐의' 남경필 장남 영장심사 구속 갈림길,사회>사건_사고, 지역>경기, 지역>전북,범죄>범죄일반>폭행, 범죄>범죄일반>마약,,"장남 남모,남경필,남","서울,중국,강남구,베이징,경기도,용인시","용인동부경찰서,수원지법,청구,경찰,군사법원,연합뉴스,법원,기흥구","혐의,필로폰,투약,영장심사,남경필,장남,영장,심사,구속,갈림길,마약,관리,혐의,법률,위반,구속영장,청구,남경필,경기도지사,장남,25일,구속,피의자,심문,영장실질심사,출석,경기도,용인동부경찰서,기흥구,용인시,아파트,필로폰,차례,투약,혐의,필로폰,투약,혐의,자택,체포,남경필,남모,경기도,지사,장남,법원,출석,구속,피의자,심문,영장실질심사,이날,2시,용인동부경찰서,피의,사실,인정,필로폰,아버지,포함,가족들,말씀,취재진,질문,묵묵부답,호송차,수원지법,수원지법,이날,3시,마약,관리,혐의,법률,위반,영장실질심사,진행,여부,영장,발부,이날,결정,기흥구,용인시,아파트,필로폰,차례,투약,혐의,가족,행동,마약,경찰,신고,지사,부재,현장,출동,경찰,현행범,체포,투약,사용,주사기,발견,마약,간이,검사,성분,결과,필로폰,검출,체포,정상적,체포,정상,의사소통,불가능,정도,약물,상태,경찰,소변,모발,검사,거부,간이,시약,검사,협조,경찰,혐의,마약,투약,인정,판단,24일,구속영장,신청,2017년,중국,베이징,자택,서울,강남구,차례,필로폰,투약,대마,흡연,혐의,구속기소,3년,이듬해,징역,집행,유예,선고,2014년,복무,시절,후임병,폭행,추행,혐의,불구속기소,군사법원,징역,집행,유예,선고","남경필,경기도,용인동부경찰서,경기도지사,용인시,수원지법,이듬해,서울,강남구,영장실질심사,구속영장,남모,불가능,묵묵부답","마약류 관리에 관한 법률 위반 혐의로 구속영장이 청구된 남경필 전 경기도지사의 장남 남 모 씨가 25일 오후 구속 전 피의자 심문(영장실질심사)에 출석하기 위해 경기도 용인동부경찰서에서 나오고 있다. 남 씨는 지난 23일 용인시 기흥구의 아파트에서 필로폰을 한 차례 투약한 혐의를 받고 있다. 연합뉴스



 필로폰을 투약한 혐의로 자택에서 체포된 남경필..",https://www.busan.com/view/busan/view.php?code=2023032515505038546,
01500601.20230325154855001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230325154855001,2023-03-25,매일신문,임재환,"1t 트럭 타고 지인에 돌진했는데 '무죄' ""살해 의도 있었다 보기 어렵다""",사회>사건_사고, 사회>여성,,범죄>범죄일반>살인,,,,"인도,서구,인천지법,인천시","형사15부,검찰,재판부","트럭,지인,돌진,무죄,살해,트럭,후미등,급제동,흔적,배경,선고,지인,여성,화물차,살해,혐의,재판,운전자,판결,재판부,화물차,속도,살해,의도,설명,인천지법,형사,살인미수,특수,재물,손괴,혐의,재판,A씨,남성,무죄,선고,25일,A씨,6시,인천시,서구,인도,화물차,지인,50대,살해,혐의,기소,A씨,시속,8.5,운전,트럭,B씨,인도,화단,인도,골반,전치,중상,사고,트럭,주유비,결제,말다툼,조사,B씨,실랑,혼자,차량,인도,A씨,트럭,검찰,말다툼,A씨,트럭,B씨,순간적,가속,페달,돌진,주장,A씨,트럭,B씨,발견,순간,사실,B씨,차량,생각,사고,주장,재판부,A씨,주장,무죄,판단,사고,직전,트럭,후미,도로,급제동,흔적,스키드,마크,선고,배경,재판부,피고인,진술,B씨,충격,의도,의심,스키드,마크,급제동,증거,살해,고의성,인정,장애,사유,판시,말다툼,B씨,차량,피고인,조수석,주유소,직원,주유비,결제,확인,모습,살해,마음,차량,추격,사람,행동,설명,재판부,사고,A씨,담벼락,차량,파손,특수,재물,손괴,혐의,고의성,인정,판단,판결","a씨,재판부,화물차,말다툼,급제동,b씨,주유비,피고인,인천지법,조수석,스키드,고의성,운전자,후미등,살인미수,인천시,주유소,판시,실랑,50대","지인인 여성을 화물차로 들이받아 살해하려 한 혐의로 재판에 넘겨진 60대 운전자가 무죄 판결을 받았다. 재판부는 화물차 속도를 고려해 살해 의도가 있다고 보기 어렵다고 설명했다. 
 
 인천지법 형사15부는 살인미수와 특수재물손괴 혐의로 재판에 넘겨진 60대 남성 A씨에게 무죄를 선고했다고 25일 밝혔다. 
 
 A씨는 지난해 9월 22일 오후 6시쯤 ..",https://news.imaeil.com/page/view/2023032515462218125,
01500601.20230325154039001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230325154039001,2023-03-25,매일신문,이해명,"""1억짜리?"" 생방중 명품시계 숨긴 마크롱 대통령 ""200만원 정도"" 해명",정치>청와대, 국제>중남미, 국제>유럽_EU,,,,"에마뉘엘 마크롱,게테,앤드 로스,마크롱","프랑스,미국,영국,카타르,결승전","BBC,BBC방송,가디언,엘리제궁,SNS,트위터,굴복하지않는프랑스,TF1","1억,명품,시계,마크롱,대통령,200만,정도,해명,인터,프랑스,TV,설명,연금,개혁,취지,탁자,사정,일각서,서민,비판,소리,해명,정년,연장,골자,연금,개혁,강행,반대,여론,에마뉘엘,마크롱,프랑스,대통령,개혁,취지,설득,인터뷰,도중,손목시계,장면,포착,명품,부자,대통령,비판,24일,현지시간,영국,BBC,방송,일간지,가디언,마크롱,대통령,22일,TF1,프랑스,방송,진행,인터뷰,연금개혁,필요성,설명,시청자들,30여분,진행,대통령,인터뷰,도중,손목시계,주목,인터뷰,시작,뒤쯤,마크롱,대통령,팔뚝,탁자,소리,답변,탁자,왼쪽,손목,시계,상태,모습,대통령,명품시계,관심,야당,연금개혁,반대,국민들,소셜미디어,SNS,서민,사정,부자,대통령,비판,극좌,성향,굴복,프랑스,LFI,소속,하원의원,클레망스,게테,하원,의원,트위터,마크롱,대통령,인터뷰,근로자들,최저,임금,근로자,전례,구매력,주장,최종,이미지,명품,시계,지적,일각,시계,가격,8만,유로,1억,주장,분노,프랑스,대통령실,엘리제궁,마크롱,대통령,착용,시계,로스,프랑스,유명,시계,브랜드,앤드,Bell,Ross,BR,V1,모델,문장,주문,8만,유로짜리,주장,사실무근,BBC,모델,별도,옵션,구매,가격,온라인,1천,3천,유로,230만,460만,정도,엘리제궁,마크롱,대통령,시계,시계,탁자,해명,익명,대통령,수행원,프랑스,언론,마크롱,대통령,카타르,월드컵,결승전,미국,국빈,방문,행사,시계,착용,1년,사용,인스타그램,계정,공식,사진","프랑스,마크롱,연금개혁,유로,손목시계,영국,결승전,8만,클레망스,게테,온라인,미국,카타르,1억,엘리제궁,일각서,명품시계,에마뉘엘","정년 연장을 골자로 한 연금개혁 강행으로 반대 여론에 부딪힌 에마뉘엘 마크롱 프랑스 대통령이 개혁 취지를 설득하기 위한 생방송 인터뷰 도중 손목시계를 슬쩍 푸는 장면이 포착돼 '명품을 쓰는 부자 대통령'이라는 비판을 받았다. 
 
 24일(현지시간) 영국 BBC방송과 일간지 가디언에 따르면 마크롱 대통령은 지난 22일 오후 TF1, 프랑스2 방송과 진행..",https://news.imaeil.com/page/view/2023032515363475359,
01500701.20230325150022001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230325150022001,2023-03-25,부산일보,김주희,"우연히 마주친 로드킬, 어디에 신고해야 하나요? [궁물받는다]",지역>충남, 지역>강원, 사회>사회일반,사고>교통사고>노상사고,,,,부산민원,"정부,국토교통부,이미지투데이,도로공사","로드킬,신고,궁물,전화,정확,위치,고속도로,신고,운전시,감속,주의운전,중요,사진,기사,직접적,연관,이미지,투데이,제공,여름,대학생,등교,횡단보도,고양이,시민,사이,고양이,당황,고양이,화단,화단,콜센터,지역,지자체,동물,종류,위치,신고,학교,동물,부서,신고,연락,동물,생사,처리기관,안내,재신고,사이,고양이,승용차,구매,출근길,로드킬,고양이들,불의,사고,세상,동물들,조금,발견,신고,Q.,동물,발견,연락,부산민원,문의,처리기관,결과,로드킬,처리,기관,장소,관할,구청,생사여부,청소과,자원순환과,지역경제과,부서,동물,종류,발견,위치,신고,처리기관,OO,구청,OO,부서,전달,방법,로드킬,동물,발견,위치,정확,전달,도로,방면,차선,주변,건물,사체,발견,연락,전화,도로,Q.,일반,고속도로,발견,본인,차량,동물,충돌,비상점멸등,갓길,이동,차량,후방,100m,지점,안전,삼각대,설치,도로,공사,콜센터,신고,사체,동물,부상동물,접촉,이동,사고,위험성,내비게이션,정확,위치,전달,효과적,국토,교통부,제공,국토교통부,로드킬,조사,결과,기준,5~6월,1시,사이,발생,고양이,고라니,너구리,노루,정부,로드킬,사고,예방,도로,유도울타리,설치,주의표지판,LED,야생,동물,주의,표지판,설치,대책,수립,운전자,야생,동물,주의,표지판,감속,주의운전,기억","로드킬,콜센터,처리기관,고속도로,주의표지판,국토교통부,표지판,교통부,oo,지자체,운전시,자원순환과,승용차,청소과,비상점멸,대학생","위 사진은 기사와 직접적인 연관 없음. 이미지투데이 제공



 때는 2013년 여름, 대학생이었던 기자는 등교하다 횡단보도에서 차에 치여 다친 고양이와 마주쳤습니다. 무심히 지나가는 시민들 사이에서 피를 흘리며 누워 있는 고양이를 본 기자는 어찌할 바를 몰라 당황했죠. 
 
 일단 고양이를 화단 턱 위로 옮기고 지역 지자체 콜센터 120에 동물의 종류..",https://www.busan.com/view/busan/view.php?code=2023022016255043810,
