뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500501.20230329100552001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500501.20230329100552001,20230329,대구일보,구아영,"달성문화도시센터, 시민주도형 문화황동 지원사업 ‘Imagine-달성2000’ 공모",지역>충남, 지역>경남, 지역>제주,,,,,달성군,"달성군청,달성문화재단,문화체육관광부,달성문화도시센터","달성문화도시센터,시민,주도,문화,황동,지원,사업,Imagine,달성,공모,활동,시민그룹,예술가,그룹,공모,4월,28일,공모,달성문화재단,달성,문화,도시,센터,달성군청,법정,문화,도시,사업,일환,시민,주도,문화,활동,지원,사업,Imagine,달성,공모,달성군청,문화,체육,관광부,시행,법정,문화,도시,공모,선정,문화도시,사업,추진,5년,국비,포함,최대,규모,예산,지역,문화,발전,사업,추진,공모사업,지역,문화자원,실내외,공간,활용,활성화,달성군,지역,문화,활성,시민들,계획,실행,문화,활동,지원,공모유형,공연,전시,관광,교육,체험,유형,활동,유형,지역,문화,유적지,탐구,마을,지역문화,이야기,발굴,지역,문화,독립,출판물,발간,공모,자격,달성군,공고일,기준,거주,달성군,지역,활동,가능,3인,구성,시민,그룹,예술가,그룹,구분,시민,그룹,300만,예술가,그룹,500만,규모,활동비,지원,접수,문화,도시,센터,방문,우편,이메일,가능,달성,문화,재단,누리집,확인","달성군,지역문화,달성문화재단,달성군청,문화도시,누리집,공고일,500만,예술가,실내외,관광부","달성문화재단 달성문화도시센터가 다음달 3~28일 달성군청 법정 문화도시 사업의 일환으로 시민주도형 문화활동 지원사업 ‘Imagine-달성2000’을 공모한다. 
 
달성군청은 지난해 12월 문화체육관광부가 시행하는 제4차 법정 문화도시 공모에 선정돼 올해 문화도시 여러 사업을 추진하고 있다. 향후 5년간 국비 100억 원을 포함한 최대 200억 원 규모..",http://www.idaegu.com/newsView/idg202303290002,
01500501.20230329100551001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500501.20230329100551001,20230329,대구일보,구아영,벚꽃 운치 즐기면서 금호강 둔치에서 버스킹 ‘동촌금호강예술제’. 4월2일까지,문화>음악, 문화>전시_공연, 문화>방송_연예,,,,"노래자,강태풍,배은희,김의영,방성택,김종국,전유진,최향,이상직,배진영,김용빈,진시몬,배진형,조정민","동촌금호강예술제,금호강,지저동,대한민국,싱어송라이터","퓨전국악밴드,아양아트센터","벚꽃,운치,금호강,둔치,버스킹,동촌금호강예술제,4월,지역,예술,단체,버스킹,30일,둔치,지저동,금호강,버스킹,31일,개최,기념,음악회,성악가,방성택,배진영,김용빈,최향,출연,만개,벚꽃,동촌금호강예술제,개최,아양아트센터,아양아트센터,둔치,지저동,금호강,동촌금호강예술제,개최,기획,2회,동촌금호강예술제,일정,벚꽃,퓨전,국악,밴드,연주,팝페라,대중가요,공연,생활,미술인,전시,조각,초대전,체험행사,둔치,지저동,금호강,30일,예술단체,지역,예술,단체,버스킹,진행,싱어송라이터,최재관,2인,밴드,인디,밴드,메아리,사필,밴드,금호강,일대,시민들,예정,31일,야외광장,아양아트센터,야외,광장,음악회,동촌금호강,예술제,기념,진행,바리톤,방성택,소프라노,배진형,이상직밴드,지역,예술인,트롯,전국,체전,열창,최향,김용빈,출연,지저동,금호강,둔치,종편,방송,프로그램,노래,대한민국,공개녹화,진행,노래,대한민국,재주꾼,전국,순회,시청자,참여,노래자랑,프로그램,예심,팀들,무대,개그맨,김종국,진행,진시몬,이날,가수,조정민,김의영,전유진,유명,가수,출연,지저동,금호강,둔치,강변음악회,치어리딩,국가,대표,배출,천무,응원단,퍼포먼스,음악회,지역,배은희,팝페라,가수,무대,청년,국악인,구성,퓨전,국악,밴드,화애락,化愛樂,미스터트롯2,출연,강태풍,무대,야외광장,아양아트센터,아양갤러리와,야외,광장,정예작가,초대전,야외,조각전,체험행사,기획전시,마련","동촌금호강예술제,아양아트센터,음악회,금호강,버스킹,지저동,팝페라,방성택,시청자,화애락,2인,예술제,트롯,치어리딩,대한민국,체험행사,노래자랑,최향,김용빈,종편,아양갤러리와,야외광장","만개한 벚꽃과 함께하는 ‘동촌금호강예술제’가 개최된다. 
 
아양아트센터가 다음달 2일까지 아양아트센터와 지저동 금호강 둔치 등에서 ‘동촌금호강예술제’를 개최하고 있다. 
 
지난해 처음 기획돼 2회째를 맞는 ‘동촌금호강예술제’는 지난해 보다 일정을 조금 앞당겨 벚꽃과 함께 즐길 수 있도록 했다. 퓨전 국악밴드의 연주와 팝페라, 대중가요의 공연, 생활 ..",http://www.idaegu.com/newsView/idg202303280073,
01500501.20230329100549001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500501.20230329100549001,20230329,대구일보,구아영,"“가온홀은 변신 중, 오는 8월 재개관” 봉산문화회관 올해 기획공연 라인업 발표",문화>전시_공연, 문화>음악, 지역>충남,,,,"김현정,최훈락,모티","봉산,북성 밤마실,중구,상주,봉산공연창작소,스페이스라온,동성로 로맨스","wi,북성로,봉산문화회관,엠비규어스,스트릿컬쳐인더박스,현대,스페이스,한창,스페이스라온,DIMF,문화체육관광부,엑터스토","가온홀,변신,봉산문화회관,기획,공연,라인업,리모델링,상반기,중극장,가온,스페이스,내부,수리,봉포유,소소스테이지,준비,시리즈,공연,가온,무대,리모델링,스페이스,음향,객석,공사,변모,모습,수준,공연,지역예술가들,제작,공연,구민들,선사,부임,관장,김현정,봉산문화회관,포부,봉산문화회관,대대적,작업,공연장,변모,돌입,리모델링,상반기,중극장,가온,스페이스라온,스페이스,라온,내부,수리,작업,가온홀,8월,스페이스,다음달,재개관,기획,공연,봉포유,소소스테이지,봉산공연창작소,우수,공연,특별,기획,시리즈,26회,공연,준비,가온,음악회,뮤지컬,발레,연극,국악,궁중무용,콘서트,프로그램,구성,관객,각오,기념공연,가온홀,기념,공연,8월,재개관,가온,기념,개최,뮤지컬배우,뮤지컬,콘서트,뮤지컬,배우,18인,팝스,오케스트라,환상적,호흡,하모니,넘버,유명,뮤지컬,중점,OST,가요,봉산문화회관,브랜드공연,자리,봉포유,시리즈,가온,모티브,무브,스테이지,주제,발레,궁중무용,현대무용,국악,예술가들,유명,예술가,수준,공연,지역,예술인,컬래버,김용걸,발레,8월,종묘제례,일무,9월,겜블러,아트지,Get,10월,국악,프로젝트,그룹,무곡,콘서트,10월,빅타이거빅밴드,엠비규어스댄스,빅타이거빅,밴드,10월,준비,봉산문화회관,작품,특별기획시리즈,뮤지컬,8월,27일,개최,밤마실,북성,트라이아웃,공연,DIMF,공연,예술,창작,산실,레퍼토리,선정,작품성,뮤지컬,중구,북성로,남편,주물,기술자,도예,아내,이야기,아내,AI,로봇,뮤지컬,문화체육관광부,예술경영지원센터,공연,유통,협력,지원,사업,최종,선정,국비,지원,중극장,뮤지컬,재제작,스페이스라온,기획,공연,4월,지역,예술인,발굴,스페이스,대표,공연,시리즈,소소스테이지,일상,선물,하루,매진,관객들,호평,봉산문화회관,지오뮤직,협력,5개,공연,준비,한창,다음달,8월,마지막,토요일,마지막,5시,밴드,채왕록,롱아일랜드,재즈,밴드,4월,원따나라,MaMa,Africa,원따,나라,5월,피아니스트,최훈락,렉처콘서트,6월,홍기쁨,살롱,탱고,7월,뮤지컬,사랑,8월,중구,특화,문화,콘텐츠,발굴,공모,추진,봉산공연창작소,6월,스페이스라온,공연예술단체,선정,스트릿컬쳐인더박스,6월,4일,나릿,창작,판소리,몽석가,6월,11일,엑터스토리,동성로,로맨스,6월,17일,무대화,우수,공연,시리즈,상주단체,선정,창작플레이,기획,공연,여름철,스크린,바캉스,봉산문화거리,거리,예술,공연,팝업,스테이지,준비","봉산문화회관,가온홀,가온,스페이스라온,봉포유,재개관,소소스테이지,중극장,상반기,몽석가,스테이지,예술가,중구,다음달,기술자,북성,롱아일랜드,엠비규어스댄스,빅타이거빅밴드","“가온홀 무대 시스템 리모델링과 스페이스라온 음향 및 객석 공사를 마치고 새롭게 변모한 모습으로 국내외 수준 높은 공연과 지역예술가들이 함께 제작하는 다양한 공연을 구민들에게 선사하겠습니다.” 
 
지난 1월 부임한 김현정 봉산문화회관 관장의 포부다. 
 
봉산문화회관은 올해 대대적인 공연장 변모 작업에 돌입한다. 상반기 424석 중극장 가온홀 리모델링..",http://www.idaegu.com/newsView/idg202303280072,
01500701.20230329100518001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230329100518001,20230329,부산일보,박미정,"금정구, ‘K-story(고전) 금정에서 펼치는 지혜의 샘’ 추진",지역>대전, 지역>전남, 지역>충북,,,,,"황산도,부산,금정,금정구,금정구(구청장","문화관광과,문화재청,금정구청장,금정구","금정구,K-story,고전,금정,지혜,추진,부산,금정구,구청장,김재윤,공모,문화재청,주관,지역,문화유산,교육,사업,선정,4월,지역주민,가족,단위,청소년,외국인,대상,지역,문화유산,교육,프로그램,진행,사업,지역,문화유산,교육자원,활용,교육프로그램,운영,지역주민,대상,지역공동체,문화,정체,강화,역사,문화,교육,기회,제공,금정구,4월,11월,8회,지역,우수,고전문화재,삼국유사,조선왕조의궤,훈몽자회,지역,문화재,소재,현장,실제,문화유산,체험,교육,문화재,중요성,지역주민들,K-story,고전,금정,지혜,교육사업,추진,K-story,고전,금정,지혜,삼국유사,지혜,조선왕조의궤,지혜,훈몽자회,지혜,옛길,황산,금정장원,과거,시험,학습,현장,체험,문화유산,체험,교실,프로그램,진행,프로그램,사항,프로그램,문화관광과,문의,김재윤,금정구청장,교육과정,학교,역사,교육,지역문화유산교육,문화재,중심,현장,체험,능동적,교육,노력","문화유산,금정구,문화재,김재윤,지역문화유산교육,문화재청,삼국유사,조선왕조의궤,지역주민,훈몽자회,옛길,금정장원,외국인,금정,금정구청장,고전문화재,구청장,중요성,지역주민들,교육과정,교육프로그램,8회,부산,지역공동체,문화관광과","부산 금정구(구청장 김재윤)가 지난해 9월 문화재청 주관 2023년 지역 문화유산교육사업 공모에 선정되어 오는 4월부터 지역주민(가족 단위), 청소년, 외국인 등을 대상으로 다양한 지역문화유산교육 프로그램을 진행한다고 밝혔다. 
 
 이 사업은 지역의 문화유산을 교육자원으로 활용하는 교육프로그램을 개발 운영해 지역주민을 대상으로 지역공동체의 문화 정체성..",https://www.busan.com/view/busan/view.php?code=2023032910035901077,
01500701.20230329100518002,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230329100518002,20230329,부산일보,박미정,"금정구 서2동지역사회보장협의체, 희망프로젝트 ‘키다리아저씨의 새학기 선물 지원사업’ 추진",지역>경기, 지역>대전, 지역>부산,사회>사회문제>학대,,,"김종숙,김재윤,최인규","서2동,부산,금정구,서2동지역사회보장협의체","지역사회보장협의체,민간위원장","금정구,지역사회보장협의체,희망,프로젝트,키다리,아저씨,지원사업,학기,선물,지원,사업,추진,부산,금정구,구청장,김재윤,지역사회보장협의체,서2동,지역,사회,보장,협의체,민간위원장,최인규,희망,프로젝트,특화,사업,키다리아저씨,지원사업,학기,선물,지원,사업,사업,취약,계층,자녀,학년,출발,응원,희망프로젝트,2019년,지속적,추진중,10명,고등학교,신입생,중학생,3명,고등학생,문화상품권,5만,응원편지,전달,지역,사회,보장,협의체,위원,대상,아동학대,예방,양육법,아동,학대,예방,교육,병행,인적,안전망,의무,아동,학대,신고,아동,중요성,재인식,자리,마련,서2동,지역,사회,보장,협의체,최인규,위원장,동네,나무,환경,시작,학기,건강,마음,응원,김종숙,동장,지역사회보장협의체,중심,일상,지원,희망,프로젝트,민관,협력,사업,추진,일상,희망,동네,조성,노력","지역사회보장협의체,협의체,서2동,희망프로젝트,아동학대,금정구,위원장,키다리아저씨,최인규,고등학생,중학생,신입생,상품권,3명,문화상품권,재인식,5만,고등학교,양육법,응원편지,추진중,김재윤,안전망,중요성,구청장,김종숙,지원사업,민간위원장,부산","부산 금정구(구청장 김재윤)는 지난 23일 서2동 지역사회보장협의체(민간위원장 최인규)에서 희망프로젝트 특화사업으로 “키다리아저씨의 새학기 선물 지원사업”을 실시했다고 밝혔다. 
 
 이 사업은 취약계층 자녀의 새 학년 새 출발을 응원하는 희망프로젝트로 2019년부터 지속적으로 추진중이며, 올해는 10명의 중 고등학교 신입생(중학생 3명, 고등학생 7명..",https://www.busan.com/view/busan/view.php?code=2023032910040214930,
01500701.20230329100517001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230329100517001,20230329,부산일보,박미정,"부산 금정구, ‘2030부산세계박람회 유치 기원 갈맷길 플로깅’ 실시",문화>문화일반, 지역>경남, 지역>부산,,,,김재윤,"부산,금정구","회동수원지,부산,금정","부산,금정구,플로깅,부산세계박람회,유치,기원,갈맷길,부산,금정구,구청장,김재윤,28일,후보,부산세계박람회,개최,현지,실사단,방문,갈맷길,플로깅,구청장,직원,구민,참여,1코스,갈맷길,환경정비,부산세계박람회,유치,홍보,전개,김재윤,구청장,금정구,부산,부산세계박람회,유치,응원,갈맷길,방문,힐링,금정,자연문화유산,회동수원지,갈맷길,코스,자연,풍광,사람,관광명소","갈맷길,구청장,부산세계박람회,김재윤,금정구,플로깅,부산,금정,관광명소,회동수원지,힐링,자연문화유산,문화유산,실사단,수원지,환경정비,1코스,시간date,방문,유치,자연,개최,구민,후보,관광,사람,회동,풍광,환경,전개,현지,직원,홍보,정비,참여,코스,응원","부산 금정구(구청장 김재윤)는 지난 28일, 2030부산세계박람회 개최 후보지 현지실사단 방문을 맞아 갈맷길 플로깅을 실시했다. 
 
 구청장을 비롯한 직원, 구민 300여명이 참여하여 갈맷길 8구간 1코스를 걸으며, 환경정비와 2030부산세계박람회 유치를 위한 홍보를 전개하였다. 
 
 김재윤 구청장은“금정구, 나아가 부산이 하나 되어 2030부산세계..",https://www.busan.com/view/busan/view.php?code=2023032910035657581,
01500701.20230329100516001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230329100516001,20230329,부산일보,박미정,"금정구기독교연합회, 금정구에 이웃돕기 성품 기탁",문화>종교, 지역>충남, 지역>충북,,,,"배영조,김재윤","금정구기독교연합회,금정구,금정구지역","금정구기독교연합회,금정구청","금정구기독교연합회,금정구,이웃,성품,기탁,금정구기독교연합회,회장,배영조,목사,금정구청,구청장,김재윤,방문,주민,누리,상품권,기탁,금정구기독교연합회,금정구,지역,교회,목사,신도들,구성,지역,이웃,사랑,사업,전통시장,운동,이웃사랑,실천,배영조,회장,어려움,이웃들,조금,도움,마음,이웃,성품,기탁,정성,성품,이웃들,위로","금정구기독교연합회,금정구,금정구청,배영조,이웃들,김재윤,전통시장,구청장,신도,상품권,신도들,이웃사랑,이웃,목사,기탁,성품,지역,주민,사랑,회장,교회,전통,시장,방문,누리,운동,사업,도움,구성,실천,조금,마음,어려움,정성,위로","금정구기독교연합회(회장 배영조 목사)는 지난 27일 금정구청(구청장 김재윤)을 방문하여 저소득 주민을 위해 온누리상품권 400만원을 기탁하였다. 
 
 금정구기독교연합회는 금정구지역 200여개 교회 목사와 신도들로 구성되어 있으며, 매년 지역의 어려운 이웃을 위해 사랑의 쌀 나누기 사업, 전통시장 살리기 운동을 통해 이웃사랑 나눔을 꾸준히 실천하고 있다..",https://www.busan.com/view/busan/view.php?code=2023032910035395416,
01500701.20230329100225001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230329100225001,20230329,부산일보,강대한,요금소 앞 서행 트레일러 들이받은 냉동 탑차 30대 운전자 숨져,사회>사회일반, 지역>경남, 지역>전남,,,,,"순천,경남,남해고속도로",경남경찰청,"요금소,요금소,서행,트레일러,냉동,탑차,운전자,경남경찰청,전경,29일,경남,남해고속도로,순천,방향,14.9,지점,마산TG,200m,전방,2.5,냉동탑차,25t,트레일러,추레라,사고,식자재,냉동,탑차,운전자,30대,철제,트레일러,운전자,60대,트레일러,하이패스,1차로,2차로,운행,요금,정산,서행,파악,경찰,경위,조사","냉동탑차,운전자,순천,경남,남해고속도로,요금소,30대,마산,200m,2차로,1차로,경남경찰청,하이패스,추레라,25t,60대,tg,마산tg,트레일러,서행,탑차,냉동,철제,경위,지점,운행,전방,경찰,패스,요금,하이,전경,사고","경남경찰청 전경. 부산일보DB



 29일 오전 5시 36분 경남 남해고속도로 1지선 순천 방향 14.9km 지점(마산TG 200m 전방)에서 2.5t 냉동탑차가 앞서가던 25t 트레일러(추레라)를 들이받았다. 
 
 이 사고로 식자재를 싣고 가던 냉동탑차 운전자 A(30대) 씨가 숨졌다. 철제 빔을 실은 트레일러 운전자 B(60대) 씨는 다치지 않았..",https://www.busan.com/view/busan/view.php?code=2023032909530544728,
01500701.20230329100103001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230329100103001,20230329,부산일보,배동진,"LG전자, 서울재활병원에 통증완화기 ‘LG 메디페인’ 50대 기증",사회>장애인, 사회>의료_건강, IT_과학>보안,,,,"이지선,이동식,남혜성","서울시,수도권","LG메디,HE사업본부,LG전자,LG,식약처,서울재활병원","LG전자,서울재활병원,메디페인,통증,완화기,LG,기증,남혜성,오른쪽,LG,전자,사업,본부,홈뷰티,사업,상무,이지선,서울재활,병원장,LG메디페인,기증,포즈,LG,전자,제공,LG전자,서울재활병원,자사,50대,만성,통증,완화,의료,기기,LG,메디,페인,기증,29일,서울재활병원,서울시,유일,재활병원,수도,공공,어린이,재활,병원,소아,청소년,성인,생애주기,재활,기증,LG,메디,페인,병원,치료시설,중증환자,유관,시설,활용,예정,LG,메디,페인,신체,부위,만성,통증,완화,의료기기,병원,사용,신호요법,침습,무통증,신호,요법,통증치료,동등,침습,통증,완화,방식,적용,제품,식약처,정식,인증,획득,LG전자,제품,인프라,활용,창출,사회,가치,사회,공헌,활동,해외,2019년,기관,개선,장애인,치료,환경,공기,청정기,2021년,거동,불편,학생들,학습권,TV,무선,이동식,스탠바이미,기증,2022년,장애,아동,지원,자선행사,LG,전자,박세리,월드,매치,골프,대회,메인,스폰서,참가,농어촌,장애,가정,온라인,장애,학교,노트북,스탠바이미,전달,활동,계획,해외,장애,미래세대,사회공헌,전개,2011년,운영,청소년,챌린지,글로벌,장애,청소년,장애청소년,정보격차,해소,사회진출,마련,4000명,장애청소년들,참가","lg,lg전자,서울재활병원,메디페인,장애인,스탠바이미,박세리,페인,무통증,사회공헌,침습,50대,재활병원,이동식,이지선,온라인,농어촌,신호요법,의료기기,병원장,학생들,청정기,학습권","남혜성(오른쪽) LG전자 HE사업본부 홈뷰티사업담당 상무가 이지선 서울재활병원장에게 LG메디페인을 기증한 뒤 포즈를 취하고 있다.LG전자 제공



 LG전자는 최근 서울재활병원에 자사의 만성 통증 완화 의료기기 LG 메디페인 50대를 기증했다고 29일 밝혔다. 
 
 서울재활병원은 서울시에 유일한 수도권 공공어린이 재활병원으로, 소아-청소년-성인의 생..",https://www.busan.com/view/busan/view.php?code=2023032908494585784,
01500601.20230329100052001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230329100052001,20230329,매일신문,정진욱,"티몬, 4월 3일 NHN여행박사와 ‘베트남 3대 휴양지’ 특가 판매",문화>요리_여행, 경제>서비스_쇼핑, 경제>유통,,,,김학종,"나트랑,북부VS,휴양,베트남,다낭","BE,티몬,NHN여행박사,호텔＆리조트,티몬투어","티몬,NHN여행박사,NHN,여행,박사,휴양지,베트남,특가,판매,티몬,NHN여행박사,NHN,여행,박사,다낭,나트랑,푸꾸옥,휴양지,베트남,여행상품,특가,판매,페이지,프로모션,티저,공개,할인,최대,사전,쿠폰,선착순,발급,베트남,휴양지,상품,다낭,BEST,호텔,리조트,패키지,나트랑,자유,여행,VS,세미,패키지,푸꾸옥,자유여행,북부,VS,남부,리조트,자유,여행,취향,구성,여행,상품,큐레이션,특가,티몬,단독,상품,정보,혜택가,공개,만우절,기념,거짓말,초특가,혜택,즉시,할인,최대,19%,카드,할인,최대,8%,기본,제공,사전,쿠폰,최대,3%,혜택,최대,30%,중복,할인,투어비즈본부장,김학종,티몬,투어,비즈,본부장,천혜,자연,관광,휴양,동시,베트남,여행지,고객들,관심,내달,티몬투어,특가,혜택,선사,계획,베트남,여행,계획,기회","베트남,티몬,나트랑,다낭,푸꾸옥,자유여행,티저,김학종,휴양지,거짓말,본부장,고객들,만우절,선착순,best,혜택가,여행지,vs,티몬투어","티몬이 오는 4월 3일 NHN여행박사와 손잡고 다낭 나트랑 푸꾸옥 등 '베트남 3대 휴양지' 여행상품을 초강력 특가에 판매한다고 밝혔다. 
 
 29일 18시 프로모션 티저 페이지를 공개하고, 오는 4월 2일까지 최대 3% 할인의 사전 쿠폰을 선착순 발급한다고 전했다. 
 
 베트남 3대 휴양지 상품은 ▲'다낭' BEST 호텔＆리조트 패키지, ▲'나트랑..",https://news.imaeil.com/page/view/2023032908535446483,
01500601.20230329095750001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230329095750001,20230329,매일신문,김세연,"챗GPT 영향 많이 받는 직업은? ""회계사 수학자 통역사 등“",경제>취업_창업, IT_과학>과학, 사회>노동_복지,,,,,"정비공,회계,미국,미","마이크로소프트(MS),펜실베이니아대,골드만삭스,법원,투자은행","영향,직업,회계사,수학자,통역사,GPT,통역,GPT,분류,창의적,생성,컴퓨터,코드,성과,GPT,영향,일자리,일자리,노동자,80%,생성,인공,지능,AI,발달,직업,변화,결과,회계사,수학자,통역사,작가,법원,속기사,홍보전문가,영향,즉석,요리,전문,셰프,오토바이,정비공,석유,가스,잡역부,직업,AI,영향,월스트리트저널,개발사,오픈AI,연구진,미국,펜실베이니아대,직업,업무,생성,AI,노출,결과,연구진,최신,GPT,통역,분류,창의적,생성,컴퓨터,코드,작업,성과,업무,10%,GPT,영향,일자리,노동자,80%,일자리,AI,영향,일정,WSJ,해석,전문가,조사,AI,노동시장,잠재,영향,AI,일자리,예측,설명,마이크로소프트,MS,지난주,챗GPT,적용,GPT-,최신,수학,코딩,의학,심리학,분야,임무,해결,인간,수준,성과,투자,은행,골드만삭스,보고서,생성,AI,세계,3억,정규,일자리,영향,화이트칼라,일자리,영향,예상,동시,AI,노동생산성,일자리,창출,골드만삭스,전망","일자리,ai,골드만삭스,gpt,전문가,노동자,연구진,셰프,개발사,월스트리트저널,통역사,회계사,펜실베이니아대,미국,크로소프트,심리학,마이크로소프트,속기사,정비공,홍보전문가,챗gpt,3억,수학자,잡역부,보고서,노동시장,노동생산성","생성형 인공지능(AI)의 발달로 많은 직업이 사라지거나 변화할 것이라는 연구 결과가 나왔다. 
 
 특히 회계사, 수학자, 통역사, 작가, 법원 속기사, 홍보전문가 등이 큰 영향을 받을 것이라고 분석됐다. 반면 즉석요리 전문 셰프, 오토바이 정비공, 석유 가스 잡역부 등의 직업은 AI의 영향을 거의 받지 않는 것으로 나타났다. 
 
 28일 월스트리트저..",https://news.imaeil.com/page/view/2023032909343331132,
