제목,내용,작성일자,답변,답변일자,담당부서
오포->서울 및 성남이천 도로좀 넓혀주세요,"광주에서 20년을 넘게살았는데 교통수준이 정말 처참합니다
올림픽대로를 타는건지 일반도로를 타는건지 구분이 안 될 만큼 교통체증이 너무 심합니다
그 와중에 태전지구 및 오포라인에는 아파트가 계속 들어서는데 도로는 안넓히니 정말 좁아 터질지경입니다.
당장의 개선을 바라는게 아니라 도로확장이라던지 조치사항을 좀 내주십시오.
정말 아침마다 출근하는게 스트레스입니다",2022-11-11,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2211-0370654)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""태전지구, 고산지구 교통정체 및 도로환경 개선요청""으로 이해됩니다.
3. 귀하의 민원사항에 대해 다음과 같이 안내드립니다.
가. 태전지구, 고산지구 교통 지·정체에 따른 교통 불편을 드린 점 사과 말씀드립니다. 해당지역 도로 정체의 주요 원인은 국도3호선, 국도43·45호선의 교통정체로 판단됩니다. 우리시에서는 단기 및 중장기적 관점의 교통문제 해결방안 검토 등 적극적으로 노력 중이나, 인구 유입에 따른 교통량 증가와 성남/서울방향 및 이천방향 통행량 집중, 타 시 대비 높은 통과교통량으로 평일뿐만 아니라 주말까지 교통 문제가 야기되고 있는 실정입니다.
나. 회안대로(국도43·45호선) 주변 교통 지·정체를 해소하기 위해 국토교통부에 국도43·45호선 대체우회도로 건설을 건의하여 “제5차 국도·국지도 건설 5개년 계획” 반영을 위해 노력하였으나, 아쉽게도 2021년 9월 발표한 “제5차 국도·국지도 건설 5개년 계획 일괄 예비타당성조사 결과” 및 “제5차 국도·국지도 건설계획(2021~2025)”에 채택되지 못하였습니다.
다. 현재 우리시에서는 국도3호선과 회안대로(국도43·45호선)에 집중되는 교통량을 분산하고자, 태전지구에서 국도3호선으로 직접 연결을 위한 ""성남~장호원 자동차 전용도로 진·출입램프 건설공사""와 태전지구에서 포은대로로 연결되는 “광남고등학교 앞(중로1-19호선 외)도로개설공사”를 착공하여 진행하고 있습니다.
라. 또한 장기적 관점에서는 중심 시가지를 우회하여 교통량을 분산하고 주요 지점간의 접근성을 증대하기 위한 “순환도로망 구축 타당성평가 및 기본계획 수립 용역""을 진행 중에 있으며, 회안대로(국도43·45호선)의 상습적인 교통 정체 개선을 위해 충실히 검토할 계획이오니 이점 양지하여 주시기 바랍니다.
마. 지역 주민의 불편사항이 조속히 해소되지 못한 점에 대해 다시 한번 사과의 말씀드리며, 앞으로도 우리시에서는 태전동 일대 상습 정체 해소를 위한 교통체계 개선과 도로 신설·확장 등을 위해 지속적인 노력과 집행을 해 나갈 계획임을 알려드리니, 양해와 협조를 당부드립니다.
4. 그 밖에 궁금하신 사항이 있으실 경우, 도로사업과 도로계획팀(☏031-760-4553)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-16,도로사업과
좁은 골목길 불법 물품적치로 인한 통행불편에 대한 민원 접수의 건,제목에 상기한 내용과 같이 문화로 101번길에 위치한 골목길에 개인 물품으로 판단되는 불법 물품적치로 인하여 통행에 어려움과 주차에 대한 불편을 첨부파일과 함께 민원접수 신청합니다.,2022-11-11,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2211-0369537)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 도로변 불법 물품적치 해결 요청으로 사료됩니다.
3. 귀하의 민원을 바탕으로 경안동 135-39번지 현장 방문하여, 인근 주민에게 민원사항을 통보하고 도로변 물품적치를 자진수거하였음을 알려드립니다. 보다 깨끗한 경안동 거리환경을 위해 노력하겠습니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 경안동행정복지센터 김도환 주무관(031-760-4593)에게 연락 주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2022-11-25,경안동
태전 장지동 경남아너스빌 주변의 문제점 개선 바랍니다,"1. 아파트와 체육공원 사이 굴다리주변이 쓰레기로 너무나 지저분합니다. 깨어진 유리창 법칙의 전형이죠. 그냥 수수방관히니 담배꽁초가 언제나 넘칩니다. 2. 아파트 상가주변, 쓰레기통 문제를 제기하면서 초장에 정리하지 않으면 도로가 쓰레기장이 될수 있다고 민원 올렸는데, 현실화되고 있어요. 쓰레기통 주변으로 쓰레기가 싸이네요. 그것도 도로변에 답답하네요 2가지 사진 올립니다. 제발 현장 확인 부탁드립니다",2022-11-11,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원은 “경남아너스빌 일대 담배꽁초 수거 및 인도 쓰레기통 위치 이동 요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 신고하신 태전 경남아너스빌 일대 담배꽁초 수거 및 인도 쓰레기통 위치 이동 요청과 관련하여, 2022년 11월 15일 해당구간의 담배꽁초를 수거 완료하였습니다.
- 또한 인도변 쓰레기통 주변에 쓰레기는 상가 입주민들이 배출일자와 시간을 잘모르고 배출하여 수거업체(경안환경:☏031-764-7070)에서 수거하지 못한 것으로 판단되므로 깨끗한 쓰레기 처리 감시원을 활용하여 주민들에게 올바른 쓰레기 배출안내를 하도록 하겠습니다. (향후 상가 입주민끼리 자체회의후 다른 장소에 공동배출지 지정 예정)

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광남1동 행정복지센터 김상연 주무관(☏031-760-1964) 에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-16,광남1동
집앞 가로등수리,집앞 가로등이 고장난지 몇달째인데 그대로 방치중이라 귀가시 매우 불편함,2022-11-10,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2211-0355738)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 경안동 129-7번지 일원 가로등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 가로등에 대하여 현장 점검을 하였으며, 2022. 11. 28.일까지 조치할 예정입니다.
다만, 현재 가로(보안)등 파손 및 보수 민원이 많아 작업이 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 염담비(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-11-18,도로관리과
수소충전소 빠른 설치 요청,"경기도 광주가 팔당상수원이 있어 환경문제에 더 민감하고 적극적이어야 한다고 생각됩니다.
수소전기차가 우리 나라에 도입된게 2018년인데
수소충전소가 아직까지 한 군데도 없다는게 이해가 안됩니다.
인근 성남,하남,용인은 하나라도 설치했는데 광주시는 너무나 무책임합니다.

현재 부지선정 등의 과정이 어디까지 진행되고 있는지 몹시 궁금합니다.",2022-11-10,"- 귀하의 가정에 행복이 가득하시길 기원합니다.
- “광주시 수소충전소 설치 건의”건에 대하여 아래와 같이 답변을 드립니다.
- 광주시에서는 수소충전소 설치와 관련하여, 단기적 계획으로는 기존 주유소 및 가스충전소 부지에 사업자가 설치사업에 공모하여 진행할 수 있도록 유도하고 있으며, 중장기적 계획으로 시에서 추진하고 있는 각종 도시개발사업 등에 반영될 수 있도록 노력하고 있음을 알려드립니다.
- 수소충전소 건립 조건에 맞는 부지 확보(협의) 등 검토 과정에 장기적인 시간이 소요됨에 따라 단시간 내에 수소충전소 건립에 대하여 구체적인 답변을 드리지 못함을 양해하여 주시기 바랍니다.
- 기타 궁금하신 사항이 있으신 경우 기후탄소과 최은선주무관(760-2858)로 문의하여 주시기 바랍니다.
",2022-11-18,기후탄소과
오포농협앞 미세먼지쉼터 냉난방기조절 후속조치에 관하여,"지난10월중순경 오포농협앞 미세먼지 쉼터내 냉방이 가동되고있어 너무 추우니 조치해달라는 민원을 넣었고 2주간 기다려 조치를 완료했다는 답변을 받았습니다. 하지만 실상은 아무것도 달라진것이 없습니다. 미세먼지쉼터의목적은 미세먼지가 심한날 시민들이 대피할수있는공간을 만들어주는것일텐데 자동문이 고장나 항상열려있기때문에 요즘처럼 미세먼지가 심한날은 공조기만 세게 돌아가고있을뿐 아무 효과가없는상황입니다. 더불어 냉방을껐으면 입동이 지난 요즘날씨에 난방을 틀어야하는게정상아닌가요? 앞선민원에 난방켜고 고장난 자동문고쳐달라는 내용의 언급이 없어 그런것이라면 광주시 공무원의 업무처리방식이놀라울 따름입니다.
다시한번 미세먼지 쉼터내 난방기가동과 자동문 수리를 빠른시일내 처리해 주실것을 요청합니다.",2022-11-10,"- 귀 가정에 건강과 행복을 기원합니다.
- 귀하의 민원내용은 “오포읍 미세먼지 쉼터 이용불편 관련”에 관한 것으로 판단됩니다.
- 귀하의 민원사항에 대하여 검토한 결과는 다음과 같습니다.
· 날씨에 따른 냉난방기 조절 미흡 및 자동문 고장으로 인하여 쉼터 이용에 불편을 드린 점 사과의 말씀을 드리며,
민원 확인 후 오포 미세먼지 쉼터에 방문하여 냉난방 조절 조치 및 자동문 수리를 완료하였음을 알려드립니다.
- 기타 궁금하신 사항이 있으신 경우 경기도 광주시 기후탄소과(760-2982)로 문의하여 주시기 바랍니다.
",2022-11-17,기후탄소과
교통 혼잡 및 정체 해결 건의,"경기 광주시 전체적으로 통행하는 차량은 많아지는데 도로는 옛날 그대로 머물러있습니다.
매일 운전할 때마다 극심한 스트레스와 함께 도로 정렬 및 정비 문제가 시급하다고 느끼며, 특히 3번국도 및 초월 쪽 교통 정체가 상당합니다.
이와 같은 불만사항은 광주시민 전체가 공감하는 바일 것이며 부디 도로 개선에 힘써주시길 부탁드립니다.",2022-11-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2211-0274778)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""초월지역 시도23호선 및 주변 도로 정체개선요청""으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 국도3호선과 초월지역 주변 도로 지ㆍ정체로 인해 불편을 드린 점 사과 말씀드립니다. 국도3호선은 서울/성남방향 및 이천방향의 간선도로로써 타 시 대비 높은 통과교통량을 소화하고 있으며, 시도23호선 합류지점(쌍동JC)의 대기행렬 증가로 초월지역의 교통문제가 야기되고 있는 실정입니다.
나. 이에 우리시에서는 중심 시가지를 우회하여 교통량을 분산하고 주요지점 간 접근성을 증대하기 위해 “경안·곤지암천변도로 조성, 순환도로망 구축 타당성평가 및 기본계획 수립”용역을 진행 중에 있으며, 이를 통해 광주시 주요도로(국도3호선 및 시도23호선 등)의 교통량 분산 효과가 있을 것으로 기대하고 있습니다.
나. 다만, 해당 사업은 막대한 예산이 수반될 것으로 예상되어 단기간 내에 시설 공사 추진은 어려울 것으로 판단되나, 해당구간 교통 지·정체 해소를 위하여 적극적으로 검토 할 예정임을 알려드리오니, 이점 양지하여 주시기 바랍니다.
다. 끝으로, 광주시는 수도권과 인접해 있어 개발 압력이 높은 지역으로 아파트 등 각종 개발로 인한 유입인구의 급속한 증가로 도로개설 등 기반 시설에 대한 수요가 나날이 증가하고 있으나, 수요에 비해 기반시설이 부족한 실정으로 귀하의 불편사항에 대하여 충분히 공감하고 있습니다.
라. 지역 주민의 불편사항이 조속히 해소되지 못한 점에 대해 다시 한번 사과의 말씀드리며, 앞으로도 우리시에서는 초월지역 일대 상습 정체 해소를 위한 교통체계 개선과 도로 신설·확장 등을 위해 지속적인 노력과 집행을 해 나갈 계획임을 알려드리니, 양해와 협조를 당부드립니다.
4. 주민의 불편사항이 즉각 해소되지 못한 점 다시 한번 사과의 말씀드리며, 기타 문의 사항은 도로사업과 도로계획팀(☏031-760-4553)에게 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2022-11-16,도로사업과
수해피해,"수해로단지앞도로파손
씽크대로역류됨
그래이팅설치제안",2022-11-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2211-0262688)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""쌍령동 52-15번지 일원 도로 보수 및 스틸그레이팅 설치 요청""에 관한 것으로 이해됩니다.

가. 수해복구 등 소규모 공공시설(공공용 도로 등)의 소규모 파손의 경우 순차적으로 보수중이었으나 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 보수사업이 완료되어 재계약 추진 중에 있으므로 처리가 다소 지연되고 있으며,
나. 광주시 전지역에 수해피해가 상당하여 수해복구 및 소규모 공공시설 보수를 순차적으로 진행함에 따라 기간이 소요될 수 있으며 예산을 조기 소진 시 내년에 진행할 수 있음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.
다. 또한, 스틸 그레이팅 설치의 경우 공동주택 입주민 등 인근 주민 다수의 의견 수렴이 있을 시 시설물 설치에 대하여 검토할 수 있음을 알립니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 홍연우 주무관(☏031-760-4746)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-16,지역개발과
"경기 광주시 텃골길 63-17 , 오페라하우스 106동 의 도로길옆 하수구의 파손","경기 광주시 텃골길 63-17 , 오페라하우스 106동
도로길옆 하수구의 파손으로 차량 다니기 불편 합니다.
빠르게 처리를 요청 드립니다. 파손된 부분에 대한 첨부를 드립니다.",2022-11-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2211-0255536)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""중대동 197-42번지 일원 스틸그레이팅 보수 요청""에 관한 것으로 이해됩니다.
3. 확인결과 보수 요청하신 스틸그레이팅은 공공이 사용하는 도로 내 시설이 아니라 건축 시 설치된 사유지(공동주택 진출입로)시설물로, 유지보수는 소유자가 해야 할 사항임을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 홍연우 주무관(☏031-760-4746)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-24,지역개발과
지하철 경강선 배치 요청건,"안녕하세요. 광주시에 최근 전입온 사람입니다.
출근시 지하철이 10분씩 배차가이뤄져서 진짜 아주 사람이 너무많은 상태에서 타거나 심지어는 못타는때도 있습니다.
물론 주말이나 공휴일에는 지하철수익성 이유로 배차간격을 길게유지하는것 이해하나 평일 특히 출퇴근시간에는 좀 배차 조정을 해야될꺼같아요.
진짜 시민들 안전을위해 시정부탁드립니다.",2022-11-08,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2211-0245520)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “경강선 배차간격 단축”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 경강선 배차간격 단축을 위한 열차 증편에 대한 요구사항에 대하여 우리시는 철도 운영사인 한국철도공사와의 지속적인 협의를 통해 2020년 3월부터 배차간격 단축 및 혼잡도 완화를 위해 평일 출근시간대 열차를 2회 증편한 바 있습니다.
나. 그러나, 이용객이 요청하는 수준의 배차간격 단축을 위해서는 열차 증편이 필수적인 상황이며, 한국철도공사측은 경강선는 도시철도가 아닌 간선철도로 현재 이용수요 대비 과다한 운영비 지출로 적자 운영 문제를 고려하면 추가적인 열차구입, 기관사 고용, 유지·관리비 부담은 어렵다는 입장입니다.
다. 따라서, 우리시는 출·퇴근시간대 배차간격 문제점 개선을 강력히 요청하여 그 결과로 11월 5일부터 경기광주역 기준, 평일 출근시간대(07시~08시 30분) 상행인 판교방면 배차간격(최대 15분 → 12.5분 균일화), 평일 퇴근시간대(17시~20시) 하행인 여주방면 배차간격(최대 20분 → 최대 18분 단축)으로 운행되고 있습니다.(첨부파일 시간표 참조)
라. 현재는 열차수송계획 효율화를 통해 배차간격이 단축되었으나, 열차증편을 통해 체감할 수있는 배차간격 단축의 경우, 약 325억 이상의 예산이 필요한 상황(배차간격 1.7분 단축시 열차 1편성 필요로 약 65억원 소요)으로 우리시는 지속적인 한국철도공사와의 협의 및 경강선 관련 지자체와 협력 등 다각도의 검토를 통하여 이용객의 불편 사항이 최소화될 수 있도록 노력하겠습니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2022-11-09,교통과
도로 파임,"안녕하세요,
지월새마을교 도로 곳곳에 파인곳이 많아서 확인 및 공사 부탁드립니다.

감사합니다, 수고하세요. ^^",2022-11-07,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2211-021738)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “지월새마을교 일원 포트홀 보수 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하께서 요청한 지월새마을교 일원 포트홀 보수 요청에 관련하여 11.14(월) 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 원민영 주무관(☎760-4148)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-11-15,도로관리과
경기 광주 시민체육관 신축수영장 개관일 및 회원 모집방법 문의,"안녕하세요. 연일 격무에 노고가 많으십니다.
현재 양벌동에 건축중인 시민체육관옆 수영장 개관일이 언제인지,
또 수강인원은 어떻게 모집되는지 궁금해서 여쭤봅니다.
정확한 개관일이 아니더라도 준공예정일 정도라도 알려주시고, 회원모집은 언제부터 진행되는지도 알려주시면
감사하겠습니다.",2022-11-07,"1. 귀 댁의 평온과 행복을 기원합니다.
2. 귀하께서 국민신문고를 통해 문의해주신(1AA-2211-0214333) 내용인 ‘광주실내수영장 및 물놀이시설 관련 문의’에 대하여, 아래와 같이 답변드리겠습니다.

【체육관광과】
□ 광주시정에 깊은 관심을 가져주셔서 감사드리며, 귀하께서 요청하신 내용에 대하여 답변드리겠습니다.
○ 우리시에서 건립 중인 「광주실내수영장 및 물놀이시설」 내부시설은 2022. 12월 말 시설준공 이후 내부 인테리어 보완작업 등 개관준비 기간을 거쳐 2023. 3월중 정식 개관 예정이며, 실외수영풀·사계절썰매장 등 주차타워 공사구간과 접한 외부시설은 주차타워 공사 완료(2023. 5월 말 준공예정) 후 준비기간을 거쳐 개관할 예정으로, 이는 공사 진행 및 개관준비 상황에 따라 변동될 수 있음을 알려드립니다.
○ 아울러, 「광주실내수영장 및 물놀이시설」은 준공 이후 광주도시관리공사에서 위탁 관리할 예정으로 개관준비에 맞춰 회원모집 등 세부운영계획을 수립하여 운영할 예정임을 알려드립니다.
□ 그 밖에 궁금하신 사항에 대해서는 체육관광과 체육행정팀(☎031-760-5986)으로 문의해주시면 성심성의껏 답변해드리겠습니다.

【공공사업과】
□ 국민신문고(1AA-2211-0214333) 협조 민원 접수에 따른 우리과 소관사항에 대하여 아래와 같이 답변하고자 합니다.
○ 귀 가정의 평온과 행복을 기원합니다.
○ 귀하께서 국민신문고를 통해 문의하신 민원(1AA-2211-0214333) 내용은 ‘광주 실내수영장 및 물놀이시설 준공 예정일’에 관한 것으로 이해되며, 아래와 같이 답변드리겠습니다.
○「광주 실내수영장 및 물놀이시설 건립공사」는 현재 실내 및 실외 부대토목 마감공사 진행 중으로, 2022. 12. 31.에 준공 예정임을 알려 드립니다.

□ 그 밖의 시설물 공사 관련한 사항에 대해서는 공공사업과 공공사업3팀(☎031-760-2646)으로 문의하시면 성심성의껏 답변해 드리겠습니다. 감사합니다. 끝.
",2022-11-15,체육관광과
