제목,내용,작성일자,답변,답변일자,담당부서
벼룩시장 재시행,코로나로 인한 집합금지도 해제된지 오래이고 벼룩시장 다시 하면 좋겠습니다.,2023-03-08,"1. 광주시 자원순환 행정에 깊은 관심을 가져주셔서 감사합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0242139) 에 대하여, 아래와 같이 답변 드립니다.

3. 귀하의 민원 내용은 ""알뜰 벼룩시장 개최 희망""에 대한 것으로 판단됩니다.

4. 귀하가 제안해주신 ""알뜰 벼룩시장""은 금년도 세부 사업계획에는 포함되지 않은 사항이나, 향후 장소 및 유관기관 협조, 예산 등을 고려하여 진행 가능여부를 적극 검토하여 추진토록 하겠습니다.

5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 추가 설명이 필요한 경우, 자원순환과 김민선 주무관(031-760-4544)으로 연락주시면 친절하게 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-13,자원순환과
"아침 출근 시간 지하철 역 쪽으로 가는 버스 등등 (ex 17-1) , 개편 부탁드립니다.","안녕하세요 . 매일 아침 마다, 출근 대란입니다. 빨간버스는 입석이라 대부분 시내 버스를 이용 하려 하는데 , 그마저도 개학 하면서 너무 힘드네요.
버스 증편을 하던지 , 그게 힘든 부분인거 압니다. 아니면 , 배차 간격을 아침에라도 조금 당길순 없나요 ? 이태원 참사로 인해 , 압사 사고 방지로 좌석 버스는 입석이 금지 되었는데, 시내 버스는 압사 안당 할거라고 생각 하시나요 , 너무 많은 인원들이 아침마다 버스에 껴서 가는데 이러다 사고 날거 같습니다. 하루 빨리 증편 되면 좋겠습니다.",2023-03-08,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0241229)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용: 17-1번 등 시내버스 증차
○ 회신내용
- 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드립니다.
- 문의하신 17-1번 노선버스를 포함하여 광주시 관내 노선버스 증차와 관련하여, 운수종사자 확보가 선행되어야 하나, 임금불만 및 열악한 근무환경 등을 사유로 확보에 어려움이 있어 광주시 관내 버스노선의 증차가 지연되고 있는 상황입니다.
- 이에, 경기도와 한국교통안전공단, 운수업체가 협약을 맺어 버스운전자 양성사업을 추진 중에 있으며, 우리 시에서도 빠른 운행 정상화를 위하여 해당 노선 버스업체와 적극 협의하여 버스 이용환경이 개선될 수 있도록 노력하겠습니다.
- 또한, 출퇴근 시간대 집중배차와 관련해서 운수업체에 지속적으로 요청하고 있으며, 17-1번 노선버스의 경우 불규칙적인 배차간격에 대하여 운행기록부 등을 확인하여 임의 사업계획 변경 등 위반사항이 확인될 경우 관련 규정에 따라 적절히 조치할 예정임을 알려드립니다.
- 다시 한번 버스 이용에 불편을 드린 점 송구스럽게 생각하며, 광주시 버스 이용환경이 개선될 수 있도록 노력하겠습니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-20,교통과
빌라 단지 내 중장비 차량이동으로 도로파손,"동심포레스트 단지 내 차량이동이 가능한 좁은 도로가 있는데 단지 바로 위 산에서 대규모 공사를 몇년에 걸쳐 진행하며 중장비 차량들이 이동하는데 다른 건 둘째치고 도로가 많이 파손되거나 함몰되어 건물에까지 영향을 주는 것 같아 동대표로서 제가 민원을 넣기로 하였습니다.
신현동 내 도로포장공사를 이따금씩 해 주시나 저희가 사는 빌라 단지의 도로는 해당사항이 없어 날로 금이 가고 함몰되는 구간이 점점 늘어가는 듯 해서 조치가 시급해 보입니다. 공사장은 단지에 바로 인접한 신황사 윗쪽에 있고 그쪽으로 오르는 길이 여기 뿐인지라 피해가 더 생겨날 걸로 예상됩니다.",2023-03-07,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0214842)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “신현동 883-6번지 일원 빌라단지 내 중장비 차량이동으로 파손된 도로 보수 요청”에 관한 것으로 이해됩니다.
3. 민원사항에 대해 검토한 의견은 다음과 같습니다.

○ 민원답변
- 광주시 신현동 889-22번지 일원 상 건축공사 중장비 차량 통행으로 인하여 동심포레스트 앞 도로 파손에 대하여 건축관계자(건축주,시공사,설계사)에게 민원사항을 통보하여 공사차량 통행으로 발생한 도로 파손부분에 대하여 빠른 시일 내 보수작업을 이행하도록 행정지도 하였음을 알려드립니다.

4. 아울러, 답변 내용에 대한 추가 설명이 필요한 경우 오포1동 지역안전과 건축팀 김주기(031-760-4810)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-15,지역안전과
도로 중앙분리대 파손,"양벌동 롯데리아 앞 4차선도로 중앙분리대가 파손되어 차량운행시 위험합니다.
파손부분 수선과 잔해물을 치워주시기 바랍니다.",2023-03-07,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2303-0208748)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""양벌로 207 앞 도로안전시설물(중앙차선분리대) 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 파손된 시설물에 대하여 현장 확인 후 철거 조치할 예정입니다.
나. 아울러 자재 확보 후 신속히 조치하여 안전하고 편리한 도로환경을 조성토록 지속 노력하겠습니다.
다만, 자재 수급 등의 어려움으로 인하여 보수 일정이 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 염담비(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2023-03-10,도로관리과
광주역까지 에버라인 연결,"애버라인이 1량으로 운행되고있지만 배차간격을 보면 충준히 교통과 이동에 도움이 될겁니다. 지금처럼 도로에 서있진않겠죠. 에버랜드에서 광주역( 추후 송정동, 시청까지) 으로 연결하면 광주시민에게 굉장히 도움이 될겁니다. (기흥역처럼) 광주역 버스정류장 건너편에 에버라인 역을 만들어 경강선으로 환승할도 있지요. 애버랜드-용인외대-모현몬테로이-매산-양벌-중앙고-터미널- 송정동 뭐 이렇게라도 에버라인을 이용하면 중, 고등학생 애버랜드 체험학습방문도 편할테고 용인대, 명지대, 강남대등 통학에도 도움이 될겁니다.. 경강선에 연결하자는게 아닙니다!!! 용인시 에버라인을 광주시에 연장할 수있는지 그게(법적으로?) 가능한지? 가능은 한데 별로라서 안하고싶은건지? 검토해볼만한지? 알려주세요.",2023-03-07,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0204574)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “용인 에버라인을 경기광주역까지 연장 가능성 문의”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 우리시 철도사업은 국가 및 경기도 철도망 구축계획 반영 이후 「국가재정법」제38조에 따른 예비타당성조사를 실시하며, 조사통과 시 사업추진이 확정되는 절차를 거치고 있습니다.
나. 우선적으로 국비 지원을 받기 위해 법적으로 철도망 구축계획 반영이 필수적이며, 철도망 반영 기준인 경제성(편익비용비 B/C) 기준치를 만족하지 못한다면 반영될 수 없습니다.
다. 아울러, 용인 에버라인 경전철을 경기광주역까지 연장하면 노선 연장 약 14㎞이며, 건설비용 대비 차량시스템 자체의 수송 용량 부족의 문제로 인해 경제성(B/C)이 크게 부족할 것으로 판단하며, 법적 측면에서 검토할 때, 철도망 구축계획의 경제성 반영 기준 미달로 건의가 불가하다는 점을 알려드립니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2023-03-08,교통과
버스배차간격증설,"보건소<=>태전동운행하는 33번버스배차간격을 늘려줄것을 강력히 민원합니다. 예산등의 문제로 쉬운일은 아닐수있으나 태전고나 광남고학생들의 통학시간대만이라도 (오전 7-8시, 오후 4시30-6시) 늘려주시길바랍니다. 현재 한시간에 한대꼴로 버스가 오는데 하교시간때는 버스한번놓치면 학원을 못가요. 설사 버스가와도 사람이많아 승차를 할수가 없다고합니다. 빠른시간안에 조치를좀해주세요",2023-03-07,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0193090)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용: 33번 노선버스 배차간격 단축
○ 회신내용
- 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드리겠습니다.
- 귀하께서 요청하신 33번 버스노선 배차간격 단축과 관련하여, 해당 버스노선은 한 대의 차량이 여러 노선을 운행하는 다계통 노선으로 해당 노선의 배차간격 변경 시 다른 노선의 운행시간표 등을 검토해야 하는 사항으로 운송업체와 다각적으로 검토 및 협의하여 검토 결과에 따라 적절히 조치하도록 하겠으니 이 점 이해 있으시길 부탁드립니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-20,교통과
도로에 쓰레기를 배출하고 있습니다.,"경기 광주시 경안로88번길 27 정인아트빌
경기 광주시 경안로 128-62 빌라
앞 도로에 음식물쓰레기통과 쓰레기를 두어 도로 환경을 더럽히고 있습니다.
음식물쓰레기 통과 쓰레기는 빌라 사유지 내부에서 보관하여 처리하고 수거해야 하는 것인데
도로에 두는 것에 대하여 조치를 해주시기 바랍니다.
만약 시청에서 행정처리한 것이라면 즉시 시정해주시기 바랍니다.
시의 위상과 수준을 떨어뜨리는 큰 문제가 될 것 같습니다.",2023-03-06,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2303-0169983)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 경안로88번길 27 외 1개소 문전 및 사유지 내 쓰레기배출 계도 요청으로 판단됩니다.

3. 경안동의 경우 전구역 문전수거제 추진중으로 문의하신 해당 장소의 쓰레기는 문전 배출 및 사유지 내 배출한 것으로 판단되며, 배출지로 지정되지 않은 장소에 쓰레기가 무단 배출되지 않도록 쓰레기처리 감시원 투입 등 지속적으로 홍보 및 계도하겠습니다.

4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 경안동 강찬홍 주무관(031-760-4593)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-14,경안동
능평동 신현동 공영주차장 및 대중교통 도시가스 문제 해결 부탁드립니다,"제가 살고있는 동네가 발전하는것은 참으로 좋은 일이지요..3월초 개교한 능평초등학교와 아래 복함문화센터 그리고 앞으로 더 좋은 시설들이
많이 생길것으로 예상됩니다 그에 비해 주정차 및 도로 사정 대중교통 시설의 부족과 미흡으로 인한 주민들의 불만은 날로 더 커져만 가네요
좌석 광역버스의 입석금지로 인해 출퇴근 등.하교시 차량이 급격히 늘어남의 따라 인근 주민들의 피해 불만은 늘어만 가고 삶의 질이 떨어지는 것은
왜 일까요? 일자리를 찾고 있지만 출퇴근 걱정만 하고 있는 현실 자녀들의 등하교 시간을 맞추기 위해 도로는 명절 고속도로 사정 보다 더 심각합니다
또한 건물앞 주차 시설은 차단기 설치를 늘려만 가야 하는 현실이 안타깝기만 합니다.
인구에 비해 발전하는 동네 시설들의 비해 대중교통, 난방시설 도시가스가 들어오지 않은 집들이 아직 많고 그것을 이용하여 도시가스 시설 동의서와 사유지 허가를 명목으로 세대당300-800만원을 요구하며 계약서를 받고 다니는 사람도 있습니다
열악한 현실을 반영하고 신속한 해결을 부탁드립니다
능평리 시절 부터 살기 시작하였지만 동네에 그 흔한 택시도 구경을 못하고 있는 현실 정말 참담 합니다.
70이 넘어서 아들 며느리가 없으면 나이드신 어머님은 손주들 간식거리며 식구들 저녁 찬거리 장을 봐서 산길을 오르락 내리락 하시고
올겨울 난방비 전기세 걱정에 옷을 껴입고 두꺼운 이불을 덮어도 입에서 입김이 손발은 얼음장 처럼 차갑게 지내야 하는 어린자녀들을 보며
좁은 오르막 내리막 길에 등하교시 늘어선 정차된 차들을 피해 다니는 초등학생 아이들 차돌릴 공간이 있어도 영업하는 가게 주차장이라 들어갈수 없어 한참을 헤매고 이미 차들로 꽉 차버린 좁은 도로에 움직이지 않는 차들에 직장에 지각할까 걱정하는 부모들의 안타까움을 알아 주시길 바랍니다",2023-03-04,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0113058)에 대한 검토 결과를 다음과 같이 알려드립니다.

가. 민원내용: 능평동 및 신현동의 대중교통 개선, 공영주차장·도시가스 설치 요청
나. 회신내용
○ 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드립니다.
○ 귀하께서 말씀하신 능평동 및 신현동의 대중교통의 개선과 관련하여, 운수종사자 부족 등 현재 여건 상 단기간 내 능평동 및 신현동의 대중교통 개선을 이루기는 힘들 것으로 보여지며,
○ 이에, 우리 시에서는 버스 이용객들의 대중교통 이용환경을 개선하기 위하여 「광주시 버스노선체계 개편계획 수립」 용역을 추진하고 있으며, 해당 용역 추진 시 건의하신 내용을 다각적으로 검토하여, 해당 지역의 대중교통 편익이 증진될 수 있도록 노력하겠습니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

※ 협조답변(교통과 주차관리팀)
1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2303-0113058)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하께서 건의주신 내용은 ""능평동 및 신현동 일원 주차장 확보""에 관한 것으로 이해됩니다.

3. 귀하의 건의 사항에 대해 검토한 의견은 다음과 같습니다.

가. 먼저, 주차장 이용에 불편을 드린 점 송구스럽다는 말씀을 드립니다.
나. 능평동 일원 주차공간 확보를 위해 2022년 12월 경 능평동행정복지센터 일원에 공공주차장 약 50면을 조성하여 능평동행정복지센터에서 기 운영중에 있습니다.
다. 귀하께서 제기하신 주차장 조성의 경우 지역적 특성 및 이용 수요 등을 종합적으로 감안할 때, 단기간 내 주차장 조성은 어려울 것으로 판단되는바, 향후 능평동 및 신현동 일원 주차 여건이 개선될 수 있도록 공영주차장 설치를 장기적으로 검토해 나가겠으니 이점 양지해 주시기 바랍니다.

4. 기타 답변 내용에 대한 추가 설명이 필요할 경우 광주시청 교통과 주차관리팀 김대길 주무관(031-760-2101)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

※ 협조부서(기업지원과) 답변사항
1. 귀하의 가정에 평안과 행복을 기원합니다.

2. 귀하께서 국민신문고에 제기하신 민원(신청번호 1AA-2303-0113058)은 “능평동 도시가스 공급 요청”에 대한 내용으로 이해되며, 민원사항에 대해 검토한 의견은 다음과 같습니다.

가. 도시가스사업법 제19조의2 및 같은 법 제42조의2에 의하면, 일반도시가스사업자는 그 사업을 수행하기 위하여 토지의 소유자 또는 점유자와 협의하여야 하며, 이 과정에서 발생한 가스공급시설 설치비용의 일부를 도시가스의 공급을 요청하는 자에게 분담하게 할 수 있습니다.
나. 타인의 토지의 경우 도시가스 공급을 위해서 토지사용승낙서를 도시가스 회사에 제출하여야 사업을 진행할 수 있으며 미승낙 시 도시가스회사를 상대로 부당이득 반환 소송 등 민원이 발생할 수 있으므로 이점 양해하여 주시기 바랍니다.
다. 아울러, 광주시는 도시가스사업자와 사용자 간 도시가스 공급 계약시 사용자시설 설치비 융자지원을 제공하고 있으므로(가구당 최대 5백만원), 이 점 참고하시기 바랍니다.

3. 기타 도시가스 관련 문의사항은 광주시청 기업지원과 에너지팀 이열음 주무관(☎031-760-8413)으로 연락주시면 성심·성의껏 답변해 드리겠습니다. 감사합니다. 끝.
",2023-03-13,교통과
광주시 사이트 서버의 보안 설정 관련,"안녕하세요,

타 민원으로 인해 사이트 이용 중 불편 사항이 있어 민원 넣습니다.


광주시 사이트의 링크 중, 외부 링크로 연결되는 경우에 첨부파일'aa'와 같은 현상이 나타나는 것 같습니다.
(해당 링크 예시는 첨부파일'b'를 클릭했을 때입니다. 사이트에 올라온 일부 고시 첨부파일의 경우에도 같은 증상 보입니다.)


최신 버전의 크롬 브라우저, 엣지 브라우저, 네이버 웨일 브라우저에서 모두 공통적으로 나타납니다.

원활한 사이트 이용을 위해 조치하면 좋을 것 같습니다.


감사합니다.

좋은 하루 보내시길 바랍니다.",2023-03-04,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0099541)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 문의하신 민원 사항은 광주시청 대표 홈페이지에서 민원처리 공개 웹페이지가 접속이 불가한 사항으로 사료됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 전산보안장비 교체 이후 일시적인 기능장애(SSL 인증 프로토콜)가 확인되어 장애 사항에 대하여 조치하였으며 현재는 정상적으로 운영되고 있음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 향후 기타 문의사항은 광주시청 정보통신과(☏ 031-760-2079)로 연락 주시면 성실하게 답변드리도록 하겠습니다. 감사합니다.


",2023-03-14,정보통신과
지방도 338호선 도로확포장공사 2공구 관련,"안녕하세요, 회덕동과 탄벌동 경계에 위치한 빌라에 사는 시민입니다.

다름이 아니라, 지방도 338호선 도로확포장공사 2공구 관련해서 궁금한 게 있어서 민원 드립니다.

1공구 (이배재터널)은 완료되었고, 2공구 진행 중인 걸로 아는데요,
2공구 도로가 정확히 어디로 어떻게 뚫릴 예정인지 궁금합니다.

광주시 사이트랑 구글 검색이나 네이버 검색에도 잘 안 나오네요. 대략적인 공구가 어디인지만 나오고 세부적으로 어떻게 되는지가 안 나와서요.

1. 현재의 도로를 단순히 넓히게 되나요? (이 경우 도로 양옆에 즐비한 민가들은 어떻게 되는지?)
2. 아니면 새로 도로를 개통하게 되나요? (지나가면서 보기에는 이거 같은데, 이 경우에 어디로 도로가 나게 되는지 궁금합니다.)

2번일 경우엔 가능하면 지도에 자세하게 그려진 걸 보고 싶습니다.



감사합니다.

좋은 하루 보내시길 바랍니다.",2023-03-04,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원 1AA-2303-0099488)에 대한 회신사항을 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘성남~광주간(지방도338호선)도로 확포장공사 계획’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대한 회신사항은 다음과 같습니다.
가. 귀하께 유선으로 안내해드린 바와 같이, 성남~광주간(지방도338호선)도로 확포장공사는 우리시 목현동, 회덕동 일원의 지방도338호선을 왕복 4차선으로 확·포장하고자 추진하는 사업으로 2021년 9월 1공구(이배재터널 구간)를 준공하였으며, 현재 2공구(군부대 ~ 농업기술센터 일원)는 공사중(22년 8월~25년 6월), 3공구(농업기술센터 일원 ~ 밭말교차로 일원)는 설계중에 있습니다.
나. 2공구의 경우 탄벌동 행정복지센터 일원부터 농업기술센터까지 새로운 도로를 개설하여 기존의 지방도338호선에 접속하게 되고, 나머지 구간인 3공구는 기존 도로를 확포장(2차로→4차로)하는 것으로 계획되어 있습니다. 위에서 말씀드린 바와 같이 3공구는 현재 설계 중으로 토지조서 및 지장물조서가 부존재하여 철거 및 보상대상 등에 대하여 알 수 없음을 알려드립니다.
※ 2공구의 공사계획도는 지도(항공사진)상 제작된 것이 부존재하여 토지이음(www.eum.go.kr)을 이용하여 붙임과 같이 비교도면(도로구역)을 제공
4. 귀하께서 요청하신 민원사항에 대하여 만족스러운 답변이 되었기를 바라며, 상기 민원관련 답변 내용에 대한 추가 설명이 필요한 경우 광주시 미래전략사업본부 도로사업과 김영일 주무관(☏031-760-2937)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 지방도338호선 2공구 노선도(도로구역) 1부. 끝.
",2023-03-14,도로사업과
양수기 펌프 야간 사용에 대한 소음 두번째,"얼마전에도 이렇게 글을 썻는데
담당자가 3일 오전 9시50분경 제가 일하고 있을때
2번부재중이 찍혀서 10시에 연락을 드리니
담당자가 부재중이다 돌아오시면 연락처받아놓고 전달 드리겠다 하고나서 연락이 없더군요.(031 - 760-4810)
그리고
또 오늘 이렇게 양수기가 새벽2시가 넘어가는 시간에
소리를 내며 돌아가네요.
참 이상해요..
한번에 일이 잘 진행되는걸 보질 못 하는거 같네요..
또 주말이라고 주민들은 피해를 보든 말든 신경 안쓰시겠죠...
참 살기 좋은 경기 광주시 입니다^^",2023-03-04,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0098893)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “신현동 284-27번지 중로3-1호선 개설공사장 양수기 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 확인결과 용출되는 물로 인해 양수기를 가동하였으며, 현장관계자에게 민원사항을 전달하고 야간에는 양수기 가동을 중지하도록 요청하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 기후탄소과 박경남 주무관(☎031-760-2859)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2023-03-10,기후탄소과
경기광주교통관련건의입니다!!,"제가 쌍령동 김촌말에서 아침에 500-1이나 500-2버스를 이용해서 출근을 하는데요.
요새는 입석이 안되는 관계로 추위에 떨며 버스를 기다려야하고 배차시간이 너무 길어서
자석이 다 차면 차가 가버리고 나면 추위에 20분이나 30분을 기다려야하고 심하면
한시간을 기다리다 못탔던적도 있습니다.
차가 입석이 안되면 차를 늘려서 배차시간을 줄여주시든가 아니면 입석이 가능하게 해주시든가
해야하는거 아닌가요? 다른 지역으로 이사를 가야하는건가요?
대체 방안을 만들어놓고 버스 입석을 금지해야 하는거 아닌가요??",2023-03-03,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0069753)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용: 광역버스 노선 입석금지 관련
○ 회신내용
- 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드리겠습니다.
- 민원을 제기하신 광역버스 노선 입석 금지와 관련하여, 우리시는 대도시권광역교통위원회, 경기도, 서울시, 인천시에서 조사를 진행했던 입석 해소를 위한 증차수요에 대하여 증차를 요청 및 증차 선정되어,
- 500-2번 노선버스의 경우 2023. 2. 1.(수) 출퇴근 시간대 전세버스를 투입하여 운행중에 있으며, 500-1번 노선버스는 빠른 시일 내에 증차하기 위해 준비중에 있음을 알려드립니다.
- 다시 한번 버스 이용에 불편을 드린 점 송구스럽게 생각하며 입석 금지로 인해 다소 불편하시겠지만 버스 이용객들의 안전을 위한 조치이니 이 점 다시 한번 양해 부탁드리겠습니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-13,교통과
에버라인 연장 가능성,"안녕하십니까. 경강선 분기에 대한 기사를 보았습니다..... 장지사거리부터 고산ic 간의 교통정체와 태전동 안쪽의 정체때문에 전철이 연결되길 바라는 지역주민들의 기대감으 느껴집니다. 그래서 문의 드립니다. 현재 애버랜드역이 종점인 용인 에버라인을 광주역으로 연결할 수 없을까요? 예를 들어... 에버랜드-용인외대-매산동~광남고 앞-광주역 이렇게 말입니다....
질문) 용인 에버라인을 광주시로 연장이 가능할까요?",2023-03-03,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0066525)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “에버라인 연장 가능성 문의”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 우리시는 태전, 고산, 양벌지역의 교통난 해소를 위해 경강선 연장 철도사업을 추진하고 있으며, 경강선 연장사업의 경우 경강선과 동일한 차량시스템으로 중량전철(4량 1편성)로 추진되는 사업입니다.
나. 용인 에버라인의 경우, 경전철(1량 1편성)으로 운영되고 있으며, 용인 에버라인을 연장 추진은 경강선과 차량 시스템이 상이하여 직결연결 불가, 수송 용량 부족으로 사업성 불투명 등의 사유로 추진되기 어려움을 알려드립니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2023-03-06,교통과
경강선 배차시간 미변경으로 인한 피해,"경기광주 소식 알림 신청을 해서 이번에 3월1일부터 경강선 배차 시간이 변경된 공지를 받고
지하철 어플도 업데이트를 한 후 금일 지하철을 타게 되었습니다만
변경된 시간인 32분을 생각하고 집을 나섰지만 결국엔 평소 타는 지하철인 24분차를 놓치게 되었고
37분차를 타서 지각을 하게 되었습니다.
일정에 차질이 생겨 직장내 이미지에 타격을 입게 되었습니다.
이와같이 확정되지 않은 사안을 공지함으로써 피해를 보게 된 사람들이 저 말고도 많을거라 생각이 듭니다.
교통문제 좀 해결 해주세요 제발",2023-03-03,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0064981)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “경강선 배차시간 미변경으로 인한 피해”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 2023년 3월 1일자로 변경된 경강선 시간표는 한국철도공사에서 제작하여 지자체 배포 요청에 따라 우리시는 경강선을 이용하는 시민분들의 불편이 발생하지 않도록 사전에 시청 홈페이지 및 SNS, 광주알리미 문자 등을 통해 공지한 바 있습니다.
나. 3월 1일자로 공지된 시간표와 실제 열차운행 시간과 맞지 않는다는 민원 확인 요청에 따라 한국철도공사에 문의한 결과, 변경된 시간표로 열차가 정확히 운행되고 있다는 답변을 받았습니다.
다. 시민 불편이 발생하지 않도록 열차시간표에 정확히 맞춰 열차가 운행될 수 있도록 한국철도공사에 다시 건의하도록 하겠습니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2023-03-06,교통과
