제목,내용,작성일자,답변,답변일자,담당부서
동부양산행ㅅ정연합청사 유치 말뿐인가요?,"웅상 유치확정해 주세요
정말 너무들 하시네요
여태 그정도로 여기만 모든 배제시키고 하시는거 정말 화가 날 정도입니다.",2022-08-09,"1. 귀하의 평안과 번영을 기원합니다.

2. 귀하의 국민신문고 민원에 대하여 아래와 같이 답변드립니다.

가. 우리시에서는 ‘행정타운 부지조성사업‘의 실시설계 단계에서 송전탑 가이설의 어려움, 석산의 대규모 발파문제, 부지조성 공사 기간 장기화 및 공사기간 중 인근 주민·학생 피해 등 우려됩니다.

나. 이러한 문제점이 최소화 될 수 있도록 기존부지를 포함한 웅상지역의 후보지에
대해 행정타운의 조속한 조성을 위해 전문가 및 관계자와의 의견을 수렴하여
추진토록 할 계획입니다.

3. 위 답변과 관련하여 추가로 궁금하신 사항이 있으시면 양산시청 안전총괄과 민방위팀 (☏055-392-2852)으로 연락 주시면 성심껏 답변드리겠습니다. 끝.
",2022-08-17,안전총괄과
두산 아파트 근처 인도 및 자전거도로 확장부탁드립니다,"양산 두산1차 두산2차 등
인도 매우협소하고 중간중간 가로막혀있고
자전거도로도 중간 끊어져있고
인도 및 자전거도로 확장부탁드립니다

자녀들 및 노부모 보행시 협소한 공간으로 인해 교통사고 위험 증가

사진첨부합니다",2022-08-09,"1. 평소 우리 시정 발전에 관심 가져 주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원내용에 대하여 아래와 같이 답변드립니다.
2. 보도, 자전거도로 등 도로 정비의 경우 사업의 시급성, 적정성, 예산 등을 감안하여 정비 중에 있으며,
3. 우리 시 덕계동 덕계천 내 덕계성당~경동스마트홈의 산책로 정비요청 구간은 주민통행 불편 및 주변여건 등을 고려하여 주민불편이 최소화 하도록 산책로 정비 계획을 수립하겠음을 알려드립니다.
4. 추후로도 덕계천 산책로를 지속적으로 정비하여 주민생활환경 개선토록 노력하겠으니 이 점 양해부탁드립니다.
5. 기타 문의사항에 대해서는 인도 및 자전거도로 관련 사항은 웅상출장소 도시관리과 도로관리팀(055-392-6293), 하천 산책로 관련 사항은 건설팀(055-392-6233)으로 연락주시면 상세히 안내해 드리도록 하겠습니다. 끝.
",2022-08-17,도시관리과
동양산 인도 관련 민원,"안녕하십니까!! 항상 양산을 위해 노력해주시는 모습을 보며 감사함을 느끼고 있습니다!!
다름이 아니라 현재 동양산은 인도가 매우 협소하며, 전봇대 및 가로수가 있어 걸어다니는 데 많은 어려움이 있습니다. 향후 저희 자녀들 및 노부모 보행시 협소한 공간으로 인해 사고 위험이 있는데 이를 해결할 수 있었으면 합니다.
꼭 한 번 살펴 봐주셨으면 합니다.
오늘도 좋은 하루 되시고 항상 좋은 소식 기다려 보겠습니다^^",2022-08-09,"1. 평소 우리 시 시정 발전에 관심을 가져주신 데 대하여 감사드립니다.
2. 귀하의 민원에 대해 다음과 같이 답변드립니다.
3. 현재 웅상 관내 도로 정비의 경우 사업의 시급성, 적정성 및 예산 등을 감안하여 단계적으로 시행 중에 있음을 알려드립니다.
4. 기타 문의사항은 웅상출장소 도시관리과 도로관리팀(055-392-6293)으로 연락주시면 상세히 안내해 드리도록 하겠습니다. 끝.
",2022-08-18,도시관리과
덕계지역 산채로 및 자전거 도로 개선 건,"사진 첨부와 같이 산책로 및 도로가 너무 신경을 안쓰는 느낌입니다.

덕계 근처 지역 신규 아파트만 계속 만들고 있지, 주변(도로,환경 등)에는 신경을 안쓰고 있는 느낌이 듭니다.(돼지 똥냄새 / 아스콘 / 폐기물 적재 장소 등)

프리미엄 아파트들을 계속 만들고있으면 옛날 시골느낌이 아닌 도시느낌이 나게끔 신경써 주십시요.",2022-08-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계지역 도로 및 산책로 등 환경 정비’에 관한 것으로 판단됩니다.
3. 덕계동 177-28 일원 보도 설치와 관련해서는 현장 확인하였으며, 빠른 시일 내 조치하도록 하겠습니다.
4. 돼지 축사와 관련해서는 우리 시에서는 귀 아파트 인근 축사에 대하여 그간 30여 회 오염도 검사를 실시하고 배출허용기준을 초과에 대하여 개선명령 및 과태료를 부과하였습니다. 이에 따라 사육두수 절반으로 감소, 안개분무시설 및 축사 윈치 차광막 설치 등 시설 개선토록 하였고, 특히 하절기 악취 저감을 위해 안개분무시설의 사용주기를 단축하여 운영하고 있습니다. 또한 해당 축사에 대하여 지속적인 악취오염도 검사를 실시할 예정이며, 24시간 악취 모니터링 및 순찰, 오염도 검사 등 지속적으로 축사 악취를 관리하여 주민들의 불편사항이 해소될 수 있도록 노력하겠습니다.
5. 폐기물 적재 장소와 관련해서는 우리 시는 「양산시 폐기물 관리에 관한 조례」제7조(생활폐기물의 배출 및 수거)에 의거, 내 집 앞 또는 내 상가 앞(문전수거)을 원칙으로 하며, 특정 적재 장소를 지정하고 있지 않음을 알려드립니다. 또한, 무단투기 쓰레기 청소, 풀베기 등의 환경미화는 각 읍면동 행정복지센터에서 담당하고 있으며, 현재 민원을 제기하신 구간은 덕계동 행정복지센터에서 기 진행중인 풀베기 구간에 포함되어 22. 08. 24.(수)까지 환경정비가 완료될 예정임을 알려드립니다.
6. 기타 문의사항은 보도 설치 관련은 웅상출장소 도시관리과 도로관리팀(055-392-6293), 축사 악취 관련은 기후환경과 악취대응팀(055-392-3651~6), 폐기물 관련해서는 웅상출장소 허가과 자원순환팀(055-392-6203)에 연락 주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-18,도시관리과
웅상 덕계천일대 인도 및 자전거도로 주변개선요청,"웅상에 주거개선을 위해 덕계천과 회야천 인도 및 자전거도로 주변 환경 개선을 꾸준히 관리되도록 힘써주십시요.
시장님을 믿습니다.",2022-08-09,"○ 평소 우리 시정 발전에 관심 가져 주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원내용에 대하여 아래와 같이 답변드립니다.

□ 회야천 및 덕계천 산책로 환경개선
○ 회야강 산책로 구간의 포장정비는 포장파손정도에 따라 구간별 소파보수 조치하고 있으며,

○ 덕계동 덕계천내 덕계성당~경동스마트홈의 산책로 정비요청 구간은 주민통행 불편 및 주변여건 등을 고려하여 주민불편이 최소화 하도록 산책로 정비 계획을 수립하겠음을 알려드립니다.

○ 하천변 산책로관련 문의사항은 우리 소 도시관리과 건설팀(☎055-392-6232)으로 연락주시면 성심을 다해 답변 드리도록 하겠습니다.

□ 회야천 및 덕계천 인도 및 자전거도로 환경개선
○ 평소 우리 시에 관심을 가져 주셔서 감사합니다.

○ 귀하의 민원 요지는 ‘덕계천 회야천 인근 인도 및 자전거도로 정비’으로 이해됩니다.

○ 현재 웅상 관내 도로 정비는 사업의 시급성, 적정성 및 예산 등을 감안하여 단계적으로 시행하고 있음을 알려드립니다.

○ 기타 문의사항은 웅상출장소 도시관리과 도로관리팀(055-392-6293)으로 연락주시기 바랍니다.
",2022-08-17,도시관리과
인도 정비,"정글인지 인도인지 알수가 없을 정도로 무성하네요
이 잡초들을 정리하지않고
그대로 놔두는 이유가 더 궁금할지경이네요
이거 깨끗하게 정리해주세요",2022-08-09,"1. 먼저, 귀하의 건강과 안녕을 기원드리며, 우리 시정 발전을 위해 적극적인 관심과 협조 감사드립니다.

2. 진정하신 내용은 ""덕계동 177-21번지 자동차 전용차로 진출입로 인도 제초작업""에 관한 것으로 이해되며, 현재 덕계동에서 진행 중인 관내 인도 및 주요 도로 제초작업에 해당 구간을 추가하여 8월 24일 수요일까지 정비 완료할 예정임을 알려드립니다.

3. 기타 문의사항은 덕계동 행정복지센터 행정민원팀(☎055-392-6854)으로 연락주시면 성심성의껏 답변드리도록 하겠습니다. 끝.
",2022-08-12,덕계동
덕계천 회야강 산책보행로 포장 및 연결,"덕계성당 대승 경동쪽 산책보행로가 끊겨있고 굴곡이진 울퉁불퉁한 바닥으로 되어 유모차의경우 삥 둘러가거나 옮겨야 합니다.

경동쪽 보행로는 데크로 잘 되어있는 부분도 있지만 미완성으로 비포장 자갈 돌멩이등 위험요소가 많고 유모차 어린이 노약자가 다니기에 안전하지 않습니다.

부디 유모차 노약자도 덕계천 산책로를 편안히 이용할수 있게끔 연결 및 포장해주십시오",2022-08-09,"○ 평소 우리 시정 발전에 관심 가져 주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원내용에 대하여 아래와 같이 답변드립니다.

○ 우리시 덕계동 덕계천내 덕계성당~경동스마트홈의 산책로 정비요청 구간은 주민통행 불편 및 주변여건 등을 고려하여 주민불편이 최소화 하도록 산책로 정비 계획을 수립하겠음을 알려드립니다.

○ 기타문의 사항은 우리 소 도시관리과 건설팀(☎055-392-6232)으로 연락주시면 성심을 다해 답변 드리도록 하겠습니다.
",2022-08-13,도시관리과
동양산 보행자도로 및 통행로 재정비,"동양산 두산위브 및 경동아파트를 통해 회야천을 걸어갈때 보면 곧곧에 보행자도로가 끊기고 포장되지않아 걸어다니기가 상당히 위험하고 힘듭니다.
지금도 4000세대 넘는 주민들이 돌부리에 걸리고자동차를 피해 아슬아슬 걸어다니는 위험을 감수하고 살아가는데 과연 맞는건가요?
곧 대단지 아파트도 입주하게되면 6000세대가 넘는 미니 신도시가될텐데 보행도로부터 재정비해서 사람이 살도록 해야되지 않나요?
기본도시정비는 빠르게 진행해주시길 바랍니다",2022-08-09,"1. 평소 우리 시 시정 발전에 관심을 가져주신 데 대하여 감사드립니다.
2. 귀하의 민원에 대해 다음과 같이 답변드립니다.
3. 현재 웅상 관내 도로 정비의 경우 사업의 시급성, 적정성 및 예산 등을 감안하여 단계적으로 시행 중에 있음을 알려드립니다.
4. 기타 문의사항은 웅상출장소 도시관리과 도로관리팀(055-392-6293)으로 연락주시면 상세히 안내해 드리도록 하겠습니다. 끝.
",2022-08-17,도시관리과
물금읍 서리단길 주차장 확보의건,"저의 처가집이 양산읍 물금에 위치하여 밀양에서 양산으로 자주 가고있습니다.
전국적으로 유명해지고 있는 서리단길은 휴일만 되면 주차전쟁으로 몸살을 앓고있습니다.
처가집에 휴일날 방문할수밖에없는 저로서는 여행객들의 주차로 인하여 주차공간을 찾기가 여간 어렵지 않습니다.
(골목길 주차로 인하여 한쪽에서 차가 들어오면 다른편의 차가 지나갈수 없음)
서리단길은 황산공원과 더불어 물금읍 지역은 물론 나아가 양산시의 관광명소로 떠오르고 있는데 이곳을 한번 와본 사람들은 주차장 문제로 인하여 다시 방문하기를 꺼릴것으로 예상됩니다.
제가 살고있는 밀양시는 유휴지 또는 공한지를 시에서 임대 또는 매입을 통하여 주차장을 대거 확보한 결과 관광객은 물론 거주자들이 무척 편안하게 생활할수있는 연건이 조성되었을 뿐만이 아니라 지역 특색을 살려 형형색색의 야간조명까지 밝히고있습니다.
그뿐만이 아니라 전국의 유명 관광지를 방문하면 어지간한 곳은 대형주차장을 다량 확보하여 관광객 유치에 힘을써 지역 활성화에 이바지하고있습니다.
양산시는 재정은 밀양시보다 튼튼할것인데 왜 시골인 밀양시 보다도 부족한것인지 쉽게 이해가 되지않습니다.
앞으로 계획된 동남권 광역 교통망과 연계되는 물금읍과 양산시의 발전을 위해서도 주차문제의 해결은 시급하다 하겠습니다.
부디 지역주민들의 편안한 생활여건 확보와 자역 발전을 위하여 힘써주시기를 간곡히 바랍니다.",2022-08-09,"1. 귀하의 가정에 무궁한 발전과 행복이 가득하시길 기원드리며, 우리 시 시정 발전에
많은 관심을 가져주신데 감사드립니다.

2. 귀하께서 건의하신 “서리단길 인근 주차장 조성” 건에 대하여 아래와 같이 답변드립
니다.
○ 현재 서리단길 주변에는 물금우수저류시설 주차장 26면, 2021.12.월에 조성한
서리단길 임시주차장 17면을 조성되어있으나 주차공간이 부족한 것이 현실입니다.
○ 공영주차장 조성은 적정부지 확보, 막대한 예산반영 등 제반 여건을 종합적으로
검토하여 추진 할 사항으로 당장 시행에 어려움이 있으나,공한지 임시주차장 조성
및 부지매입 노력 등 지속적인 관심을 가지고 주차장 부족을 해소할수 있는 방안을
강구하도록 하겠습니다.

3. 추가 주차장관련 문의 사항이 있으신 경우 우리시 교통과(☎055-392-2882)로 연락
주시면 친절하게 답변 드리겠습니다. 끝
",2022-08-18,교통과
과속 방지턱 신청 부탁드려요,"상삼리 682번지앞 도로 다이아몬드cc 올라가는길 직선 도로라 차들이 너무쌩쌩 달려요
과속 방지턱 부탁드려요",2022-08-09,"1. 평소 시정발전에 적극 참여하여 주신데 대하여 감사드립니다.

2. 귀하께서 2022. 08. 09. 「과속 방지턱 신청 부탁드려요」 제목으로 게재하신 사항에 대하여 아래와 같이 답변 드립니다.

- 양산시 상북면 상삼리 682번지 인근 과속방지턱 설치요청에 대하여 양산경찰서 협의와 마을 주민의 동의가 선행되어야 하므로 협의 후 설치 검토 하겠습니다.

3. 기타 문의사항이 있으시면 도로관리과 도로보수팀(☎055-392-3744)으로 연락주시면 성심을 다해 답변 드리도록 하겠습니다. 끝.
",2022-08-09,도로관리과
폐장 동물원 관련,"안녕하세요 노고에 항상 감사드립니다.
다름이 아니라 통도환타지아가 지금 이년째 폐장 중인걸로 아는데
거기에 있던 동물들은 현재 어떻게 되어가고 있나해서요.
대충 알아보니 다른 동물들은 목장이나 타 동물원에 기증되었는데
거기 있던 호랑이 한마리는 여전히 거기서 사육중이라던데 제가 몇년 전에 봤을 때 그 호랑이 우리가 굉장히 시설이 열악했던게 생각이 나서요. 보도블럭위에 대충 풀이나 바위 몇개 있고 유리창으로 막아뒀던게 생각이 나서 이 더위에 어떻게 됐는지 걱정이 되네요. 요즘 한참 동물원에 대한 이슈도 많고 동물권에 대한 사람들 관심도도 높아진 상황에서 폐장된 놀이공원에 호랑이 한마리가 사육되어있다하면 말이 많을거같기도하고요. 폐장된 놀이공원에 사육사가 있다는 것도 사실 잘 믿기지가 않는데, 혹시 시에서 그 호랑이를 차라리 다른 에버랜드같은 큰 동물원 같은 곳으로 기증할 순 없을까요? 개인 재산이라 그게 힘들다면 어떻게 지내는지라도 알 수 없을까해서 민원 넣습니다. 최소한 양산에 폐장된 놀이공원에서 멸종위기종인 호랑이가 방치되어있다가 잘못되는 불상사만은 막고싶어요.",2022-08-08,"1. 평소 시정에 관심을 가져 주심에 깊이 감사드리며 귀하께서 신청하신 국민신문고 민원(통도환타지아에 사육중인 호랑이 처리방안)에 대하여 다음과 같이
답변드립니다.

2. 종합유원시설인 통도환타지아는 현재 휴업중이며, 관계자 확인(2022.8.9.) 결과 사육중인 호랑이는 타 지역(○○동물원)으로 이송계획이 확정되었음을
알려드립니다.

3. 기타 궁금한 사항에 대하여는 문화관광과(☎055-392-3562)로 연락주시면 성실히 답변드리겠습니다.

",2022-08-10,문화관광과
등산로에관히ㅢ서,무지개삼전아파트에서 오봉산등산로에관한내용 입니다 저는 이구간을 자주이용하는시민입니다 그의 일주일에5일정도를 이용하는데 초입 어서부터 벌레와의 전쟁을 치루면서 올라가는데 벌레들만좀없으면 마음펀히 등산을 할수있을것같습니다 힘들게 올라가면 영화 촬영지도있고 경치도너무좋아서~~벌레들을 퇴치하는방법이없을까요~~~,2022-08-08,"가. 안녕하십니까? 평소 시정발전에 관심 가져 주심에 감사드리며, 귀하께서 건의하신 민원(1AA-2208-0244915)에 대하여 다음과 같이 답변드립니다.

나. 귀하의 민원 내용은 '오봉산 등산로 해충 퇴치'에 관한 것으로 판단됩니다.

다. 하절기 등산로변 벌레 등으로 인한 이용 불편 해소를 위하여 제초작업을 시행하고 있음을 알려드립니다. 다만, 등산로는 산림 내 숲길로써 다양한 동식물이 공존하는 자연생태계로 해충의 완전 퇴치는 어려운 점 양해 바랍니다.

라. 또한 우리시 보건소에서는 위해충 기피제함을 설치·관리하고 있으며, 범어대동 뒷길, 범어96계산 등산로변에 설치되어 있음을 알려드리 널리 이용바랍니다.

라. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 추가 설명이 필요한 경우, 산림과 산림방재팀(☎055-392-2933)으로 연락주시면 친절히 안내해 드리도록 하겠습니다.
",2022-08-16,산림과
양산타워 북카페 에어콘,"수고하십니다
다름아니 시민들의 편리를 위해365일 년중무휴 카페개방 으로 정말좋은 환경에서 양산에거주 하는것 같습니다
요즘폭염에 북카페에서 시원한 환경이 정말 고맙습니다
아쉽게 커피솦 손님이 없어면 에어콘을 끄고 손님 많으면켜고 그냥카페책보는 사람도 똑같은 혜택이 있어어면
하는 아쉬움에 폭염때는 에어콘가동을 계속해주시면 감사하겠습니다",2022-08-08,"1. 평소 시정발전에 관심을 가져주셔서 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원(신청번호: 1AA-2208-0240065)에 대한 검토결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 양산타워 북카페 에어컨 가동에 관한 사항으로 판단됩니다.

3. 양산타워 북카페 에어컨은 기온에 따라 에어컨 온도를 조절해서 가동 중이며 앞으로도 북카페 이용객들의 불편이 없도록 조치하겠습니다.

4. 기타 궁금하신 사항이 있을 경우 우리시 자원순환과(☏055-392-2654)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-08-13,자원순환과
회야천 산책로 잡초 신속한 정비 요청 건,"양산시민을 위하여 불철주야 노력하고 계시는 시청 공무원분들의 노고에 감사드립니다.
저는 양산시 평산동에 거주하고 있는 양산시민 중에 한사람으로서 아래와 같이 민원을 요청하오니 신속한 처리를 부탁드립니다.

1. 회야천 산책로는 많은 동양산 시민들이 건강을 위하여 산책과 달리기, 자전거타기 등을 하는 유일한 공용 공간입니다.
그럼에도 불구하고 산책로 주변에 잡초가 무성하여 정상적인 통행이 어렵고 경관 관리가 너무 안되고 있어서 저녁에 식사 후 운동하러 갈
때 마다 마주치는 수많은 이용자들과 마주치면서 민원제기를 수십 번을 생각하다가 이번에 민원제기를 하게 되었습니다. 양산시에서는 동
양산 회야천 주변 정비사업과 관련하여 거창한 계획을 입안하고 추진중인 걸로 알고 있습니다 만은 불필요한 예산만 낭비하는 사업보다 많
은 시민들이 사용하는 기존의 회야천 주변 잡초제거 만이라도 신속하게 정비하는 것이 실속있는 정책이 아닌가 하는 생각이 듭니다. 특히
주변에 있는 정관지역의 좌광천 산책로와 비교해 보면 부끄럽기도 하고 억장이 무너지는 심정입니다. 과연 하천주변 관리 담당 공무원 중
에 회야천을 둘러보고 개선 여부와 정비여부를 떠나서 눈앞에 보이는 잡초들의 제초작업의 필요성 만이라도 느끼는 담당자가 있는지 묻고
싶은 심정입니다. 퍼주기식의 형식적인 공공근로 사업에 소요되는 비용 중 일부라도 제초작업에 투입한다면 회야천을 이용하는 시민들에게
그나마 공감을 받을 수도 있을 것 같은데 참으로 안타깝습니다. 아울러 정권도 바뀌고, 양산시장님도 바뀌어서 기대가 많았는데 동양산 회
야천 관리는 오히려 예전보다 더 못하고 있으니 거창한 도시계획 개선 구호가 무색하고 실망감이 듭니다. 실생활 주변의 소소하고 작지만
필요한 것 하나라도 신경쓰고 챙겨 주실것을 부탁드립니다.",2022-08-08,"○ 평소 우리 시정 발전에 관심 가져 주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원내용에 대하여 아래와 같이 답변드립니다.

○ 제기하신 민원내용 중 강변 산책로의 풀베기 사업은 예산과 시기별 잡풀의 생육속도 등을 고려하여 사업시기 등을 정해 추진하고 있는 상황으로 현재 풀베기 업체 발주한 상태이며, 조속히 작업착수할 계획임을 알려드립니다. 앞으로도 지속적 유지관리를 통해 주민들의 하천 산책로 이용에 불편이 없도록 하겠습니다.

○ 강변산책로 정비 관련 기타문의 사항은 우리 소 도시관리과 건설팀(☎055-392-6232)으로 연락주시면 성심을 다해 답변 드리도록 하겠습니다.
",2022-08-13,도시관리과
남양산역 자전거 거치대 증설,"시정 업무에 대단히 수고가 많으십니다.
남양산역 육교밑에 자전거 거치대가 부족하여 자전거 세우기가 많이 불편합니다.
현장 답사후 거치대를 증설하여 주시면 감사 하겠습니다 끝.",2022-08-08,"1. 평소 시정발전에 많은 관심 가져주셔서 감사드립니다.

2. 귀하께서 2022.8.8.일자 신고하신 민원건(신청번호 : 1AA-2208-0232188)에 대하여 아래와 같이 답변 드립니다.

○ 귀하께서 제출하신 민원의 내용은 남양산역 일원의 자전거 거치대 증설에 대하여 문의한 것으로 판단됩니다.
○ 해당 위치의 무단방치자전거 수거후 자전거거치대 부족분을 파악하고 보행자통행에 방해되지 않는 범위에서 자전거 거치대가 설치될 수 있도록 긍정적인 검토를 하겠습니다.

3. 기타 문의사항이 있을 시 우리 시 도로관리과 도로운영팀(☎055-392-2755)으로 연락주시면 자세히 설명 드리도록 하겠습니다. 끝.
",2022-08-17,도로관리과
회야강 운동기구 풀 정리해주세요,"천성리버타운 118동 앞,
아이존빌 맞은편 소남교옆 운동기구
풀 정리 해주세요
시민들이 운동할려고 해도 힘듭니다",2022-08-07,"○ 평소 우리 시정 발전에 관심 가져 주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원내용에 대하여 다음와 같이 답변드립니다.

○ 우리 시 명동 724번지 소남교 일원 운동기구 주변은 빠른시일내 풀베기 정비토록하겠습니다.

○ 기타문의 사항은 우리 소 도시관리과 건설팀(☎055-392-6233)으로 연락주시면 성심을 다해 답변 드리도록 하겠습니다.
",2022-08-12,도시관리과
아파트 바로 옆 아스콘공장 ? 당장 이전조치해달라,"아파트 바로 옆 아스콘공장 ? 당장 이전조치해달라 !!!!!!!!!

부일산업개발(레미콘제조) 경남 양산시 신덕계1길 24 <--- 반드시 이전조치하라

1급 발암물질이 웬 말이냐 !!",2022-09-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 하였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-06,허가과
아파트 바로 옆 아스콘공장 ? 당장 이전조치해달라,"아파트 바로 옆 아스콘공장 ? 당장 이전조치해달라


부일산업개발(레미콘제조) 경남 양산시 신덕계1길 24

이 위치를 보고 말씀해주세요 이게 맞는겁니까 ??",2022-08-31,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 하였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-06,허가과
아파트 바로 옆 아스콘공장 ? 당장 이전조치해달라,"아파트 바로 옆 아스콘공장 ? 당장 이전조치해달라 !!!!!!!!!!!!!!

부일산업개발(레미콘제조) 경남 양산시 신덕계1길 24 이 위치를 보세요 이게 맞는 구조입니까 ??",2022-08-31,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 하였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-06,허가과
