제목,내용,작성일자,답변,답변일자,담당부서
집앞 다이어트댄스장,"집앞에 다이어트 댄스장이있습니다
민원을 넣을때만 좀 조심하고,,,,좀지나면 똑같네요
요즘은 어떻게 노래를 트는지,,,집안에있어도 쿵쿵쿵 진동이 옵니다
강사는 어찌나 소릴르 지르는지,,,지나가는 사람들이 눈쌀을 찌프릴 정도입니다
민원을 넣을때만 잠잠하고,,,
밤 저녁시간에는 좀 알아서 조심해 주면 좋겠습니다,
민원을 넣는 사람들이 지치길 기다리는건지
본인도 본인일에 충실하겠지만
주변엔 학원들도 많고 그런데..
집에서 tv를 틀고있어도 쿵쿵쿵 하는 진동과 소리가 느껴집니다
좀 서로서로 조심하면 좋을텐데 항상 민원넣을때 뿐이니,,방음벽을 더 세우던 창문쪽에 어떤조치를 좀 했으면 좋겠습니다
다른집에서도 민원을 넣다가 지쳐서 이젠 포기라고 하시더라구요
피해를 보는 사람이 포기하게끔 하시지 마시고 눈으로 보이는 방법과 대책을 마련해서 시행조치했으면 좋겠습니다


집앞 공사현장은 먼지와 소음때문에 스트레스가 이만저만이 아닙니다 소음은 어쩔수 없는거니
좀 참자참자하고 지냈습니다
하지만 요즘은 시멘트벽을 글라인더로 갈아서 시멘트 가루가 온통 날라 다닙니다
아이들이 다니는 학교 앞이고 저희는 문을열수가 없네요
장사하는 분들도 학원들도 분진째문에 살수가 없다고 합니다
공사하시는 분들은 마스크도 쓰지 않습니다,
그라인더로 시멘트벽을 가는 소음은 어쩔수 없더라고 날라 다니는 시멘트 가루는 외벽에 가림막을 하면 좀 덜 할거 같은데
왜 그렇게 공사를 하시는지 모르겠네요
감리도 있고,,양산시에서도 나올텐데..그럼 눈으로 보실텐데..
공사하시는분들 마스크 착용과,,분진이 최대한 밖으로 노출되지 않는 조치를 부탁드리겠습니다

조치하세요 하는 말뿐인 대처는 어느 누구라도 할수있습니다 눈으로 보이는 시행조치가 이루어 졌으면 좋겠습니다,
이번 민원이 마지막이길 부탁드립니다",2021-12-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 처리결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 “공사장과 사업장에서 발생하는 소음 및 먼지”에 관한 것으로 판단됩니다.
3. 귀하의 민원내용에 대한 처리결과는 다음과 같습니다.
가. 공사장(삼호동 871-19)에서 발생하는 먼지 및 소음과 관련하여, 공사관계자에게 불편 사항을 전달하고 발생을 줄이도록 행정지도 하였으며, 소음의 경우 발생원의 사용을 금지토록 강제할 수는 없으나 생활 소음 규제기준을 준수하여야 하므로, 민원인의 측정 요구 시 피해지점(민원인 거주지)에서 소음을 측정하여 규제기준 준수 여부를 확인하고 초과하면 관련 규정에 따라 조치토록 하겠습니다.
나. 사업장(삼호동 871-18, 2층)에서 발생하는 소음과 관련하여, 사업장 주인에게 불편 사항을 전달하고 발생을 줄이도록 행정지도 하였으며, 사업장 스피커에서 나오는 소리의 경우 소음발생원의 사용을 금지토록 강제할 수는 없으나 생활 소음 규제기준을 준수하여야 하므로, 민원인의 측정 요구 시 피해지점(민원인 거주지)에서 소음을 측정하여 규제기준 준수 여부를 확인하고 초과하면 관련 규정에 따라 조치토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변하였기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 웅상출장소 허가과(☎055-392-6194)로연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-23,허가과
23번버스 간격 이상,이잔 민원과 같이 고쳐지지 않음 12분도 안바람 그냥 제시간 비슷하게만 오면 좋겠음,2021-12-15,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0469219)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘23번 운행간격 준수 요청’에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대하여 다음과 같이 답변 드립니다.
가. 양산~부산(덕천역) 구간을 단독으로 15분 간격으로 운행 중인 23번 노선의 운행간격 유지에 대해서 운송업체에 다시 한 번 간격 유지 운행을 요청하였으나, 버스는 교통상황 및 이용객 이용정도에 따라 간격 유지 운행에 어려움이 있는 실정입니다.
나. 23번의 경우 북정출발 기존 15분 간격으로 배차되며, 출근시간대인 07~08시에는 12분 간격으로 배차되고 있으며, 운행이력 모니터링을 통해 북정 출발시간이 준수되도록 지속 관리하고, 운행 간격에 대해서도 가능한 유지될 수 있도록 운송업체에 협조 요청하겠습니다.
4. 기타 문의사항은 교통과(☎392-3432)로 연락주시면 성실히 답변해 드리겠습니다. 끝.
",2021-12-20,교통과
버스 개편 불만,"12.1 부터 버스 개편 되었는데 버스간격 진짜 별로인거같아요.
일주일 타보고 글을 씁니다.

저는 대석에서 버스를 탑니다.
아침에 7시 45분쯤 11번 가고 그뒤에 52분쯤 12번 버스가옵니다.

중요한건 그다음에 오는 버스가 8시10~11분 사이에 온다는겁니다.
그 사이 텀이 무려 18분이예요. 아침 출근시간에 버스 간격이 저렇다는건 말이 안됩니다.

개편 전에는
12번 버스가 7시50분쯤 13번 버스가 8시쯤에오고 그다음에 8시 12분쯤 12번이 오고 그랬는데

개펀 후에는 저 위에 적은대로 옵니다.
대중교통 이용하자며 광고하시면서.. 저렇게 버스 간격 시간이 저러면 누가 탑니까..
아침 출근시간에는 10분 간격마다 있어야 한다고 보는데 ..
그리고 막상 저 버스와서 타면 콩나물버스예요. 안에 있는 사람들 표정 다 똑같아요. 노선은 조금 단축 되었으나 느리고
진짜 개선해야 한다고 생각합니다.

개선 하시기전에 대중교통을 전부 이용해보고 노선 이랑 시간대를 하신건지..

그리고 하나 더 말하자면

저녁에 11번 타면 남부시장 가면 12번이랑 오는 시간 비슷하니..
버스기사님들 일부러 천천히가고 막 그러시던데..
그럴 바엔 차라리 시간대를 개선하시는게..

제발 다시한번 노선 시간 좀 개편해주세요!!!
출근때 정말 최악이예요!!!!!",2021-12-10,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0306740)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘11번, 12번 출근시간 배차간격 단축’에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대하여 다음과 같이 답변 드립니다.
가. 12번은 개편후 단독으로 1일 66회를 운행하며 출근시간대 15분간격으로 배차되며, 11번은 1일 20회로 12번 사이에 운행될 수 있도록 출발시간을 정하여 운행되고 있습니다.
나. 11번과 12번 노선의 배차간격 단축 및 혼잡에 대해서는 운송업체와 함께 운행시간 및 이용수요에 대해 모니터링을 진행하고 있습니다.
다. 11번 또는 12번의 배차간격 단축을 위해서는 증차가 필요한 실정으로, 단기간 해결되기 어려운 점 양해부탁드리며, 운송업체와 협의하여 가능한 조기에 증차될 수 있도록 노력하겠습니다.
4. 기타 문의사항은 교통과(☎392-3432)로 연락주시면 성실히 답변해 드리겠습니다. 끝.
",2021-12-20,교통과
공단도로,소주동 주남로에서 당산교를 지나서 소주공단1길을 연결하는 신도로가 공단길 입니까? 마을길 입니까? 그기가 공단신길이면 그길 당산교 앞에 통과제한 높이 시설은 어떤 근거로 설치된 것 입니까? 답변 바랍니다.,2021-12-09,"1. 평소 시정발전에 관심을 가져 주신데 대하여 감사드립니다.
2. 귀하께서 질의하신 높이제한시설물 설치건에 대해 다음과 같이 답변 드립니다.

가. 높이제한 시설물이 설치된 도로는 ""주남마을길""로 소주동 주남마을 내에 위치한 마을길입니다.
나. 해당 도로에 대하여 주남마을 주민의 집단민원이 양산경찰서와 양산시 웅상출장소에 접수된 바 있습니다.
※ 민원내용 : 소주공단으로 향하는 대형트럭들로 인하여, 마을 주민들이 사고위험과 소음에 노출되어 있으므로 해당 도로를 대형차량통행금지구간으로 설정, 높이제한시설물 설치 요청
다. 이에 해당 내용이 양산경찰서 2021년 3분기 교통안전시설 심의위원회에서 심의안건으로 상정, ""가결"" 처리되어 이를 근거로 해당 도로에 높이제한 시설물을 설치하였습니다.
라. 기타 궁금하신 사항이 있으시면 양산시 웅상출장소 경제교통과 교통팀(392-6084)으로 연락주시면 상세하게 답변 드리겠습니다.
",2021-12-10,도시관리과
양산 ~ 범어사역 방면 버스 이용 민원입니다.,"안녕하세요.
저는 부산 금정구로 출퇴근하고 있는 시민입니다.
최근 양산시 버스 노선 및 시간표가 개선되어 이용하면서 불편함이 발생하여 민원을 제기하려 합니다.

현재 범어사역 ( 금정구 )를 통과하여 부산을 완행하는 버스가 단축이 되어 5대 중에서 3대만 남아있는 상황입니다.

기존 노선 중 11번 ( 노선단축 ), 132번 ( 폐지 )는 더이상 범어사역을 통과하지 않고, 이용할 수가 없습니다.
그렇다고 16번과 12번, 17번이 자주 있는 것도 아니고, 모두 이용할 수 있는 상황도 아닙니다.

17번의 경우 노포동행으로 범어사역을 이용할 수가 없으며, 버스 편차 역시 긴 편이라 이용이 불가능합니다.
12번 역시 제가 거주하고 있는 지역을 통과하지 않아 이용이 불가능하나, 노선간 편차 역시 긴 편입니다.
제가 매일 이용하고 주로 이용하는 16번이 이번에 큰 문제가 되었습니다.

제가 이용하는 07시 50분 증산발 버스는 기존 07시 53분 증산발 버스로,
기존보다 출발 시간이 3분이 빨라졌으나, 노선 변경으로 인해 부산 범어사 도착시간은 10분이 늦어졌습니다.
해당 차시간보다 이전인 시간은 20분 이전인 07시 30분차 인데,
그 차와 제가 탑승하는 07시 50분차 간의 도착시간의 차이는 30~40분으로 벌어져있습니다.

버스의 출발시간이 20분 간경이라고 하나,
해당 시간에 등교, 출근 등으로 인한 탑승인원및 교통체증이 빈번한 시간으로 해당 버스가 실질적으로 앞차와의 실 편차는 많게는 40분이상이 될 때도 많습니다.

3분 단축된 버스 출발시간이나, 사송 데시앙을 순회하며 정류장이 5개나 늘고 신호가 5개가 늘어나면서,
탑승객이 도착해야하는 시간에 도착을 하지 못하는 경우가 다수 발생하고 있습니다.
현재 2021년 12월 1일부터 이용하여 확인시, 9일간 범어사역에 도착하여 늦은 시간은 총 8번이며,
앞차와 범어사역 도착 타임이 40분 가까이 벌어진 것도 9회정도 입니다.

실 16번 노선의 운영시간을 보면 오전 탑승객이 적은 첫타임부터 4번째 타임까지의 텀은 15분 간격이나,
탑승객이 많고 이용하는 시간 대에 노선이 20분의 텀을 가지면서
많은 시민들이 불편을 겪고 있다고 확신합니다.

2024년 완공 예정인 노포동~양산공설운동장 전철 노선으로 인해 변경했다고 하나,
아직 2년 넘게 시간을 두고 있는 상황이고,
기존 노선들을 이용하며 부산으로 출퇴근을 하던 시민들의 불편은 이루 말할 수 없습니다.

양산시에서는 환승을 이용하여 노선을 개편한다 했으나,
정작 환승을 하여 최종 목적지가 되는 부산의 경우에는 아무런 개선이 되지 않았습니다.
시내를 다니는 노선만 증가를 하고, 이용편수를 늘렸을 뿐,
부산으로 출퇴근, 등하교를 하는 시민들의 편의는 생각하지 않은 것 같습니다.

기존 132번과 11번의 노선이 줄면서 부산으로 출퇴근은 더더욱 불편해지고, 환승등으로 인한 시간소요가 많아졌으며,
16번 노선의 단축과 노선 연장으로 해당 출퇴근 시간 대에 이용객이 몰려
코로나 등과 같은 전염병 위험에도 노출이 높아졌습니다.

완공시기가 멀었던 만큼 부산으로 출퇴근할 수 있는 완행 버스의 노선을 증가시키고,
노선 개선 등이 다시 필요할 것 같습니다.

지금 가장 빠른 개선 제안은 16번 노선을 07시 40분에 한 차 더 배차시켜주십시요.
부산으로 출퇴근한다 해서 양산 시민이 아닌 것은 아니지 않습니까.",2021-12-09,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0281212)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘16번 추가배차 등 양주동~범어사역 방면 이용관련’에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대하여 다음과 같이 답변 드립니다.
가. 금번 노선개편은 빅데이터(교통카드) 자료를 토대로 분석한 기종점 수요분석 결과를 근거로 수요가 많은 구간은 횟수를 증가시키고, 적은 구간은 환승연결을 고려하여 보다 많은 시민들이 만족할 수 있는 노선체계가 구축될 수 있도록 추진하였습니다.
나. 한정된 운행대수로 노선체계 효율화를 시행함에 따라 일부 노선의 단축 및 노선폐지, 감차가 발생되었으며, 16번의 경우 2020년 연간 손실액이 12억원을 초과하여 금회 노선 개편시 2대를 휴차키로 결정되어 운행횟수가 56회에서 48회로 감회되었습니다.
다. 향후 사송지구 추가 입주에 따른 수요 증가시 환원시킬 예정이며, 운행시간에 대해서는 현재 모니터링 중이며, 출근 시간대 배차간격이 좀더 좁혀질 수 있도록 운송업체와 협의하여 개선시켜 나가겠습니다.
라. 다만, 도시철도 양산선이 공사 중에 있어, 부산가는 이용객 편의 고려하여 운행대수를 증차하는데 어려움이 있음을 양해부탁 드립니다.
4. 기타 문의사항은 교통과(☎392-3432)로 연락주시면 성실히 답변해 드리겠습니다. 끝.
",2021-12-16,교통과
코로나 음성 전달 시스템 개선 건의,"가남초 4학년 학부모입니다.
지난주 이번주 학교에 선별진료소가 마련되어 검사가 진행되었고
12.8 수요일 오후 4학년 전수검사 이후
12.9 목요일 오전 보건소에서 음성 통지를 받은 학생만
11시 40분까지 등교하라는 학교측 안내가 있었습니다.

지난 주엔 오전 9시 48분에 양산시통합메세지(카카오톡)로 음성통지를 받았었기에
오늘(12.9) 비슷한 시간대에 확인이 될거라 생각했지만
오전 10시가 지나도 카톡 통보가 오지 않아
10시 20분경 보건소 유선 전화를 걸어 자녀 이름을 말하고 음성확인을 했습니다.

첫째 자녀의 음성을 확인해야
둘째 자녀 유치원 등원을 시키고 출근할수 있는
제 개인적인 상황을 떠나서라도,

개인 검사결과도 아니고
교내 선별진료소 마련되어 단체 검사를 진행했다면
학교측 담당자, 보건소측 담당자를 정하여
확진자가 있다면 인적사항 통보하고 간단하게 끝날일입니다.
(보건소는 단체 담당자에게 선통지 후 개별통지 하겠지요)

선별진료소까지 마련되어 진행된 단체검사 결과,
전원 음성 (또는 절대 다수가 음성인 경우까지)
보건소는 왜 개개인에게 음성임을 통보하는 업무를 하고 있는지
학교는 왜 학생은 음성 메세지를 받고 등교하라는 안내를 하고 있는지
학부모로서 시간과 인력이 낭비되고 있는 상황이 도무지 이해가 안갑니다.
(오후 1시 30분경 학교측 학교종이 앱 안내로 전수검사 결과 '음성' 안내받음)

코로나가 한두달안에 끝나지 않습니다.
양산시내 학교(기업등) 전수조사가 이번이 마지막도 아닙니다.
코로나 관련 업무가
왜 가중이 되고, 왜 지연이 되는지 그 원리부터 파악하여
유관 기관들의 실무자들 업무 개선이 되어
시민들의 편의도 나아지길 바랍니다.",2021-12-09,"귀하의 민원은 잘 받아보았습니다.
코로나 검사의뢰가 많아짐에 따라 결과문자 통보에 대한 민원 또한 늘어나고 있습니다.
병원 선제검사의 경우 개개인 문자 통보하지 않고 전체 음성 이렇게 안내만 하고 있는데
귀하의 의견대로 효율적이고 편리할거 같습니다.
곧 채택하도록 학교 등과 의논하겠습니다.
",2021-12-19,보건행정과
"사내 코로나19 확진자 발생시 사측, 근로자 대처 상황이 궁금합니다.","어제 함께 일하는 분이 확진자로 판정이 되었습니다.
궁금한것이 많아 보건소에 질문을 드리니 명확한 답변을 얻지 못하여 시청에 문의 드립니다.

회사에서 일하는 식구는 저를 포함하여 4인입니다.
사내에서 4인이 함께 중식을 해결합니다.
예상컨대 확진자의 최초 감염당시에도 4인이 며칠간 함께 담소를 나누며 점심을 먹었고,
휴게시간 또한 1평남짓한 휴게소에서 음료등을 마시며
담소를 나누며 휴식을 취합니다.

물론 확진자 발생이후 나머지 동료3인은 보건소방문하여, PCR 검사를 통해 음성으로 확인이 되었습니다.

민원인이 궁금한것은 그렇게 점심도 함께 먹었던 밀접 접촉자인데도, 확진자 발생이후에 사측에서는 방역, 자가격리등
아무런 조치 없이 회사를 운영을 하고 있는 상태입니다.

코로나 바이러스의 상온생존시간을 모르는 상태에서
사내에 확진자의 흔적들은 고스란히 남아있는 상태에 이러한 사측의 대응이 과연 간과하고 넘어가야 하는 부분인건지 방역법으로
인하여 저촉되는 부분은 아닌건지,
분명 잠복기라는게 존재를 하는데 이러한 행동들이 심각하게 걱정이 되어 질의를 드립니다.

한번더 정리하면,
확진자 발생에 의한 사측의 대처방안이 올바른지?
점심도 함께 먹었던 나머지 3인의 접촉자들의 격리기간없는 정상적인 업무 수행이 올바른건지 궁금합니다.",2021-12-08,"1. 귀하께서 접수하신 민원(제목: 직장내 코로나 확진자 발생시 조치사항)에 대하여 다음과 같이 답변 드립니다.

2. 우리시는 회사 내 확진자 발생 시 회사 보건관리자와 연락하여 CCTV 확보, 확진자 및 회사 관계자 진술, 현장조사 등을 통해 역학조사를 실시하여 밀접한 접촉을 한 직원들은 검사 후 격리 조치, 밀접접촉자를 제외한 동선이 겹친 직원들은 검사 안내 및 다중이용시설 방문 자제 등을 권고하는 등 조치를 하고 있습니다.

3. 그 외 확진자의 역학조사 기간 이내 확진자와 별다른 접촉이 없는 회사 내 직원들은 귀가 및 검사 대상이 되지는 않으나, 증상이 있거나 검사를 원하는 경우 선별진료소 현장 접수 등을 통하여 검사 가능함을 안내합니다.

4. 현재 우리 시는 역학조사 등 조치 미완료된 확진자 발생 기업체는 없으며 기타 궁금하신 사항은 양산시보건소 보건행정과 감염병대응팀(055-392-5226)으로 연락주시면 성실히 답변 드리겠습니다. 감사합니다. 끝.

",2021-12-28,보건행정과
132번 노선 살려주세요.,"버스개편으로 132번에 없어져 동면쪽에서 사송신도시, 범어사방향으로 출퇴근시 직행 노선이 없어 매우 불편합니다.
거리는 가까운데 출근시간 환승해서 범어사까지 가는데 10km 정도 되는거리에 50분 정도나 소요됩니다.
특히 나이드신 분들 출근시 23번타고 다방삼거리에서 12번 환승하는데 기다리는 시간도 있고, 12번 손님이 많아 가끔 그냥 지나칩니다.
또한 다방삼거리에서 건너편으로 횡단해야되는데 신호등도 없어 출퇴근시 질주하는 자동차 사이로 아슬아슬하게 건너편으로 건너가야 됩니다.
나이드신분들은 매우 위험합니다. 부디 132번 노선 다시 살려주세요.",2021-12-08,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0244655)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘132번 노선 재운행’에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대하여 다음과 같이 답변 드립니다.
가. 금번 노선개편은 빅데이터(교통카드) 자료를 토대로 분석한 기종점 수요분석 결과를 근거로 수요가 많은 구간은 횟수를 증가시키고, 적은 구간은 환승연결을 고려하여 보다 많은 시민들이 만족할 수 있는 노선체계가 구축될 수 있도록 추진하였습니다.
나. 한정된 운행대수로 노선체계 효율화를 시행함에 따라 일부 노선의 단축 및 노선폐지가 발생되어, 기존 노선버스 이용객에 불편이 발생되는 점 깊은 양해 부탁드립니다.
다. 132번의 경우 연간 ‘20년 기준 연간 2억원의 손실액이 발생되는 노선으로, 교통카드 기준 기종점 수요 OD분석결과 부산구간(녹동마을~범어사역)의 승차비율은 12% 정도로 12월 1일부터 시행된 노선개편에서 운행 중단되었습니다.
라. 관내 물금-동면 석산구간은 8번, 26번(금오대교 경유, 증차를 통한 30분 간격)이 동면지역은 석금산순환 20번, 20-1번이 대체하고, 석산~부산 구간은 직행좌석(1100번, 1200번) 노선 및 다방삼거리 정류소에서 12번으로 환승 이용 부탁드립니다.
마. 132번의 재운행에 대해서 이용수요 검토 및 운송업체와 지속 협의토록 하겠으며, 재운행을 위해서는 차량구매가 필요한 실정으로 단기간 해결되기 어려운 실정이나, 귀하의 민원이 최소화 할 수 있는 다른 대안은 없는지 운송업체와 다각적인 방법으로 대안을 검토하는 등 노력하겠습니다.
4. 기타 문의사항은 교통과(☎392-3432)로 연락주시면 성실히 답변해 드리겠습니다. 끝.
",2021-12-16,교통과
버스 개편의 의한 불편함,"동네가 많아지고 그에 따라 버스의 행선지도 달라지는건 알지만 원래 있었던 차량의 동선만 살짝바꾸던가(북정출발-명륜도착은 변함없는 동선) 차량의 배차간격을 많이 해주던가 차량의 수를 늘려주던가 이런식으로 보충을 해주는게 맞지 않나? 하는 생각이 드네요 버스요금도 오르는데 사람 많은 버스를 힘들게 힘들게 타고 갈생각하니까 스트레스받네요
빠른시일내에 좀 제대로 바꿔주시길 바랍니다.",2021-12-07,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0211688)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘북정노선의 노선변경 및 증차’에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대하여 다음과 같이 답변 드립니다.
가. 금번 노선개편은 빅데이터(교통카드) 자료를 토대로 분석한 기종점 수요분석 결과를 근거로 수요가 많은 구간은 횟수를 증가시키고, 적은 구간은 환승연결로 진행되었으며, 보다 많은 시민들이 만족할 수 있는 노선체계가 구축될 수 있도록 이용 시민, 전문가, 시민단체의 의견을 종합 검토하여 결정되었습니다.
나. 대중교통의 편의를 위해서는 많은 대수를 투입하여 다양한 노선 및 배차간격을 단축시켜야 하나, 증가되는 운행노선의 재정손실액 고려 한계가 있으며, 북정에서 명륜역까지 운행되는 1200번 직행좌석 버스의 경우, 2020년 기준 연간 적자액이 9억원에 가까운 정도로 증차를 통한 배차간격 단축에는 어려움이 있음을 양해부탁드립니다.
다. 앞으로도 이용객이 편리하게 버스를 이용할 수 있도록 지속 노력할 것이며, 이용객 증가가 곧 증차 및 친절도 향상 등의 서비스 개선으로 이어나갈 수 있도록 개선시켜 나가겠습니다.
4. 기타 문의사항은 교통과(☎392-3432)로 연락주시면 성실히 답변해 드리겠습니다. 끝.
",2021-12-16,교통과
오봉산 수세식 여자화장실 CCTV 다수 설치 건의,"시장님
수고많으십니다.
양산사회복지관 위 오봉산 등산로 입구에 수세식 화장실 공사가
마무리 단계에 있습니다.

얼마전 안양 초등학교 교장 여교사 화장실 몰카 사건 보도이후
여성 등산객들이 화장실 몰카때문에 매우 불안해하고 있습니다.
--------------------------------------------------------------------
요즘 몰카는 초소형에 변기속에 설치가능하고
몰카범들이 특히 일몰 후 심야시간에 몰카를 설치 후 며칠 후
또 심야에 카메라를 회수해 가서 감쪽같이 범행을 감춥니다.
-----------------------------------------------------------------------
이번 신축 수세식 여자 화장실 입구와 안쪽에 여러 대를 설치하고
경고문도 크게 부착해서 몰카범죄 저지를 엄두도 못내게 해주십시요.

이상입니다.",2021-12-07,"1. 안녕하십니까? 평소 시정발전에 관심을 가져주심에 감사드리며 귀하께서 국민신문고에 신청하신 민원신청번호(1AA-2112-0200855)에 대하여 다음과 같이 답변드립니다.
2. 귀하의 민원내용은 오봉산 수세식 화장실 방범을 위한 CCTV 설치를 요구하시는 것으로 이해됩니다.
3. 사업 준공으로 인하여 금번 사업에 해당 내용을 반영하지는 못해드리는 점 양해바라며, 추후 주변 CCTV 설치 및 시설물 보완 점검을 통하여 화장실 몰카 범행을 예방할 수 있도록 노력하겠습니다.
4. 시정발전에 관심을 가져주심에 감사드리며, 답변내용에 추가 설명이 필요한 경우 양산시 산림과 산림방재팀(☎055-392-2933)으로 연락주시면 친절히 안내드리겠습니다. 끝.
",2021-12-23,산림과
신설 60번 시내버스 오전 배차시간 조정 요청의 건,"수고 많으십니다! 덕계동 두산위브 주민으로써 신설 된 버스에 매우 감사드립니다.
현재 서창중학교와 서창고 학생을 각각 두고있는 학부모입니다.
기존에는 버스를 두번이 나 갈아타고 등교를 하였는데... 이번에 신설 된 60번 버스로 인해 한번만에 등교를 할 수 있게 되어 매우 감사하게 생각합니다.
각설하고, 현재 노포동->두산위브->용당을 가는 60번 마을 버스 중에 오전에 학생들이 이용할 수 있는 버스는 첫번째 7:30출발 -7:45 두산->8:05 서창중 도착과 두번째 7:58출발->8:13 두산->8:35 서창중 도착 이렇게 두 타임인데요.
첫번째는 무리 없이 일찍 등교를 원하는 학생들의 경우 이용이 가능합니다.
문제는 두번째인데. 서창중,서창고 모두 등교시간이 8:40분까지 입니다.
서창중 정류장 도착시간이 8:35이다보니, 하차 후 횡단보도 신호받고 건너 학교로 가면, 대부분의 학생이 교실에 들어가는 시간은 8:40을 넘어 지각 처리가 되고 있는 실정입니다.(아직은 선생님들이 봐주는 것 같습니다)
그냥 첫번째 버스를 타고 학교를 일찍가는 학생이 아니고서는 예전처럼 다른 노선으로 두번 갈아타고 가야 할 실정입니다.
해서...두번째 7:58 출발 버스의 배차시간을 딱 5분만 당겨 주신다면(10분 정도면 더욱 감사) 모든게 해결 될 것 같습니다. 그러면 학생들에게는 아침등교 시간의 선택을 줄 수있을 것 같아 이렇게 민원을 넣어 봅니다. 관련 업체와의 조율도 필요하겠지만, 어렵게 추가한 60번 마을 버스의 원활한 이용을 위해 건의 드려 봅니다.",2021-12-07,"1. `안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0198849)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘60번 오전 배차시간 조정’에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대하여 다음과 같이 답변 드립니다.
가. 귀하께서는 두산위브→서창중‧고간 등교 시간을 고려하여 60번의 노포터미널발 4회차 출발시간 07:58분을 5~10분 정도 당겨 주실 것을 요청하셨습니다.
나. 이에 대해 운송업체와 시간변경을 협의하였으나, 60번의 경우 용당차고지를 기점으로 노포터미널은 대기없이 회차하는 종점으로 노포터미널 출발시간 조정을 위해서는 용당발 출발시간 조정이 필요합니다.
다. 60번은 용당에서 출발하는 58번과 서창 대운로 지역을 공동배차로 경유하는 노선으로 60번의 용당시간 5~10분을 당길 경우 앞에 배차되는 58번 출발시간과 너무 가까워져 또 다른 불편이 발생되므로, 이를 해결하기 위해서는 58번과 60번의 오전 배차시간을 동시에 조정을 해야 합니다.
라. 현재는 노선개편 초기단계로 노선별 운행시간에 대해 모니터링을 하고 있는 상황으로 1개월 정도 지난 상황 안정화시 운송업체와 재협의하여, 귀하의 민원이 해소될 수 있도록 노력하겠습니다.
4. 기타 문의사항은 교통과(☎392-3432)로 연락주시면 성실히 답변해 드리겠습니다. 끝.
",2021-12-15,교통과
여기 우리나라 맞나요?,"대석에 J스크린골프가 새로 생겼다해서
회사마치고 직장동료들과 방문 했는데..
세상에 이런곳이 있다니 도저히 믿을수가 없었다
지금 오미크론이 세상을 흔들고 확진자가 5천명을 넘나들고 있는데.
실내 스크린에서 흡연은 기본이고 배달음식 술까지
여기가 노래방인지 단란주점인지 나참..
실내에 흡연 시설이 되어 잇는것도 아닌데 버젓히 금연이라고 내걸고는 도대체 여기가 뭐로 허가가 나 있는지 궁금합디다.
관련 부서에서는 1년에 한번이라도 제발 여기 현장지도 부탁드립니다.
여기 갔다온 양산시민들 인식에 어떻게 생각하겠습니까?",2021-12-07,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2112-0192690)에 대하여 다음과 같이 답변 드리겠습니다.

2. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
○ 2021.12.08. 대석리 864-2 소재 J스크린골프를 현장 점검하여 음식물 섭취 여부 확인, 실이용자 접종완료증명서 확인 및 방역수칙 등을 철저히 준수할 것을 계도하였습니다. 앞으로도 해당시설에 대하여 방역수칙을 점검하여 안전하게 체육시설을 이용할 수 있도록 하겠습니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 양산시청 체육시설관리팀 (☏055-392-3403)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-09,교육체육과
