title,keyword,category,subcategory,predication,departmenet
창원시 공동주택 가격열람서 발급에 대해 궁금한 것이 있어요.,"['공동주택', '가격열람서', '발급']",세무,기타,문의(질의),세무과
자동차세연납 카드수납이 되는지 문의합니다.,"['자동차세연납', '카드수납']",세무,지방세,문의(질의),세무과
"안내 부탁합니다. 자동차세 연납 신청을 하려고 하는데, 카드 수납을 할 수 있나요?",[],세무,지방세,문의(질의),세무과
문의드립니다. 자동차세 연납분 카드 수납에 대해 여쭐것이 있으니 자세한 안내 부탁드립니다.,[],세무,지방세,문의(질의),세무과
자동차세 연납분 카드 수납에 의문사항이 있는데 어디다 문의하면 되는지 궁금합니다.,[],세무,지방세,문의(질의),세무과
회원구 자동차세 연납 고지서를 못 받았습니다. 작년에 연납했는지 알 수 있나요?,"['회원구', '자동차세', '연납', '고지서']",세무,기타,문의(질의),세무과
회원구 자동차세 연납 고지서를 못 받았는데 어디로 문의하면 될까요?,"['회원구', '자동차세', '연납', '고지서', '문의']",세무,기타,문의(질의),세무과
회원구 자동차세 연납 고지서를 못 받았는데 작년에 연납했는지 조회 가능할까요?,"['회원구', '자동차세', '연납', '고지서', '조회']",세무,기타,문의(질의),세무과
회원구 자동차세 연납 고지서를 못 받았습니다. 담당 부서 전화번호나 연락처 알려주세요.,"['회원구', '자동차세', '연납', '고지서', '부서', '연락처']",세무,기타,문의(질의),세무과
자동차세 연납고지서 언제 발송되는지문의드립니다.,"['자동차세', '연납고지서', '발송']",세무,지방세,문의(질의),세무과
자동차세 연납고지서 언제 발송되는지 궁금합니다.,"['자동차세', '연납고지서', '발송']",세무,지방세,문의(질의),세무과
자동차세 연납고지서 언제 발송되는지 알려주세요.,"['자동차세', '연납고지서', '발송']",세무,지방세,문의(질의),세무과
자동차세 연납고지서 언제 발송되는지 알고싶어요.,"['자동차세', '연납고지서', '발송']",세무,지방세,문의(질의),세무과
신규 자동차세 연납신청에 대해 궁금합니다.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
신규 자동차세 연납신청에 대해 알려주세요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
신규 자동차세 연납신청에 대해 알고싶어요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
신규 자동차세 연납신청에 대해 질문이 있어요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세 연납 신규 신청 문의 드립니다. 진해구 담당자 전화번호를 알고 싶습니다. ,"['진해구', '자동차세', '연납', '신규', '신청', '담당자']",세무,기타,문의(질의),세무과
자동차세를 연납하고 싶어 문의합니다. 신규 신청입니다. 진해구 담당자 전화번호 안내 부탁드립니다. ,"['진해구', '자동차세', '연납', '신규', '신청', '담당자', '전화번호 ']",세무,기타,문의(질의),세무과
자동차세 연납 신규 신청 가능한지 문의 남깁니다. 담당자 전화번호 알려주시길 바랍니다. 진해구입니다. ,"['진해구', '자동차세', '연납', '신규', '신청', '담당자', '전화번호 ']",세무,기타,문의(질의),세무과
진해구 자동차세 연납 신규 신청을 하고 싶어 문의합니다. 담당자 전화번호가 필요합니다. ,"['진해구', '자동차세', '연납', '신규', '신청', '담당자']",세무,기타,문의(질의),세무과
사회복지과 조#@이름# 주무관 연결 바랍니다. 세외수입 납부 가상계좌 관련 문의사항이 있습니다.,"['세외수입 납부', '주무관', '가상계좌', '사회복지과']",세무,세외수입,요청/개선,사회복지과
사회복지과 조#@이름# 주무관 연락처 알려주세요. 세외수입 납부 가상계좌 관련 문의드릴 사항이 있습니다.,"['세외수입 납부', '주무관', '가상계좌', '사회복지과']",세무,세외수입,요청/개선,사회복지과
세외수입 납부 가상계좌 관련으로 사회복지과 조#@이름# 주무관 연결해 주세요.,"['세외수입 납부', '주무관', '가상계좌', '사회복지과']",세무,세외수입,요청/개선,사회복지과
세외수입 납부 가상계좌 관련으로 사회복지과 조#@이름# 주무관과 연결되길 원합니다.,"['세외수입 납부', '주무관', '가상계좌', '사회복지과']",세무,세외수입,요청/개선,사회복지과
리스차 벤츠의 자동차세 연납 신청 문의합니다.,"['리스차', '벤츠', '자동차세', '연납', '신청']",세무,지방세,감사,세무과
리스차 벤츠 입니다. 자동차세 연납 신청 담당자 연결 부탁 드립니다.,"['리스차', '벤츠', '자동차세', '연납', '신청', '담당자']",세무,지방세,감사,세무과
리스차 벤츠를 소유하고 있는데 자동차세 연납 신청 문의합니다.,"['리스차', '벤츠', '자동차세', '연납', '신청']",세무,지방세,감사,세무과
자동차세 연납 신청 문의합니다.,"['자동차세', '연납', '신청']",세무,지방세,감사,세무과
마산회원구 주민입니다. 공인인증서 없이 자동차세 연납신청할 수 있는 방법 문의합니다.,"['마산회원구', '자동차세', '연납신청', '공인인증서', '문의']",세무,기타,문의(질의),세무과
마산회원구 살고 있고 자동차세 연납신청하려고 합니다. 공인인증서가 없는데 어떻게 하나요?,"['마산회원구', '자동차세', '연납신청', '공인인증서']",세무,기타,문의(질의),세무과
마산회원구 자동차세금 연납신청하고 싶습니다. 공인인증서가 없는데 어떻게 신청하나요?,"['마산회원구', '자동차세금', '연납신청', '공인인증서']",세무,기타,문의(질의),세무과
주소지는 마산회원구입니다. 공인인증서 없이 자동차세 연납신청하는 방법 알려주세요. 문의드립니다.,"['마산회원구', '자동차세', '연납신청', '공인인증서', '문의']",세무,기타,문의(질의),세무과
의창구 자동차세 연납에 대해 문의합니다.,"['의창구', '자동차세 연납']",세무,지방세,문의(질의),세무과
"답변 부탁합니다. 차주의 주민번호를 모르는데 자동차세 연납이 가능한지 궁금해요, 담당부서가 어디인가요?",['자동차세 연납'],세무,지방세,문의(질의),세무과
타인 명의의 자동차세 연납 관련 직접 물어보고 싶은 부분이 있습니다.,['자동차세 연납'],세무,지방세,문의(질의),세무과
문의드립니다. 타인명의의 자동차세 연납에 대해 여쭐것이 있으니 자세한 안내 부탁드립니다.,['자동차세 연납'],세무,지방세,문의(질의),세무과
회원구 주민센터에 미납된 세금을 납부했습니다. 압류해제 요청 드립니다. ,"['세금', '미납', '회원구', '주민센터', '납부', '압류해제']",세무,기타,요청/개선,세무과
미납된 세금을 회원구 주민센터에서 납부 완료 했습니다. 압류해제 요청합니다. ,"['세금', '미납', '회원구', '주민센터', '납부', '압류해제']",세무,기타,요청/개선,세무과
세금이 미납되어 회원구 주민센터에 납부했습니다. 압류해제 요청합니다. ,"['세금', '미납', '회원구', '주민센터', '납부', '압류해제']",세무,기타,요청/개선,세무과
세금이 미납된 것을 알게 되어 회원구 주민센터에 납부했습니다. 압류해제 요청드립니다. ,"['세금', '미납', '회원구', '주민센터', '납부', '압류해제']",세무,기타,요청/개선,세무과
의창구청에 자동차세 연납신청을 문의합니다.,"['의창구청', '자동차세']",세무,지방세,문의(질의),세무과
의창구청에 자동차세 연납신청을 하려고 하는데 담당부서 알려주세요?,"['의창구청', '자동차세']",세무,지방세,문의(질의),세무과
의창구청에 자동차세 연납신청은 관련부서가 어디인가요?,"['의창구청', '자동차세']",세무,지방세,문의(질의),세무과
의창구청에 자동차세 연납신청을 하려면 무엇이 필요한가요?,"['의창구청', '자동차세']",세무,지방세,문의(질의),세무과
"성산구 자동차세 연납신청을 하려고 하는데, 명의자인 아버지대신 아들인 제가 납부 할 수 있나요?","['성산구', '자동차세', '연납']",세무,지방세,문의(질의),세무과
"성산구 자동차세 연납신청을 하려고 하는데, 명의자인 아버지대신 아들인 제가 납부할 수 있는 방법이 궁금합니다.","['성산구', '자동차세', '연납']",세무,지방세,문의(질의),세무과
"성산구 자동차세 연납신청을 하려고 하는데, 명의자인 아버지대신 아들인 제가 납부하려고 하는데, 가능여부 문의합니다.","['성산구', '자동차세', '연납']",세무,지방세,문의(질의),세무과
"성산구 자동차세 연납신청을 하려고 하는데, 명의자인 아버지대신 아들인 제가 납부해도 할 수 있는지 궁금합니다.","['성산구', '자동차세', '연납']",세무,지방세,문의(질의),세무과
성산구 지방세 체납에 대해 문의합니다.,"['성산구', '지방세', '체납']",세무,지방세,문의(질의),세무과
담당부서와 연결 부탁합니다. 성산구 세무과에서 지방세 체납으로 통장을 압류한다는 문자를 보내 관련 내용을 확인하고 싶습니다.,"['성산구', '지방세', '체납']",세무,지방세,문의(질의),세무과
성산구 지방세 체납에 대해 알려주세요.,"['성산구', '지방세', '체납']",세무,지방세,문의(질의),세무과
성산구 지방세 체납에 대해 알고싶어요.,"['성산구', '지방세', '체납']",세무,지방세,문의(질의),세무과
진해구 주민세 신고분 가상계좌에 대해 궁금한 점이 있어 문의합니다.,"['진해구', '주민세', '가상계좌']",세무,기타,문의(질의),세무과
진해구 주민세 신고분 관련 가상계좌를 알고 싶어 문의합니다. ,"['진해구', '주민세', '가상계좌']",세무,기타,문의(질의),세무과
진해구 주민세 가상계좌를 알고 싶습니다. 주민세 신고분 문의합니다. ,"['진해구', '주민세', '가상계좌']",세무,기타,문의(질의),세무과
진해구 주민세 신고분 가상계좌에 대한 문의 드립니다. ,"['진해구', '주민세', '가상계좌']",세무,기타,문의(질의),세무과
시청 재산세 총괄 담당자와 연결 부탁드려요.,"['시청', '재산세', '담당자', '연결']",세무,기타,문의(질의),세정과
시청 재산세 총괄 담당자와 통화하고 싶습니다.,"['시청', '재산세', '담당자', '통화']",세무,기타,문의(질의),세정과
시청 재산세 총괄 담당자의 연락처 문의드려요.,"['시청', '재산세', '담당자', '연락처']",세무,기타,문의(질의),세정과
시청 재산세 총괄 담당자의 전화번호를 알고 싶습니다.,"['시청', '재산세', '담당자', '전화번호']",세무,기타,문의(질의),세정과
자동차세 카드 납부가 가능한지 궁금합니다.,"['자동차세', '카드 납부']",세무,지방세,문의(질의),세무과
자동차세 카드 납부가 가능한지 알고싶어요.,"['자동차세', '카드 납부']",세무,지방세,문의(질의),세무과
자동차세 카드 납부가 가능한지 알려주세요.,"['자동차세', '카드 납부']",세무,지방세,문의(질의),세무과
자동차세 카드 납부가 가능한가요?,"['자동차세', '카드 납부']",세무,지방세,문의(질의),세무과
자동차세 연납신청 하려고 하는데 금액 알고 싶어서 문의 드립니다.,"['자동차세', '연납신청', '금액']",세무,지방세,문의(질의),세무과
자동차세 연납신청을 원합니다. 금액을 알고 싶어서 문의드리니 답변 바랍니다.,"['자동차세', '연납신청', '금액']",세무,지방세,문의(질의),세무과
자동차세 연납신청 관련 금액이 얼마인지 확인 바랍니다.,"['자동차세', '연납신청', '금액']",세무,지방세,문의(질의),세무과
자동차세 연납신청 금액이 어느정도 되는지 궁금합니다.,"['자동차세', '연납신청', '금액']",세무,지방세,문의(질의),세무과
지방세 납세증명서 발급에 관하여 질문드립니다.,"['지방세', '납세증명서', '발급']",세무,지방세,문의(질의),세무과
자세한 답변 부탁합니다. 아버지 기준 지방세 납세증명서를 타지역에 있는 자녀가 받을 수 있는 방법이 있나요?,"['지방세', '납세증명서']",세무,지방세,문의(질의),세무과
지방세 납세증명서 발급에 관하여 궁금합니다.,"['지방세', '납세증명서', '발급']",세무,지방세,문의(질의),세무과
지방세 납세증명서 발급에 관하여 여쭤봅니다.,"['지방세', '납세증명서', '발급']",세무,지방세,문의(질의),세무과
자동차세금 체납분에 대해 문의합니다.,"['자동차세금', '체납분']",세무,지방세,문의(질의),세무과
마산합포구청 세무과 연결 부탁합니다. 자동차세 체납분을 조회하고 싶습니다.,['체납분'],세무,지방세,문의(질의),세무과
자동차세금 체납분에 대해 알려주세요.,"['자동차세금', '체납분']",세무,지방세,문의(질의),세무과
자동차세금 체납분에 대해 알고싶어요.,"['자동차세금', '체납분']",세무,지방세,문의(질의),세무과
주거용 오피스텔 가격열람에 대해 문의를 드디려고 합니다. 마산합포구청 담당자 연락처를 알려주세요.,"['주거용', '오피스텔', '가격열람']",세무,기타,문의(질의),세무과
창원시 주거용 오피스텔 가격열람에 대해 알려주세요.,"['주거용', '오피스텔', '가격열람']",세무,기타,문의(질의),세무과
창원시 주거용 오피스텔 가격열람에 대해 알고싶어요.,"['주거용', '오피스텔', '가격열람']",세무,기타,문의(질의),세무과
창원시 주거용 오피스텔 가격열람에 대해 질문드려요.,"['주거용', '오피스텔', '가격열람']",세무,기타,문의(질의),세무과
마산합포구 토지 재산세 문의드립니다.,"['마산합포구', '토지', '재산세', '문의']",세무,기타,문의(질의),세무과
토지 재산세에 대한 문의사항이 있습니다. 마산합포구청 세무과로 연결 부탁합니다.  ,"['마산합포구', '토지', '재산세', '문의']",세무,기타,문의(질의),세무과
마산합포구 토지 재산세에 대해 문의합니다.,"['마산합포구', '토지', '재산세', '문의']",세무,기타,문의(질의),세무과
마산합포구 토지 재산세 관련 문의사항이 있으니 담당 부서 연락처 알려주세요.,"['마산합포구', '토지', '재산세', '문의']",세무,기타,문의(질의),세무과
담당부서와 통화할 수 있을까요? 아파트 상속 이전 관련 문의사항이 있습니다.,"['아파트', '상속', '문의']",세무,기타,문의(질의),세무과
의창구 아파트 상속에 대해 문의합니다.,"['의창구', '아파트', '상속', '문의']",세무,기타,문의(질의),세무과
의창구 아파트 상속 관련 문의드릴 사항이 있으니 담당 부서 연락처 알려주세요.,"['의창구', '아파트', '상속', '문의']",세무,기타,문의(질의),세무과
의창구 아파트 상속과 관련해 문의드립니다.,"['의창구', '아파트', '상속', '문의']",세무,기타,문의(질의),세무과
재산세 납부증명서 발급방법에 대해 문의드립니다.,"['재산세', '납부증명서', '발급방법']",세무,지방세,문의(질의),세목별과세증명서
재산세 납부증명서 발급방법에 대해 궁금합니다.,"['재산세', '납부증명서', '발급방법']",세무,지방세,문의(질의),세목별과세증명서
재산세 납부증명서 발급방법에 대해 알려주세요.,"['재산세', '납부증명서', '발급방법']",세무,지방세,문의(질의),세목별과세증명서
재산세 납부증명서 발급방법에 대해 알고싶어요.,"['재산세', '납부증명서', '발급방법']",세무,지방세,문의(질의),세목별과세증명서
부동산 취등록세 납부는 현금만 가능한지 알고싶어요.,"['부동산', '취등록세', '현금']",세무,지방세,문의(질의),세무과
부동산 취등록세 납부는 현금만 가능한지 알려주세요.,"['부동산', '취등록세', '현금']",세무,지방세,문의(질의),세무과
부동산 취등록세 납부는 현금만 가능한지 궁금합니다.,"['부동산', '취등록세', '현금']",세무,지방세,문의(질의),세무과
부동산 취등록세 납부는 현금만 가능한가요?,"['부동산', '취등록세', '현금']",세무,지방세,문의(질의),세무과
진해구 자동차세 연납신청 관련 문의사항이 있으니 담당 부서 연락처 알려주세요.,"['진해구', '자동차세', '연납신청', '문의']",세무,지방세,문의(질의),세무과
진해구 자동차세 연납신청을 문의합니다.,"['진해구', '자동차세', '연납신청', '문의']",세무,지방세,문의(질의),세무과
진해구 자동차세 연납신청에 대해 문의합니다.,"['진해구', '자동차세', '연납신청', '문의']",세무,지방세,문의(질의),세무과
진해구 자동차세 연납신청 문의드립니다.,"['진해구', '자동차세', '연납신청', '문의']",세무,지방세,문의(질의),세무과
자동차세를 연납 신청하는 것과 관련하여 궁금한 점이 있어 문의드립니다.,['자동차세'],세무,지방세,문의(질의),세무과
자동차세 연납신청 하는 방법 알려주세요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
문의 드립니다. 자동차세 연납신청을 하려면 어떤 절차를 밟아야 하나요?,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세 연납신청은 어떻게 해야하는지 안내받고 싶습니다.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
창원시 #@번호# 황#@이름# 주정차위반 과태료 문의드립니다.,"['주정차위반', '과태료', '문의']",세무,세외수입,문의(질의),경제교통과
답변 요청드립니다.  #@번호#  황#@이름# 주정차위반 과태료를 확인해주세요.,"['주정차위반', '과태료']",세무,세외수입,문의(질의),경제교통과
창원시 #@번호# 황#@이름# 주정차위반 과태료에 대해 문의합니다.,"['주정차위반', '과태료', '문의']",세무,세외수입,문의(질의),경제교통과
창원시 #@번호# 황#@이름# 주정차위반 과태료를 부과했는지 확인 바랍니다.,"['주정차위반', '과태료']",세무,세외수입,문의(질의),경제교통과
"문의드립니다. 의창구 상가 공시지가를 알아보고 싶은데, 담당부서가 어디인가요?","['의창구', '상가', '공시지가', '문의']",세무,기타,문의(질의),세무과
의창구 상가 공시지가에 대해 문의합니다.,"['의창구', '상가', '공시지가', '문의']",세무,기타,문의(질의),세무과
의창구 상가 공시지가 관련 문의사항이 있으니 담당 부서 연결해주세요.,"['의창구', '상가', '공시지가', '문의']",세무,기타,문의(질의),세무과
의창구 상가 공시지가와 관련해 문의드립니다.,"['의창구', '상가', '공시지가', '문의']",세무,기타,문의(질의),세무과
"부동산 취등록세 관련하여 질문 드리려고 합니다.
의창구청 세무과 전화번호 문의드립니다.","['부동산', '취등록세', '의창구청', '세무과', '전화번호', '문의']",세무,지방세,문의(질의),세무과
부동산 취등록세 관련하여 질문 사항이 있는데 의창구청 세무과 전화번호 알려 주실 수 있나요?,"['부동산', '취등록세', '의창구청', '세무과', '전화번호']",세무,지방세,문의(질의),세무과
부동산 취등록세 관련 질문사항은 의창구청 세무과에 문의하면 되나요?,"['부동산', '취등록세', '의창구청', '세무과', '문의']",세무,지방세,문의(질의),세무과
부동산 취등록세는 의창구청 세무과 담당입니까?,"['부동산', '취등록세', '의창구청', '세무과']",세무,지방세,문의(질의),세무과
특별징수분 주민세 문의 드려요.,"['특별징수분', '주민세']",세무,지방세,문의(질의),세무과
특별징수분 주민세 문의 드립니다.,"['특별징수분', '주민세']",세무,지방세,문의(질의),세무과
성산구청 세무과 연결 부탁합니다. 특별징수분 주민세 문의를 드리려고 합니다.,"['특별징수분', '주민세']",세무,지방세,문의(질의),세무과
특별징수분 주민세 문의해요.,"['특별징수분', '주민세']",세무,지방세,문의(질의),세무과
자동차세 연납신청에 대해 질문있어요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세를 연납 신청하는 것과 관련하여 궁금한 점이 있어 문의드립니다.,['자동차세'],세무,지방세,문의(질의),세무과
자동차세 연납신청 하는 방법 알려주세요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
성산구청 세무과 연결 부탁합니다. 자동차세 연납 신청을 하려고 합니다.,['자동차세'],세무,지방세,문의(질의),세무과
창원시 지방소득세 신고납부 하였으나 정정한 부분이 있어 수정신고 하려는데 담당부서 알려주세요.,"['지방소득세', '정정']",세무,지방세,문의(질의),세무과
창원시 지방소득세 신고납부 하였으나 정정한 부분 수정신고 문의합니다.,"['지방소득세', '정정']",세무,지방세,문의(질의),세무과
창원시 지방소득세 정정한 부분 수정신고는 어디에 하나요?,"['지방소득세', '정정']",세무,지방세,문의(질의),세무과
창원시 지방소득세 신고납부 하였으나 정정한 부분 수정신고 하려는데 담당자 연락처 알려주세요.,"['지방소득세', '정정']",세무,지방세,문의(질의),세무과
자동차세가 연납신청은 되어있고 카드 납부  가능한지 문의드립니다.,"['자동차세', '연납신청', '카드', '문의']",세무,지방세,문의(질의),세무과
자동차세가 연납을 카드 납부로 가능한지 여쭤봅니다.,"['자동차세', '연납', '카드', '가능']",세무,지방세,문의(질의),세무과
자동차세가 카드 납부 가능한지 궁금합니다.,"['자동차세', '카드', '궁금']",세무,지방세,문의(질의),세무과
자동차세가 연납신청은 되어있고 카드 납부  가능한지에 대해서 좀 여쭤볼게요.,"['자동차세', '연납신청', '카드', '가능']",세무,지방세,문의(질의),세무과
문의드립니다. 자동차세금 연납에 대해 여쭐것이 있으니 자세한 안내 부탁드립니다.,['자동차세금'],세무,지방세,문의(질의),세무과
자동차세금 연납에 의문사항이 있는데 어디다 문의하면 되는지 궁금합니다,['자동차세금'],세무,지방세,문의(질의),세무과
진해구청 세무과 연결 부탁합니다. 자동차세금 연납에 대한 설명을 듣고 싶습니다.,['자동차세금'],세무,지방세,문의(질의),세무과
자동차세금 연납에 대해 궁금한 사항이 있어 질문 드립니다.,['자동차세금'],세무,지방세,문의(질의),세무과
자동차세 체납 납부 문의드립니다.,"['자동차세', '체납', '납부', '문의']",세무,지방세,문의(질의),세무과
"문의드립니다. 자동차세 체납건 납부 시, 꼭 본인 명의의 통장으로만 납부를 해야 하나요?","['자동차세', '체납', '납부', '문의']",세무,지방세,문의(질의),세무과
자동차세 체납 납부에 대해 문의합니다.,"['자동차세', '체납', '납부', '문의']",세무,지방세,문의(질의),세무과
자동차세 체납 납부 관련 문의드릴 것이 있으니 담당 부서 연결해주세요.,"['자동차세', '체납', '납부', '문의']",세무,지방세,문의(질의),세무과
자동차세 연납 신청하려는데 진해구청 담당자 연락처 알려주세요.,"['자동차세', '연납', '신청', '진해구청', '담당자', '연락처']",세무,지방세,문의(질의),세무과
자동차세를 연납으로 신청하려고 하는데 진해구청 담당부서를 알려주세요.,"['자동차세', '연납', '신청', '진해구청', '담당부서']",세무,지방세,문의(질의),세무과
자동차세 연납 신청하려면 어떻게 해야 하나요?,"['자동차세', '연납', '신청']",세무,지방세,문의(질의),세무과
자동차세 연납 신청은 진해구청 세무과 담당자에게 하면 되나요?,"['자동차세', '연납', '신청', '진해구청', '담당자']",세무,지방세,문의(질의),세무과
자동차세 연납신청에 대해 알려주세요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세를 연납 신청하는 것과 관련하여 궁금한 점이 있어 문의드립니다.,['자동차세'],세무,지방세,문의(질의),세무과
자동차세 연납신청 하는 방법 알려주세요.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
문의 드립니다. 자동차세 연납신청을 하려면 어떤 절차를 밟아야 하나요?,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세 체납 건 관련 확인 질의합니다.,"['자동차세', '체납', '확인']",세무,기타,문의(질의),세무과
안내 바랍니다. 마산회원구청 세무과 연락처 및 민방위 1~4년차 대원 교육 일정에 대해 알고 싶습니다.,[],세무,기타,문의(질의),세무과
자동차세 체납 건 관련 확인 부탁드립니다.,"['자동차세', '체납', '확인']",세무,기타,문의(질의),세무과
자동차세 체납 건 관련 확인 요청드립니다.,"['자동차세', '체납', '확인']",세무,기타,문의(질의),세무과
성산구 자동차세 연납신청 문의 드립니다.,"['성산구', '자동차세', '연납신청']",세무,지방세,문의(질의),세무과
문의 드립니다. 자동차세 연납신청을 하려면 어떤 절차를 밟아야 하나요?,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세 연납신청은 어떻게 해야하는지 안내받고 싶습니다.,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
성산구 자동차세 연납 신청 담당부서 연락처를 문자로 보내주세요.,"['성산구', '자동차세']",세무,지방세,문의(질의),세무과
자동차세 1월에 납부 하면 감면된다고 하여 문의를 드립니다.,"['자동차세', '1월', '납부', '감면']",세무,지방세,문의(질의),세무과
자동차세 1월에 납부 하면 감면된다고 하여 문의 건 입니다.,"['자동차세', '1월', '납부', '감면']",세무,지방세,문의(질의),세무과
"답변 바랍니다. 1월에 자동차세 연납신청 및 납부를 하면 감면을 받을 수 있다고 하던데, 맞나요?","['자동차세', '1월', '납부', '감면']",세무,지방세,문의(질의),세무과
자동차세 1월에 납부 하면 감면된다고 하여 문의해요.,"['자동차세', '1월', '납부', '감면']",세무,지방세,문의(질의),세무과
자동차세 연납 신청에 관련하여 궁금한 것이 있습니다.,"['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
자동차세 연납 신청에 관련하여 여쭤볼 것이 있습니다.,"['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
담당부서와 연결 부탁드립니다. 차를 바꾸면서 자동차세 연납 신청을 다시 하려고 합니다.,"['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
자동차세를 연납 신청하는 것과 관련하여 궁금한 점이 있어 문의드립니다.,['신청'],세무,지방세,문의(질의),세무과
오피스텔 취득세에 대한 문의를 드리려고 합니다. 담당부서로 연결해주시겠어요?,"['오피스텔', '취득세']",세무,지방세,문의(질의),세무과
오피스텔 취득세 문의해요.,"['오피스텔', '취득세']",세무,지방세,문의(질의),세무과
오피스텔 취득세 문의 드려요.,"['오피스텔', '취득세']",세무,지방세,문의(질의),세무과
오피스텔 취득세 문의 드릴께요.,"['오피스텔', '취득세']",세무,지방세,문의(질의),세무과
창원시 보건증 하려고 하는데 공복이여야 하는지 궁금하고 처리기간 문의 드립니다.,"['보건증', '공복', '처리기간']",세무,지방세,문의(질의),보건행정과
창원시 보건증을 발급받을 때 공복을 유지해야 하는지 궁금하고 처리기간을 알려주세요.,"['보건증', '공복', '처리기간']",세무,지방세,문의(질의),보건행정과
창원시 보건증 하려고 하는데 공복이여야 하는지 궁금하고 처리기간 문의해요.,"['보건증', '공복', '처리기간']",세무,지방세,문의(질의),보건행정과
창원시 보건증을 발급받을 때 공복을 유지해야 하는지 알려주시길 바랍니다. 처리기간도 함께 알려주세요.,"['보건증', '공복', '처리기간']",세무,지방세,문의(질의),보건행정과
체납된 자동차세 납부 문의 드려요.,"['체납', '자동차세', '납부']",세무,지방세,문의(질의),세무과
체납된 자동차세 납부 문의 드립니다.,"['체납', '자동차세', '납부']",세무,지방세,문의(질의),세무과
체납된 자동차세 납부 문의해요.,"['체납', '자동차세', '납부']",세무,지방세,문의(질의),세무과
"체납된 자동차세를 납부하려고 합니다. 담당부서와 통화해서 처리하고 싶으니, 바로 연결 부탁합니다.","['체납', '자동차세', '납부']",세무,지방세,문의(질의),세무과
성산구 사파동에서 창녕군으로 이사했는데요. 자동차세 고지서가 발송되어 문의드립니다.,"['성산구', '사파동', '창녕군', '이사', '자동차세', '고지서', '발송', '문의']",세무,지방세,문의(질의),세무과
성산구 사파동에서 창녕군으로 이사했는데 자동차세 고지서가 발송되었어요. 확인부탁드립니다.,"['성산구', '사파동', '창녕군', '이사', '자동차세', '고지서', '발송', '확인']",세무,지방세,문의(질의),세무과
성산구 사파동에서 창녕군으로 이사했습니다. 그런데 자동차세 고지서가 발송되었더군요. 확인해주세요.,"['성산구', '사파동', '창녕군', '이사', '자동차세', '고지서', '발송', '확인']",세무,지방세,문의(질의),세무과
성산구 사파동에서 창녕군으로 이사했는데 자동차세 고지서가 발송되어 문의합니다.,"['성산구', '사파동', '창녕군', '이사', '자동차세', '고지서', '발송', '문의']",세무,지방세,문의(질의),세무과
자동차세를 연납 신청하는 것과 관련하여 궁금한 점이 있어 문의드립니다.,['자동차세'],세무,지방세,문의(질의),세무과
자동차세 연납신청 하는 방법 알려주세요,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
"의창구, 성산구의 자동차세 연납 신청 담당부서 연락처를 안내해주세요.",['자동차세'],세무,지방세,문의(질의),세무과
문의 드립니다. 자동차세 연납신청을 하려면 어떤 절차를 밟아야 하나요?,"['자동차세', '연납신청']",세무,지방세,문의(질의),세무과
자동차세 연납 문의 드려요.,"['자동차세', '연납']",세무,지방세,문의(질의),세무과
자동차세 연납에 대해 궁금한 사항이 있어 질문 드립니다.,"['자동차세', '연납']",세무,지방세,문의(질의),세무과
자동차세 연납 관련 직접 물어보고 싶은 부분이 있습니다.,"['자동차세', '연납']",세무,지방세,문의(질의),세무과
문의드립니다. 자동차세 연납에 대해 여쭐것이 있으니 자세한 안내 부탁드립니다.,"['자동차세', '연납']",세무,지방세,문의(질의),세무과
자동차세 연납 신청에 관련하여 여쭤볼 것이 있습니다.,"['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
자동차세 연납신청 하는 방법 알려주세요,"['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
"부모님 명의의 자동차세 연납 신청을 대신 해드리려고 하는데, 위택스에선 확인이 안됩니다. 담당부서와 통화하고 싶은데, 연락처가 어떻게 되나요?","['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
자동차세 연납 신청에 관련하여 질문 드립니다.,"['자동차세 연납', '신청']",세무,지방세,문의(질의),세무과
자동차세 전자납부 처리여부 확인 문의 드립니다.,"['자동차세', '전자납부', '처리여부', '확인']",세무,지방세,문의(질의),세무과
