제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
재래시장 수레형 장바구니 대여 서비스,"현황 및 문제점
재래시장의 비날봉지 사용을 줄이고 재래시장 방문시민들의 편의를 위해 수레형 장바구니 대여서비스 실시
재래시장 장보기가 편리. 수레형 장바구니를 대여해줌
비닐봉지 사용 감소로 탄소중립실천에도 기여
개선방안
재래시장에서 장바구니가 없는 시민 대상으로 편하게 끌수 있는 수레형 장바구니 대여서비스를 실시
수레형 장바구니는 재래시장마다 비치되어 있으며, 보증금 5,000원을 내면 사용이 가능
추후 반납하면 보증금은 돌려드림. 수레형 장바구니 표면에는 '정이 넘치고 인심이 좋은 대구 재래시장 많이 이용해주세요' 라고 씌여져 있음
여러개를 빌려가도 반납하면 보증금은 돌려드림
수레형 장바구니는 입구쪽과 군데군데 비치하고 있으며 그 부근에 있는 상인들이 관리함. 상인회에서 논의하여 담당자 지정함
수레형 카트는 대구시에서 제작하여 대구시 재래시장마다 비치함
비닐봉지 사용 감소로 탄소중립에도 기여하며 시민들이 재래시장 이용시 매우 편리함
기대효과
재래시장 장보기가 편리함
비닐봉지 사용 감소로 탄소중립에도 기여하며 시민들이 재래시장 이용시 매우 편리함
재래시장 방문객 증대에도 기여
우리동네 장보기는 우리동네 재래시장에서
조금 멀어도 수레형 장보기카트를 빌려주니 너무 편해요....",2021-05-23,"1. 구정발전을 위해 좋은 의견을 제안해주셔서 감사합니다.

2. 전통시장의 경우 1회용 봉투 사용규제 대상에서 제외되어 많은 양의 비닐봉투가 사용
되고 있는 실정입니다. 그리하여, 남구에서는 현재 폐현수막을 재활용하여 장바구니로
제작한 후 배부하는 사업을 검토하고 있어, 제기해주신 사업과 중복되는 사업으로
보여 불채택하게 됨을 알려드립니다. 다시한번 좋은의견 제시해주셔서 감사의 말씀을
드립니다.

3. 기타 궁금하신 사항이 있으시면 남구청 시장경제과(664-2192)로 문의주시면 성실히
답변드리겠습니다. 감사합니다.

붙임: 국민제안신청서. 끝.",2021-06-29,남구,답변완료
재래시장 수레형 장바구니 대여 서비스,"현황 및 문제점
재래시장의 비날봉지 사용을 줄이고 재래시장 방문시민들의 편의를 위해 수레형 장바구니 대여서비스 실시
재래시장 장보기가 편리. 수레형 장바구니를 대여해줌
비닐봉지 사용 감소로 탄소중립실천에도 기여
개선방안
재래시장에서 장바구니가 없는 시민 대상으로 편하게 끌수 있는 수레형 장바구니 대여서비스를 실시
수레형 장바구니는 재래시장마다 비치되어 있으며, 보증금 5,000원을 내면 사용이 가능
추후 반납하면 보증금은 돌려드림. 수레형 장바구니 표면에는 '정이 넘치고 인심이 좋은 대구 재래시장 많이 이용해주세요' 라고 씌여져 있음
여러개를 빌려가도 반납하면 보증금은 돌려드림
수레형 장바구니는 입구쪽과 군데군데 비치하고 있으며 그 부근에 있는 상인들이 관리함. 상인회에서 논의하여 담당자 지정함
수레형 카트는 대구시에서 제작하여 대구시 재래시장마다 비치함
비닐봉지 사용 감소로 탄소중립에도 기여하며 시민들이 재래시장 이용시 매우 편리함
기대효과
재래시장 장보기가 편리함
비닐봉지 사용 감소로 탄소중립에도 기여하며 시민들이 재래시장 이용시 매우 편리함
재래시장 방문객 증대에도 기여
우리동네 장보기는 우리동네 재래시장에서
조금 멀어도 수레형 장보기카트를 빌려주니 너무 편해요....",2021-05-23,"1.「재래시장 수레형 장바구니 대여 서비스」도입 제안을 해주신 귀하에게 진심으로 감사 드리며 귀하의 제안을 검토 한 결과 재래시장에 수레형 장바구니를 도입 하는 것은 현재의 시점에서는 다소 채택하기 어려운 것으로 판단됩니다.

2. 전통시장 등록 및 관리의 권한이 있는 구·군 및 시장 상인회의 의견을 수렴한 결과 과거 몇몇 시장에서 수레형 장바구니를 도입한 경험이 있는 시장이 있었으나,
관리 미흡으로 인한 잦은 분실 및 파손 등으로 흉물로 방치되기도 하며. 재래 시장의 보관 장소 등 물리적 여건이 모두 다르기 때문에 일률적으로 수레형 장바구니를 도입 하기도 어렵습니다.
3. 아울러 현재 전통시장은 코로나-19로 인하여, 방문하는 고객보다는 온라인으로 주문하는 장보기가 점점 확대 되어가고 있으며, 최근에는 환경 보전을 위하여 재래시장을 방문 하는 고객들이 직접 친 환경적인 장바구니를 휴대하는 상황이 점점 늘어가고 있습니다.
4. 다시한번 귀하의 제안에 대해서 진심으로 감사드리며 우리시에서도 전통시장의 변 화된 환경에 맞는 정책을 수립할 수 있도록 최선을 다하겠습니다.

붙임 국민제안신청서. 끝.",2021-06-21,대구광역시,답변완료
"안전담당 공무원, 중간관리자 대상 시민안전테마파크 안전교육 의무 실시, 안전책임제도 실시","현황 및 문제점
대구시 안전사고 제로에 도전
안전담당공무원들의 안전 관리 책임제도 실시
안전 담당자는 특히 안전관리에 더욱 철저하는 마인드 필요
안전 책임제도 실시
개선방안
안전 건설, 공사등을 담당한 공무원 실무자 및 중간관리자는 자신이 맡은 안전관리에 철저, 만전을 기함
안전담당 실무자 및 중간 관리자 대상으로 연2회 안전 교육 실시
1회는 반드시 안전시민테마파크에 가서 체험 안전교육 수료 실시, 그리고 1회는 안전 관련 기관에 가서 안전교육 반드시 받아야 함
안전실무담당자 및 중간 관리자 대상 안전교육 연수 강화
그리고 공사진행이나 완료후 안전 공사 관리, 점검을 맡은 안전 실무 담당자와 중간관리자 부서와 실명을 반드시 기재. 안전 책임제 실시
보통 공사현황 안내판에 보면 담당 부서만 나와 있는데 앞으로는 부서외에 담당자 실명도 반드시 기재
그리고 안전 담당을 맡은 공무원에는 안전책임 수당 별도 신설하여 지급
기대효과
안전책임의식 더 강화
대구시 안전사고 제로도시에 도전
안전은 수차례 점검에도 부족함이 없으며, 안전 담당을 맡은 공무원은 수차례의 점검과 확인 마인드가 필요함
안전 담당 공무원의 책임제 실시로 보다더 책임의식 강화에 기여
안전교육 연수로 인해 안전마인드 함양에 더 투철해짐",2021-05-23,"1. 제안신청 개요
○ 신청인 : 곽우은
○ 신청일(신청번호) : 2021. 5. 25.(1AB-2105-0008461)
○ 제안제목 : 안전담당 공무원, 중간관리자 대상 시민안전테마파크 안전교육 의무 실시, 안전책임제도 실시
2. 검토의견 : 불채택(사유 : 단순참고)

<답변내용>
○ 안녕하십니까. 국민제안 발전을 위해 고견을 주신데 대해 감사드립니다.

○ 귀하께서 제안하신 내용은 건설, 공사 등을 담당하는 공무원에 대한 안전교육을 강화하여 안전사고를 미연에 방지하자는 내용으로 생각됩니다.

○ 대구시에서는 안전건설, 공사 등을 담당하는 공무원 및 중간관리자에 대해 현재 안전 관련 전문교육기관인 국가민방위재난안전교육원에서 매년 여러 차례의 안전 관련 교육과정을 운영하고 있으며, 이에 안전담당 공무원에게 국가민방위재난안전교육원교육과정 안내 및 교육이수를 통한 업무 시 안전을 더욱 고려 할 수 있도록 교육하여 안전책임에 대한 마인드 함양에 힘쓰고 있으며,

○ 국토교통부에서는 권역별 워크숍을 통해 건설안전관리 제고 등을 위한 담당 공무원 교육을 실시하는 등 안전담당 공무원의 책임의식 강화에 노력하고 있습니다.

○ 앞으로도 시정에 많은 관심을 갖고 귀한 의견 주시기 바라며, 기타 문의사항은 안전정책관(☎803-3531)로 문의주시면 성심껏 답변 드리겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",2021-06-16,대구광역시,답변완료
이건희 미술관,"현황 및 문제점
대구시를 비롯한 자치단체들의 경쟁에 우의를 점할 방법
개선방안
대구광역시 북구 칠성동2가 716번지에
학교 부지로 지정되어 11번째 방치 중인 대형 토지가 있다.
이 부지를 활용하여 이건희 미술관 유치
기대효과
-도심속의 접근성
-대구역과 지하철 1호선의 접근성
도보 5분거리
-KTX 동대구역에서도 지하철 1호선 10분 거리
-이병철 창업주 동상과 삼성상회 모형이 있는
삼성 창조 단지와 도보 5분 거리",2021-05-21,"1. 평소 대구 문화예술 발전에 관심을 가져 주셔서 감사드립니다.

2. 대구시는 ‘국립 이건희 미술관’이 우리 지역에 꼭 유치되어야 한다는 선생님을 비롯한 시민들의 염원을 모아 ‘국립 이건희 미술관’ 유치 추진을 본격적으로 추진하고 있습니다.

3. 장소는 문화체육관광부 소유인 경북도청 후적지에 ‘국립 이건희 미술관’을 건립할 계획입니다. 앞으로도 대구시는 정부의 추진 방향에 발 빠르게 대응하여 ‘국립 이건희 미술관’이 지역에 유치될 수 있도록 최선을 다하겠습니다.

4. ‘국립 이건희 미술관’이 지역에 유치될 수 있도록 앞으로도 관심과 지원 부탁드리며, 선생님 가정에 건강과 행복이 늘 함께 하시길 기원합니다.

붙임 : 국민제안신청서 1부. 끝.",2021-06-08,대구광역시,답변완료
대구시민 비만 극복 지원 프로젝트,"현황 및 문제점
시민들의 비만도가 심각
복부비만 심각
걷기를 통한 체중감소가 필요
대구시에서 걷기를 통한 체중감소 및 시민 건강 지원과 관심이 필요
비만시 국민건강보험비용 증대
외국에서는 비만세까지 도입함
개선방안
비만 시민 대상으로 식이요법, 체중감량 상담, 운동요법등에 대한 무료 상담 서비스 실시
줌을 통한 비대면 무료 상담 지원 서비스 실시
대구시민을 대상으로 체중 감량 도전 사업 실시
체중감량 도전 사업에 신청이 가능
사전 신청한 시민들 중 걷기와 음식조절을 통해 체중감량 목표에 성공한 시민들에게는 종합건강검진 선물세트 증정
앞으로 모든 시민들이 체중에도 관심을 가지며 시민 건강검진에도 관심을 가지도록 장려함
종합검진 무료 선물세트 증정
대구시에서 시민들의 체중감량과 운동장려를 통해 건강증진을 지원
효과적인 걷기법등도 줌을 통해 무료 상담이 가능. 무료 컨설팅 가능. 줌을 이용하기 어려운 시민의 경우 무료 전화상담 가능. 문자를 통해 다양한 사진 자료 제공함. 아니면 대구시 보건소에서 무료 대면상담도 가능(올바른 걷기법, 올바른 식이요법, 체중감량법등)
기대효과
대구시에서 시민들의 건강 증진에 기여
무료 체중감량 상담을 통해 시민 건강 개선, 사전에 성인병을 막고 예방하는데 기여
건강보험공간의 의료비 지출 감소에 기여
시민들의 올바른 걷기법, 식이요법등도 무료로 적극 상담 지원 및 활성화 추진",2021-05-19,"○ 안녕하십니까? 시민 건강증진에 관심을 가지고 고견을 주신 데 대하여 감사드립니다.
○ 귀하께서 제안하신 「대구시민 비만 극복 지원 프로젝트」 에 대한 검토 결과에 대해 답변드리겠습니다.
○ 귀하의 제안사업은 이미 우리시에서 시민건강지원센터(시민건강놀이터)와 구군 보건소를 통해 다양한 건강증진 프로그램을 운영해 오고 있는 사업으로 중복사업을 이유로 ‘불채택’ 되었음을 알려드립니다.
○ 우리시는 현재 코로나19 장기화에 따라 대구시 시민건강놀이터를 중심으로 비대면 비만예방관리 프로그램을 추진하고 있으며, 올바른 걷기법 등 온라인 실시간 시민건강강좌를 연중 제공하여 시민들의 비만 극복을 위한 서비스를 지원하고 있습니다.
또한, 시민들의 신체활동 실천 참여를 위한 UCC공모전 추진, 시민건강콜센터를 통한 건강상담 및 문자서비스 제공, 운동·영양·절주·만성질환 등 다양한 비대면 건강콘텐츠를 지속적으로 개발·보급하고 있으며, 대구시민의 걷기 활성화와 실생활에 활용가능한 지역 건강정보의 편리한 제공을 위한 통합 건강관리 모바일 앱을 개발 추진 중으로 대구시민의 건강증진 도모를 위해 노력하고 있습니다.
○ 앞으로도 시민들의 건강증진을 위한 다양한 건강증진사업 추진에 적극 노력하겠으며, 기타 문의사항이 있으시면 건강증진과(담당자 유은정 ☎053-803-4091)으로 연락주시면 성심껏 답변 드리겠습니다. 감사합니다.

붙임 : 국민제안신청서 1부. 끝.",2021-06-08,대구광역시,답변완료
"버스안, 버스정류장, 공원, 수목원, 지하철 역안등에 대형 손소독제 캐릭처 넛지효과 체온계 게시판 설치","현황 및 문제점
공원, 버스안의 경우 다중의 사람들이 손으로 만져 방역이 취약
버스안의 경우 더 취약
공원의 경우도 야외이지만 공원내 손소독제가 없음
체온계등도 없음
자율적인 방역 수칙점검등을 위해 방역물품 비취가 필요
코로나에 희망과 용기 필요
방역수칙의 수시 교육이 필요
손소독과 자율적인 수시 체온체크가 필요
이것을 모두 한번에 하는 손소독제 캐릭처 넛지효과 체온계 게시판 설치
개선방안
대구시 버스내부에 손소독제 비치
버스 내리는 곳에 버튼으로 누르는 손소독제 비치
그리고 버스 정류장에 손소독제 비치하여 시민들이 버스 타기 전 자율적인 손소독을 할수 있도록 안내, 체온체크도 가능하도록 안내
대구시 전체 공원들의 경우에도 중간중간에 대형 손소독제와 체온체크를 할수 있는 장치를 비치하는 것이 필요
체온도 수시로 체크하여 손소독도 수시로 가능
대구 수목원등에도 비치
대구 지하철역안등 다중이 모이는 곳에도 대형 손소독제, 체온계 겸용 비치. 이를 캐릭처 모양의 게시판 형태로 제작하여 비치
코로나 방역수칙 안내와 코로나 유사증상 및 코로나검진등에 대해 안내하는 손소독제 모양의 체온계 캐릭터 게시판 설치(공원, 버스정류장, 수목원등)
캐릭터 게시판의 기능도 하지만 손 소독도 가능(게시판 앞에 누르면 손소독제 나옴)
손소독제 캐릭터 넛지효과 체온 게시판 이용시 국민들에게 코로나 유증상에 대해 안내하며, 방역수칙에 대해 안내하는 효과도 있음. 게시판 겉면에 희망 문구와 더불어 코로나 방역수칙등도 안내함
손소독제 모양의 캐릭터 체온계 게시판을 중간중간에 설치
손소독제 모양의 코로나 극복 희망 캐릭터 게시판도 설치. 코로나 방역수칙 안내 및 시민들에게 희망과 위로를 주는 넛지효과(국민 위로, 희망 문구 삽입)
게시판에 대구시민 공모로 선정된 다양한 위로와 희망 문구 삽입되어 있음
게시판에는 손소독제도 나오며 체온도 잴수 있으며, 시민 희망 문구도 있으며, 코로나 방역수칙에 대한 안내도 있다. 1석 4조
손소독제 기능도 하지만. 방역수칙 안내와 희망과 위로의 넛지효과 기능도 함
대구시민들에게 위로와 희망을 주는 손소독제 캐릭터 넛지효과 게시판 설치, 체온계 기능도 됨

넛지효과 캐릭터 게시판 설치
손소독제 캐릭처 넛지효과 게시판 설치
기대효과
코로나 자율방역 강화에 기여
다중이 모이는 곳의 소독과 방역 강화에 기여
대구시민들의 손소독 강화에 기여
손소독도 하지만 코로나 방역 수칙 안내를 통해 코로나에 대한 경각심 강화
손소독, 체온체크, 방역수칙 수시 교육, 희망문구를 통한 코로나 블루 극복",2021-05-19,"○ 대구시는 시내버스 내에 병입 소독제를 버스 출입구 및 하차문 인근에 상시 비치하여 탑승객들의 코로나19 감염에 대비하고 있음. 다만, 야외인 버스정류장에 손소독제를 비치할 경우 도난, 파손 등 관리에 어려움이 있으며, 차량 배기가스, 폭우, 폭설 등 주변 환경 영향으로 인한 소독제 오염 등도 예상될 수 있으므로 버스정류장에 손소독제를 비치하는 것은 어려운 실정이며, 체온계 야외 설치의 경우도 같은 사유로 어려움이 있음을 이해하여 주시기 바라며,
○ 공원 내에서도 지속적인 방역활동 및 주요 편의시설에 손소독제를 비치하는 등 시민들의 안전과 코로나19에 적극 대응하고 있으며, 제안하신 사항은 좋은 취지이나 불특정 다수가 이용하는 야외공간인 공원의 특성상 설치에 상당한 예산이 소요되는 등으로 ‘넛지효과 캐릭터 게시판’을 설치하기는 어려움이 있음.
○ 또한, 수목원에서는 대구수목원 제1주차장 및 제2문 안내 초소에 손독제를 비치하고 있으나, 개방된 야외에 체온 체크 장비 설치는 어려움. 잠정적으로 폐쇄중인 실내 전시시설 운영이 재개된다면 전시시설 내에 손소독제와 체온계를 비치할 예정임.
○ 도시철도에서도 역사 내 대합실, 엘리베이터 안 및 승강장 곳곳에 손소독제가 비치되어 있으며, 자동 분사 스프레이식 손소독기도 역사당 1대씩 설치되어 있고 환승역 및 서부정류장, 중앙로, 대구 청라언덕역 등에는 2대씩 설치되어 있어 역사를 이용하는 누구나 손소독을 할 수 있도록 되어 있고 주변에 안내 및 주의사항, 외국인을 위한 외국어 표기도 되어 있음. 체온계는 승객이 요청하면 체온을 측정할 수 있도록 각 역 고객센터에 비치되어 있으며, 분실, 도난 등의 우려로 고객센터 내에 보관하고 있음을 양해하여 주시기 바람. 끝.",2021-06-22,대구광역시,답변완료
다리에 안내판 부착해 주세요,"현황 및 문제점
1. 신천변을 걸어 가면 다리 마다 동일한 다지인의 안내판(다리 이름)이 부착 되어 있습니다.- 기존 표지판 첨부

2. 상동교 지나 (상류 방향) 동일 하이빌 아파트 인근에 나란히 있는 두 개의 다리에는 표식이 되어 있지 않아 무슨 다리인지, 어느 지점을 통과중인지 알 수 가 없습니다.
개선방안
1. 다리(양면)에 표식 안내판을 부착해 주세요
기대효과
1. 지점 안식 용이

2. 통과 산책 시민 배려",2021-05-14,"1. 우리 시 도로시설물 유지관리에 관심을 가져 주신데 대하여 깊은 감사를 드립니다.
2. 문의하신 교량은 두산1교와 두산2교로 확인되었으며 빠른 시일 내에 교량 명판을 설치하도록 하겠습니다.
3. 기타 불편 또는 궁금하신 사항이 있으시면 시설안전관리사업소 시설안전과 김용섭 주무관 (☎053-589-5823)에게 연락주시면 성심껏 답변해 드리겠습니다.",2021-06-22,대구광역시,제안실현
달서구 상징 스토리 컵 홀더 수거대 설치,"현황 및 문제점
커피등 테이크 아웃 플라스틱 컵 사용 증대로 일회용 플라스틱 컵등이 길거리에 마구 버려짐
재미있게 회수하는 방안이 필요
개선방안
길거리에 달서구를 상징하는 유의미의 스토리텔링 컵 홀더 수거대 비치
달서구도 소개하고 컵도 수거함
수거대에 달서구도 소개하지만, 수거대의 이름을 사랑, 우정, 용기등 다양한 의미와 넛지효과의 말을 적어 놓아
구민들이 거리 아무곳에나 버리지 않고 그 고리에 넣을려고 함
컵 홀더 수거대를 재미있고 즐길수 있게 만들어 거리도 깨끗하게 하고 달서구도 소개하고, 마음도 기분좋아짐
달서구의 자랑거리인 역사, 문화 이름을 본따서 수거대 제작, 수거대의 이름은 00사랑으로 표기
이 수거대에 컵을 넣어 사랑을 다시 한번 표현하세요 라는 문구 삽입
그리고 앞으로는 일회용 컵 대신 개인용 컵 사용해 환경을 지켜주세요..라고 써 놓아 환경에 대한 교육도 함
기대효과
쓰레기나 컵 홀더가 거리 아무렇게나 버려지는 것을 예방, 나아가 일회용 사용 줄이기 예방 캠페인
달서구 문화, 자랑, 역사를 알아감
달서구 상징 컵 홀더 수거대
달서구의 상징을 나타내는 것으로 컵 홀더 수거대 디자인...
쓰레기 버리는 것도 하나의 아름다운 달서 문화로 정착
타시도에도 파급",2021-05-11,"1. 평소 구정발전에 협조해 주신데 감사드립니다.
2. 귀하의 제안에 대해 다음과 같이 답변 드립니다. 현재 우리 구에서는 가로에 무단으로 버려지는 1회용 음료컵 문제를 해소하기 위해 유동인구가 많은 버스정류소와 지하철 입구 등에 선별적으로 수거전용 쓰레기통을 설치하고 있습니다.
2019년 6개를 시범적으로 설치ㆍ운영하였으며, 2020년에는 우리 구를 대표하는 장소의 디자인을 덧붙여 청결유지와 구정 홍보 효과가 있는 음료컵 모양의 쓰레기통을 3개 설치한 바 있습니다. 올해에도 우리 구를 홍보하고 올바른 쓰레기 배출 문화 정착에 기여하는 쓰레기통을 지속적으로 설치ㆍ운영할 예정임을 알려드립니다.
4. 더 궁금하신 사항은 달서구청 청소과(☎ 667-2711 )에게 문의주시면 친절한 답변 도와드리겠습니다.
앞으로도 구정발전을 위해 올려주시는 참신한 제안들을 소중히 모아 좋은 정책과 제도를 개발하는 밑거름으로 활용하도록 하겠습니다. 감사합니다.",2021-05-13,달서구,제안실현
"수변공원에 안전시설장치 설치 및 수변공원 분수쇼 음악변경, 연인분수쇼 행사 실시","현황 및 문제점
수변공원의 둑으로 가는 나무다리 건너면 매우 불안하다.
아래쪽을 보면 너무 아찔해 둑으로 지나가는 나무다리 밑에 안전장치가 필요
수변공원 음악이 1년내내 똑같다.
음악의 변화가 필요
트롯, 가곡, 경음악, 발라드가 다양항 장르로 변화
매일 일마다 장르변경하여 수변공원 음악분수쇼 활성화
매월 1회는 연인의 날 지정하여 연인을 위한 다양한 멘트와 음악 분수쇼 운영
수변공원은 결혼장려공원이므로 매월 1회는 연인을 위한 음악 분수쇼의 날로 운영
개선방안
나무다리 밑에 그물망을 설치하여 나무다리가 무너져도 제2차 안전망을 설치함
나무다리 밑에 안전 그물망 설치가 필요
매일 많은 사람들이 자나가는데 나무다리 아래쪽을 보면 너무 아찔하다.
매일 다양한 장르의 음악과 함께하는 분수쇼 공연도 실시
음악나오기전 멘트등도 녹음하여 방영, 주민들에게 힐링을 주는 다양한 멘트 삽입, 코로나19에 용기를 주는 분수쇼
스토리와 다양한 장르의 음악을 담은 수변공원 분수쇼
매월 1회는 연인들을 위한 음악 분수쇼 운영. 연인과 관련된 다양한 음악등을 공연, 멘토등도 운영
분기별 1회는 연인들을 위한 오프라인 분수쇼 행사등도 행사등도 추진. 사전 예약을 받아 추진
신청한 주민들에게 분수쇼 일정과 음악등도 카톡등으로 안내해주는 서비스등도 실시
코로나19에 주민들 힐링에 기여

기대효과
제2차 주민 안전 그물망을 설치하여 만약의 안전사고에 대비함
스토리와 다양한 장르의 음악을 담은 수변공원 분수쇼 활성화
코로나19에 주민들에 힐링을 주는 장소로 거듭남
달서구 명소로 추진
연인 명소로 운영, 결혼장려.... 분수쇼 특화",2021-05-08,"1. 평소 구정업무에 많은 관심과 애정을 가져주신 데 감사드립니다.
2. 귀하께서 말씀하신 수변공원의 둑으로 가는 나무다리는 철골구조물을 기본으로 하고 있어 안전상의 문제는 없으며,
3. 수변공원에서 방송되는 음악은 심신안정과 다양한 이용자들을 고려하여 다양한 클래식 음악을 방송하고 있음을 알려드리며,
4. 마지막으로 수변공원 분수쇼 행사에 대해서는 현재는 코로나19로 인해 시행은 어려우나 향후 코로나19가 종식되면 행사에 대해 검토해 보도록 하겠습니다.
5. 기타 문의사항은 달서구 공원녹지과 공원2팀(☎667-3631)으로 연락주시면 성심껏 답변해 드리도록 하겠습니다. 끝.",2021-05-16,달서구,답변완료
달서 스토리 올레길 조성(수변공원 둘레길),"현황 및 문제점
수변공원의 올레길에 스토리 가미
단순히 등산하고 걷는 것을 넘어 올레길에 스토리를 입힌다.
서편 순환산책로에 스토리 가미
달서의 유래와 역사, 달서의 특색을 살려 스토리를 담은 특색 올레길 조성을 추진하여 산행에 재미와 감동을 더함
개선방안
올레길의 종류로는 예를들어 용서의 길, 화해의 길, 사랑회복의 길, 용기의 길, 가족의 길, 자족의 길, 감사의 길, 자신감 회복의 길, 새 출발의 길 등 다양한 특색 올레길로 조성할수 있다.
수변공원 올레길을 스토리 올레길로 조성
코로나19에 주민들 힐링공간
예를들어 새출발의 올레길에는 새출발의 꽃말을 상징하는 다양한 꽃과 나무등을 식재하여 이름표와 꽃말 부착. 달서의 역사와 유래를 새출발과 연계
새출발을 응원하는 다양한 달서 상징 장식물도 설치, 새출발을 시작하여 다시금 노력하여 성공하는 포토존등도 설치, 올레길 시작지점 게시판에 미션을 상징하는 문구가 부착되어 있음(예를 들어 자! 올레길을 시작합니다. 우리 다시 새 출발 해 봅시다. 다시 시작하면 우리 잘할 수 있습니다. 올레길 시작 전 쉼호흡을 크게 세번하고 소리내어 크게 한번 파이팅을 외치고 출발해 보세요 라는 문구 부착등 여러개의 미션등이 곳곳에 있어 재미를 더함)
중간중간에 올레길 걷다 보면 새 출발과 희망의 꽃말을 상징하는 꽃등도 소개해주며, 그 꽃과 나무등의 유래와 숨겨진 일화등도 소개해준다. 그리고 중간지
점에 가면 <과거기억 지움의자>가 있어 그 곳에 앉아서 지나온 과거의 부족한 한 점을 돌아보면서 좋지 못한 것은 다 지워버리고, 자신의 옷을 터는 미션을
하게 된다. 그리고 그 옆쪽으로 가면 <미래 새출발 다짐의자>가 있어 그곳에 앉아서 나의 미래 새출발의 각오와 다짐, 계획을 3분간 명상하는 시간을 갖는
다. 이처럼 스토리 올레길을 걷다 보면 새 출발에 관한 다양한 볼거리, 생각거리가 있어 재미있고 신선하다. 무엇보다 나의 마음을 치유하고 다짐하게 된다.
그리고 중간중간에 자랑스런 달서의 인물 등도 소개되며 그 인물들의 멘트에 내 이름을 넣어 불러보는 미션등도 나온다. 그리고 마지막 지점에 가면
그동안의 미션을 축하하며 마음의 평안과 용기를 주는 희망의 음악이 나오기도 한다.
이처럼 단순 걷기 올레길이 지역의 색깔을 입힌 스토리 올레길이 된다.
기대효과
등산이 재미있고 마음 치료, 자신감 회복에도 도움이 된다
가족, 연인, 친구들간의 특색 올레길 이용자 수 확대
올레길을 통해 코로나19 심리 극복, 우울 극복
주민들의 용기, 희망, 감동의 장소 제공",2021-05-08,"1. 평소 구정업무에 많은 관심과 애정을 가져주신 데 감사드립니다.
2. 귀하께서 말씀하신 수변공원의 스토리 올레길 조성은 현재 조성 중인 수변공원 순환산책로 조성 완료 후, 스토리텔링 등에 대해 다각도로 검토하도록 하겠습니다.
3. 기타 문의사항은 달서구 공원녹지과 공원2팀(☎667-3631)으로 연락주시면 성심껏 답변해 드리도록 하겠습니다. 끝.",2021-05-16,달서구,답변완료
